EnergyCarrier,Year,Season,DayType,DaySlice,ModelGeography,SubGeography1,EndUseDemandEnergy
ELECTRICITY,2022,SPRING,ALLDAYS,EVENING,INDIA,NR,168.83196795391686
ELECTRICITY,2022,SPRING,ALLDAYS,EVENING,INDIA,SR,201.4297907360411
ELECTRICITY,2022,SPRING,ALLDAYS,EVENING,INDIA,NER,9.6040989408895
ELECTRICITY,2022,SPRING,ALLDAYS,NIGHT,INDIA,ER,126.41186984188164
ELECTRICITY,2022,SPRING,ALLDAYS,NIGHT,INDIA,WR,296.56824435651083
ELECTRICITY,2022,SPRING,ALLDAYS,NIGHT,INDIA,NR,223.3478625663571
ELECTRICITY,2022,SPRING,ALLDAYS,NIGHT,INDIA,SR,293.66557402304085
ELECTRICITY,2022,SPRING,ALLDAYS,NIGHT,INDIA,NER,8.462598921339657
ELECTRICITY,2023,SUMMER,ALLDAYS,EARLY,INDIA,ER,70.68379320450688
ELECTRICITY,2023,SUMMER,ALLDAYS,EARLY,INDIA,WR,166.3904869941204
ELECTRICITY,2023,SUMMER,ALLDAYS,EARLY,INDIA,NR,146.35610605233217
ELECTRICITY,2023,SUMMER,ALLDAYS,EARLY,INDIA,SR,162.0198092497502
ELECTRICITY,2023,SUMMER,ALLDAYS,EARLY,INDIA,NER,4.933057970613548
ELECTRICITY,2023,SUMMER,ALLDAYS,MORN,INDIA,ER,79.43224881339269
ELECTRICITY,2023,SUMMER,ALLDAYS,MORN,INDIA,WR,189.38937954605925
ELECTRICITY,2023,SUMMER,ALLDAYS,MORN,INDIA,NR,174.90945635789504
ELECTRICITY,2023,SUMMER,ALLDAYS,MORN,INDIA,SR,179.34586968770682
ELECTRICITY,2023,SUMMER,ALLDAYS,MORN,INDIA,NER,6.591976010773549
ELECTRICITY,2023,SUMMER,ALLDAYS,MID,INDIA,ER,80.49408509094648
ELECTRICITY,2023,SUMMER,ALLDAYS,MID,INDIA,WR,185.60761911920966
ELECTRICITY,2023,SUMMER,ALLDAYS,MID,INDIA,NR,182.69665754933487
ELECTRICITY,2023,SUMMER,ALLDAYS,MID,INDIA,SR,173.79533113288562
ELECTRICITY,2023,SUMMER,ALLDAYS,MID,INDIA,NER,7.720073665225813
ELECTRICITY,2023,SUMMER,ALLDAYS,AFTERNOON,INDIA,ER,79.32745005044828
ELECTRICITY,2023,SUMMER,ALLDAYS,AFTERNOON,INDIA,WR,174.5516193881047
ELECTRICITY,2023,SUMMER,ALLDAYS,AFTERNOON,INDIA,NR,172.5997917771395
ELECTRICITY,2023,SUMMER,ALLDAYS,AFTERNOON,INDIA,SR,160.61290493828417
ELECTRICITY,2023,SUMMER,ALLDAYS,AFTERNOON,INDIA,NER,7.1683388149491805
ELECTRICITY,2023,SUMMER,ALLDAYS,EVENING,INDIA,ER,123.83358373924244
ELECTRICITY,2023,SUMMER,ALLDAYS,EVENING,INDIA,WR,235.97894159942607
ELECTRICITY,2023,SUMMER,ALLDAYS,EVENING,INDIA,NR,280.89966292257344
ELECTRICITY,2023,SUMMER,ALLDAYS,EVENING,INDIA,SR,218.40083303596768
ELECTRICITY,2023,SUMMER,ALLDAYS,EVENING,INDIA,NER,13.100465683552969
ELECTRICITY,2023,SUMMER,ALLDAYS,NIGHT,INDIA,ER,175.07400190650384
ELECTRICITY,2023,SUMMER,ALLDAYS,NIGHT,INDIA,WR,375.0772229567063
ELECTRICITY,2023,SUMMER,ALLDAYS,NIGHT,INDIA,NR,350.30768132642356
ELECTRICITY,2023,SUMMER,ALLDAYS,NIGHT,INDIA,SR,357.9423852324671
ELECTRICITY,2023,SUMMER,ALLDAYS,NIGHT,INDIA,NER,10.706325654080665
ELECTRICITY,2023,MONSOON,ALLDAYS,EARLY,INDIA,ER,82.54672398329579
ELECTRICITY,2023,MONSOON,ALLDAYS,EARLY,INDIA,WR,147.81326137852744
ELECTRICITY,2023,MONSOON,ALLDAYS,EARLY,INDIA,NR,158.63793843932356
ELECTRICITY,2023,MONSOON,ALLDAYS,EARLY,INDIA,SR,128.84261985776686
ELECTRICITY,2023,MONSOON,ALLDAYS,EARLY,INDIA,NER,8.225474660138648
ELECTRICITY,2023,MONSOON,ALLDAYS,MORN,INDIA,ER,83.45993115261244
ELECTRICITY,2023,MONSOON,ALLDAYS,MORN,INDIA,WR,161.43856841645976
ELECTRICITY,2023,MONSOON,ALLDAYS,MORN,INDIA,NR,163.59772775927493
ELECTRICITY,2023,MONSOON,ALLDAYS,MORN,INDIA,SR,137.70477527910444
ELECTRICITY,2023,MONSOON,ALLDAYS,MORN,INDIA,NER,7.7297036282796325
ELECTRICITY,2023,MONSOON,ALLDAYS,MID,INDIA,ER,84.8324519607055
ELECTRICITY,2023,MONSOON,ALLDAYS,MID,INDIA,WR,165.42610927859312
ELECTRICITY,2023,MONSOON,ALLDAYS,MID,INDIA,NR,173.09521432138422
ELECTRICITY,2023,MONSOON,ALLDAYS,MID,INDIA,SR,142.49195397115776
ELECTRICITY,2023,MONSOON,ALLDAYS,MID,INDIA,NER,8.49859858014611
ELECTRICITY,2023,MONSOON,ALLDAYS,AFTERNOON,INDIA,ER,84.44257720183764
ELECTRICITY,2023,MONSOON,ALLDAYS,AFTERNOON,INDIA,WR,163.03912144352333
ELECTRICITY,2023,MONSOON,ALLDAYS,AFTERNOON,INDIA,NR,171.65866238758792
ELECTRICITY,2023,MONSOON,ALLDAYS,AFTERNOON,INDIA,SR,139.26356289197176
ELECTRICITY,2023,MONSOON,ALLDAYS,AFTERNOON,INDIA,NER,8.259777181584434
ELECTRICITY,2023,MONSOON,ALLDAYS,EVENING,INDIA,ER,123.06539549906532
ELECTRICITY,2023,MONSOON,ALLDAYS,EVENING,INDIA,WR,204.83424507088694
ELECTRICITY,2023,MONSOON,ALLDAYS,EVENING,INDIA,NR,266.01870720449705
ELECTRICITY,2023,MONSOON,ALLDAYS,EVENING,INDIA,SR,183.83474768755892
ELECTRICITY,2023,MONSOON,ALLDAYS,EVENING,INDIA,NER,16.584823326821763
ELECTRICITY,2023,MONSOON,ALLDAYS,NIGHT,INDIA,ER,195.09609633877818
ELECTRICITY,2023,MONSOON,ALLDAYS,NIGHT,INDIA,WR,304.8146926484863
ELECTRICITY,2023,MONSOON,ALLDAYS,NIGHT,INDIA,NR,362.0232226316565
ELECTRICITY,2023,MONSOON,ALLDAYS,NIGHT,INDIA,SR,259.7895641543706
ELECTRICITY,2023,MONSOON,ALLDAYS,NIGHT,INDIA,NER,14.994873143925064
ELECTRICITY,2023,AUTUMN,ALLDAYS,EARLY,INDIA,ER,69.278886393297
ELECTRICITY,2023,AUTUMN,ALLDAYS,EARLY,INDIA,WR,143.08343175744972
ELECTRICITY,2023,AUTUMN,ALLDAYS,EARLY,INDIA,NR,128.85884389622893
ELECTRICITY,2023,AUTUMN,ALLDAYS,EARLY,INDIA,SR,133.31343205451168
ELECTRICITY,2023,AUTUMN,ALLDAYS,EARLY,INDIA,NER,5.773784710354316
ELECTRICITY,2023,AUTUMN,ALLDAYS,MORN,INDIA,ER,79.824940073333
ELECTRICITY,2023,AUTUMN,ALLDAYS,MORN,INDIA,WR,177.97700617969699
ELECTRICITY,2023,AUTUMN,ALLDAYS,MORN,INDIA,NR,161.32806440900467
ELECTRICITY,2023,AUTUMN,ALLDAYS,MORN,INDIA,SR,160.99108487389384
ELECTRICITY,2023,AUTUMN,ALLDAYS,MORN,INDIA,NER,7.792660357855962
ELECTRICITY,2023,AUTUMN,ALLDAYS,MID,INDIA,ER,82.04826501539223
ELECTRICITY,2023,AUTUMN,ALLDAYS,MID,INDIA,WR,190.98535801759675
ELECTRICITY,2023,AUTUMN,ALLDAYS,MID,INDIA,NR,183.9647727634904
ELECTRICITY,2023,AUTUMN,ALLDAYS,MID,INDIA,SR,173.64532717011468
ELECTRICITY,2023,AUTUMN,ALLDAYS,MID,INDIA,NER,8.632893528106745
ELECTRICITY,2023,AUTUMN,ALLDAYS,AFTERNOON,INDIA,ER,80.85892939807378
ELECTRICITY,2023,AUTUMN,ALLDAYS,AFTERNOON,INDIA,WR,184.31632457566542
ELECTRICITY,2023,AUTUMN,ALLDAYS,AFTERNOON,INDIA,NR,177.26218389438492
ELECTRICITY,2023,AUTUMN,ALLDAYS,AFTERNOON,INDIA,SR,166.41119424018845
ELECTRICITY,2023,AUTUMN,ALLDAYS,AFTERNOON,INDIA,NER,7.982797296928187
ELECTRICITY,2023,AUTUMN,ALLDAYS,EVENING,INDIA,ER,122.27886168192072
ELECTRICITY,2023,AUTUMN,ALLDAYS,EVENING,INDIA,WR,217.25535150019437
ELECTRICITY,2023,AUTUMN,ALLDAYS,EVENING,INDIA,NR,245.17070145714212
ELECTRICITY,2023,AUTUMN,ALLDAYS,EVENING,INDIA,SR,201.73573558470977
ELECTRICITY,2023,AUTUMN,ALLDAYS,EVENING,INDIA,NER,14.57254011922739
ELECTRICITY,2023,AUTUMN,ALLDAYS,NIGHT,INDIA,ER,168.7457599438303
ELECTRICITY,2023,AUTUMN,ALLDAYS,NIGHT,INDIA,WR,307.48813875035916
ELECTRICITY,2023,AUTUMN,ALLDAYS,NIGHT,INDIA,NR,302.09742090682744
ELECTRICITY,2023,AUTUMN,ALLDAYS,NIGHT,INDIA,SR,295.9029630899209
ELECTRICITY,2023,AUTUMN,ALLDAYS,NIGHT,INDIA,NER,11.706960596407042
ELECTRICITY,2023,WINTER,ALLDAYS,EARLY,INDIA,ER,57.03438727221129
ELECTRICITY,2023,WINTER,ALLDAYS,EARLY,INDIA,WR,143.41465751670552
ELECTRICITY,2023,WINTER,ALLDAYS,EARLY,INDIA,NR,119.73575944295497
ELECTRICITY,2023,WINTER,ALLDAYS,EARLY,INDIA,SR,130.34467621942605
ELECTRICITY,2023,WINTER,ALLDAYS,EARLY,INDIA,NER,4.780911278589013
ELECTRICITY,2023,WINTER,ALLDAYS,MORN,INDIA,ER,68.29122436527969
ELECTRICITY,2023,WINTER,ALLDAYS,MORN,INDIA,WR,176.50756002997812
ELECTRICITY,2023,WINTER,ALLDAYS,MORN,INDIA,NR,131.4473558073622
ELECTRICITY,2023,WINTER,ALLDAYS,MORN,INDIA,SR,162.32407304662811
ELECTRICITY,2023,WINTER,ALLDAYS,MORN,INDIA,NER,4.846455252477067
ELECTRICITY,2023,WINTER,ALLDAYS,MID,INDIA,ER,76.64437040991386
ELECTRICITY,2023,WINTER,ALLDAYS,MID,INDIA,WR,194.3740649407444
ELECTRICITY,2023,WINTER,ALLDAYS,MID,INDIA,NR,145.26355245061254
ELECTRICITY,2023,WINTER,ALLDAYS,MID,INDIA,SR,178.9227826557569
ELECTRICITY,2023,WINTER,ALLDAYS,MID,INDIA,NER,6.242576248794565
ELECTRICITY,2023,WINTER,ALLDAYS,AFTERNOON,INDIA,ER,71.92925123004427
ELECTRICITY,2023,WINTER,ALLDAYS,AFTERNOON,INDIA,WR,186.80100113458076
ELECTRICITY,2023,WINTER,ALLDAYS,AFTERNOON,INDIA,NR,137.369121088915
ELECTRICITY,2023,WINTER,ALLDAYS,AFTERNOON,INDIA,SR,171.32340011004197
ELECTRICITY,2023,WINTER,ALLDAYS,AFTERNOON,INDIA,NER,5.244745430878698
ELECTRICITY,2023,WINTER,ALLDAYS,EVENING,INDIA,ER,91.07890863188301
ELECTRICITY,2023,WINTER,ALLDAYS,EVENING,INDIA,WR,193.6137812520461
ELECTRICITY,2023,WINTER,ALLDAYS,EVENING,INDIA,NR,148.23765786697535
ELECTRICITY,2023,WINTER,ALLDAYS,EVENING,INDIA,SR,191.24646897129273
ELECTRICITY,2023,WINTER,ALLDAYS,EVENING,INDIA,NER,9.35037352664323
ELECTRICITY,2023,WINTER,ALLDAYS,NIGHT,INDIA,ER,123.04300713293716
ELECTRICITY,2023,WINTER,ALLDAYS,NIGHT,INDIA,WR,296.26522429941866
ELECTRICITY,2023,WINTER,ALLDAYS,NIGHT,INDIA,NR,222.89975137012232
ELECTRICITY,2023,WINTER,ALLDAYS,NIGHT,INDIA,SR,267.1631279497596
ELECTRICITY,2023,WINTER,ALLDAYS,NIGHT,INDIA,NER,8.74522400932357
ELECTRICITY,2023,SPRING,ALLDAYS,EARLY,INDIA,ER,56.4563959758233
ELECTRICITY,2023,SPRING,ALLDAYS,EARLY,INDIA,WR,138.89612979430765
ELECTRICITY,2023,SPRING,ALLDAYS,EARLY,INDIA,NR,107.4557648943389
ELECTRICITY,2023,SPRING,ALLDAYS,EARLY,INDIA,SR,128.93283399238032
ELECTRICITY,2023,SPRING,ALLDAYS,EARLY,INDIA,NER,3.473509489025793
ELECTRICITY,2023,SPRING,ALLDAYS,MORN,INDIA,ER,73.94970557660774
ELECTRICITY,2023,SPRING,ALLDAYS,MORN,INDIA,WR,177.61830359507093
ELECTRICITY,2023,SPRING,ALLDAYS,MORN,INDIA,NR,137.78833037840775
ELECTRICITY,2023,SPRING,ALLDAYS,MORN,INDIA,SR,163.52938803519785
ELECTRICITY,2023,SPRING,ALLDAYS,MORN,INDIA,NER,5.125896149748604
ELECTRICITY,2023,SPRING,ALLDAYS,MID,INDIA,ER,80.31507413484637
ELECTRICITY,2023,SPRING,ALLDAYS,MID,INDIA,WR,194.68848343890937
ELECTRICITY,2023,SPRING,ALLDAYS,MID,INDIA,NR,162.0318479985606
ELECTRICITY,2023,SPRING,ALLDAYS,MID,INDIA,SR,178.98978958883305
ELECTRICITY,2023,SPRING,ALLDAYS,MID,INDIA,NER,6.567514526884308
ELECTRICITY,2023,SPRING,ALLDAYS,AFTERNOON,INDIA,ER,79.20002819570523
ELECTRICITY,2023,SPRING,ALLDAYS,AFTERNOON,INDIA,WR,189.80946178910918
ELECTRICITY,2023,SPRING,ALLDAYS,AFTERNOON,INDIA,NR,159.418141907957
ELECTRICITY,2023,SPRING,ALLDAYS,AFTERNOON,INDIA,SR,172.9588078300439
ELECTRICITY,2023,SPRING,ALLDAYS,AFTERNOON,INDIA,NER,5.879895885708057
ELECTRICITY,2023,SPRING,ALLDAYS,EVENING,INDIA,ER,111.6734842216103
ELECTRICITY,2023,SPRING,ALLDAYS,EVENING,INDIA,WR,219.4450131146744
ELECTRICITY,2023,SPRING,ALLDAYS,EVENING,INDIA,NR,192.5767088005153
ELECTRICITY,2023,SPRING,ALLDAYS,EVENING,INDIA,SR,211.019973476202
ELECTRICITY,2023,SPRING,ALLDAYS,EVENING,INDIA,NER,10.326670756920985
ELECTRICITY,2023,SPRING,ALLDAYS,NIGHT,INDIA,ER,134.5528268607391
ELECTRICITY,2023,SPRING,ALLDAYS,NIGHT,INDIA,WR,308.0517430032811
ELECTRICITY,2023,SPRING,ALLDAYS,NIGHT,INDIA,NR,237.99352034166878
ELECTRICITY,2023,SPRING,ALLDAYS,NIGHT,INDIA,SR,302.3285572524881
ELECTRICITY,2023,SPRING,ALLDAYS,NIGHT,INDIA,NER,9.041237652786547
ELECTRICITY,2024,SUMMER,ALLDAYS,EARLY,INDIA,ER,76.71511117843771
ELECTRICITY,2024,SUMMER,ALLDAYS,EARLY,INDIA,WR,176.6931176143717
ELECTRICITY,2024,SUMMER,ALLDAYS,EARLY,INDIA,NR,161.47874646841547
ELECTRICITY,2024,SUMMER,ALLDAYS,EARLY,INDIA,SR,169.39068659316789
ELECTRICITY,2024,SUMMER,ALLDAYS,EARLY,INDIA,NER,5.809713751889138
ELECTRICITY,2024,SUMMER,ALLDAYS,MORN,INDIA,ER,83.7499409095332
ELECTRICITY,2024,SUMMER,ALLDAYS,MORN,INDIA,WR,200.96165588260072
ELECTRICITY,2024,SUMMER,ALLDAYS,MORN,INDIA,NR,190.89819691753956
ELECTRICITY,2024,SUMMER,ALLDAYS,MORN,INDIA,SR,188.6839601707269
ELECTRICITY,2024,SUMMER,ALLDAYS,MORN,INDIA,NER,7.414879353255212
ELECTRICITY,2024,SUMMER,ALLDAYS,MID,INDIA,ER,84.63869346551087
ELECTRICITY,2024,SUMMER,ALLDAYS,MID,INDIA,WR,197.2620985771635
ELECTRICITY,2024,SUMMER,ALLDAYS,MID,INDIA,NR,198.17109397679317
ELECTRICITY,2024,SUMMER,ALLDAYS,MID,INDIA,SR,183.16628984435744
ELECTRICITY,2024,SUMMER,ALLDAYS,MID,INDIA,NER,8.407252623774916
ELECTRICITY,2024,SUMMER,ALLDAYS,AFTERNOON,INDIA,ER,83.44588208222422
ELECTRICITY,2024,SUMMER,ALLDAYS,AFTERNOON,INDIA,WR,185.5547483307701
ELECTRICITY,2024,SUMMER,ALLDAYS,AFTERNOON,INDIA,NR,187.0146854330899
ELECTRICITY,2024,SUMMER,ALLDAYS,AFTERNOON,INDIA,SR,168.8325029032634
ELECTRICITY,2024,SUMMER,ALLDAYS,AFTERNOON,INDIA,NER,7.953996075819687
ELECTRICITY,2024,SUMMER,ALLDAYS,EVENING,INDIA,ER,129.37549923598905
ELECTRICITY,2024,SUMMER,ALLDAYS,EVENING,INDIA,WR,250.168512608344
ELECTRICITY,2024,SUMMER,ALLDAYS,EVENING,INDIA,NR,309.87717360554274
ELECTRICITY,2024,SUMMER,ALLDAYS,EVENING,INDIA,SR,228.8931322555275
ELECTRICITY,2024,SUMMER,ALLDAYS,EVENING,INDIA,NER,14.676860960106263
ELECTRICITY,2024,SUMMER,ALLDAYS,NIGHT,INDIA,ER,194.4610447084024
ELECTRICITY,2024,SUMMER,ALLDAYS,NIGHT,INDIA,WR,390.89246336599496
ELECTRICITY,2024,SUMMER,ALLDAYS,NIGHT,INDIA,NR,394.7589197739502
ELECTRICITY,2024,SUMMER,ALLDAYS,NIGHT,INDIA,SR,365.50287778809985
ELECTRICITY,2024,SUMMER,ALLDAYS,NIGHT,INDIA,NER,12.123627381811534
ELECTRICITY,2024,MONSOON,ALLDAYS,EARLY,INDIA,ER,85.32398046153942
ELECTRICITY,2024,MONSOON,ALLDAYS,EARLY,INDIA,WR,157.5450147232304
ELECTRICITY,2024,MONSOON,ALLDAYS,EARLY,INDIA,NR,174.3971807464211
ELECTRICITY,2024,MONSOON,ALLDAYS,EARLY,INDIA,SR,134.21656343625253
ELECTRICITY,2024,MONSOON,ALLDAYS,EARLY,INDIA,NER,8.436671452309366
ELECTRICITY,2024,MONSOON,ALLDAYS,MORN,INDIA,ER,86.58953562436433
ELECTRICITY,2024,MONSOON,ALLDAYS,MORN,INDIA,WR,170.62220512153172
ELECTRICITY,2024,MONSOON,ALLDAYS,MORN,INDIA,NR,178.45463315860408
ELECTRICITY,2024,MONSOON,ALLDAYS,MORN,INDIA,SR,143.96100529553368
ELECTRICITY,2024,MONSOON,ALLDAYS,MORN,INDIA,NER,8.064005595791656
ELECTRICITY,2024,MONSOON,ALLDAYS,MID,INDIA,ER,88.01564076311365
ELECTRICITY,2024,MONSOON,ALLDAYS,MID,INDIA,WR,174.6797623600783
ELECTRICITY,2024,MONSOON,ALLDAYS,MID,INDIA,NR,187.64032429785985
ELECTRICITY,2024,MONSOON,ALLDAYS,MID,INDIA,SR,149.17848686506156
ELECTRICITY,2024,MONSOON,ALLDAYS,MID,INDIA,NER,8.84972789037606
ELECTRICITY,2024,MONSOON,ALLDAYS,AFTERNOON,INDIA,ER,87.59715994496274
ELECTRICITY,2024,MONSOON,ALLDAYS,AFTERNOON,INDIA,WR,172.10172845603137
ELECTRICITY,2024,MONSOON,ALLDAYS,AFTERNOON,INDIA,NR,186.11938794471388
ELECTRICITY,2024,MONSOON,ALLDAYS,AFTERNOON,INDIA,SR,145.6803197362873
ELECTRICITY,2024,MONSOON,ALLDAYS,AFTERNOON,INDIA,NER,8.591793677777716
ELECTRICITY,2024,MONSOON,ALLDAYS,EVENING,INDIA,ER,127.35383347846158
ELECTRICITY,2024,MONSOON,ALLDAYS,EVENING,INDIA,WR,217.73837639053676
ELECTRICITY,2024,MONSOON,ALLDAYS,EVENING,INDIA,NR,291.4312646278659
ELECTRICITY,2024,MONSOON,ALLDAYS,EVENING,INDIA,SR,192.28497799173408
ELECTRICITY,2024,MONSOON,ALLDAYS,EVENING,INDIA,NER,17.048561959716093
ELECTRICITY,2024,MONSOON,ALLDAYS,NIGHT,INDIA,ER,201.85972792572437
ELECTRICITY,2024,MONSOON,ALLDAYS,NIGHT,INDIA,WR,330.31680054857804
ELECTRICITY,2024,MONSOON,ALLDAYS,NIGHT,INDIA,NR,399.08944267943747
ELECTRICITY,2024,MONSOON,ALLDAYS,NIGHT,INDIA,SR,269.2089826489962
ELECTRICITY,2024,MONSOON,ALLDAYS,NIGHT,INDIA,NER,15.081584541849601
ELECTRICITY,2024,AUTUMN,ALLDAYS,EARLY,INDIA,ER,72.87533738527549
ELECTRICITY,2024,AUTUMN,ALLDAYS,EARLY,INDIA,WR,154.1780345482242
ELECTRICITY,2024,AUTUMN,ALLDAYS,EARLY,INDIA,NR,141.98053024695653
ELECTRICITY,2024,AUTUMN,ALLDAYS,EARLY,INDIA,SR,138.5844299287544
ELECTRICITY,2024,AUTUMN,ALLDAYS,EARLY,INDIA,NER,6.7933628023678505
ELECTRICITY,2024,AUTUMN,ALLDAYS,MORN,INDIA,ER,83.02781877390935
ELECTRICITY,2024,AUTUMN,ALLDAYS,MORN,INDIA,WR,189.4971121274906
ELECTRICITY,2024,AUTUMN,ALLDAYS,MORN,INDIA,NR,174.55174381702128
ELECTRICITY,2024,AUTUMN,ALLDAYS,MORN,INDIA,SR,169.4390091258805
ELECTRICITY,2024,AUTUMN,ALLDAYS,MORN,INDIA,NER,8.439059452255577
ELECTRICITY,2024,AUTUMN,ALLDAYS,MID,INDIA,ER,85.29534546629823
ELECTRICITY,2024,AUTUMN,ALLDAYS,MID,INDIA,WR,202.43927398636822
ELECTRICITY,2024,AUTUMN,ALLDAYS,MID,INDIA,NR,198.1363481266374
ELECTRICITY,2024,AUTUMN,ALLDAYS,MID,INDIA,SR,183.2722364176292
ELECTRICITY,2024,AUTUMN,ALLDAYS,MID,INDIA,NER,9.114893969947278
ELECTRICITY,2024,AUTUMN,ALLDAYS,AFTERNOON,INDIA,ER,84.09124663195003
ELECTRICITY,2024,AUTUMN,ALLDAYS,AFTERNOON,INDIA,WR,195.39902663347954
ELECTRICITY,2024,AUTUMN,ALLDAYS,AFTERNOON,INDIA,NR,191.03521349136543
ELECTRICITY,2024,AUTUMN,ALLDAYS,AFTERNOON,INDIA,SR,175.02573602870697
ELECTRICITY,2024,AUTUMN,ALLDAYS,AFTERNOON,INDIA,NER,8.566562592929696
ELECTRICITY,2024,AUTUMN,ALLDAYS,EVENING,INDIA,ER,127.04776227595606
ELECTRICITY,2024,AUTUMN,ALLDAYS,EVENING,INDIA,WR,231.13856864470975
ELECTRICITY,2024,AUTUMN,ALLDAYS,EVENING,INDIA,NR,268.1095095900135
ELECTRICITY,2024,AUTUMN,ALLDAYS,EVENING,INDIA,SR,209.52978292903225
ELECTRICITY,2024,AUTUMN,ALLDAYS,EVENING,INDIA,NER,16.12601514073656
ELECTRICITY,2024,AUTUMN,ALLDAYS,NIGHT,INDIA,ER,179.0678588085592
ELECTRICITY,2024,AUTUMN,ALLDAYS,NIGHT,INDIA,WR,332.01266600096557
ELECTRICITY,2024,AUTUMN,ALLDAYS,NIGHT,INDIA,NR,335.12282730031535
ELECTRICITY,2024,AUTUMN,ALLDAYS,NIGHT,INDIA,SR,297.7448783105897
ELECTRICITY,2024,AUTUMN,ALLDAYS,NIGHT,INDIA,NER,13.987301726734199
ELECTRICITY,2024,WINTER,ALLDAYS,EARLY,INDIA,ER,59.636068324148916
ELECTRICITY,2024,WINTER,ALLDAYS,EARLY,INDIA,WR,151.91787921373802
ELECTRICITY,2024,WINTER,ALLDAYS,EARLY,INDIA,NR,126.48207642605806
ELECTRICITY,2024,WINTER,ALLDAYS,EARLY,INDIA,SR,137.73748398957136
ELECTRICITY,2024,WINTER,ALLDAYS,EARLY,INDIA,NER,5.066726066049547
ELECTRICITY,2024,WINTER,ALLDAYS,MORN,INDIA,ER,71.18356516117414
ELECTRICITY,2024,WINTER,ALLDAYS,MORN,INDIA,WR,185.78797120898383
ELECTRICITY,2024,WINTER,ALLDAYS,MORN,INDIA,NR,140.7148109523838
ELECTRICITY,2024,WINTER,ALLDAYS,MORN,INDIA,SR,171.26491422318074
ELECTRICITY,2024,WINTER,ALLDAYS,MORN,INDIA,NER,5.1915564950807225
ELECTRICITY,2024,WINTER,ALLDAYS,MID,INDIA,ER,79.0990203720027
ELECTRICITY,2024,WINTER,ALLDAYS,MID,INDIA,WR,203.21703138301086
ELECTRICITY,2024,WINTER,ALLDAYS,MID,INDIA,NR,156.68941484596928
ELECTRICITY,2024,WINTER,ALLDAYS,MID,INDIA,SR,188.761848627976
ELECTRICITY,2024,WINTER,ALLDAYS,MID,INDIA,NER,6.448604463827527
ELECTRICITY,2024,WINTER,ALLDAYS,AFTERNOON,INDIA,ER,74.67577748361185
ELECTRICITY,2024,WINTER,ALLDAYS,AFTERNOON,INDIA,WR,194.99986652003673
ELECTRICITY,2024,WINTER,ALLDAYS,AFTERNOON,INDIA,NR,148.14611306833717
ELECTRICITY,2024,WINTER,ALLDAYS,AFTERNOON,INDIA,SR,180.20725854097265
ELECTRICITY,2024,WINTER,ALLDAYS,AFTERNOON,INDIA,NER,5.488078840573968
ELECTRICITY,2024,WINTER,ALLDAYS,EVENING,INDIA,ER,95.09216312095668
ELECTRICITY,2024,WINTER,ALLDAYS,EVENING,INDIA,WR,202.77628119429852
ELECTRICITY,2024,WINTER,ALLDAYS,EVENING,INDIA,NR,158.07040747540285
ELECTRICITY,2024,WINTER,ALLDAYS,EVENING,INDIA,SR,198.1916308637978
ELECTRICITY,2024,WINTER,ALLDAYS,EVENING,INDIA,NER,9.742368540365506
ELECTRICITY,2024,WINTER,ALLDAYS,NIGHT,INDIA,ER,128.41654474620032
ELECTRICITY,2024,WINTER,ALLDAYS,NIGHT,INDIA,WR,307.59731965097177
ELECTRICITY,2024,WINTER,ALLDAYS,NIGHT,INDIA,NR,231.93713740795292
ELECTRICITY,2024,WINTER,ALLDAYS,NIGHT,INDIA,SR,273.80191587045096
ELECTRICITY,2024,WINTER,ALLDAYS,NIGHT,INDIA,NER,9.180728872170665
ELECTRICITY,2024,SPRING,ALLDAYS,EARLY,INDIA,ER,56.492865701939266
ELECTRICITY,2024,SPRING,ALLDAYS,EARLY,INDIA,WR,146.6329540591861
ELECTRICITY,2024,SPRING,ALLDAYS,EARLY,INDIA,NR,113.13244494248035
ELECTRICITY,2024,SPRING,ALLDAYS,EARLY,INDIA,SR,135.7619892124105
ELECTRICITY,2024,SPRING,ALLDAYS,EARLY,INDIA,NER,3.5856388205715377
ELECTRICITY,2024,SPRING,ALLDAYS,MORN,INDIA,ER,75.97081898935964
ELECTRICITY,2024,SPRING,ALLDAYS,MORN,INDIA,WR,186.64692274334905
ELECTRICITY,2024,SPRING,ALLDAYS,MORN,INDIA,NR,144.90645203554143
ELECTRICITY,2024,SPRING,ALLDAYS,MORN,INDIA,SR,172.74811654167218
ELECTRICITY,2024,SPRING,ALLDAYS,MORN,INDIA,NER,5.288005370779871
ELECTRICITY,2024,SPRING,ALLDAYS,MID,INDIA,ER,83.029020853888
ELECTRICITY,2024,SPRING,ALLDAYS,MID,INDIA,WR,204.0729967367227
ELECTRICITY,2024,SPRING,ALLDAYS,MID,INDIA,NR,168.5914898862064
ELECTRICITY,2024,SPRING,ALLDAYS,MID,INDIA,SR,189.3299198469847
ELECTRICITY,2024,SPRING,ALLDAYS,MID,INDIA,NER,6.807105559729571
ELECTRICITY,2024,SPRING,ALLDAYS,AFTERNOON,INDIA,ER,81.9188006857966
ELECTRICITY,2024,SPRING,ALLDAYS,AFTERNOON,INDIA,WR,198.60420113440853
ELECTRICITY,2024,SPRING,ALLDAYS,AFTERNOON,INDIA,NR,165.15386992660711
ELECTRICITY,2024,SPRING,ALLDAYS,AFTERNOON,INDIA,SR,182.5300008935791
