ServiceTech,ConsumerType1,ModelGeography,SubGeography1,SubGeography2,Year,EfficiencyLevelName,EfficiencySplitShare
AC,RURAL,INDIA,NER,AS,2026,4STARAC,0.35
AC,RURAL,INDIA,NER,AS,2026,5STARAC,0.208337528
FR_DIRECTCOOL,RURAL,INDIA,NER,AS,2026,2STARDC,0.190331807
FR_DIRECTCOOL,RURAL,INDIA,NER,AS,2026,3STARDC,0.6
FR_DIRECTCOOL,RURAL,INDIA,NER,AS,2026,4STARDC,0.209668193
FR_FROSTFREE,RURAL,INDIA,NER,AS,2026,2STARFF,0.187240564
FR_FROSTFREE,RURAL,INDIA,NER,AS,2026,3STARFF,0.6
FR_FROSTFREE,RURAL,INDIA,NER,AS,2026,4STARFF,0.212759436
LIGHT_ELEC,RURAL,INDIA,ER,BR,2026,INCAND,0.015187071
LIGHT_ELEC,RURAL,INDIA,ER,BR,2026,LED,0.984812929
AC,RURAL,INDIA,ER,BR,2026,3STARAC,0.437373783
AC,RURAL,INDIA,ER,BR,2026,4STARAC,0.35
AC,RURAL,INDIA,ER,BR,2026,5STARAC,0.212626217
FR_DIRECTCOOL,RURAL,INDIA,ER,BR,2026,2STARDC,0.190747363
FR_DIRECTCOOL,RURAL,INDIA,ER,BR,2026,3STARDC,0.6
FR_DIRECTCOOL,RURAL,INDIA,ER,BR,2026,4STARDC,0.209252637
FR_FROSTFREE,RURAL,INDIA,ER,BR,2026,2STARFF,0.187671972
FR_FROSTFREE,RURAL,INDIA,ER,BR,2026,3STARFF,0.6
FR_FROSTFREE,RURAL,INDIA,ER,BR,2026,4STARFF,0.212328028
LIGHT_ELEC,RURAL,INDIA,WR,CG,2026,INCAND,0.014975383
LIGHT_ELEC,RURAL,INDIA,WR,CG,2026,LED,0.985024617
AC,RURAL,INDIA,WR,CG,2026,3STARAC,0.42998055
AC,RURAL,INDIA,WR,CG,2026,4STARAC,0.35
AC,RURAL,INDIA,WR,CG,2026,5STARAC,0.22001945
FR_DIRECTCOOL,RURAL,INDIA,WR,CG,2026,2STARDC,0.19166945
FR_DIRECTCOOL,RURAL,INDIA,WR,CG,2026,3STARDC,0.6
FR_DIRECTCOOL,RURAL,INDIA,WR,CG,2026,4STARDC,0.20833055
FR_FROSTFREE,RURAL,INDIA,WR,CG,2026,2STARFF,0.188660211
FR_FROSTFREE,RURAL,INDIA,WR,CG,2026,3STARFF,0.6
FR_FROSTFREE,RURAL,INDIA,WR,CG,2026,4STARFF,0.211339789
LIGHT_ELEC,RURAL,INDIA,NR,DL,2026,INCAND,0.009998658
LIGHT_ELEC,RURAL,INDIA,NR,DL,2026,LED,0.990001342
AC,RURAL,INDIA,NR,DL,2026,3STARAC,0.47
AC,RURAL,INDIA,NR,DL,2026,4STARAC,0.35
AC,RURAL,INDIA,NR,DL,2026,5STARAC,0.18
FR_DIRECTCOOL,RURAL,INDIA,NR,DL,2026,2STARDC,0.2
FR_DIRECTCOOL,RURAL,INDIA,NR,DL,2026,3STARDC,0.6
FR_DIRECTCOOL,RURAL,INDIA,NR,DL,2026,4STARDC,0.2
FR_FROSTFREE,RURAL,INDIA,NR,DL,2026,2STARFF,0.2
FR_FROSTFREE,RURAL,INDIA,NR,DL,2026,3STARFF,0.6
FR_FROSTFREE,RURAL,INDIA,NR,DL,2026,4STARFF,0.2
LIGHT_ELEC,RURAL,INDIA,WR,GA,2026,INCAND,0.013686041
LIGHT_ELEC,RURAL,INDIA,WR,GA,2026,LED,0.986313959
AC,RURAL,INDIA,WR,GA,2026,3STARAC,0.454700378
AC,RURAL,INDIA,WR,GA,2026,4STARAC,0.35
AC,RURAL,INDIA,WR,GA,2026,5STARAC,0.195299622
FR_DIRECTCOOL,RURAL,INDIA,WR,GA,2026,2STARDC,0.196119694
FR_DIRECTCOOL,RURAL,INDIA,WR,GA,2026,3STARDC,0.6
FR_DIRECTCOOL,RURAL,INDIA,WR,GA,2026,4STARDC,0.203880306
FR_FROSTFREE,RURAL,INDIA,WR,GA,2026,2STARFF,0.194231883
FR_FROSTFREE,RURAL,INDIA,WR,GA,2026,3STARFF,0.6
FR_FROSTFREE,RURAL,INDIA,WR,GA,2026,4STARFF,0.205768117
LIGHT_ELEC,RURAL,INDIA,WR,GJ,2026,INCAND,0.015170797
LIGHT_ELEC,RURAL,INDIA,WR,GJ,2026,LED,0.984829203
AC,RURAL,INDIA,WR,GJ,2026,3STARAC,0.444137327
AC,RURAL,INDIA,WR,GJ,2026,4STARAC,0.35
AC,RURAL,INDIA,WR,GJ,2026,5STARAC,0.205862673
FR_DIRECTCOOL,RURAL,INDIA,WR,GJ,2026,2STARDC,0.191575407
FR_DIRECTCOOL,RURAL,INDIA,WR,GJ,2026,3STARDC,0.6
FR_DIRECTCOOL,RURAL,INDIA,WR,GJ,2026,4STARDC,0.208424593
FR_FROSTFREE,RURAL,INDIA,WR,GJ,2026,2STARFF,0.188598217
FR_FROSTFREE,RURAL,INDIA,WR,GJ,2026,3STARFF,0.6
FR_FROSTFREE,RURAL,INDIA,WR,GJ,2026,4STARFF,0.211401783
LIGHT_ELEC,RURAL,INDIA,NR,HP,2026,INCAND,0.015016368
LIGHT_ELEC,RURAL,INDIA,NR,HP,2026,LED,0.984983632
AC,RURAL,INDIA,NR,HP,2026,3STARAC,0.441916975
AC,RURAL,INDIA,NR,HP,2026,4STARAC,0.35
AC,RURAL,INDIA,NR,HP,2026,5STARAC,0.208083025
FR_DIRECTCOOL,RURAL,INDIA,NR,HP,2026,2STARDC,0.192640282
FR_DIRECTCOOL,RURAL,INDIA,NR,HP,2026,3STARDC,0.6
FR_DIRECTCOOL,RURAL,INDIA,NR,HP,2026,4STARDC,0.207359718
FR_FROSTFREE,RURAL,INDIA,NR,HP,2026,2STARFF,0.189624615
FR_FROSTFREE,RURAL,INDIA,NR,HP,2026,3STARFF,0.6
FR_FROSTFREE,RURAL,INDIA,NR,HP,2026,4STARFF,0.210375385
LIGHT_ELEC,RURAL,INDIA,NR,HR,2026,INCAND,0.015420463
LIGHT_ELEC,RURAL,INDIA,NR,HR,2026,LED,0.984579537
AC,RURAL,INDIA,NR,HR,2026,3STARAC,0.439454767
AC,RURAL,INDIA,NR,HR,2026,4STARAC,0.35
AC,RURAL,INDIA,NR,HR,2026,5STARAC,0.210545233
FR_DIRECTCOOL,RURAL,INDIA,NR,HR,2026,2STARDC,0.192459211
FR_DIRECTCOOL,RURAL,INDIA,NR,HR,2026,3STARDC,0.6
FR_DIRECTCOOL,RURAL,INDIA,NR,HR,2026,4STARDC,0.207540789
FR_FROSTFREE,RURAL,INDIA,NR,HR,2026,2STARFF,0.189498188
FR_FROSTFREE,RURAL,INDIA,NR,HR,2026,3STARFF,0.6
FR_FROSTFREE,RURAL,INDIA,NR,HR,2026,4STARFF,0.210501812
LIGHT_ELEC,RURAL,INDIA,ER,JH,2026,INCAND,0.015333535
LIGHT_ELEC,RURAL,INDIA,ER,JH,2026,LED,0.984666465
AC,RURAL,INDIA,ER,JH,2026,3STARAC,0.438644577
AC,RURAL,INDIA,ER,JH,2026,4STARAC,0.35
AC,RURAL,INDIA,ER,JH,2026,5STARAC,0.211355423
FR_DIRECTCOOL,RURAL,INDIA,ER,JH,2026,2STARDC,0.19081402
FR_DIRECTCOOL,RURAL,INDIA,ER,JH,2026,3STARDC,0.6
FR_DIRECTCOOL,RURAL,INDIA,ER,JH,2026,4STARDC,0.20918598
FR_FROSTFREE,RURAL,INDIA,ER,JH,2026,2STARFF,0.187738523
FR_FROSTFREE,RURAL,INDIA,ER,JH,2026,3STARFF,0.6
FR_FROSTFREE,RURAL,INDIA,ER,JH,2026,4STARFF,0.212261477
LIGHT_ELEC,RURAL,INDIA,NR,JK,2026,INCAND,0.015377108
LIGHT_ELEC,RURAL,INDIA,NR,JK,2026,LED,0.984622892
AC,RURAL,INDIA,NR,JK,2026,3STARAC,0.447710544
AC,RURAL,INDIA,NR,JK,2026,4STARAC,0.35
AC,RURAL,INDIA,NR,JK,2026,5STARAC,0.202289456
FR_DIRECTCOOL,RURAL,INDIA,NR,JK,2026,2STARDC,0.191957948
FR_DIRECTCOOL,RURAL,INDIA,NR,JK,2026,3STARDC,0.6
FR_DIRECTCOOL,RURAL,INDIA,NR,JK,2026,4STARDC,0.208042052
FR_FROSTFREE,RURAL,INDIA,NR,JK,2026,2STARFF,0.189016279
FR_FROSTFREE,RURAL,INDIA,NR,JK,2026,3STARFF,0.6
FR_FROSTFREE,RURAL,INDIA,NR,JK,2026,4STARFF,0.210983721
LIGHT_ELEC,RURAL,INDIA,SR,KA,2026,INCAND,0.015472747
LIGHT_ELEC,RURAL,INDIA,SR,KA,2026,LED,0.984527253
AC,RURAL,INDIA,SR,KA,2026,3STARAC,0.437471278
AC,RURAL,INDIA,SR,KA,2026,4STARAC,0.35
AC,RURAL,INDIA,SR,KA,2026,5STARAC,0.212528722
FR_DIRECTCOOL,RURAL,INDIA,SR,KA,2026,2STARDC,0.190332582
FR_DIRECTCOOL,RURAL,INDIA,SR,KA,2026,3STARDC,0.6
FR_DIRECTCOOL,RURAL,INDIA,SR,KA,2026,4STARDC,0.209667418
FR_FROSTFREE,RURAL,INDIA,SR,KA,2026,2STARFF,0.187306794
FR_FROSTFREE,RURAL,INDIA,SR,KA,2026,3STARFF,0.6
FR_FROSTFREE,RURAL,INDIA,SR,KA,2026,4STARFF,0.212693206
LIGHT_ELEC,RURAL,INDIA,SR,KL,2026,INCAND,0.01237143
LIGHT_ELEC,RURAL,INDIA,SR,KL,2026,LED,0.98762857
AC,RURAL,INDIA,SR,KL,2026,3STARAC,0.457135047
AC,RURAL,INDIA,SR,KL,2026,4STARAC,0.35
AC,RURAL,INDIA,SR,KL,2026,5STARAC,0.192864953
FR_DIRECTCOOL,RURAL,INDIA,SR,KL,2026,2STARDC,0.197643811
FR_DIRECTCOOL,RURAL,INDIA,SR,KL,2026,3STARDC,0.6
FR_DIRECTCOOL,RURAL,INDIA,SR,KL,2026,4STARDC,0.202356189
FR_FROSTFREE,RURAL,INDIA,SR,KL,2026,2STARFF,0.196094868
FR_FROSTFREE,RURAL,INDIA,SR,KL,2026,3STARFF,0.6
FR_FROSTFREE,RURAL,INDIA,SR,KL,2026,4STARFF,0.203905132
LIGHT_ELEC,RURAL,INDIA,WR,MH,2026,INCAND,0.015018955
LIGHT_ELEC,RURAL,INDIA,WR,MH,2026,LED,0.984981045
AC,RURAL,INDIA,WR,MH,2026,3STARAC,0.438992104
AC,RURAL,INDIA,WR,MH,2026,4STARAC,0.35
AC,RURAL,INDIA,WR,MH,2026,5STARAC,0.211007896
FR_DIRECTCOOL,RURAL,INDIA,WR,MH,2026,2STARDC,0.191680378
FR_DIRECTCOOL,RURAL,INDIA,WR,MH,2026,3STARDC,0.6
FR_DIRECTCOOL,RURAL,INDIA,WR,MH,2026,4STARDC,0.208319622
FR_FROSTFREE,RURAL,INDIA,WR,MH,2026,2STARFF,0.188613436
FR_FROSTFREE,RURAL,INDIA,WR,MH,2026,3STARFF,0.6
FR_FROSTFREE,RURAL,INDIA,WR,MH,2026,4STARFF,0.211386564
LIGHT_ELEC,RURAL,INDIA,WR,MP,2026,INCAND,0.015246334
LIGHT_ELEC,RURAL,INDIA,WR,MP,2026,LED,0.984753666
AC,RURAL,INDIA,WR,MP,2026,3STARAC,0.430217929
AC,RURAL,INDIA,WR,MP,2026,4STARAC,0.35
AC,RURAL,INDIA,WR,MP,2026,5STARAC,0.219782071
FR_DIRECTCOOL,RURAL,INDIA,WR,MP,2026,2STARDC,0.191203791
FR_DIRECTCOOL,RURAL,INDIA,WR,MP,2026,3STARDC,0.6
FR_DIRECTCOOL,RURAL,INDIA,WR,MP,2026,4STARDC,0.208796209
FR_FROSTFREE,RURAL,INDIA,WR,MP,2026,2STARFF,0.18818189
FR_FROSTFREE,RURAL,INDIA,WR,MP,2026,3STARFF,0.6
FR_FROSTFREE,RURAL,INDIA,WR,MP,2026,4STARFF,0.21181811
LIGHT_ELEC,RURAL,INDIA,NER,NE,2026,INCAND,0.01501148
LIGHT_ELEC,RURAL,INDIA,NER,NE,2026,LED,0.98498852
AC,RURAL,INDIA,NER,NE,2026,3STARAC,0.440804468
AC,RURAL,INDIA,NER,NE,2026,4STARAC,0.35
AC,RURAL,INDIA,NER,NE,2026,5STARAC,0.209195532
FR_DIRECTCOOL,RURAL,INDIA,NER,NE,2026,2STARDC,0.190845705
FR_DIRECTCOOL,RURAL,INDIA,NER,NE,2026,3STARDC,0.6
FR_DIRECTCOOL,RURAL,INDIA,NER,NE,2026,4STARDC,0.209154295
FR_FROSTFREE,RURAL,INDIA,NER,NE,2026,2STARFF,0.187808544
FR_FROSTFREE,RURAL,INDIA,NER,NE,2026,3STARFF,0.6
FR_FROSTFREE,RURAL,INDIA,NER,NE,2026,4STARFF,0.212191456
LIGHT_ELEC,RURAL,INDIA,ER,OD,2026,INCAND,0.015137304
LIGHT_ELEC,RURAL,INDIA,ER,OD,2026,LED,0.984862696
AC,RURAL,INDIA,ER,OD,2026,3STARAC,0.433718598
AC,RURAL,INDIA,ER,OD,2026,4STARAC,0.35
AC,RURAL,INDIA,ER,OD,2026,5STARAC,0.216281402
FR_DIRECTCOOL,RURAL,INDIA,ER,OD,2026,2STARDC,0.189938002
FR_DIRECTCOOL,RURAL,INDIA,ER,OD,2026,3STARDC,0.6
FR_DIRECTCOOL,RURAL,INDIA,ER,OD,2026,4STARDC,0.210061998
FR_FROSTFREE,RURAL,INDIA,ER,OD,2026,2STARFF,0.187013577
FR_FROSTFREE,RURAL,INDIA,ER,OD,2026,3STARFF,0.6
FR_FROSTFREE,RURAL,INDIA,ER,OD,2026,4STARFF,0.212986423
LIGHT_ELEC,RURAL,INDIA,NR,PB,2026,INCAND,0.015340925
LIGHT_ELEC,RURAL,INDIA,NR,PB,2026,LED,0.984659075
AC,RURAL,INDIA,NR,PB,2026,3STARAC,0.441487901
AC,RURAL,INDIA,NR,PB,2026,4STARAC,0.35
AC,RURAL,INDIA,NR,PB,2026,5STARAC,0.208512099
FR_DIRECTCOOL,RURAL,INDIA,NR,PB,2026,2STARDC,0.193293875
FR_DIRECTCOOL,RURAL,INDIA,NR,PB,2026,3STARDC,0.6
FR_DIRECTCOOL,RURAL,INDIA,NR,PB,2026,4STARDC,0.206706125
FR_FROSTFREE,RURAL,INDIA,NR,PB,2026,2STARFF,0.190438456
FR_FROSTFREE,RURAL,INDIA,NR,PB,2026,3STARFF,0.6
FR_FROSTFREE,RURAL,INDIA,NR,PB,2026,4STARFF,0.209561544
LIGHT_ELEC,RURAL,INDIA,NR,RJ,2026,INCAND,0.015203788
LIGHT_ELEC,RURAL,INDIA,NR,RJ,2026,LED,0.984796212
AC,RURAL,INDIA,NR,RJ,2026,3STARAC,0.43221651
AC,RURAL,INDIA,NR,RJ,2026,4STARAC,0.35
AC,RURAL,INDIA,NR,RJ,2026,5STARAC,0.21778349
FR_DIRECTCOOL,RURAL,INDIA,NR,RJ,2026,2STARDC,0.19112026
FR_DIRECTCOOL,RURAL,INDIA,NR,RJ,2026,3STARDC,0.6
FR_DIRECTCOOL,RURAL,INDIA,NR,RJ,2026,4STARDC,0.20887974
FR_FROSTFREE,RURAL,INDIA,NR,RJ,2026,2STARFF,0.188377947
FR_FROSTFREE,RURAL,INDIA,NR,RJ,2026,3STARFF,0.6
FR_FROSTFREE,RURAL,INDIA,NR,RJ,2026,4STARFF,0.211622053
LIGHT_ELEC,RURAL,INDIA,SR,TN,2026,INCAND,0.014750081
LIGHT_ELEC,RURAL,INDIA,SR,TN,2026,LED,0.985249919
AC,RURAL,INDIA,SR,TN,2026,3STARAC,0.448199641
AC,RURAL,INDIA,SR,TN,2026,4STARAC,0.35
AC,RURAL,INDIA,SR,TN,2026,5STARAC,0.201800359
FR_DIRECTCOOL,RURAL,INDIA,SR,TN,2026,2STARDC,0.192108887
FR_DIRECTCOOL,RURAL,INDIA,SR,TN,2026,3STARDC,0.6
FR_DIRECTCOOL,RURAL,INDIA,SR,TN,2026,4STARDC,0.207891113
FR_FROSTFREE,RURAL,INDIA,SR,TN,2026,2STARFF,0.189145872
FR_FROSTFREE,RURAL,INDIA,SR,TN,2026,3STARFF,0.6
FR_FROSTFREE,RURAL,INDIA,SR,TN,2026,4STARFF,0.210854128
LIGHT_ELEC,RURAL,INDIA,SR,TS,2026,INCAND,0.014841841
LIGHT_ELEC,RURAL,INDIA,SR,TS,2026,LED,0.985158159
AC,RURAL,INDIA,SR,TS,2026,3STARAC,0.434308806
AC,RURAL,INDIA,SR,TS,2026,4STARAC,0.35
AC,RURAL,INDIA,SR,TS,2026,5STARAC,0.215691194
FR_DIRECTCOOL,RURAL,INDIA,SR,TS,2026,2STARDC,0.191835857
FR_DIRECTCOOL,RURAL,INDIA,SR,TS,2026,3STARDC,0.6
FR_DIRECTCOOL,RURAL,INDIA,SR,TS,2026,4STARDC,0.208164143
FR_FROSTFREE,RURAL,INDIA,SR,TS,2026,2STARFF,0.188871838
FR_FROSTFREE,RURAL,INDIA,SR,TS,2026,3STARFF,0.6
FR_FROSTFREE,RURAL,INDIA,SR,TS,2026,4STARFF,0.211128162
LIGHT_ELEC,RURAL,INDIA,NR,UK,2026,INCAND,0.014876002
LIGHT_ELEC,RURAL,INDIA,NR,UK,2026,LED,0.985123998
AC,RURAL,INDIA,NR,UK,2026,3STARAC,0.435048923
AC,RURAL,INDIA,NR,UK,2026,4STARAC,0.35
AC,RURAL,INDIA,NR,UK,2026,5STARAC,0.214951077
FR_DIRECTCOOL,RURAL,INDIA,NR,UK,2026,2STARDC,0.192117543
FR_DIRECTCOOL,RURAL,INDIA,NR,UK,2026,3STARDC,0.6
FR_DIRECTCOOL,RURAL,INDIA,NR,UK,2026,4STARDC,0.207882457
FR_FROSTFREE,RURAL,INDIA,NR,UK,2026,2STARFF,0.189196958
FR_FROSTFREE,RURAL,INDIA,NR,UK,2026,3STARFF,0.6
FR_FROSTFREE,RURAL,INDIA,NR,UK,2026,4STARFF,0.210803042
LIGHT_ELEC,RURAL,INDIA,NR,UP,2026,INCAND,0.0152688
LIGHT_ELEC,RURAL,INDIA,NR,UP,2026,LED,0.9847312
AC,RURAL,INDIA,NR,UP,2026,3STARAC,0.433652121
AC,RURAL,INDIA,NR,UP,2026,4STARAC,0.35
AC,RURAL,INDIA,NR,UP,2026,5STARAC,0.216347879
FR_DIRECTCOOL,RURAL,INDIA,NR,UP,2026,2STARDC,0.190472642
FR_DIRECTCOOL,RURAL,INDIA,NR,UP,2026,3STARDC,0.6
FR_DIRECTCOOL,RURAL,INDIA,NR,UP,2026,4STARDC,0.209527358
FR_FROSTFREE,RURAL,INDIA,NR,UP,2026,2STARFF,0.187647921
FR_FROSTFREE,RURAL,INDIA,NR,UP,2026,3STARFF,0.6
FR_FROSTFREE,RURAL,INDIA,NR,UP,2026,4STARFF,0.212352079
LIGHT_ELEC,RURAL,INDIA,ER,SK,2026,INCAND,0.01371734
LIGHT_ELEC,RURAL,INDIA,ER,SK,2026,LED,0.98628266
AC,RURAL,INDIA,ER,SK,2026,3STARAC,0.421226834
AC,RURAL,INDIA,ER,SK,2026,4STARAC,0.35
AC,RURAL,INDIA,ER,SK,2026,5STARAC,0.228773166
FR_DIRECTCOOL,RURAL,INDIA,ER,SK,2026,2STARDC,0.193442681
FR_DIRECTCOOL,RURAL,INDIA,ER,SK,2026,3STARDC,0.6
FR_DIRECTCOOL,RURAL,INDIA,ER,SK,2026,4STARDC,0.206557319
FR_FROSTFREE,RURAL,INDIA,ER,SK,2026,2STARFF,0.19072801
FR_FROSTFREE,RURAL,INDIA,ER,SK,2026,3STARFF,0.6
FR_FROSTFREE,RURAL,INDIA,ER,SK,2026,4STARFF,0.20927199
LIGHT_ELEC,RURAL,INDIA,ER,WB,2026,INCAND,0.01523925
LIGHT_ELEC,RURAL,INDIA,ER,WB,2026,LED,0.98476075
AC,RURAL,INDIA,ER,WB,2026,3STARAC,0.445201601
AC,RURAL,INDIA,ER,WB,2026,4STARAC,0.35
AC,RURAL,INDIA,ER,WB,2026,5STARAC,0.204798399
FR_DIRECTCOOL,RURAL,INDIA,ER,WB,2026,2STARDC,0.191115925
FR_DIRECTCOOL,RURAL,INDIA,ER,WB,2026,3STARDC,0.6
FR_DIRECTCOOL,RURAL,INDIA,ER,WB,2026,4STARDC,0.208884075
FR_FROSTFREE,RURAL,INDIA,ER,WB,2026,2STARFF,0.188064035
FR_FROSTFREE,RURAL,INDIA,ER,WB,2026,3STARFF,0.6
FR_FROSTFREE,RURAL,INDIA,ER,WB,2026,4STARFF,0.211935965
LIGHT_ELEC,URBAN,INDIA,SR,AP,2026,INCAND,0.016388963
LIGHT_ELEC,URBAN,INDIA,SR,AP,2026,LED,0.983611037
AC,URBAN,INDIA,SR,AP,2026,3STARAC,0.443168926
AC,URBAN,INDIA,SR,AP,2026,4STARAC,0.35
AC,URBAN,INDIA,SR,AP,2026,5STARAC,0.206831074
FR_DIRECTCOOL,URBAN,INDIA,SR,AP,2026,2STARDC,0.190868056
FR_DIRECTCOOL,URBAN,INDIA,SR,AP,2026,3STARDC,0.6
FR_DIRECTCOOL,URBAN,INDIA,SR,AP,2026,4STARDC,0.209131944
FR_FROSTFREE,URBAN,INDIA,SR,AP,2026,2STARFF,0.187841724
FR_FROSTFREE,URBAN,INDIA,SR,AP,2026,3STARFF,0.6
FR_FROSTFREE,URBAN,INDIA,SR,AP,2026,4STARFF,0.212158276
LIGHT_ELEC,URBAN,INDIA,NER,AS,2026,INCAND,0.015721583
LIGHT_ELEC,URBAN,INDIA,NER,AS,2026,LED,0.984278417
AC,URBAN,INDIA,NER,AS,2026,3STARAC,0.443075625
AC,URBAN,INDIA,NER,AS,2026,4STARAC,0.35
AC,URBAN,INDIA,NER,AS,2026,5STARAC,0.206924375
FR_DIRECTCOOL,URBAN,INDIA,NER,AS,2026,2STARDC,0.19164783
FR_DIRECTCOOL,URBAN,INDIA,NER,AS,2026,3STARDC,0.6
FR_DIRECTCOOL,URBAN,INDIA,NER,AS,2026,4STARDC,0.20835217
FR_FROSTFREE,URBAN,INDIA,NER,AS,2026,2STARFF,0.18867374
FR_FROSTFREE,URBAN,INDIA,NER,AS,2026,3STARFF,0.6
FR_FROSTFREE,URBAN,INDIA,NER,AS,2026,4STARFF,0.21132626
LIGHT_ELEC,URBAN,INDIA,ER,BR,2026,INCAND,0.015749757
LIGHT_ELEC,URBAN,INDIA,ER,BR,2026,LED,0.984250243
AC,URBAN,INDIA,ER,BR,2026,3STARAC,0.44108157
AC,URBAN,INDIA,ER,BR,2026,4STARAC,0.35
AC,URBAN,INDIA,ER,BR,2026,5STARAC,0.20891843
FR_DIRECTCOOL,URBAN,INDIA,ER,BR,2026,2STARDC,0.190698809
FR_DIRECTCOOL,URBAN,INDIA,ER,BR,2026,3STARDC,0.6
FR_DIRECTCOOL,URBAN,INDIA,ER,BR,2026,4STARDC,0.209301191
FR_FROSTFREE,URBAN,INDIA,ER,BR,2026,2STARFF,0.187623058
FR_FROSTFREE,URBAN,INDIA,ER,BR,2026,3STARFF,0.6
FR_FROSTFREE,URBAN,INDIA,ER,BR,2026,4STARFF,0.212376942
LIGHT_ELEC,URBAN,INDIA,WR,CG,2026,INCAND,0.015622557
LIGHT_ELEC,URBAN,INDIA,WR,CG,2026,LED,0.984377443
AC,URBAN,INDIA,WR,CG,2026,3STARAC,0.437424773
AC,URBAN,INDIA,WR,CG,2026,4STARAC,0.35
AC,URBAN,INDIA,WR,CG,2026,5STARAC,0.212575227
FR_DIRECTCOOL,URBAN,INDIA,WR,CG,2026,2STARDC,0.191549802
FR_DIRECTCOOL,URBAN,INDIA,WR,CG,2026,3STARDC,0.6
FR_DIRECTCOOL,URBAN,INDIA,WR,CG,2026,4STARDC,0.208450198
FR_FROSTFREE,URBAN,INDIA,WR,CG,2026,2STARFF,0.188495505
FR_FROSTFREE,URBAN,INDIA,WR,CG,2026,3STARFF,0.6
FR_FROSTFREE,URBAN,INDIA,WR,CG,2026,4STARFF,0.211504495
LIGHT_ELEC,URBAN,INDIA,NR,DL,2026,INCAND,0.015702164
LIGHT_ELEC,URBAN,INDIA,NR,DL,2026,LED,0.984297836
AC,URBAN,INDIA,NR,DL,2026,3STARAC,0.445911357
AC,URBAN,INDIA,NR,DL,2026,4STARAC,0.35
AC,URBAN,INDIA,NR,DL,2026,5STARAC,0.204088643
FR_DIRECTCOOL,URBAN,INDIA,NR,DL,2026,2STARDC,0.192303485
FR_DIRECTCOOL,URBAN,INDIA,NR,DL,2026,3STARDC,0.6
FR_DIRECTCOOL,URBAN,INDIA,NR,DL,2026,4STARDC,0.207696515
FR_FROSTFREE,URBAN,INDIA,NR,DL,2026,2STARFF,0.189316526
FR_FROSTFREE,URBAN,INDIA,NR,DL,2026,3STARFF,0.6
FR_FROSTFREE,URBAN,INDIA,NR,DL,2026,4STARFF,0.210683474
LIGHT_ELEC,URBAN,INDIA,WR,GA,2026,INCAND,0.015367546
LIGHT_ELEC,URBAN,INDIA,WR,GA,2026,LED,0.984632454
AC,URBAN,INDIA,WR,GA,2026,3STARAC,0.448984162
AC,URBAN,INDIA,WR,GA,2026,4STARAC,0.35
AC,URBAN,INDIA,WR,GA,2026,5STARAC,0.201015838
FR_DIRECTCOOL,URBAN,INDIA,WR,GA,2026,2STARDC,0.193368206
FR_DIRECTCOOL,URBAN,INDIA,WR,GA,2026,3STARDC,0.6
FR_DIRECTCOOL,URBAN,INDIA,WR,GA,2026,4STARDC,0.206631794
FR_FROSTFREE,URBAN,INDIA,WR,GA,2026,2STARFF,0.190714609
FR_FROSTFREE,URBAN,INDIA,WR,GA,2026,3STARFF,0.6
FR_FROSTFREE,URBAN,INDIA,WR,GA,2026,4STARFF,0.209285391
LIGHT_ELEC,URBAN,INDIA,WR,GJ,2026,INCAND,0.015877016
LIGHT_ELEC,URBAN,INDIA,WR,GJ,2026,LED,0.984122984
AC,URBAN,INDIA,WR,GJ,2026,3STARAC,0.443994817
AC,URBAN,INDIA,WR,GJ,2026,4STARAC,0.35
AC,URBAN,INDIA,WR,GJ,2026,5STARAC,0.206005183
FR_DIRECTCOOL,URBAN,INDIA,WR,GJ,2026,2STARDC,0.191558114
FR_DIRECTCOOL,URBAN,INDIA,WR,GJ,2026,3STARDC,0.6
FR_DIRECTCOOL,URBAN,INDIA,WR,GJ,2026,4STARDC,0.208441886
FR_FROSTFREE,URBAN,INDIA,WR,GJ,2026,2STARFF,0.188547309
FR_FROSTFREE,URBAN,INDIA,WR,GJ,2026,3STARFF,0.6
FR_FROSTFREE,URBAN,INDIA,WR,GJ,2026,4STARFF,0.211452691
LIGHT_ELEC,URBAN,INDIA,NR,HP,2026,INCAND,0.01616702
LIGHT_ELEC,URBAN,INDIA,NR,HP,2026,LED,0.98383298
AC,URBAN,INDIA,NR,HP,2026,3STARAC,0.438575841
AC,URBAN,INDIA,NR,HP,2026,4STARAC,0.35
AC,URBAN,INDIA,NR,HP,2026,5STARAC,0.211424159
FR_DIRECTCOOL,URBAN,INDIA,NR,HP,2026,2STARDC,0.191811129
FR_DIRECTCOOL,URBAN,INDIA,NR,HP,2026,3STARDC,0.6
FR_DIRECTCOOL,URBAN,INDIA,NR,HP,2026,4STARDC,0.208188871
FR_FROSTFREE,URBAN,INDIA,NR,HP,2026,2STARFF,0.1887319
FR_FROSTFREE,URBAN,INDIA,NR,HP,2026,3STARFF,0.6
FR_FROSTFREE,URBAN,INDIA,NR,HP,2026,4STARFF,0.2112681
LIGHT_ELEC,URBAN,INDIA,NR,HR,2026,INCAND,0.016257066
LIGHT_ELEC,URBAN,INDIA,NR,HR,2026,LED,0.983742934
AC,URBAN,INDIA,NR,HR,2026,3STARAC,0.443378086
