ModelGeography,SubGeography1,SubGeography2,NumHH,ConsumerType1,Year,UsagePenetration
INDIA,SR,AP,6540218,URBAN,2024,1
INDIA,SR,AP,6760385,URBAN,2025,1
INDIA,SR,AP,6986623,URBAN,2026,1
INDIA,SR,AP,7212135,URBAN,2027,1
INDIA,SR,AP,7438897,URBAN,2028,1
INDIA,SR,AP,7671486,URBAN,2029,1
INDIA,SR,AP,7910392,URBAN,2030,1
INDIA,SR,AP,8156128,URBAN,2031,1
INDIA,SR,AP,8401074,URBAN,2032,1
INDIA,SR,AP,8647339,URBAN,2033,1
INDIA,SR,AP,8899813,URBAN,2034,1
INDIA,SR,AP,9159019,URBAN,2035,1
INDIA,SR,AP,9424329,URBAN,2036,1
INDIA,SR,AP,9695475,URBAN,2037,1
INDIA,SR,AP,9978914,URBAN,2038,1
INDIA,SR,AP,10270639,URBAN,2039,1
INDIA,SR,AP,10570892,URBAN,2040,1
INDIA,SR,AP,10879923,URBAN,2041,1
INDIA,SR,KA,9364358,RURAL,2024,1
INDIA,SR,KA,9465446,RURAL,2025,1
INDIA,SR,KA,9566283,RURAL,2026,1
INDIA,SR,KA,9660347,RURAL,2027,1
INDIA,SR,KA,9748910,RURAL,2028,1
INDIA,SR,KA,9836783,RURAL,2029,1
INDIA,SR,KA,9924186,RURAL,2030,1
INDIA,SR,KA,10011348,RURAL,2031,1
INDIA,SR,KA,10091032,RURAL,2032,1
INDIA,SR,KA,10165161,RURAL,2033,1
INDIA,SR,KA,10238617,RURAL,2034,1
INDIA,SR,KA,10311357,RURAL,2035,1
INDIA,SR,KA,10382752,RURAL,2036,1
INDIA,SR,KA,10454215,RURAL,2037,1
INDIA,SR,KA,10529908,RURAL,2038,1
INDIA,SR,KA,10606149,RURAL,2039,1
INDIA,SR,KA,10682942,RURAL,2040,1
INDIA,SR,KA,10760291,RURAL,2041,1
INDIA,SR,KA,8645573,URBAN,2024,1
INDIA,SR,KA,8806523,URBAN,2025,1
INDIA,SR,KA,8969373,URBAN,2026,1
INDIA,SR,KA,9127265,URBAN,2027,1
INDIA,SR,KA,9282181,URBAN,2028,1
INDIA,SR,KA,9438984,URBAN,2029,1
INDIA,SR,KA,9597395,URBAN,2030,1
INDIA,SR,KA,9757131,URBAN,2031,1
INDIA,SR,KA,9912433,URBAN,2032,1
INDIA,SR,KA,10064723,URBAN,2033,1
INDIA,SR,KA,10218322,URBAN,2034,1
INDIA,SR,KA,10373526,URBAN,2035,1
INDIA,SR,KA,10530341,URBAN,2036,1
INDIA,SR,KA,10687612,URBAN,2037,1
INDIA,SR,KA,10851100,URBAN,2038,1
INDIA,SR,KA,11017088,URBAN,2039,1
INDIA,SR,KA,11185616,URBAN,2040,1
INDIA,SR,KA,11356722,URBAN,2041,1
INDIA,SR,KL,2263541,RURAL,2024,1
INDIA,SR,KL,2089636,RURAL,2025,1
INDIA,SR,KL,1917698,RURAL,2026,1
INDIA,SR,KL,1746425,RURAL,2027,1
INDIA,SR,KL,1577523,RURAL,2028,1
INDIA,SR,KL,1413024,RURAL,2029,1
INDIA,SR,KL,1252774,RURAL,2030,1
INDIA,SR,KL,1098307,RURAL,2031,1
INDIA,SR,KL,949493,RURAL,2032,1
INDIA,SR,KL,807631,RURAL,2033,1
INDIA,SR,KL,674055,RURAL,2034,1
INDIA,SR,KL,549556,RURAL,2035,1
INDIA,SR,KL,434353,RURAL,2036,1
INDIA,SR,KL,318022,RURAL,2037,1
INDIA,SR,KL,258670,RURAL,2038,1
INDIA,SR,KL,210395,RURAL,2039,1
INDIA,SR,KL,171129,RURAL,2040,1
INDIA,SR,KL,139192,RURAL,2041,1
INDIA,SR,KL,7396890,URBAN,2024,1
INDIA,SR,KL,7651537,URBAN,2025,1
INDIA,SR,KL,7903530,URBAN,2026,1
INDIA,SR,KL,8146297,URBAN,2027,1
INDIA,SR,KL,8380826,URBAN,2028,1
INDIA,SR,KL,8610038,URBAN,2029,1
INDIA,SR,KL,8833870,URBAN,2030,1
INDIA,SR,KL,9051428,URBAN,2031,1
INDIA,SR,KL,9254879,URBAN,2032,1
INDIA,SR,KL,9445458,URBAN,2033,1
INDIA,SR,KL,9627209,URBAN,2034,1
INDIA,SR,KL,9799473,URBAN,2035,1
INDIA,SR,KL,9961864,URBAN,2036,1
INDIA,SR,KL,10124988,URBAN,2037,1
INDIA,SR,KL,10315907,URBAN,2038,1
INDIA,SR,KL,10510426,URBAN,2039,1
INDIA,SR,KL,10708613,URBAN,2040,1
INDIA,SR,KL,10910537,URBAN,2041,1
INDIA,SR,TN,9844699,RURAL,2024,1
INDIA,SR,TN,9782382,RURAL,2025,1
INDIA,SR,TN,9719231,RURAL,2026,1
INDIA,SR,TN,9646482,RURAL,2027,1
INDIA,SR,TN,9566872,RURAL,2028,1
INDIA,SR,TN,9486152,RURAL,2029,1
INDIA,SR,TN,9405416,RURAL,2030,1
INDIA,SR,TN,9323294,RURAL,2031,1
INDIA,SR,TN,9233485,RURAL,2032,1
INDIA,SR,TN,9137631,RURAL,2033,1
INDIA,SR,TN,9041484,RURAL,2034,1
INDIA,SR,TN,8944496,RURAL,2035,1
INDIA,SR,TN,8847216,RURAL,2036,1
INDIA,SR,TN,8750192,RURAL,2037,1
INDIA,SR,TN,8658160,RURAL,2038,1
INDIA,SR,TN,8567096,RURAL,2039,1
INDIA,SR,TN,8476990,RURAL,2040,1
INDIA,SR,TN,8387831,RURAL,2041,1
INDIA,SR,TN,14120430,URBAN,2024,1
INDIA,SR,TN,14444233,URBAN,2025,1
INDIA,SR,TN,14774859,URBAN,2026,1
INDIA,SR,TN,15099101,URBAN,2027,1
INDIA,SR,TN,15420444,URBAN,2028,1
INDIA,SR,TN,15748129,URBAN,2029,1
INDIA,SR,TN,16081562,URBAN,2030,1
INDIA,SR,TN,16422263,URBAN,2031,1
INDIA,SR,TN,16756280,URBAN,2032,1
INDIA,SR,TN,17087304,URBAN,2033,1
INDIA,SR,TN,17424369,URBAN,2034,1
INDIA,SR,TN,17767578,URBAN,2035,1
INDIA,SR,TN,18117033,URBAN,2036,1
INDIA,SR,TN,18471694,URBAN,2037,1
INDIA,SR,TN,18837315,URBAN,2038,1
INDIA,SR,TN,19210174,URBAN,2039,1
INDIA,SR,TN,19590412,URBAN,2040,1
INDIA,SR,TN,19978177,URBAN,2041,1
INDIA,SR,TS,5652108,RURAL,2024,1
INDIA,SR,TS,5628604,RURAL,2025,1
INDIA,SR,TS,5603251,RURAL,2026,1
INDIA,SR,TS,5572551,RURAL,2027,1
INDIA,SR,TS,5534967,RURAL,2028,1
INDIA,SR,TS,5495656,RURAL,2029,1
INDIA,SR,TS,5455182,RURAL,2030,1
INDIA,SR,TS,5413533,RURAL,2031,1
INDIA,SR,TS,5366829,RURAL,2032,1
INDIA,SR,TS,5313502,RURAL,2033,1
INDIA,SR,TS,5259157,RURAL,2034,1
INDIA,SR,TS,5203178,RURAL,2035,1
INDIA,SR,TS,5146152,RURAL,2036,1
INDIA,SR,TS,5088068,RURAL,2037,1
INDIA,SR,TS,5035759,RURAL,2038,1
INDIA,SR,TS,4983988,RURAL,2039,1
INDIA,SR,TS,4932749,RURAL,2040,1
INDIA,SR,TS,4882036,RURAL,2041,1
INDIA,SR,TS,6158216,URBAN,2024,1
INDIA,SR,TS,6369990,URBAN,2025,1
INDIA,SR,TS,6588210,URBAN,2026,1
INDIA,SR,TS,6805333,URBAN,2027,1
INDIA,SR,TS,7022980,URBAN,2028,1
INDIA,SR,TS,7246822,URBAN,2029,1
INDIA,SR,TS,7476282,URBAN,2030,1
INDIA,SR,TS,7711851,URBAN,2031,1
INDIA,SR,TS,7946166,URBAN,2032,1
INDIA,SR,TS,8181340,URBAN,2033,1
INDIA,SR,TS,8421922,URBAN,2034,1
INDIA,SR,TS,8668806,URBAN,2035,1
INDIA,SR,TS,8921345,URBAN,2036,1
INDIA,SR,TS,9179653,URBAN,2037,1
INDIA,SR,TS,9450125,URBAN,2038,1
INDIA,SR,TS,9728565,URBAN,2039,1
INDIA,SR,TS,10015210,URBAN,2040,1
INDIA,SR,TS,10310301,URBAN,2041,1
INDIA,WR,CG,4931138,RURAL,2024,1
INDIA,WR,CG,4988424,RURAL,2025,1
INDIA,WR,CG,5045689,RURAL,2026,1
INDIA,WR,CG,5098853,RURAL,2027,1
INDIA,WR,CG,5148993,RURAL,2028,1
INDIA,WR,CG,5199263,RURAL,2029,1
INDIA,WR,CG,5249432,RURAL,2030,1
INDIA,WR,CG,5299036,RURAL,2031,1
INDIA,WR,CG,5346208,RURAL,2032,1
INDIA,WR,CG,5390911,RURAL,2033,1
INDIA,WR,CG,5435916,RURAL,2034,1
INDIA,WR,CG,5480520,RURAL,2035,1
INDIA,WR,CG,5524715,RURAL,2036,1
INDIA,WR,CG,5569442,RURAL,2037,1
INDIA,WR,CG,5615832,RURAL,2038,1
INDIA,WR,CG,5662609,RURAL,2039,1
INDIA,WR,CG,5709776,RURAL,2040,1
INDIA,WR,CG,5757335,RURAL,2041,1
INDIA,WR,CG,1992862,URBAN,2024,1
INDIA,WR,CG,2054615,URBAN,2025,1
INDIA,WR,CG,2117685,URBAN,2026,1
INDIA,WR,CG,2180373,URBAN,2027,1
INDIA,WR,CG,2243154,URBAN,2028,1
INDIA,WR,CG,2307269,URBAN,2029,1
INDIA,WR,CG,2372739,URBAN,2030,1
INDIA,WR,CG,2439836,URBAN,2031,1
INDIA,WR,CG,2506802,URBAN,2032,1
INDIA,WR,CG,2574393,URBAN,2033,1
INDIA,WR,CG,2643133,URBAN,2034,1
INDIA,WR,CG,2713298,URBAN,2035,1
INDIA,WR,CG,2785173,URBAN,2036,1
INDIA,WR,CG,2857991,URBAN,2037,1
INDIA,WR,CG,2934343,URBAN,2038,1
INDIA,WR,CG,3012735,URBAN,2039,1
INDIA,WR,CG,3093221,URBAN,2040,1
INDIA,WR,CG,3175857,URBAN,2041,1
INDIA,WR,GA,92595,RURAL,2024,1
INDIA,WR,GA,89499,RURAL,2025,1
INDIA,WR,GA,86124,RURAL,2026,1
INDIA,WR,GA,82969,RURAL,2027,1
INDIA,WR,GA,79532,RURAL,2028,1
INDIA,WR,GA,76063,RURAL,2029,1
INDIA,WR,GA,72818,RURAL,2030,1
INDIA,WR,GA,69543,RURAL,2031,1
INDIA,WR,GA,65981,RURAL,2032,1
INDIA,WR,GA,62645,RURAL,2033,1
INDIA,WR,GA,59278,RURAL,2034,1
INDIA,WR,GA,55881,RURAL,2035,1
INDIA,WR,GA,52716,RURAL,2036,1
INDIA,WR,GA,49522,RURAL,2037,1
INDIA,WR,GA,46797,RURAL,2038,1
INDIA,WR,GA,44222,RURAL,2039,1
INDIA,WR,GA,41789,RURAL,2040,1
INDIA,WR,GA,39490,RURAL,2041,1
INDIA,WR,GA,310560,URBAN,2024,1
INDIA,WR,GA,316221,URBAN,2025,1
INDIA,WR,GA,322139,URBAN,2026,1
INDIA,WR,GA,327799,URBAN,2027,1
INDIA,WR,GA,333460,URBAN,2028,1
INDIA,WR,GA,339121,URBAN,2029,1
INDIA,WR,GA,344524,URBAN,2030,1
INDIA,WR,GA,349927,URBAN,2031,1
INDIA,WR,GA,355330,URBAN,2032,1
INDIA,WR,GA,360476,URBAN,2033,1
INDIA,WR,GA,365622,URBAN,2034,1
INDIA,WR,GA,370511,URBAN,2035,1
INDIA,WR,GA,375400,URBAN,2036,1
INDIA,WR,GA,380289,URBAN,2037,1
INDIA,WR,GA,385599,URBAN,2038,1
INDIA,WR,GA,390983,URBAN,2039,1
INDIA,WR,GA,396443,URBAN,2040,1
INDIA,WR,GA,401979,URBAN,2041,1
INDIA,WR,GJ,8051886,RURAL,2024,1
INDIA,WR,GJ,8143105,RURAL,2025,1
INDIA,WR,GJ,8234430,RURAL,2026,1
INDIA,WR,GJ,8320026,RURAL,2027,1
INDIA,WR,GJ,8401074,RURAL,2028,1
INDIA,WR,GJ,8481084,RURAL,2029,1
INDIA,WR,GJ,8560935,RURAL,2030,1
INDIA,WR,GJ,8639446,RURAL,2031,1
INDIA,WR,GJ,8712820,RURAL,2032,1
INDIA,WR,GJ,8781611,RURAL,2033,1
INDIA,WR,GJ,8849977,RURAL,2034,1
INDIA,WR,GJ,8916934,RURAL,2035,1
INDIA,WR,GJ,8982919,RURAL,2036,1
INDIA,WR,GJ,9049855,RURAL,2037,1
INDIA,WR,GJ,9120128,RURAL,2038,1
INDIA,WR,GJ,9190946,RURAL,2039,1
INDIA,WR,GJ,9262314,RURAL,2040,1
INDIA,WR,GJ,9334236,RURAL,2041,1
INDIA,WR,GJ,9353698,URBAN,2024,1
INDIA,WR,GJ,9638288,URBAN,2025,1
INDIA,WR,GJ,9927941,URBAN,2026,1
INDIA,WR,GJ,10224032,URBAN,2027,1
INDIA,WR,GJ,10526388,URBAN,2028,1
INDIA,WR,GJ,10834298,URBAN,2029,1
INDIA,WR,GJ,11147300,URBAN,2030,1
INDIA,WR,GJ,11465725,URBAN,2031,1
INDIA,WR,GJ,11798568,URBAN,2032,1
INDIA,WR,GJ,12143891,URBAN,2033,1
INDIA,WR,GJ,12494498,URBAN,2034,1
INDIA,WR,GJ,12851001,URBAN,2035,1
INDIA,WR,GJ,13213197,URBAN,2036,1
INDIA,WR,GJ,13579199,URBAN,2037,1
INDIA,WR,GJ,13967530,URBAN,2038,1
INDIA,WR,GJ,14366965,URBAN,2039,1
INDIA,WR,GJ,14777824,URBAN,2040,1
INDIA,WR,GJ,15200432,URBAN,2041,1
INDIA,WR,MH,14747581,RURAL,2024,1
INDIA,WR,MH,14834169,RURAL,2025,1
INDIA,WR,MH,14920046,RURAL,2026,1
INDIA,WR,MH,14995363,RURAL,2027,1
INDIA,WR,MH,15063219,RURAL,2028,1
INDIA,WR,MH,15129986,RURAL,2029,1
INDIA,WR,MH,15195880,RURAL,2030,1
INDIA,WR,MH,15261123,RURAL,2031,1
INDIA,WR,MH,15314061,RURAL,2032,1
INDIA,WR,MH,15358769,RURAL,2033,1
INDIA,WR,MH,15402429,RURAL,2034,1
INDIA,WR,MH,15445028,RURAL,2035,1
INDIA,WR,MH,15486792,RURAL,2036,1
INDIA,WR,MH,15528420,RURAL,2037,1
INDIA,WR,MH,15573422,RURAL,2038,1
INDIA,WR,MH,15618555,RURAL,2039,1
INDIA,WR,MH,15663819,RURAL,2040,1
INDIA,WR,MH,15709213,RURAL,2041,1
INDIA,WR,MH,17128974,URBAN,2024,1
INDIA,WR,MH,17634577,URBAN,2025,1
INDIA,WR,MH,18153399,URBAN,2026,1
INDIA,WR,MH,18673552,URBAN,2027,1
INDIA,WR,MH,19198020,URBAN,2028,1
INDIA,WR,MH,19736287,URBAN,2029,1
INDIA,WR,MH,20288078,URBAN,2030,1
INDIA,WR,MH,20854018,URBAN,2031,1
INDIA,WR,MH,21419025,URBAN,2032,1
INDIA,WR,MH,21986542,URBAN,2033,1
INDIA,WR,MH,22568355,URBAN,2034,1
INDIA,WR,MH,23164472,URBAN,2035,1
INDIA,WR,MH,23775559,URBAN,2036,1
INDIA,WR,MH,24400266,URBAN,2037,1
INDIA,WR,MH,25047365,URBAN,2038,1
INDIA,WR,MH,25711624,URBAN,2039,1
INDIA,WR,MH,26393500,URBAN,2040,1
INDIA,WR,MH,27093459,URBAN,2041,1
INDIA,WR,MP,13665766,RURAL,2024,1
INDIA,WR,MP,13925001,RURAL,2025,1
INDIA,WR,MP,14187462,RURAL,2026,1
INDIA,WR,MP,14438449,RURAL,2027,1
INDIA,WR,MP,14681960,RURAL,2028,1
INDIA,WR,MP,14928133,RURAL,2029,1
INDIA,WR,MP,15176993,RURAL,2030,1
INDIA,WR,MP,15428563,RURAL,2031,1
INDIA,WR,MP,15670798,RURAL,2032,1
INDIA,WR,MP,15906753,RURAL,2033,1
INDIA,WR,MP,16145129,RURAL,2034,1
INDIA,WR,MP,16386189,RURAL,2035,1
INDIA,WR,MP,16629468,RURAL,2036,1
INDIA,WR,MP,16876217,RURAL,2037,1
INDIA,WR,MP,17130369,RURAL,2038,1
INDIA,WR,MP,17388348,RURAL,2039,1
INDIA,WR,MP,17650212,RURAL,2040,1
INDIA,WR,MP,17916020,RURAL,2041,1
INDIA,WR,MP,5836353,URBAN,2024,1
INDIA,WR,MP,5939527,URBAN,2025,1
INDIA,WR,MP,6043086,URBAN,2026,1
INDIA,WR,MP,6141469,URBAN,2027,1
INDIA,WR,MP,6236268,URBAN,2028,1
INDIA,WR,MP,6331884,URBAN,2029,1
INDIA,WR,MP,6428319,URBAN,2030,1
INDIA,WR,MP,6525344,URBAN,2031,1
INDIA,WR,MP,6618046,URBAN,2032,1
INDIA,WR,MP,6707806,URBAN,2033,1
INDIA,WR,MP,6798129,URBAN,2034,1
INDIA,WR,MP,6889253,URBAN,2035,1
INDIA,WR,MP,6981183,URBAN,2036,1
INDIA,WR,MP,7073213,URBAN,2037,1
INDIA,WR,MP,7168896,URBAN,2038,1
INDIA,WR,MP,7265874,URBAN,2039,1
INDIA,WR,MP,7364163,URBAN,2040,1
INDIA,WR,MP,7463782,URBAN,2041,1
