ServiceTech,ConsumerType1,ModelGeography,SubGeography1,SubGeography2,Year,NumInstances
LIGHT_ELEC,RURAL,INDIA,NR,UK,2030,2.63014295
LIGHT_ELEC,RURAL,INDIA,NR,UK,2031,2.645242174
LIGHT_ELEC,RURAL,INDIA,NR,UK,2032,2.66042808
LIGHT_ELEC,RURAL,INDIA,NR,UK,2033,2.675701166
LIGHT_ELEC,RURAL,INDIA,NR,UK,2034,2.691061933
LIGHT_ELEC,RURAL,INDIA,NR,UK,2035,2.706510883
LIGHT_ELEC,RURAL,INDIA,NR,UK,2036,2.722048523
LIGHT_ELEC,RURAL,INDIA,NR,UK,2037,2.737675362
LIGHT_ELEC,RURAL,INDIA,NR,UK,2038,2.753391912
LIGHT_ELEC,RURAL,INDIA,NR,UK,2039,2.769198688
LIGHT_ELEC,RURAL,INDIA,NR,UK,2040,2.785096209
LIGHT_ELEC,RURAL,INDIA,NR,UK,2041,2.801084994
LIGHT_ELEC,URBAN,INDIA,ER,BR,2024,2.578415418
LIGHT_ELEC,URBAN,INDIA,ER,BR,2025,2.59724948
LIGHT_ELEC,URBAN,INDIA,ER,BR,2026,2.611157518
LIGHT_ELEC,URBAN,INDIA,ER,BR,2027,2.625140033
LIGHT_ELEC,URBAN,INDIA,ER,BR,2028,2.639197424
LIGHT_ELEC,URBAN,INDIA,ER,BR,2029,2.65333009
LIGHT_ELEC,URBAN,INDIA,ER,BR,2030,2.667538435
LIGHT_ELEC,URBAN,INDIA,ER,BR,2031,2.681822865
LIGHT_ELEC,URBAN,INDIA,ER,BR,2032,2.696183787
LIGHT_ELEC,URBAN,INDIA,ER,BR,2033,2.71062161
LIGHT_ELEC,URBAN,INDIA,ER,BR,2034,2.725136747
LIGHT_ELEC,URBAN,INDIA,ER,BR,2035,2.73972961
LIGHT_ELEC,URBAN,INDIA,ER,BR,2036,2.754400617
LIGHT_ELEC,URBAN,INDIA,ER,BR,2037,2.769150186
LIGHT_ELEC,URBAN,INDIA,ER,BR,2038,2.783978738
LIGHT_ELEC,URBAN,INDIA,ER,BR,2039,2.798886695
LIGHT_ELEC,URBAN,INDIA,ER,BR,2040,2.813874483
LIGHT_ELEC,URBAN,INDIA,ER,BR,2041,2.82894253
LIGHT_ELEC,URBAN,INDIA,ER,JH,2024,2.747292971
LIGHT_ELEC,URBAN,INDIA,ER,JH,2025,2.791218083
LIGHT_ELEC,URBAN,INDIA,ER,JH,2026,2.823921848
LIGHT_ELEC,URBAN,INDIA,ER,JH,2027,2.857008791
LIGHT_ELEC,URBAN,INDIA,ER,JH,2028,2.890483403
LIGHT_ELEC,URBAN,INDIA,ER,JH,2029,2.924350226
LIGHT_ELEC,URBAN,INDIA,ER,JH,2030,2.958613855
LIGHT_ELEC,URBAN,INDIA,ER,JH,2031,2.993278939
LIGHT_ELEC,URBAN,INDIA,ER,JH,2032,3.028350183
LIGHT_ELEC,URBAN,INDIA,ER,JH,2033,3.063832344
LIGHT_ELEC,URBAN,INDIA,ER,JH,2034,3.099730238
LIGHT_ELEC,URBAN,INDIA,ER,JH,2035,3.136048736
LIGHT_ELEC,URBAN,INDIA,ER,JH,2036,3.172792765
LIGHT_ELEC,URBAN,INDIA,ER,JH,2037,3.209967312
LIGHT_ELEC,URBAN,INDIA,ER,JH,2038,3.24757742
LIGHT_ELEC,URBAN,INDIA,ER,JH,2039,3.285628194
LIGHT_ELEC,URBAN,INDIA,ER,JH,2040,3.324124795
LIGHT_ELEC,URBAN,INDIA,ER,JH,2041,3.363072449
LIGHT_ELEC,URBAN,INDIA,ER,OD,2024,2.775463957
LIGHT_ELEC,URBAN,INDIA,ER,OD,2025,2.830601211
LIGHT_ELEC,URBAN,INDIA,ER,OD,2026,2.871802539
LIGHT_ELEC,URBAN,INDIA,ER,OD,2027,2.91360358
LIGHT_ELEC,URBAN,INDIA,ER,OD,2028,2.956013063
LIGHT_ELEC,URBAN,INDIA,ER,OD,2029,2.999039846
LIGHT_ELEC,URBAN,INDIA,ER,OD,2030,3.042692912
LIGHT_ELEC,URBAN,INDIA,ER,OD,2031,3.086981379
LIGHT_ELEC,URBAN,INDIA,ER,OD,2032,3.131914494
LIGHT_ELEC,URBAN,INDIA,ER,OD,2033,3.177501642
LIGHT_ELEC,URBAN,INDIA,ER,OD,2034,3.223752342
LIGHT_ELEC,URBAN,INDIA,ER,OD,2035,3.270676251
LIGHT_ELEC,URBAN,INDIA,ER,OD,2036,3.318283171
LIGHT_ELEC,URBAN,INDIA,ER,OD,2037,3.366583041
LIGHT_ELEC,URBAN,INDIA,ER,OD,2038,3.415585949
LIGHT_ELEC,URBAN,INDIA,ER,OD,2039,3.465302128
LIGHT_ELEC,URBAN,INDIA,ER,OD,2040,3.51574196
LIGHT_ELEC,URBAN,INDIA,ER,OD,2041,3.566915977
LIGHT_ELEC,URBAN,INDIA,ER,WB,2024,2.914397622
LIGHT_ELEC,URBAN,INDIA,ER,WB,2025,2.945081114
LIGHT_ELEC,URBAN,INDIA,ER,WB,2026,2.967808677
LIGHT_ELEC,URBAN,INDIA,ER,WB,2027,2.990711631
LIGHT_ELEC,URBAN,INDIA,ER,WB,2028,3.013791331
LIGHT_ELEC,URBAN,INDIA,ER,WB,2029,3.037049139
LIGHT_ELEC,URBAN,INDIA,ER,WB,2030,3.060486431
LIGHT_ELEC,URBAN,INDIA,ER,WB,2031,3.084104591
LIGHT_ELEC,URBAN,INDIA,ER,WB,2032,3.107905016
LIGHT_ELEC,URBAN,INDIA,ER,WB,2033,3.131889112
LIGHT_ELEC,URBAN,INDIA,ER,WB,2034,3.156058296
LIGHT_ELEC,URBAN,INDIA,ER,WB,2035,3.180413996
LIGHT_ELEC,URBAN,INDIA,ER,WB,2036,3.204957653
LIGHT_ELEC,URBAN,INDIA,ER,WB,2037,3.229690716
LIGHT_ELEC,URBAN,INDIA,ER,WB,2038,3.254614647
LIGHT_ELEC,URBAN,INDIA,ER,WB,2039,3.279730919
LIGHT_ELEC,URBAN,INDIA,ER,WB,2040,3.305041017
LIGHT_ELEC,URBAN,INDIA,ER,WB,2041,3.330546436
LIGHT_ELEC,URBAN,INDIA,ER,SK,2024,2.914397622
LIGHT_ELEC,URBAN,INDIA,ER,SK,2025,2.945081114
LIGHT_ELEC,URBAN,INDIA,ER,SK,2026,2.967808677
LIGHT_ELEC,URBAN,INDIA,ER,SK,2027,2.990711631
LIGHT_ELEC,URBAN,INDIA,ER,SK,2028,3.013791331
LIGHT_ELEC,URBAN,INDIA,ER,SK,2029,3.037049139
LIGHT_ELEC,URBAN,INDIA,ER,SK,2030,3.060486431
LIGHT_ELEC,URBAN,INDIA,ER,SK,2031,3.084104591
LIGHT_ELEC,URBAN,INDIA,ER,SK,2032,3.107905016
LIGHT_ELEC,URBAN,INDIA,ER,SK,2033,3.131889112
LIGHT_ELEC,URBAN,INDIA,ER,SK,2034,3.156058296
LIGHT_ELEC,URBAN,INDIA,ER,SK,2035,3.180413996
LIGHT_ELEC,URBAN,INDIA,ER,SK,2036,3.204957653
LIGHT_ELEC,URBAN,INDIA,ER,SK,2037,3.229690716
LIGHT_ELEC,URBAN,INDIA,ER,SK,2038,3.254614647
LIGHT_ELEC,URBAN,INDIA,ER,SK,2039,3.279730919
LIGHT_ELEC,URBAN,INDIA,ER,SK,2040,3.305041017
LIGHT_ELEC,URBAN,INDIA,ER,SK,2041,3.330546436
LIGHT_ELEC,URBAN,INDIA,WR,CG,2024,2.600906098
LIGHT_ELEC,URBAN,INDIA,WR,CG,2025,2.612060805
LIGHT_ELEC,URBAN,INDIA,WR,CG,2026,2.620274444
LIGHT_ELEC,URBAN,INDIA,WR,CG,2027,2.628513912
LIGHT_ELEC,URBAN,INDIA,WR,CG,2028,2.636779288
LIGHT_ELEC,URBAN,INDIA,WR,CG,2029,2.645070655
LIGHT_ELEC,URBAN,INDIA,WR,CG,2030,2.653388095
LIGHT_ELEC,URBAN,INDIA,WR,CG,2031,2.661731688
LIGHT_ELEC,URBAN,INDIA,WR,CG,2032,2.670101518
LIGHT_ELEC,URBAN,INDIA,WR,CG,2033,2.678497667
LIGHT_ELEC,URBAN,INDIA,WR,CG,2034,2.686920218
LIGHT_ELEC,URBAN,INDIA,WR,CG,2035,2.695369253
LIGHT_ELEC,URBAN,INDIA,WR,CG,2036,2.703844857
LIGHT_ELEC,URBAN,INDIA,WR,CG,2037,2.712347112
LIGHT_ELEC,URBAN,INDIA,WR,CG,2038,2.720876102
LIGHT_ELEC,URBAN,INDIA,WR,CG,2039,2.729431912
LIGHT_ELEC,URBAN,INDIA,WR,CG,2040,2.738014626
LIGHT_ELEC,URBAN,INDIA,WR,CG,2041,2.746624328
LIGHT_ELEC,URBAN,INDIA,WR,GJ,2024,2.933306764
LIGHT_ELEC,URBAN,INDIA,WR,GJ,2025,2.984929898
LIGHT_ELEC,URBAN,INDIA,WR,GJ,2026,3.023423334
LIGHT_ELEC,URBAN,INDIA,WR,GJ,2027,3.06241318
LIGHT_ELEC,URBAN,INDIA,WR,GJ,2028,3.101905835
LIGHT_ELEC,URBAN,INDIA,WR,GJ,2029,3.141907785
LIGHT_ELEC,URBAN,INDIA,WR,GJ,2030,3.182425597
LIGHT_ELEC,URBAN,INDIA,WR,GJ,2031,3.223465923
LIGHT_ELEC,URBAN,INDIA,WR,GJ,2032,3.265035503
LIGHT_ELEC,URBAN,INDIA,WR,GJ,2033,3.307141161
LIGHT_ELEC,URBAN,INDIA,WR,GJ,2034,3.34978981
LIGHT_ELEC,URBAN,INDIA,WR,GJ,2035,3.392988453
LIGHT_ELEC,URBAN,INDIA,WR,GJ,2036,3.436744183
LIGHT_ELEC,URBAN,INDIA,WR,GJ,2037,3.481064184
LIGHT_ELEC,URBAN,INDIA,WR,GJ,2038,3.525955732
LIGHT_ELEC,URBAN,INDIA,WR,GJ,2039,3.571426198
LIGHT_ELEC,URBAN,INDIA,WR,GJ,2040,3.617483047
