EnergyCarrier,Year,Season,DayType,DaySlice,ModelGeography,SubGeography1,EndUseDemandEnergy,TotalEnergyDemand
ELECTRICITY,2021,AUTUMN,ALLDAYS,AFTERNOON,INDIA,WR,159.91312437197766,9754.700586690637
ELECTRICITY,2021,AUTUMN,ALLDAYS,AFTERNOON,INDIA,NR,146.4733140057038,8934.872154347931
ELECTRICITY,2021,AUTUMN,ALLDAYS,AFTERNOON,INDIA,SR,141.8291941979097,8651.580846072491
ELECTRICITY,2021,AUTUMN,ALLDAYS,AFTERNOON,INDIA,NER,5.3300174683135175,325.13106556712455
ELECTRICITY,2021,AUTUMN,ALLDAYS,EVENING,INDIA,ER,99.04093054787815,6041.496763420567
ELECTRICITY,2021,AUTUMN,ALLDAYS,EVENING,INDIA,WR,177.2233469109253,10810.624161566444
ELECTRICITY,2021,AUTUMN,ALLDAYS,EVENING,INDIA,NR,182.63277161646616,11140.599068604435
ELECTRICITY,2021,AUTUMN,ALLDAYS,EVENING,INDIA,SR,162.98980385949724,9942.378035429332
ELECTRICITY,2021,AUTUMN,ALLDAYS,EVENING,INDIA,NER,9.57875904476898,584.3043017309077
ELECTRICITY,2021,AUTUMN,ALLDAYS,NIGHT,INDIA,ER,117.68220623559819,7178.61458037149
ELECTRICITY,2021,AUTUMN,ALLDAYS,NIGHT,INDIA,WR,263.93039237252947,16099.753934724298
ELECTRICITY,2021,AUTUMN,ALLDAYS,NIGHT,INDIA,NR,224.99385865707848,13724.625378081788
ELECTRICITY,2021,AUTUMN,ALLDAYS,NIGHT,INDIA,SR,228.52790468182928,13940.202185591586
ELECTRICITY,2021,AUTUMN,ALLDAYS,NIGHT,INDIA,NER,8.108624821657228,494.62611412109095
ELECTRICITY,2021,WINTER,ALLDAYS,EARLY,INDIA,ER,50.32691158924829,4630.075866210843
ELECTRICITY,2021,WINTER,ALLDAYS,EARLY,INDIA,WR,126.93472296794997,11677.994513051397
ELECTRICITY,2021,WINTER,ALLDAYS,EARLY,INDIA,NR,105.89408017995474,9742.255376555837
ELECTRICITY,2021,WINTER,ALLDAYS,EARLY,INDIA,SR,109.73364495277312,10095.495335655127
ELECTRICITY,2021,WINTER,ALLDAYS,EARLY,INDIA,NER,4.20012831888935,386.41180533782017
ELECTRICITY,2021,WINTER,ALLDAYS,MORN,INDIA,ER,57.50208476859757,5290.191798710976
ELECTRICITY,2021,WINTER,ALLDAYS,MORN,INDIA,WR,150.83345793113608,13876.67812966452
ELECTRICITY,2021,WINTER,ALLDAYS,MORN,INDIA,NR,114.4719588329172,10531.420212628382
ELECTRICITY,2021,WINTER,ALLDAYS,MORN,INDIA,SR,131.10253373501592,12061.433103621464
ELECTRICITY,2021,WINTER,ALLDAYS,MORN,INDIA,NER,3.589276947603264,330.2134791795003
ELECTRICITY,2021,WINTER,ALLDAYS,MID,INDIA,ER,63.47609652773031,5839.800880551189
ELECTRICITY,2021,WINTER,ALLDAYS,MID,INDIA,WR,164.8688448095375,15167.93372247745
ELECTRICITY,2021,WINTER,ALLDAYS,MID,INDIA,NR,123.61261411702043,11372.36049876588
ELECTRICITY,2021,WINTER,ALLDAYS,MID,INDIA,SR,148.8713599333418,13696.165113867446
ELECTRICITY,2021,WINTER,ALLDAYS,MID,INDIA,NER,4.056808056343638,373.22634118361475
ELECTRICITY,2021,WINTER,ALLDAYS,AFTERNOON,INDIA,ER,60.00700235292107,5520.644216468739
ELECTRICITY,2021,WINTER,ALLDAYS,AFTERNOON,INDIA,WR,158.3256869076846,14565.963195506984
ELECTRICITY,2021,WINTER,ALLDAYS,AFTERNOON,INDIA,NR,117.78601217044883,10836.313119681292
ELECTRICITY,2021,WINTER,ALLDAYS,AFTERNOON,INDIA,SR,141.62867784149606,13029.838361417636
ELECTRICITY,2021,WINTER,ALLDAYS,AFTERNOON,INDIA,NER,3.7573150698864124,345.67298642954995
ELECTRICITY,2021,WINTER,ALLDAYS,EVENING,INDIA,ER,76.05001445106761,6996.60132949822
ELECTRICITY,2021,WINTER,ALLDAYS,EVENING,INDIA,WR,160.18019726536042,14736.578148413158
ELECTRICITY,2021,WINTER,ALLDAYS,EVENING,INDIA,NR,130.2253785752832,11980.734828926055
ELECTRICITY,2021,WINTER,ALLDAYS,EVENING,INDIA,SR,142.4072281659146,13101.464991264143
ELECTRICITY,2021,WINTER,ALLDAYS,EVENING,INDIA,NER,7.677136817671127,706.2965872257437
ELECTRICITY,2021,WINTER,ALLDAYS,NIGHT,INDIA,ER,107.32311006911054,9873.72612635817
ELECTRICITY,2021,WINTER,ALLDAYS,NIGHT,INDIA,WR,265.61742538495486,24436.80313541585
ELECTRICITY,2021,WINTER,ALLDAYS,NIGHT,INDIA,NR,203.92822385379782,18761.3965945494
ELECTRICITY,2021,WINTER,ALLDAYS,NIGHT,INDIA,SR,223.08106897304458,20523.458345520103
ELECTRICITY,2021,WINTER,ALLDAYS,NIGHT,INDIA,NER,7.072472346436937,650.6674558721983
ELECTRICITY,2021,SPRING,ALLDAYS,EARLY,INDIA,ER,48.220491697839456,2845.0090101725277
ELECTRICITY,2021,SPRING,ALLDAYS,EARLY,INDIA,WR,119.72586176165461,7063.825843937622
ELECTRICITY,2021,SPRING,ALLDAYS,EARLY,INDIA,NR,92.94086286710974,5483.510909159475
ELECTRICITY,2021,SPRING,ALLDAYS,EARLY,INDIA,SR,103.02820350442167,6078.664006760879
ELECTRICITY,2021,SPRING,ALLDAYS,EARLY,INDIA,NER,2.9302549767672863,172.8850436292699
ELECTRICITY,2021,SPRING,ALLDAYS,MORN,INDIA,ER,63.966389658516526,3774.016989852475
ELECTRICITY,2021,SPRING,ALLDAYS,MORN,INDIA,WR,152.66038036616732,9006.962441603871
ELECTRICITY,2021,SPRING,ALLDAYS,MORN,INDIA,NR,115.02012913651097,6786.187619054147
ELECTRICITY,2021,SPRING,ALLDAYS,MORN,INDIA,SR,136.27266100522624,8040.086999308348
ELECTRICITY,2021,SPRING,ALLDAYS,MORN,INDIA,NER,4.119465817939314,243.04848325841954
ELECTRICITY,2021,SPRING,ALLDAYS,MID,INDIA,ER,70.01385864890375,4130.817660285321
ELECTRICITY,2021,SPRING,ALLDAYS,MID,INDIA,WR,168.7928448917071,9958.777848610718
ELECTRICITY,2021,SPRING,ALLDAYS,MID,INDIA,NR,131.91019605173534,7782.701567052385
ELECTRICITY,2021,SPRING,ALLDAYS,MID,INDIA,SR,153.59166658360778,9061.908328432859
ELECTRICITY,2021,SPRING,ALLDAYS,MID,INDIA,NER,5.123893384514501,302.3097096863556
ELECTRICITY,2021,SPRING,ALLDAYS,AFTERNOON,INDIA,ER,69.02858774420989,4072.686676908383
ELECTRICITY,2021,SPRING,ALLDAYS,AFTERNOON,INDIA,WR,164.6429958500084,9713.936755150495
ELECTRICITY,2021,SPRING,ALLDAYS,AFTERNOON,INDIA,NR,129.93201545498334,7665.988911844017
ELECTRICITY,2021,SPRING,ALLDAYS,AFTERNOON,INDIA,SR,148.56416505618313,8765.285738314804
ELECTRICITY,2021,SPRING,ALLDAYS,AFTERNOON,INDIA,NER,4.616750447497339,272.388276402343
ELECTRICITY,2021,SPRING,ALLDAYS,EVENING,INDIA,ER,93.23044619602199,5500.596325565297
ELECTRICITY,2021,SPRING,ALLDAYS,EVENING,INDIA,WR,180.43401729843285,10645.607020607538
ELECTRICITY,2021,SPRING,ALLDAYS,EVENING,INDIA,NR,148.657330060066,8770.782473543894
ELECTRICITY,2021,SPRING,ALLDAYS,EVENING,INDIA,SR,173.95567881977996,10263.385050367018
ELECTRICITY,2021,SPRING,ALLDAYS,EVENING,INDIA,NER,8.58302734496341,506.3986133528412
ELECTRICITY,2021,SPRING,ALLDAYS,NIGHT,INDIA,ER,115.48383761627728,6813.54641936036
ELECTRICITY,2021,SPRING,ALLDAYS,NIGHT,INDIA,WR,271.2945543842997,16006.378708673683
ELECTRICITY,2021,SPRING,ALLDAYS,NIGHT,INDIA,NR,208.5829630721296,12306.394821255646
ELECTRICITY,2021,SPRING,ALLDAYS,NIGHT,INDIA,SR,239.5534278322577,14133.652242103204
ELECTRICITY,2021,SPRING,ALLDAYS,NIGHT,INDIA,NER,7.6080575015693555,448.875392592592
ELECTRICITY,2022,SUMMER,ALLDAYS,EARLY,INDIA,ER,65.26916210317958,3981.4188882939543
ELECTRICITY,2022,SUMMER,ALLDAYS,EARLY,INDIA,WR,149.34113709544943,9109.809362822414
ELECTRICITY,2022,SUMMER,ALLDAYS,EARLY,INDIA,NR,133.95844335576112,8171.465044701428
ELECTRICITY,2022,SUMMER,ALLDAYS,EARLY,INDIA,SR,137.25026000610876,8372.265860372634
ELECTRICITY,2022,SUMMER,ALLDAYS,EARLY,INDIA,NER,4.140670964846584,252.58092885564162
ELECTRICITY,2022,SUMMER,ALLDAYS,MORN,INDIA,ER,74.2661842518382,4530.23723936213
ELECTRICITY,2022,SUMMER,ALLDAYS,MORN,INDIA,WR,175.5169995705702,10706.536973804781
ELECTRICITY,2022,SUMMER,ALLDAYS,MORN,INDIA,NR,163.20398041425995,9955.442805269857
ELECTRICITY,2022,SUMMER,ALLDAYS,MORN,INDIA,SR,157.63472382193874,9615.718153138263
ELECTRICITY,2022,SUMMER,ALLDAYS,MORN,INDIA,NER,5.757791701060738,351.225293764705
ELECTRICITY,2022,SUMMER,ALLDAYS,MID,INDIA,ER,75.30252225223981,4593.453857386628
ELECTRICITY,2022,SUMMER,ALLDAYS,MID,INDIA,WR,172.3665043810425,10514.356767243591
ELECTRICITY,2022,SUMMER,ALLDAYS,MID,INDIA,NR,169.79330896821136,10357.391847060893
ELECTRICITY,2022,SUMMER,ALLDAYS,MID,INDIA,SR,153.28683811019948,9350.49712472217
ELECTRICITY,2022,SUMMER,ALLDAYS,MID,INDIA,NER,6.848306708197697,417.7467092000595
ELECTRICITY,2022,SUMMER,ALLDAYS,AFTERNOON,INDIA,ER,74.18885863070092,4525.520376472756
ELECTRICITY,2022,SUMMER,ALLDAYS,AFTERNOON,INDIA,WR,161.90808301575072,9876.393063960793
ELECTRICITY,2022,SUMMER,ALLDAYS,AFTERNOON,INDIA,NR,160.30769288396186,9778.769265921674
ELECTRICITY,2022,SUMMER,ALLDAYS,AFTERNOON,INDIA,SR,140.77845994717234,8587.486056777512
ELECTRICITY,2022,SUMMER,ALLDAYS,AFTERNOON,INDIA,NER,6.327959364053758,386.00552120727923
ELECTRICITY,2022,SUMMER,ALLDAYS,EVENING,INDIA,ER,114.51205716887405,6985.235487301317
ELECTRICITY,2022,SUMMER,ALLDAYS,EVENING,INDIA,WR,214.0533597430277,13057.25494432469
ELECTRICITY,2022,SUMMER,ALLDAYS,EVENING,INDIA,NR,255.99482891779465,15615.684563985473
ELECTRICITY,2022,SUMMER,ALLDAYS,EVENING,INDIA,SR,193.73447225411238,11817.802807500855
ELECTRICITY,2022,SUMMER,ALLDAYS,EVENING,INDIA,NER,11.240965390093637,685.6988887957118
ELECTRICITY,2022,SUMMER,ALLDAYS,NIGHT,INDIA,ER,159.698684617546,9741.619761670307
ELECTRICITY,2022,SUMMER,ALLDAYS,NIGHT,INDIA,WR,329.9547189497437,20127.237855934367
ELECTRICITY,2022,SUMMER,ALLDAYS,NIGHT,INDIA,NR,321.6841448206055,19622.732834056937
ELECTRICITY,2022,SUMMER,ALLDAYS,NIGHT,INDIA,SR,307.9574755806855,18785.40601042182
ELECTRICITY,2022,SUMMER,ALLDAYS,NIGHT,INDIA,NER,9.206026265739101,561.5676022100852
ELECTRICITY,2022,MONSOON,ALLDAYS,EARLY,INDIA,ER,69.94029705502989,6434.50732906275
ELECTRICITY,2022,MONSOON,ALLDAYS,EARLY,INDIA,WR,122.58191812481911,11277.536467483358
ELECTRICITY,2022,MONSOON,ALLDAYS,EARLY,INDIA,NR,128.78834453655736,11848.527697363277
ELECTRICITY,2022,MONSOON,ALLDAYS,EARLY,INDIA,SR,105.50415429112995,9706.382194783955
ELECTRICITY,2022,MONSOON,ALLDAYS,EARLY,INDIA,NER,5.471454869676377,503.37384801022665
ELECTRICITY,2022,MONSOON,ALLDAYS,MORN,INDIA,ER,72.8302992019256,6700.387526577155
ELECTRICITY,2022,MONSOON,ALLDAYS,MORN,INDIA,WR,140.57354065860233,12932.765740591414
ELECTRICITY,2022,MONSOON,ALLDAYS,MORN,INDIA,NR,135.56338226105618,12471.831168017168
ELECTRICITY,2022,MONSOON,ALLDAYS,MORN,INDIA,SR,119.86556108551997,11027.631619867838
ELECTRICITY,2022,MONSOON,ALLDAYS,MORN,INDIA,NER,5.896851490837771,542.5103371570749
ELECTRICITY,2022,MONSOON,ALLDAYS,MID,INDIA,ER,74.55395772137413,6858.96411036642
ELECTRICITY,2022,MONSOON,ALLDAYS,MID,INDIA,WR,146.742785026045,13500.33622239614
ELECTRICITY,2022,MONSOON,ALLDAYS,MID,INDIA,NR,146.15934351205968,13446.65960310949
ELECTRICITY,2022,MONSOON,ALLDAYS,MID,INDIA,SR,126.91628095643246,11676.297847991786
ELECTRICITY,2022,MONSOON,ALLDAYS,MID,INDIA,NER,7.061075313818106,649.6189288712658
ELECTRICITY,2022,MONSOON,ALLDAYS,AFTERNOON,INDIA,ER,74.1432642542699,6821.18031139283
ELECTRICITY,2022,MONSOON,ALLDAYS,AFTERNOON,INDIA,WR,143.9318197719341,13241.727419017938
ELECTRICITY,2022,MONSOON,ALLDAYS,AFTERNOON,INDIA,NR,145.1472703714532,13353.548874173695
ELECTRICITY,2022,MONSOON,ALLDAYS,AFTERNOON,INDIA,SR,123.0879919512444,11324.095259514484
ELECTRICITY,2022,MONSOON,ALLDAYS,AFTERNOON,INDIA,NER,6.7249386371233335,618.6943546153467
ELECTRICITY,2022,MONSOON,ALLDAYS,EVENING,INDIA,ER,112.70730023938833,10369.071622023726
ELECTRICITY,2022,MONSOON,ALLDAYS,EVENING,INDIA,WR,172.15340607565668,15838.113358960414
ELECTRICITY,2022,MONSOON,ALLDAYS,EVENING,INDIA,NR,226.25607355044897,20815.558766641305
ELECTRICITY,2022,MONSOON,ALLDAYS,EVENING,INDIA,SR,153.87031146508912,14156.0686547882
ELECTRICITY,2022,MONSOON,ALLDAYS,EVENING,INDIA,NER,12.01615791488833,1105.4865281697264
ELECTRICITY,2022,MONSOON,ALLDAYS,NIGHT,INDIA,ER,159.91473345361356,14712.155477732447
ELECTRICITY,2022,MONSOON,ALLDAYS,NIGHT,INDIA,WR,237.4127354977601,21841.97166579393
ELECTRICITY,2022,MONSOON,ALLDAYS,NIGHT,INDIA,NR,289.5480056266453,26638.416517651367
ELECTRICITY,2022,MONSOON,ALLDAYS,NIGHT,INDIA,SR,189.1951749827798,17405.956098415743
ELECTRICITY,2022,MONSOON,ALLDAYS,NIGHT,INDIA,NER,9.695253082969035,891.9632836331513
ELECTRICITY,2022,AUTUMN,ALLDAYS,EARLY,INDIA,ER,56.83319734464791,3466.825038023522
ELECTRICITY,2022,AUTUMN,ALLDAYS,EARLY,INDIA,WR,126.51031695623796,7717.129334330515
ELECTRICITY,2022,AUTUMN,ALLDAYS,EARLY,INDIA,NR,108.28861108542793,6605.605276211104
ELECTRICITY,2022,AUTUMN,ALLDAYS,EARLY,INDIA,SR,110.84538579275758,6761.568533358212
ELECTRICITY,2022,AUTUMN,ALLDAYS,EARLY,INDIA,NER,3.661587338367492,223.356827640417
ELECTRICITY,2022,AUTUMN,ALLDAYS,MORN,INDIA,ER,71.91142593392951,4386.5969819697
ELECTRICITY,2022,AUTUMN,ALLDAYS,MORN,INDIA,WR,160.757414402253,9806.202278537434
ELECTRICITY,2022,AUTUMN,ALLDAYS,MORN,INDIA,NR,141.14667897196227,8609.947417289699
ELECTRICITY,2022,AUTUMN,ALLDAYS,MORN,INDIA,SR,142.28967786454587,8679.670349737298
ELECTRICITY,2022,AUTUMN,ALLDAYS,MORN,INDIA,NER,5.560973578286993,339.21938827550656
ELECTRICITY,2022,AUTUMN,ALLDAYS,MID,INDIA,ER,75.30426550266661,4593.560195662663
ELECTRICITY,2022,AUTUMN,ALLDAYS,MID,INDIA,WR,175.55128974640166,10708.628674530502
ELECTRICITY,2022,AUTUMN,ALLDAYS,MID,INDIA,NR,163.55202139047998,9976.673304819278
ELECTRICITY,2022,AUTUMN,ALLDAYS,MID,INDIA,SR,157.5586681565116,9611.078757547208
ELECTRICITY,2022,AUTUMN,ALLDAYS,MID,INDIA,NER,6.87337743406544,419.2760234779918
ELECTRICITY,2022,AUTUMN,ALLDAYS,AFTERNOON,INDIA,ER,73.7188960673225,4496.852660106672
ELECTRICITY,2022,AUTUMN,ALLDAYS,AFTERNOON,INDIA,WR,169.1196491198457,10316.298596310588
ELECTRICITY,2022,AUTUMN,ALLDAYS,AFTERNOON,INDIA,NR,157.2989438514881,9595.235574940774
ELECTRICITY,2022,AUTUMN,ALLDAYS,AFTERNOON,INDIA,SR,150.22186993952255,9163.534066310876
ELECTRICITY,2022,AUTUMN,ALLDAYS,AFTERNOON,INDIA,NER,5.833071648790292,355.8173705762078
ELECTRICITY,2022,AUTUMN,ALLDAYS,EVENING,INDIA,ER,105.66033669693098,6445.28053851279
ELECTRICITY,2022,AUTUMN,ALLDAYS,EVENING,INDIA,WR,184.86023947096405,11276.474607728807
ELECTRICITY,2022,AUTUMN,ALLDAYS,EVENING,INDIA,NR,198.84461785060054,12129.521688886633
ELECTRICITY,2022,AUTUMN,ALLDAYS,EVENING,INDIA,SR,168.8123174231066,10297.551362809503
ELECTRICITY,2022,AUTUMN,ALLDAYS,EVENING,INDIA,NER,10.301786445487261,628.408973174723
ELECTRICITY,2022,AUTUMN,ALLDAYS,NIGHT,INDIA,ER,130.1444309036208,7938.810285120868
ELECTRICITY,2022,AUTUMN,ALLDAYS,NIGHT,INDIA,WR,275.2897946138991,16792.677471447845
ELECTRICITY,2022,AUTUMN,ALLDAYS,NIGHT,INDIA,NR,244.35915506277678,14905.908458829383
ELECTRICITY,2022,AUTUMN,ALLDAYS,NIGHT,INDIA,SR,238.0417587000847,14520.547280705166
ELECTRICITY,2022,AUTUMN,ALLDAYS,NIGHT,INDIA,NER,8.745369413807111,533.4675342422338
ELECTRICITY,2022,WINTER,ALLDAYS,EARLY,INDIA,ER,53.688481486881585,4939.340296793106
ELECTRICITY,2022,WINTER,ALLDAYS,EARLY,INDIA,WR,135.18920971926138,12437.407294172048
ELECTRICITY,2022,WINTER,ALLDAYS,EARLY,INDIA,NR,112.43763760135856,10344.262659324988
ELECTRICITY,2022,WINTER,ALLDAYS,EARLY,INDIA,SR,117.40026953880314,10800.824797569889
ELECTRICITY,2022,WINTER,ALLDAYS,EARLY,INDIA,NER,4.414694670808821,406.15190971441154
ELECTRICITY,2022,WINTER,ALLDAYS,MORN,INDIA,ER,62.80934876221141,5778.460086123449
ELECTRICITY,2022,WINTER,ALLDAYS,MORN,INDIA,WR,163.29207071281422,15022.870505578909
ELECTRICITY,2022,WINTER,ALLDAYS,MORN,INDIA,NR,122.83301560249556,11300.637435429591
ELECTRICITY,2022,WINTER,ALLDAYS,MORN,INDIA,SR,143.55276497784848,13206.85437796206
ELECTRICITY,2022,WINTER,ALLDAYS,MORN,INDIA,NER,4.085573904104483,375.8727991776124
ELECTRICITY,2022,WINTER,ALLDAYS,MID,INDIA,ER,69.10817829771281,6357.952403389579
