ModelGeography,SubGeography1,SubGeography2,ConsumerType1,Year,UsagePenetration
INDIA,NR,DL,RURAL,2033,0.15701088
INDIA,NR,DL,RURAL,2034,0.145338587
INDIA,NR,DL,RURAL,2035,0.129849277
INDIA,NR,DL,RURAL,2036,0.111627044
INDIA,NR,DL,RURAL,2037,0.090114975
INDIA,NR,DL,RURAL,2038,0.068268798
INDIA,NR,DL,RURAL,2039,0.042545109
INDIA,NR,DL,RURAL,2040,0.012149268
INDIA,NR,DL,RURAL,2041,0
INDIA,NR,DL,URBAN,2022,0.240108691
INDIA,NR,DL,URBAN,2023,0.233821625
INDIA,NR,DL,URBAN,2024,0.21794315
INDIA,NR,DL,URBAN,2025,0.201470288
INDIA,NR,DL,URBAN,2026,0.182454208
INDIA,NR,DL,URBAN,2027,0.160851199
INDIA,NR,DL,URBAN,2028,0.139936936
INDIA,NR,DL,URBAN,2029,0.113495873
INDIA,NR,DL,URBAN,2030,0.085074023
INDIA,NR,DL,URBAN,2031,0.059261233
INDIA,NR,DL,URBAN,2032,0.032600033
INDIA,NR,DL,URBAN,2033,0.005088962
INDIA,NR,DL,URBAN,2034,0
INDIA,NR,DL,URBAN,2035,0
INDIA,NR,DL,URBAN,2036,0
INDIA,NR,DL,URBAN,2037,0
INDIA,NR,DL,URBAN,2038,0
INDIA,NR,DL,URBAN,2039,0
INDIA,NR,DL,URBAN,2040,0
INDIA,NR,DL,URBAN,2041,0
INDIA,NR,HP,RURAL,2022,0.634202613
INDIA,NR,HP,RURAL,2023,0.641844878
INDIA,NR,HP,RURAL,2024,0.66000833
INDIA,NR,HP,RURAL,2025,0.678127516
INDIA,NR,HP,RURAL,2026,0.699330967
INDIA,NR,HP,RURAL,2027,0.724357708
INDIA,NR,HP,RURAL,2028,0.754158346
INDIA,NR,HP,RURAL,2029,0.783870207
INDIA,NR,HP,RURAL,2030,0.809635896
INDIA,NR,HP,RURAL,2031,0.836025864
INDIA,NR,HP,RURAL,2032,0.825876824
INDIA,NR,HP,RURAL,2033,0.813434724
INDIA,NR,HP,RURAL,2034,0.800103721
INDIA,NR,HP,RURAL,2035,0.785786992
INDIA,NR,HP,RURAL,2036,0.770480851
INDIA,NR,HP,RURAL,2037,0.754081233
INDIA,NR,HP,RURAL,2038,0.736535552
INDIA,NR,HP,RURAL,2039,0.719185547
INDIA,NR,HP,RURAL,2040,0.700694633
INDIA,NR,HP,RURAL,2041,0.680987931
INDIA,NR,HP,URBAN,2022,0.443942771
INDIA,NR,HP,URBAN,2023,0.437453845
INDIA,NR,HP,URBAN,2024,0.446552113
INDIA,NR,HP,URBAN,2025,0.461020781
INDIA,NR,HP,URBAN,2026,0.472525863
INDIA,NR,HP,URBAN,2027,0.483788653
INDIA,NR,HP,URBAN,2028,0.494798216
INDIA,NR,HP,URBAN,2029,0.505450248
INDIA,NR,HP,URBAN,2030,0.515718793
INDIA,NR,HP,URBAN,2031,0.520195293
INDIA,NR,HP,URBAN,2032,0.509565445
INDIA,NR,HP,URBAN,2033,0.470832497
INDIA,NR,HP,URBAN,2034,0.436006278
INDIA,NR,HP,URBAN,2035,0.398801858
INDIA,NR,HP,URBAN,2036,0.359236176
INDIA,NR,HP,URBAN,2037,0.317067115
INDIA,NR,HP,URBAN,2038,0.272188676
INDIA,NR,HP,URBAN,2039,0.224365363
INDIA,NR,HP,URBAN,2040,0.183596429
INDIA,NR,HP,URBAN,2041,0.140688496
INDIA,NR,HR,RURAL,2022,0.403872817
INDIA,NR,HR,RURAL,2023,0.399331194
INDIA,NR,HR,RURAL,2024,0.385934703
INDIA,NR,HR,RURAL,2025,0.369572641
INDIA,NR,HR,RURAL,2026,0.351648407
INDIA,NR,HR,RURAL,2027,0.330666384
INDIA,NR,HR,RURAL,2028,0.305929924
INDIA,NR,HR,RURAL,2029,0.276474404
INDIA,NR,HR,RURAL,2030,0.246417992
INDIA,NR,HR,RURAL,2031,0.216033343
INDIA,NR,HR,RURAL,2032,0.190798127
INDIA,NR,HR,RURAL,2033,0.158357722
INDIA,NR,HR,RURAL,2034,0.124560757
INDIA,NR,HR,RURAL,2035,0.089327714
INDIA,NR,HR,RURAL,2036,0.05722691
INDIA,NR,HR,RURAL,2037,0.023922524
INDIA,NR,HR,RURAL,2038,0
INDIA,NR,HR,RURAL,2039,0
INDIA,NR,HR,RURAL,2040,0
INDIA,NR,HR,RURAL,2041,0
INDIA,NR,HR,URBAN,2022,0.268406503
INDIA,NR,HR,URBAN,2023,0.260846304
INDIA,NR,HR,URBAN,2024,0.241119385
INDIA,NR,HR,URBAN,2025,0.216875524
INDIA,NR,HR,URBAN,2026,0.195800718
