EnergyService,EnergyCarrier,ConsumerType1,ModelGeography,SubGeography1,SubGeography2,Year,Season,DayType,DaySlice,BaseYearDemand
IND_ALL,ELECTRICITY,ALL,INDIA,NR,HP,2020,MONSOON,ALLDAYS,AFTERNOON,2.293217074
IND_ALL,ELECTRICITY,ALL,INDIA,NR,HP,2020,MONSOON,ALLDAYS,EVENING,2.30126345
IND_ALL,ELECTRICITY,ALL,INDIA,NR,HP,2020,AUTUMN,ALLDAYS,NIGHT,4.184115364
IND_ALL,ELECTRICITY,ALL,INDIA,NR,HP,2020,AUTUMN,ALLDAYS,EARLY,1.83457366
IND_ALL,ELECTRICITY,ALL,INDIA,NR,HP,2020,AUTUMN,ALLDAYS,MORN,2.293217074
IND_ALL,ELECTRICITY,ALL,INDIA,NR,HP,2020,AUTUMN,ALLDAYS,MID,2.293217074
IND_ALL,ELECTRICITY,ALL,INDIA,NR,HP,2020,AUTUMN,ALLDAYS,AFTERNOON,2.293217074
IND_ALL,ELECTRICITY,ALL,INDIA,NR,HP,2020,AUTUMN,ALLDAYS,EVENING,2.30126345
IND_ALL,ELECTRICITY,ALL,INDIA,NR,HP,2020,WINTER,ALLDAYS,NIGHT,4.505970392
IND_ALL,ELECTRICITY,ALL,INDIA,NR,HP,2020,WINTER,ALLDAYS,EARLY,1.931130168
IND_ALL,ELECTRICITY,ALL,INDIA,NR,HP,2020,WINTER,ALLDAYS,MORN,2.41391271
IND_ALL,ELECTRICITY,ALL,INDIA,NR,HP,2020,WINTER,ALLDAYS,MID,2.41391271
IND_ALL,ELECTRICITY,ALL,INDIA,NR,HP,2020,WINTER,ALLDAYS,AFTERNOON,2.41391271
IND_ALL,ELECTRICITY,ALL,INDIA,NR,HP,2020,WINTER,ALLDAYS,EVENING,2.41391271
IND_ALL,ELECTRICITY,ALL,INDIA,NR,HP,2020,SPRING,ALLDAYS,NIGHT,4.505970392
IND_ALL,ELECTRICITY,ALL,INDIA,NR,HP,2020,SPRING,ALLDAYS,EARLY,1.931130168
IND_ALL,ELECTRICITY,ALL,INDIA,NR,HP,2020,SPRING,ALLDAYS,MORN,2.41391271
