EnergyService,EnergyCarrier,ConsumerType1,ModelGeography,SubGeography1,SubGeography2,Year,Season,DayType,DaySlice,EnergyDemand
AGRI_ALL,ELECTRICITY,ALL,INDIA,NR,HR,2021,AUTUMN,ALLDAYS,EARLY,4.988680998
AGRI_ALL,ELECTRICITY,ALL,INDIA,NR,HR,2021,WINTER,ALLDAYS,EARLY,5.570390807
AGRI_ALL,ELECTRICITY,ALL,INDIA,NR,HR,2021,SPRING,ALLDAYS,EARLY,4.988680998
AGRI_ALL,ELECTRICITY,ALL,INDIA,NR,HR,2021,SUMMER,ALLDAYS,MORN,6.319601878
AGRI_ALL,ELECTRICITY,ALL,INDIA,NR,HR,2021,MONSOON,ALLDAYS,MORN,2.742346244
AGRI_ALL,ELECTRICITY,ALL,INDIA,NR,HR,2021,AUTUMN,ALLDAYS,MORN,5.50366997
AGRI_ALL,ELECTRICITY,ALL,INDIA,NR,HR,2021,WINTER,ALLDAYS,MORN,6.436163579
AGRI_ALL,ELECTRICITY,ALL,INDIA,NR,HR,2021,SPRING,ALLDAYS,MORN,5.50366997
AGRI_ALL,ELECTRICITY,ALL,INDIA,NR,HR,2021,SUMMER,ALLDAYS,MID,5.183449907
AGRI_ALL,ELECTRICITY,ALL,INDIA,NR,HR,2021,MONSOON,ALLDAYS,MID,2.742346244
AGRI_ALL,ELECTRICITY,ALL,INDIA,NR,HR,2021,AUTUMN,ALLDAYS,MID,6.309314085
AGRI_ALL,ELECTRICITY,ALL,INDIA,NR,HR,2021,WINTER,ALLDAYS,MID,7.014077892
AGRI_ALL,ELECTRICITY,ALL,INDIA,NR,HR,2021,SPRING,ALLDAYS,MID,6.309314085
AGRI_ALL,ELECTRICITY,ALL,INDIA,NR,HR,2021,SUMMER,ALLDAYS,AFTERNOON,3.766830707
AGRI_ALL,ELECTRICITY,ALL,INDIA,NR,HR,2021,MONSOON,ALLDAYS,AFTERNOON,2.51381739
AGRI_ALL,ELECTRICITY,ALL,INDIA,NR,HR,2021,AUTUMN,ALLDAYS,AFTERNOON,5.697440065
AGRI_ALL,ELECTRICITY,ALL,INDIA,NR,HR,2021,WINTER,ALLDAYS,AFTERNOON,6.282346082
AGRI_ALL,ELECTRICITY,ALL,INDIA,NR,HR,2021,SPRING,ALLDAYS,AFTERNOON,5.697440065
AGRI_ALL,ELECTRICITY,ALL,INDIA,NR,HR,2021,SUMMER,ALLDAYS,EVENING,2.729861057
AGRI_ALL,ELECTRICITY,ALL,INDIA,NR,HR,2021,MONSOON,ALLDAYS,EVENING,0
AGRI_ALL,ELECTRICITY,ALL,INDIA,NR,HR,2021,AUTUMN,ALLDAYS,EVENING,2.727763546
AGRI_ALL,ELECTRICITY,ALL,INDIA,NR,HR,2021,WINTER,ALLDAYS,EVENING,2.942708516
AGRI_ALL,ELECTRICITY,ALL,INDIA,NR,HR,2021,SPRING,ALLDAYS,EVENING,2.727763546
AGRI_ALL,ELECTRICITY,ALL,INDIA,NR,HP,2021,SUMMER,ALLDAYS,NIGHT,0.065734596
AGRI_ALL,ELECTRICITY,ALL,INDIA,NR,HP,2021,MONSOON,ALLDAYS,NIGHT,0
AGRI_ALL,ELECTRICITY,ALL,INDIA,NR,HP,2021,AUTUMN,ALLDAYS,NIGHT,0.060911607
AGRI_ALL,ELECTRICITY,ALL,INDIA,NR,HP,2021,WINTER,ALLDAYS,NIGHT,0.065045597
AGRI_ALL,ELECTRICITY,ALL,INDIA,NR,HP,2021,SPRING,ALLDAYS,NIGHT,0.060911607
AGRI_ALL,ELECTRICITY,ALL,INDIA,NR,HP,2021,SUMMER,ALLDAYS,EARLY,0.038328129
AGRI_ALL,ELECTRICITY,ALL,INDIA,NR,HP,2021,MONSOON,ALLDAYS,EARLY,0.01555686
AGRI_ALL,ELECTRICITY,ALL,INDIA,NR,HP,2021,AUTUMN,ALLDAYS,EARLY,0.032342778
AGRI_ALL,ELECTRICITY,ALL,INDIA,NR,HP,2021,WINTER,ALLDAYS,EARLY,0.036114138
AGRI_ALL,ELECTRICITY,ALL,INDIA,NR,HP,2021,SPRING,ALLDAYS,EARLY,0.032342778
AGRI_ALL,ELECTRICITY,ALL,INDIA,NR,HP,2021,SUMMER,ALLDAYS,MORN,0.040971448
AGRI_ALL,ELECTRICITY,ALL,INDIA,NR,HP,2021,MONSOON,ALLDAYS,MORN,0.017779268
AGRI_ALL,ELECTRICITY,ALL,INDIA,NR,HP,2021,AUTUMN,ALLDAYS,MORN,0.035681572
AGRI_ALL,ELECTRICITY,ALL,INDIA,NR,HP,2021,WINTER,ALLDAYS,MORN,0.041727145
AGRI_ALL,ELECTRICITY,ALL,INDIA,NR,HP,2021,SPRING,ALLDAYS,MORN,0.035681572
AGRI_ALL,ELECTRICITY,ALL,INDIA,NR,HP,2021,SUMMER,ALLDAYS,MID,0.033605511
AGRI_ALL,ELECTRICITY,ALL,INDIA,NR,HP,2021,MONSOON,ALLDAYS,MID,0.017779268
AGRI_ALL,ELECTRICITY,ALL,INDIA,NR,HP,2021,AUTUMN,ALLDAYS,MID,0.04090475
AGRI_ALL,ELECTRICITY,ALL,INDIA,NR,HP,2021,WINTER,ALLDAYS,MID,0.045473897
AGRI_ALL,ELECTRICITY,ALL,INDIA,NR,HP,2021,SPRING,ALLDAYS,MID,0.04090475
AGRI_ALL,ELECTRICITY,ALL,INDIA,NR,HP,2021,SUMMER,ALLDAYS,AFTERNOON,0.024421239
AGRI_ALL,ELECTRICITY,ALL,INDIA,NR,HP,2021,MONSOON,ALLDAYS,AFTERNOON,0.016297662
AGRI_ALL,ELECTRICITY,ALL,INDIA,NR,HP,2021,AUTUMN,ALLDAYS,AFTERNOON,0.036937828
AGRI_ALL,ELECTRICITY,ALL,INDIA,NR,HP,2021,WINTER,ALLDAYS,AFTERNOON,0.04072991
AGRI_ALL,ELECTRICITY,ALL,INDIA,NR,HP,2021,SPRING,ALLDAYS,AFTERNOON,0.036937828
AGRI_ALL,ELECTRICITY,ALL,INDIA,NR,HP,2021,SUMMER,ALLDAYS,EVENING,0.017698324
AGRI_ALL,ELECTRICITY,ALL,INDIA,NR,HP,2021,MONSOON,ALLDAYS,EVENING,0
AGRI_ALL,ELECTRICITY,ALL,INDIA,NR,HP,2021,AUTUMN,ALLDAYS,EVENING,0.017684725
AGRI_ALL,ELECTRICITY,ALL,INDIA,NR,HP,2021,WINTER,ALLDAYS,EVENING,0.019078263
AGRI_ALL,ELECTRICITY,ALL,INDIA,NR,HP,2021,SPRING,ALLDAYS,EVENING,0.017684725
AGRI_ALL,ELECTRICITY,ALL,INDIA,NR,JK,2021,SUMMER,ALLDAYS,NIGHT,0.364264433
AGRI_ALL,ELECTRICITY,ALL,INDIA,NR,JK,2021,MONSOON,ALLDAYS,NIGHT,0
AGRI_ALL,ELECTRICITY,ALL,INDIA,NR,JK,2021,AUTUMN,ALLDAYS,NIGHT,0.33753812
AGRI_ALL,ELECTRICITY,ALL,INDIA,NR,JK,2021,WINTER,ALLDAYS,NIGHT,0.360446388
AGRI_ALL,ELECTRICITY,ALL,INDIA,NR,JK,2021,SPRING,ALLDAYS,NIGHT,0.33753812
AGRI_ALL,ELECTRICITY,ALL,INDIA,NR,JK,2021,SUMMER,ALLDAYS,EARLY,0.212393091
AGRI_ALL,ELECTRICITY,ALL,INDIA,NR,JK,2021,MONSOON,ALLDAYS,EARLY,0.086207431
AGRI_ALL,ELECTRICITY,ALL,INDIA,NR,JK,2021,AUTUMN,ALLDAYS,EARLY,0.179225622
AGRI_ALL,ELECTRICITY,ALL,INDIA,NR,JK,2021,WINTER,ALLDAYS,EARLY,0.200124393
AGRI_ALL,ELECTRICITY,ALL,INDIA,NR,JK,2021,SPRING,ALLDAYS,EARLY,0.179225622
AGRI_ALL,ELECTRICITY,ALL,INDIA,NR,JK,2021,SUMMER,ALLDAYS,MORN,0.227040891
AGRI_ALL,ELECTRICITY,ALL,INDIA,NR,JK,2021,MONSOON,ALLDAYS,MORN,0.098522778
AGRI_ALL,ELECTRICITY,ALL,INDIA,NR,JK,2021,AUTUMN,ALLDAYS,MORN,0.19772735
AGRI_ALL,ELECTRICITY,ALL,INDIA,NR,JK,2021,WINTER,ALLDAYS,MORN,0.23122854
AGRI_ALL,ELECTRICITY,ALL,INDIA,NR,JK,2021,SPRING,ALLDAYS,MORN,0.19772735
AGRI_ALL,ELECTRICITY,ALL,INDIA,NR,JK,2021,SUMMER,ALLDAYS,MID,0.186222979
AGRI_ALL,ELECTRICITY,ALL,INDIA,NR,JK,2021,MONSOON,ALLDAYS,MID,0.098522778
AGRI_ALL,ELECTRICITY,ALL,INDIA,NR,JK,2021,AUTUMN,ALLDAYS,MID,0.226671287
AGRI_ALL,ELECTRICITY,ALL,INDIA,NR,JK,2021,WINTER,ALLDAYS,MID,0.251990952
AGRI_ALL,ELECTRICITY,ALL,INDIA,NR,JK,2021,SPRING,ALLDAYS,MID,0.226671287
AGRI_ALL,ELECTRICITY,ALL,INDIA,NR,JK,2021,SUMMER,ALLDAYS,AFTERNOON,0.135328873
AGRI_ALL,ELECTRICITY,ALL,INDIA,NR,JK,2021,MONSOON,ALLDAYS,AFTERNOON,0.090312547
AGRI_ALL,ELECTRICITY,ALL,INDIA,NR,JK,2021,AUTUMN,ALLDAYS,AFTERNOON,0.204688823
AGRI_ALL,ELECTRICITY,ALL,INDIA,NR,JK,2021,WINTER,ALLDAYS,AFTERNOON,0.225702422
AGRI_ALL,ELECTRICITY,ALL,INDIA,NR,JK,2021,SPRING,ALLDAYS,AFTERNOON,0.204688823
AGRI_ALL,ELECTRICITY,ALL,INDIA,NR,JK,2021,SUMMER,ALLDAYS,EVENING,0.09807423
AGRI_ALL,ELECTRICITY,ALL,INDIA,NR,JK,2021,MONSOON,ALLDAYS,EVENING,0
AGRI_ALL,ELECTRICITY,ALL,INDIA,NR,JK,2021,AUTUMN,ALLDAYS,EVENING,0.097998874
AGRI_ALL,ELECTRICITY,ALL,INDIA,NR,JK,2021,WINTER,ALLDAYS,EVENING,0.105721084
AGRI_ALL,ELECTRICITY,ALL,INDIA,NR,JK,2021,SPRING,ALLDAYS,EVENING,0.097998874
AGRI_ALL,ELECTRICITY,ALL,INDIA,NR,PB,2021,SUMMER,ALLDAYS,NIGHT,11.76123222
AGRI_ALL,ELECTRICITY,ALL,INDIA,NR,PB,2021,MONSOON,ALLDAYS,NIGHT,0
AGRI_ALL,ELECTRICITY,ALL,INDIA,NR,PB,2021,AUTUMN,ALLDAYS,NIGHT,10.89830314
AGRI_ALL,ELECTRICITY,ALL,INDIA,NR,PB,2021,WINTER,ALLDAYS,NIGHT,11.63795664
AGRI_ALL,ELECTRICITY,ALL,INDIA,NR,PB,2021,SPRING,ALLDAYS,NIGHT,10.89830314
AGRI_ALL,ELECTRICITY,ALL,INDIA,NR,PB,2021,SUMMER,ALLDAYS,EARLY,6.857667804
AGRI_ALL,ELECTRICITY,ALL,INDIA,NR,PB,2021,MONSOON,ALLDAYS,EARLY,2.783432924
AGRI_ALL,ELECTRICITY,ALL,INDIA,NR,PB,2021,AUTUMN,ALLDAYS,EARLY,5.786769098
AGRI_ALL,ELECTRICITY,ALL,INDIA,NR,PB,2021,WINTER,ALLDAYS,EARLY,6.461540716
AGRI_ALL,ELECTRICITY,ALL,INDIA,NR,PB,2021,SPRING,ALLDAYS,EARLY,5.786769098
AGRI_ALL,ELECTRICITY,ALL,INDIA,NR,PB,2021,SUMMER,ALLDAYS,MORN,7.330610411
AGRI_ALL,ELECTRICITY,ALL,INDIA,NR,PB,2021,MONSOON,ALLDAYS,MORN,3.181066199
AGRI_ALL,ELECTRICITY,ALL,INDIA,NR,PB,2021,AUTUMN,ALLDAYS,MORN,6.384145895
AGRI_ALL,ELECTRICITY,ALL,INDIA,NR,PB,2021,WINTER,ALLDAYS,MORN,7.465819628
AGRI_ALL,ELECTRICITY,ALL,INDIA,NR,PB,2021,SPRING,ALLDAYS,MORN,6.384145895
AGRI_ALL,ELECTRICITY,ALL,INDIA,NR,PB,2021,SUMMER,ALLDAYS,MID,6.012697095
AGRI_ALL,ELECTRICITY,ALL,INDIA,NR,PB,2021,MONSOON,ALLDAYS,MID,3.181066199
AGRI_ALL,ELECTRICITY,ALL,INDIA,NR,PB,2021,AUTUMN,ALLDAYS,MID,7.318676779
AGRI_ALL,ELECTRICITY,ALL,INDIA,NR,PB,2021,WINTER,ALLDAYS,MID,8.136188547
AGRI_ALL,ELECTRICITY,ALL,INDIA,NR,PB,2021,SPRING,ALLDAYS,MID,7.318676779
AGRI_ALL,ELECTRICITY,ALL,INDIA,NR,PB,2021,SUMMER,ALLDAYS,AFTERNOON,4.369447463
AGRI_ALL,ELECTRICITY,ALL,INDIA,NR,PB,2021,MONSOON,ALLDAYS,AFTERNOON,2.915977349
AGRI_ALL,ELECTRICITY,ALL,INDIA,NR,PB,2021,AUTUMN,ALLDAYS,AFTERNOON,6.608915286
AGRI_ALL,ELECTRICITY,ALL,INDIA,NR,PB,2021,WINTER,ALLDAYS,AFTERNOON,7.287394441
AGRI_ALL,ELECTRICITY,ALL,INDIA,NR,PB,2021,SPRING,ALLDAYS,AFTERNOON,6.608915286
AGRI_ALL,ELECTRICITY,ALL,INDIA,NR,PB,2021,SUMMER,ALLDAYS,EVENING,3.166583635
AGRI_ALL,ELECTRICITY,ALL,INDIA,NR,PB,2021,MONSOON,ALLDAYS,EVENING,0
AGRI_ALL,ELECTRICITY,ALL,INDIA,NR,PB,2021,AUTUMN,ALLDAYS,EVENING,3.164150564
AGRI_ALL,ELECTRICITY,ALL,INDIA,NR,PB,2021,WINTER,ALLDAYS,EVENING,3.413482384
AGRI_ALL,ELECTRICITY,ALL,INDIA,NR,PB,2021,SPRING,ALLDAYS,EVENING,3.164150564
AGRI_ALL,ELECTRICITY,ALL,INDIA,NR,RJ,2021,SUMMER,ALLDAYS,NIGHT,24.31945207
AGRI_ALL,ELECTRICITY,ALL,INDIA,NR,RJ,2021,MONSOON,ALLDAYS,NIGHT,0
AGRI_ALL,ELECTRICITY,ALL,INDIA,NR,RJ,2021,AUTUMN,ALLDAYS,NIGHT,22.5351184
AGRI_ALL,ELECTRICITY,ALL,INDIA,NR,RJ,2021,WINTER,ALLDAYS,NIGHT,24.06454726
AGRI_ALL,ELECTRICITY,ALL,INDIA,NR,RJ,2021,SPRING,ALLDAYS,NIGHT,22.5351184
AGRI_ALL,ELECTRICITY,ALL,INDIA,NR,RJ,2021,SUMMER,ALLDAYS,EARLY,14.1800383
AGRI_ALL,ELECTRICITY,ALL,INDIA,NR,RJ,2021,MONSOON,ALLDAYS,EARLY,5.755482272
AGRI_ALL,ELECTRICITY,ALL,INDIA,NR,RJ,2021,AUTUMN,ALLDAYS,EARLY,11.96567256
AGRI_ALL,ELECTRICITY,ALL,INDIA,NR,RJ,2021,WINTER,ALLDAYS,EARLY,13.36094099
AGRI_ALL,ELECTRICITY,ALL,INDIA,NR,RJ,2021,SPRING,ALLDAYS,EARLY,11.96567256
AGRI_ALL,ELECTRICITY,ALL,INDIA,NR,RJ,2021,SUMMER,ALLDAYS,MORN,15.15797198
AGRI_ALL,ELECTRICITY,ALL,INDIA,NR,RJ,2021,MONSOON,ALLDAYS,MORN,6.577694025
AGRI_ALL,ELECTRICITY,ALL,INDIA,NR,RJ,2021,AUTUMN,ALLDAYS,MORN,13.20090677
AGRI_ALL,ELECTRICITY,ALL,INDIA,NR,RJ,2021,WINTER,ALLDAYS,MORN,15.43755272
AGRI_ALL,ELECTRICITY,ALL,INDIA,NR,RJ,2021,SPRING,ALLDAYS,MORN,13.20090677
AGRI_ALL,ELECTRICITY,ALL,INDIA,NR,RJ,2021,SUMMER,ALLDAYS,MID,12.43283833
AGRI_ALL,ELECTRICITY,ALL,INDIA,NR,RJ,2021,MONSOON,ALLDAYS,MID,6.577694025
AGRI_ALL,ELECTRICITY,ALL,INDIA,NR,RJ,2021,AUTUMN,ALLDAYS,MID,15.13329604
AGRI_ALL,ELECTRICITY,ALL,INDIA,NR,RJ,2021,WINTER,ALLDAYS,MID,16.82371741
AGRI_ALL,ELECTRICITY,ALL,INDIA,NR,RJ,2021,SPRING,ALLDAYS,MID,15.13329604
AGRI_ALL,ELECTRICITY,ALL,INDIA,NR,RJ,2021,SUMMER,ALLDAYS,AFTERNOON,9.03498597
AGRI_ALL,ELECTRICITY,ALL,INDIA,NR,RJ,2021,MONSOON,ALLDAYS,AFTERNOON,6.029552857
AGRI_ALL,ELECTRICITY,ALL,INDIA,NR,RJ,2021,AUTUMN,ALLDAYS,AFTERNOON,13.66567681
AGRI_ALL,ELECTRICITY,ALL,INDIA,NR,RJ,2021,WINTER,ALLDAYS,AFTERNOON,15.06861155
AGRI_ALL,ELECTRICITY,ALL,INDIA,NR,RJ,2021,SPRING,ALLDAYS,AFTERNOON,13.66567681
AGRI_ALL,ELECTRICITY,ALL,INDIA,NR,RJ,2021,SUMMER,ALLDAYS,EVENING,6.547747502
AGRI_ALL,ELECTRICITY,ALL,INDIA,NR,RJ,2021,MONSOON,ALLDAYS,EVENING,0
AGRI_ALL,ELECTRICITY,ALL,INDIA,NR,RJ,2021,AUTUMN,ALLDAYS,EVENING,6.542716486
AGRI_ALL,ELECTRICITY,ALL,INDIA,NR,RJ,2021,WINTER,ALLDAYS,EVENING,7.058275837
AGRI_ALL,ELECTRICITY,ALL,INDIA,NR,RJ,2021,SPRING,ALLDAYS,EVENING,6.542716486
AGRI_ALL,ELECTRICITY,ALL,INDIA,NR,UP,2021,SUMMER,ALLDAYS,NIGHT,18.12140403
AGRI_ALL,ELECTRICITY,ALL,INDIA,NR,UP,2021,MONSOON,ALLDAYS,NIGHT,0
AGRI_ALL,ELECTRICITY,ALL,INDIA,NR,UP,2021,AUTUMN,ALLDAYS,NIGHT,16.79182509
AGRI_ALL,ELECTRICITY,ALL,INDIA,NR,UP,2021,WINTER,ALLDAYS,NIGHT,17.93146418
AGRI_ALL,ELECTRICITY,ALL,INDIA,NR,UP,2021,SPRING,ALLDAYS,NIGHT,16.79182509
AGRI_ALL,ELECTRICITY,ALL,INDIA,NR,UP,2021,SUMMER,ALLDAYS,EARLY,10.56611812
AGRI_ALL,ELECTRICITY,ALL,INDIA,NR,UP,2021,MONSOON,ALLDAYS,EARLY,4.288641839
AGRI_ALL,ELECTRICITY,ALL,INDIA,NR,UP,2021,AUTUMN,ALLDAYS,EARLY,8.916104949
AGRI_ALL,ELECTRICITY,ALL,INDIA,NR,UP,2021,WINTER,ALLDAYS,EARLY,9.955775698
AGRI_ALL,ELECTRICITY,ALL,INDIA,NR,UP,2021,SPRING,ALLDAYS,EARLY,8.916104949
AGRI_ALL,ELECTRICITY,ALL,INDIA,NR,UP,2021,SUMMER,ALLDAYS,MORN,11.29481593
AGRI_ALL,ELECTRICITY,ALL,INDIA,NR,UP,2021,MONSOON,ALLDAYS,MORN,4.901304959
AGRI_ALL,ELECTRICITY,ALL,INDIA,NR,UP,2021,AUTUMN,ALLDAYS,MORN,9.836527748
AGRI_ALL,ELECTRICITY,ALL,INDIA,NR,UP,2021,WINTER,ALLDAYS,MORN,11.50314281
AGRI_ALL,ELECTRICITY,ALL,INDIA,NR,UP,2021,SPRING,ALLDAYS,MORN,9.836527748
AGRI_ALL,ELECTRICITY,ALL,INDIA,NR,UP,2021,SUMMER,ALLDAYS,MID,9.264208994
AGRI_ALL,ELECTRICITY,ALL,INDIA,NR,UP,2021,MONSOON,ALLDAYS,MID,4.901304959
AGRI_ALL,ELECTRICITY,ALL,INDIA,NR,UP,2021,AUTUMN,ALLDAYS,MID,11.27642889
AGRI_ALL,ELECTRICITY,ALL,INDIA,NR,UP,2021,WINTER,ALLDAYS,MID,12.53602999
AGRI_ALL,ELECTRICITY,ALL,INDIA,NR,UP,2021,SPRING,ALLDAYS,MID,11.27642889
AGRI_ALL,ELECTRICITY,ALL,INDIA,NR,UP,2021,SUMMER,ALLDAYS,AFTERNOON,6.732332238
AGRI_ALL,ELECTRICITY,ALL,INDIA,NR,UP,2021,MONSOON,ALLDAYS,AFTERNOON,4.492862879
AGRI_ALL,ELECTRICITY,ALL,INDIA,NR,UP,2021,AUTUMN,ALLDAYS,AFTERNOON,10.18284664
AGRI_ALL,ELECTRICITY,ALL,INDIA,NR,UP,2021,WINTER,ALLDAYS,AFTERNOON,11.22822987
AGRI_ALL,ELECTRICITY,ALL,INDIA,NR,UP,2021,SPRING,ALLDAYS,AFTERNOON,10.18284664
AGRI_ALL,ELECTRICITY,ALL,INDIA,NR,UP,2021,SUMMER,ALLDAYS,EVENING,4.878990597
AGRI_ALL,ELECTRICITY,ALL,INDIA,NR,UP,2021,MONSOON,ALLDAYS,EVENING,0
