DemandSector,Year,ModelGeography,SubGeography1,SubGeography2,ConsumerType1,ConsumerType2,TotalNumInstances,EfficiencyLevelName
D_RES,2021,INDIA,ER,BR,RURAL,Q1,32812.450677071785,3STAR
D_RES,2022,INDIA,ER,BR,RURAL,Q1,35934.25313647842,3STAR
D_RES,2023,INDIA,ER,BR,RURAL,Q1,38445.01232839759,3STAR
D_RES,2024,INDIA,ER,BR,RURAL,Q1,41079.12735445215,3STAR
D_RES,2025,INDIA,ER,BR,RURAL,Q1,43834.76957157494,3STAR
D_RES,2026,INDIA,ER,BR,RURAL,Q1,46736.15706097426,3STAR
D_RES,2027,INDIA,ER,BR,RURAL,Q1,49778.97260113392,3STAR
D_RES,2028,INDIA,ER,BR,RURAL,Q1,53008.13437573605,3STAR
D_RES,2029,INDIA,ER,BR,RURAL,Q1,56434.03926317285,3STAR
D_RES,2030,INDIA,ER,BR,RURAL,Q1,60067.579736922125,3STAR
D_RES,2031,INDIA,ER,BR,RURAL,Q1,63920.15315907145,3STAR
D_RES,2021,INDIA,ER,JH,RURAL,Q1,12006.775245565652,3STAR
D_RES,2022,INDIA,ER,JH,RURAL,Q1,13491.7013178601,3STAR
D_RES,2023,INDIA,ER,JH,RURAL,Q1,14686.108072091261,3STAR
D_RES,2024,INDIA,ER,JH,RURAL,Q1,15955.814439510017,3STAR
D_RES,2025,INDIA,ER,JH,RURAL,Q1,17300.41173617262,3STAR
D_RES,2026,INDIA,ER,JH,RURAL,Q1,18733.35254927256,3STAR
D_RES,2027,INDIA,ER,JH,RURAL,Q1,20252.96186387461,3STAR
D_RES,2028,INDIA,ER,JH,RURAL,Q1,21884.616762939302,3STAR
D_RES,2029,INDIA,ER,JH,RURAL,Q1,23635.29421112429,3STAR
D_RES,2030,INDIA,ER,JH,RURAL,Q1,25512.258598174838,3STAR
D_RES,2031,INDIA,ER,JH,RURAL,Q1,27523.044481270448,3STAR
D_RES,2021,INDIA,ER,OD,RURAL,Q1,27391.907503557028,3STAR
D_RES,2022,INDIA,ER,OD,RURAL,Q1,31951.246668394655,3STAR
D_RES,2023,INDIA,ER,OD,RURAL,Q1,35949.44721754747,3STAR
D_RES,2024,INDIA,ER,OD,RURAL,Q1,40354.650684197,3STAR
D_RES,2025,INDIA,ER,OD,RURAL,Q1,45189.0075239395,3STAR
D_RES,2026,INDIA,ER,OD,RURAL,Q1,50516.791210819894,3STAR
