Year,ModelGeography,EnergyDemand
2021,INDIA,213.0703226108002
2022,INDIA,215.4188753486092
2023,INDIA,217.15154720916323
2024,INDIA,218.86888924608616
2025,INDIA,220.5681528851482
2026,INDIA,222.26308724509252
2027,INDIA,223.9482852159124
2028,INDIA,225.6462603530973
2029,INDIA,227.35710953126755
2030,INDIA,229.08093036220853
2031,INDIA,230.8178211953375
