Year,ModelGeography,ConsumerType1,EnergyDemand
2021,INDIA,ALL,2433.5463688149284
2022,INDIA,ALL,2527.1301399796575
2023,INDIA,ALL,2597.336900333647
2024,INDIA,ALL,2667.575542937657
2025,INDIA,ALL,2737.685968742014
2026,INDIA,ALL,2808.190665473423
2027,INDIA,ALL,2878.8337595152734
2028,INDIA,ALL,2950.529755656304
2029,INDIA,ALL,3023.2764911315744
2030,INDIA,ALL,3097.071429038251
2031,INDIA,ALL,3171.911660279786
