Year,ModelGeography,ConsumerType1,EnergyDemand
2021,INDIA,ALL,1195.8738929969861
2022,INDIA,ALL,1346.5246172982304
2023,INDIA,ALL,1465.9736575995976
2024,INDIA,ALL,1589.364563096886
2025,INDIA,ALL,1716.097845081075
2026,INDIA,ALL,1846.796122112862
2027,INDIA,ALL,1980.7167853543544
2028,INDIA,ALL,2119.321605233059
2029,INDIA,ALL,2262.4349493248806
2030,INDIA,ALL,2409.8652252771008
2031,INDIA,ALL,2561.4063985057523
