Year,ModelGeography,EnergyDemand
2021,INDIA,847.9086673950194
2022,INDIA,906.4486713382894
2023,INDIA,955.6051784791547
2024,INDIA,1007.0551496328717
2025,INDIA,1060.2669043258024
2026,INDIA,1115.1892085457555
2027,INDIA,1171.5185763210193
2028,INDIA,1229.6741345624193
2029,INDIA,1289.761278044338
2030,INDIA,1351.9772268248294
2031,INDIA,1417.553263944558
