Year,ModelGeography,ConsumerType1,EnergyDemand
2021,INDIA,ALL,7.244782615883042
2022,INDIA,ALL,7.343438510441414
2023,INDIA,ALL,7.416409856496035
2024,INDIA,ALL,7.4888714568950485
2025,INDIA,ALL,7.56070270844742
2026,INDIA,ALL,7.632480908897023
2027,INDIA,ALL,7.703974915887997
2028,INDIA,ALL,7.77613861251847
2029,INDIA,ALL,7.848978271743314
2030,INDIA,ALL,7.922500225389768
2031,INDIA,ALL,7.996710864490814
