Year,ModelGeography,EnergyDemand
2021,INDIA,331.1516203812852
2022,INDIA,359.1297657243702
2023,INDIA,381.0494275253429
2024,INDIA,403.6885849629648
2025,INDIA,426.9986490526893
2026,INDIA,451.1583770901089
2027,INDIA,476.0930265860514
2028,INDIA,502.1426385011068
2029,INDIA,529.342815588272
2030,INDIA,557.7296424734734
2031,INDIA,587.3396656736885
