ConsumerType1,ConsumerType2,ModelGeography,SubGeography1,SubGeography2,Year,Penetration
URBAN,Q1,INDIA,SR,KA,2029,0.026252141
URBAN,Q2,INDIA,SR,KA,2029,0.026283681
URBAN,Q3,INDIA,SR,KA,2029,0.026283681
URBAN,Q4,INDIA,SR,KA,2029,0.026283681
URBAN,Q5,INDIA,SR,KA,2029,0.026283681
RURAL,Q1,INDIA,SR,KA,2030,0.018649456
RURAL,Q2,INDIA,SR,KA,2030,0.021140433
RURAL,Q3,INDIA,SR,KA,2030,0.021140433
RURAL,Q4,INDIA,SR,KA,2030,0.021140433
RURAL,Q5,INDIA,SR,KA,2030,0.021140433
URBAN,Q1,INDIA,SR,KA,2030,0.030542822
URBAN,Q2,INDIA,SR,KA,2030,0.030542822
URBAN,Q3,INDIA,SR,KA,2030,0.030542822
URBAN,Q4,INDIA,SR,KA,2030,0.030542822
URBAN,Q5,INDIA,SR,KA,2030,0.030542822
RURAL,Q1,INDIA,SR,KA,2031,0.02369689
RURAL,Q2,INDIA,SR,KA,2031,0.025556647
RURAL,Q3,INDIA,SR,KA,2031,0.025556647
RURAL,Q4,INDIA,SR,KA,2031,0.025556647
RURAL,Q5,INDIA,SR,KA,2031,0.025556647
URBAN,Q1,INDIA,SR,KA,2031,0.034875011
URBAN,Q2,INDIA,SR,KA,2031,0.034875011
URBAN,Q3,INDIA,SR,KA,2031,0.034875011
URBAN,Q4,INDIA,SR,KA,2031,0.034875011
URBAN,Q5,INDIA,SR,KA,2031,0.034875011
RURAL,Q1,INDIA,SR,AP,2021,0.001343828
RURAL,Q2,INDIA,SR,AP,2021,0.001542004
RURAL,Q3,INDIA,SR,AP,2021,0.001655692
RURAL,Q4,INDIA,SR,AP,2021,0.001778062
RURAL,Q5,INDIA,SR,AP,2021,0.002010531
URBAN,Q1,INDIA,SR,AP,2021,0.006755044
URBAN,Q2,INDIA,SR,AP,2021,0.007155583
URBAN,Q3,INDIA,SR,AP,2021,0.00733184
URBAN,Q4,INDIA,SR,AP,2021,0.00733184
URBAN,Q5,INDIA,SR,AP,2021,0.00733184
RURAL,Q1,INDIA,SR,AP,2022,0.001801235
RURAL,Q2,INDIA,SR,AP,2022,0.002061539
RURAL,Q3,INDIA,SR,AP,2022,0.002197214
RURAL,Q4,INDIA,SR,AP,2022,0.002322832
RURAL,Q5,INDIA,SR,AP,2022,0.002549297
URBAN,Q1,INDIA,SR,AP,2022,0.007980746
URBAN,Q2,INDIA,SR,AP,2022,0.008382167
URBAN,Q3,INDIA,SR,AP,2022,0.008542684
URBAN,Q4,INDIA,SR,AP,2022,0.008542684
URBAN,Q5,INDIA,SR,AP,2022,0.008542684
RURAL,Q1,INDIA,SR,AP,2023,0.00239864
RURAL,Q2,INDIA,SR,AP,2023,0.00272831
RURAL,Q3,INDIA,SR,AP,2023,0.002885601
RURAL,Q4,INDIA,SR,AP,2023,0.00301138
RURAL,Q5,INDIA,SR,AP,2023,0.003230658
URBAN,Q1,INDIA,SR,AP,2023,0.009423551
URBAN,Q2,INDIA,SR,AP,2023,0.00983545
URBAN,Q3,INDIA,SR,AP,2023,0.009985431
URBAN,Q4,INDIA,SR,AP,2023,0.009985431
URBAN,Q5,INDIA,SR,AP,2023,0.009985431
RURAL,Q1,INDIA,SR,AP,2024,0.003225213
RURAL,Q2,INDIA,SR,AP,2024,0.003629923
RURAL,Q3,INDIA,SR,AP,2024,0.003802698
RURAL,Q4,INDIA,SR,AP,2024,0.003914929
RURAL,Q5,INDIA,SR,AP,2024,0.004106431
URBAN,Q1,INDIA,SR,AP,2024,0.011140168
URBAN,Q2,INDIA,SR,AP,2024,0.01155646
URBAN,Q3,INDIA,SR,AP,2024,0.011690314
URBAN,Q4,INDIA,SR,AP,2024,0.011690314
URBAN,Q5,INDIA,SR,AP,2024,0.011690314
RURAL,Q1,INDIA,SR,AP,2025,0.004330261
RURAL,Q2,INDIA,SR,AP,2025,0.004809909
RURAL,Q3,INDIA,SR,AP,2025,0.004989843
RURAL,Q4,INDIA,SR,AP,2025,0.005075635
RURAL,Q5,INDIA,SR,AP,2025,0.005223377
URBAN,Q1,INDIA,SR,AP,2025,0.013173452
URBAN,Q2,INDIA,SR,AP,2025,0.013596522
URBAN,Q3,INDIA,SR,AP,2025,0.013713774
URBAN,Q4,INDIA,SR,AP,2025,0.013713774
URBAN,Q5,INDIA,SR,AP,2025,0.013713774
