ConsumerType1,ConsumerType2,ModelGeography,SubGeography1,SubGeography2,Year,Penetration
URBAN,Q4,INDIA,NER,AS,2031,0.102245962
URBAN,Q5,INDIA,NER,AS,2031,0.228923937
RURAL,Q1,INDIA,NER,NE,2021,0.001761991
RURAL,Q2,INDIA,NER,NE,2021,0.002664369
RURAL,Q3,INDIA,NER,NE,2021,0.00351947
RURAL,Q4,INDIA,NER,NE,2021,0.004868229
RURAL,Q5,INDIA,NER,NE,2021,0.009088696
URBAN,Q1,INDIA,NER,NE,2021,0.00744635
URBAN,Q2,INDIA,NER,NE,2021,0.012556177
URBAN,Q3,INDIA,NER,NE,2021,0.019261289
URBAN,Q4,INDIA,NER,NE,2021,0.028408927
URBAN,Q5,INDIA,NER,NE,2021,0.051202814
RURAL,Q1,INDIA,NER,NE,2022,0.001849433
RURAL,Q2,INDIA,NER,NE,2022,0.002800243
RURAL,Q3,INDIA,NER,NE,2022,0.003712312
RURAL,Q4,INDIA,NER,NE,2022,0.005134412
RURAL,Q5,INDIA,NER,NE,2022,0.009582363
URBAN,Q1,INDIA,NER,NE,2022,0.007811814
URBAN,Q2,INDIA,NER,NE,2022,0.013188983
URBAN,Q3,INDIA,NER,NE,2022,0.020296646
URBAN,Q4,INDIA,NER,NE,2022,0.02991794
URBAN,Q5,INDIA,NER,NE,2022,0.053841646
RURAL,Q1,INDIA,NER,NE,2023,0.001958108
RURAL,Q2,INDIA,NER,NE,2023,0.002968155
RURAL,Q3,INDIA,NER,NE,2023,0.0039473
RURAL,Q4,INDIA,NER,NE,2023,0.005458872
RURAL,Q5,INDIA,NER,NE,2023,0.010184712
URBAN,Q1,INDIA,NER,NE,2023,0.008201157
URBAN,Q2,INDIA,NER,NE,2023,0.013861323
URBAN,Q3,INDIA,NER,NE,2023,0.021390277
URBAN,Q4,INDIA,NER,NE,2023,0.031512624
URBAN,Q5,INDIA,NER,NE,2023,0.056633956
RURAL,Q1,INDIA,NER,NE,2024,0.002085345
RURAL,Q2,INDIA,NER,NE,2024,0.003165092
RURAL,Q3,INDIA,NER,NE,2024,0.00422424
RURAL,Q4,INDIA,NER,NE,2024,0.005841163
RURAL,Q5,INDIA,NER,NE,2024,0.01089388
URBAN,Q1,INDIA,NER,NE,2024,0.008659787
URBAN,Q2,INDIA,NER,NE,2024,0.014654253
URBAN,Q3,INDIA,NER,NE,2024,0.022684274
URBAN,Q4,INDIA,NER,NE,2024,0.033397008
URBAN,Q5,INDIA,NER,NE,2024,0.059922807
RURAL,Q1,INDIA,NER,NE,2025,0.002219903
RURAL,Q2,INDIA,NER,NE,2025,0.003373605
RURAL,Q3,INDIA,NER,NE,2025,0.004518448
RURAL,Q4,INDIA,NER,NE,2025,0.006247204
RURAL,Q5,INDIA,NER,NE,2025,0.011646602
URBAN,Q1,INDIA,NER,NE,2025,0.009140058
URBAN,Q2,INDIA,NER,NE,2025,0.015485312
URBAN,Q3,INDIA,NER,NE,2025,0.024043925
URBAN,Q4,INDIA,NER,NE,2025,0.035374529
URBAN,Q5,INDIA,NER,NE,2025,0.063363603
RURAL,Q1,INDIA,NER,NE,2026,0.002363019
RURAL,Q2,INDIA,NER,NE,2026,0.003595647
RURAL,Q3,INDIA,NER,NE,2026,0.004832822
RURAL,Q4,INDIA,NER,NE,2026,0.006680977
RURAL,Q5,INDIA,NER,NE,2026,0.012450162
URBAN,Q1,INDIA,NER,NE,2026,0.009646302
URBAN,Q2,INDIA,NER,NE,2026,0.016362047
URBAN,Q3,INDIA,NER,NE,2026,0.025481885
URBAN,Q4,INDIA,NER,NE,2026,0.0374632
URBAN,Q5,INDIA,NER,NE,2026,0.066986045
RURAL,Q1,INDIA,NER,NE,2027,0.002514894
RURAL,Q2,INDIA,NER,NE,2027,0.003831556
RURAL,Q3,INDIA,NER,NE,2027,0.005167961
RURAL,Q4,INDIA,NER,NE,2027,0.007143292
RURAL,Q5,INDIA,NER,NE,2027,0.013305961
URBAN,Q1,INDIA,NER,NE,2027,0.01017854
URBAN,Q2,INDIA,NER,NE,2027,0.017284529
URBAN,Q3,INDIA,NER,NE,2027,0.026998529
URBAN,Q4,INDIA,NER,NE,2027,0.039663138
URBAN,Q5,INDIA,NER,NE,2027,0.070788621
RURAL,Q1,INDIA,NER,NE,2028,0.002677609
RURAL,Q2,INDIA,NER,NE,2028,0.004084612
RURAL,Q3,INDIA,NER,NE,2028,0.005528725
RURAL,Q4,INDIA,NER,NE,2028,0.007640829
RURAL,Q5,INDIA,NER,NE,2028,0.014226222
URBAN,Q1,INDIA,NER,NE,2028,0.010744215
URBAN,Q2,INDIA,NER,NE,2028,0.018265734
URBAN,Q3,INDIA,NER,NE,2028,0.028615618
URBAN,Q4,INDIA,NER,NE,2028,0.042005343
URBAN,Q5,INDIA,NER,NE,2028,0.074822597
RURAL,Q1,INDIA,NER,NE,2029,0.002851996
RURAL,Q2,INDIA,NER,NE,2029,0.004356152
RURAL,Q3,INDIA,NER,NE,2029,0.00591721
RURAL,Q4,INDIA,NER,NE,2029,0.00817645
RURAL,Q5,INDIA,NER,NE,2029,0.015216082
URBAN,Q1,INDIA,NER,NE,2029,0.011345594
URBAN,Q2,INDIA,NER,NE,2029,0.01930965
URBAN,Q3,INDIA,NER,NE,2029,0.030340124
URBAN,Q4,INDIA,NER,NE,2029,0.04449926
URBAN,Q5,INDIA,NER,NE,2029,0.07910162
RURAL,Q1,INDIA,NER,NE,2030,0.003038953
RURAL,Q2,INDIA,NER,NE,2030,0.004647623
RURAL,Q3,INDIA,NER,NE,2030,0.006335689
RURAL,Q4,INDIA,NER,NE,2030,0.008753257
RURAL,Q5,INDIA,NER,NE,2030,0.016281093
URBAN,Q1,INDIA,NER,NE,2030,0.0119851
URBAN,Q2,INDIA,NER,NE,2030,0.020420537
URBAN,Q3,INDIA,NER,NE,2030,0.032179489
URBAN,Q4,INDIA,NER,NE,2030,0.047154915
URBAN,Q5,INDIA,NER,NE,2030,0.083639949
RURAL,Q1,INDIA,NER,NE,2031,0.003239451
RURAL,Q2,INDIA,NER,NE,2031,0.004960587
RURAL,Q3,INDIA,NER,NE,2031,0.006786628
RURAL,Q4,INDIA,NER,NE,2031,0.009374613
RURAL,Q5,INDIA,NER,NE,2031,0.017427256
URBAN,Q1,INDIA,NER,NE,2031,0.012665324
URBAN,Q2,INDIA,NER,NE,2031,0.021602941
URBAN,Q3,INDIA,NER,NE,2031,0.034141647
URBAN,Q4,INDIA,NER,NE,2031,0.049982933
URBAN,Q5,INDIA,NER,NE,2031,0.088452458
RURAL,Q1,INDIA,ER,JH,2021,0.000798218
RURAL,Q2,INDIA,ER,JH,2021,0.001128078
RURAL,Q3,INDIA,ER,JH,2021,0.001494428
RURAL,Q4,INDIA,ER,JH,2021,0.001999346
RURAL,Q5,INDIA,ER,JH,2021,0.003980224
URBAN,Q1,INDIA,ER,JH,2021,0.017044766
URBAN,Q2,INDIA,ER,JH,2021,0.031922889
URBAN,Q3,INDIA,ER,JH,2021,0.051113922
URBAN,Q4,INDIA,ER,JH,2021,0.078163216
URBAN,Q5,INDIA,ER,JH,2021,0.147969348
RURAL,Q1,INDIA,ER,JH,2022,0.000839806
RURAL,Q2,INDIA,ER,JH,2022,0.001188494
RURAL,Q3,INDIA,ER,JH,2022,0.001580009
RURAL,Q4,INDIA,ER,JH,2022,0.002112871
RURAL,Q5,INDIA,ER,JH,2022,0.004232376
URBAN,Q1,INDIA,ER,JH,2022,0.017901506
URBAN,Q2,INDIA,ER,JH,2022,0.033508718
URBAN,Q3,INDIA,ER,JH,2022,0.053684071
URBAN,Q4,INDIA,ER,JH,2022,0.08174921
URBAN,Q5,INDIA,ER,JH,2022,0.153101006
RURAL,Q1,INDIA,ER,JH,2023,0.000875652
RURAL,Q2,INDIA,ER,JH,2023,0.001240625
RURAL,Q3,INDIA,ER,JH,2023,0.001654078
RURAL,Q4,INDIA,ER,JH,2023,0.002211041
RURAL,Q5,INDIA,ER,JH,2023,0.004451275
URBAN,Q1,INDIA,ER,JH,2023,0.018637554
URBAN,Q2,INDIA,ER,JH,2023,0.034867696
URBAN,Q3,INDIA,ER,JH,2023,0.05588125
URBAN,Q4,INDIA,ER,JH,2023,0.084791058
URBAN,Q5,INDIA,ER,JH,2023,0.157368612
RURAL,Q1,INDIA,ER,JH,2024,0.001107856
RURAL,Q2,INDIA,ER,JH,2024,0.001571657
RURAL,Q3,INDIA,ER,JH,2024,0.002102441
RURAL,Q4,INDIA,ER,JH,2024,0.002809006
RURAL,Q5,INDIA,ER,JH,2024,0.005687363
URBAN,Q1,INDIA,ER,JH,2024,0.020392039
URBAN,Q2,INDIA,ER,JH,2024,0.038122149
URBAN,Q3,INDIA,ER,JH,2024,0.061112834
URBAN,Q4,INDIA,ER,JH,2024,0.092329516
URBAN,Q5,INDIA,ER,JH,2024,0.169525418
RURAL,Q1,INDIA,ER,JH,2025,0.00139987
RURAL,Q2,INDIA,ER,JH,2025,0.001988411
RURAL,Q3,INDIA,ER,JH,2025,0.002668552
RURAL,Q4,INDIA,ER,JH,2025,0.003563586
RURAL,Q5,INDIA,ER,JH,2025,0.007254151
URBAN,Q1,INDIA,ER,JH,2025,0.022282741
URBAN,Q2,INDIA,ER,JH,2025,0.041622711
URBAN,Q3,INDIA,ER,JH,2025,0.066730633
URBAN,Q4,INDIA,ER,JH,2025,0.100379118
URBAN,Q5,INDIA,ER,JH,2025,0.182347095
RURAL,Q1,INDIA,ER,JH,2026,0.0017675
RURAL,Q2,INDIA,ER,JH,2026,0.00251366
RURAL,Q3,INDIA,ER,JH,2026,0.003384125
RURAL,Q4,INDIA,ER,JH,2026,0.004516822
RURAL,Q5,INDIA,ER,JH,2026,0.009242039
URBAN,Q1,INDIA,ER,JH,2026,0.024328754
URBAN,Q2,INDIA,ER,JH,2026,0.045403218
URBAN,Q3,INDIA,ER,JH,2026,0.072786565
URBAN,Q4,INDIA,ER,JH,2026,0.10900567
URBAN,Q5,INDIA,ER,JH,2026,0.19591244
RURAL,Q1,INDIA,ER,JH,2027,0.002229576
RURAL,Q2,INDIA,ER,JH,2027,0.003174539
RURAL,Q3,INDIA,ER,JH,2027,0.004286994
RURAL,Q4,INDIA,ER,JH,2027,0.00571884
RURAL,Q5,INDIA,ER,JH,2027,0.011758839
URBAN,Q1,INDIA,ER,JH,2027,0.0265364
URBAN,Q2,INDIA,ER,JH,2027,0.049473892
URBAN,Q3,INDIA,ER,JH,2027,0.079294309
URBAN,Q4,INDIA,ER,JH,2027,0.118222343
URBAN,Q5,INDIA,ER,JH,2027,0.210228595
RURAL,Q1,INDIA,ER,JH,2028,0.002811988
RURAL,Q2,INDIA,ER,JH,2028,0.004008426
RURAL,Q3,INDIA,ER,JH,2028,0.005429531
RURAL,Q4,INDIA,ER,JH,2028,0.007238944
RURAL,Q5,INDIA,ER,JH,2028,0.014954539
URBAN,Q1,INDIA,ER,JH,2028,0.028937248
URBAN,Q2,INDIA,ER,JH,2028,0.053890649
URBAN,Q3,INDIA,ER,JH,2028,0.086339728
URBAN,Q4,INDIA,ER,JH,2028,0.12813775
URBAN,Q5,INDIA,ER,JH,2028,0.225423542
RURAL,Q1,INDIA,ER,JH,2029,0.003545946
RURAL,Q2,INDIA,ER,JH,2029,0.005060403
RURAL,Q3,INDIA,ER,JH,2029,0.006875005
RURAL,Q4,INDIA,ER,JH,2029,0.009160784
RURAL,Q5,INDIA,ER,JH,2029,0.019010269
URBAN,Q1,INDIA,ER,JH,2029,0.031547398
URBAN,Q2,INDIA,ER,JH,2029,0.058680729
URBAN,Q3,INDIA,ER,JH,2029,0.093962112
URBAN,Q4,INDIA,ER,JH,2029,0.138796341
URBAN,Q5,INDIA,ER,JH,2029,0.241538383
RURAL,Q1,INDIA,ER,JH,2030,0.004470718
RURAL,Q2,INDIA,ER,JH,2030,0.006387239
RURAL,Q3,INDIA,ER,JH,2030,0.008703283
RURAL,Q4,INDIA,ER,JH,2030,0.011589856
RURAL,Q5,INDIA,ER,JH,2030,0.024154871
URBAN,Q1,INDIA,ER,JH,2030,0.034384201
URBAN,Q2,INDIA,ER,JH,2030,0.063873274
URBAN,Q3,INDIA,ER,JH,2030,0.102203066
URBAN,Q4,INDIA,ER,JH,2030,0.150244605
URBAN,Q5,INDIA,ER,JH,2030,0.25861549
RURAL,Q1,INDIA,ER,JH,2031,0.005635705
RURAL,Q2,INDIA,ER,JH,2031,0.008060404
RURAL,Q3,INDIA,ER,JH,2031,0.011015159
RURAL,Q4,INDIA,ER,JH,2031,0.014659162
RURAL,Q5,INDIA,ER,JH,2031,0.030677279
URBAN,Q1,INDIA,ER,JH,2031,0.037466342
URBAN,Q2,INDIA,ER,JH,2031,0.069499434
URBAN,Q3,INDIA,ER,JH,2031,0.111106599
URBAN,Q4,INDIA,ER,JH,2031,0.162531107
URBAN,Q5,INDIA,ER,JH,2031,0.276698552
RURAL,Q1,INDIA,ER,OD,2021,0.001621096
RURAL,Q2,INDIA,ER,OD,2021,0.002359718
RURAL,Q3,INDIA,ER,OD,2021,0.00310206
RURAL,Q4,INDIA,ER,OD,2021,0.00410854
RURAL,Q5,INDIA,ER,OD,2021,0.00715296
URBAN,Q1,INDIA,ER,OD,2021,0.042927504
URBAN,Q2,INDIA,ER,OD,2021,0.068923534
URBAN,Q3,INDIA,ER,OD,2021,0.098460305
URBAN,Q4,INDIA,ER,OD,2021,0.140011684
URBAN,Q5,INDIA,ER,OD,2021,0.236676836
RURAL,Q1,INDIA,ER,OD,2022,0.001739902
RURAL,Q2,INDIA,ER,OD,2022,0.002522139
RURAL,Q3,INDIA,ER,OD,2022,0.003319603
RURAL,Q4,INDIA,ER,OD,2022,0.004378897
RURAL,Q5,INDIA,ER,OD,2022,0.007526817
URBAN,Q1,INDIA,ER,OD,2022,0.04598374
URBAN,Q2,INDIA,ER,OD,2022,0.073364789
URBAN,Q3,INDIA,ER,OD,2022,0.103911607
URBAN,Q4,INDIA,ER,OD,2022,0.146475577
URBAN,Q5,INDIA,ER,OD,2022,0.244547192
RURAL,Q1,INDIA,ER,OD,2023,0.002302261
RURAL,Q2,INDIA,ER,OD,2023,0.003325279
RURAL,Q3,INDIA,ER,OD,2023,0.004380976
RURAL,Q4,INDIA,ER,OD,2023,0.005758621
RURAL,Q5,INDIA,ER,OD,2023,0.009789841
URBAN,Q1,INDIA,ER,OD,2023,0.051820225
URBAN,Q2,INDIA,ER,OD,2023,0.082209365
URBAN,Q3,INDIA,ER,OD,2023,0.115570535
URBAN,Q4,INDIA,ER,OD,2023,0.161665226
URBAN,Q5,INDIA,ER,OD,2023,0.266886656
RURAL,Q1,INDIA,ER,OD,2024,0.003070243
RURAL,Q2,INDIA,ER,OD,2024,0.004416233
RURAL,Q3,INDIA,ER,OD,2024,0.005824248
RURAL,Q4,INDIA,ER,OD,2024,0.007624921
RURAL,Q5,INDIA,ER,OD,2024,0.01280142
URBAN,Q1,INDIA,ER,OD,2024,0.058809322
URBAN,Q2,INDIA,ER,OD,2024,0.092675987
URBAN,Q3,INDIA,ER,OD,2024,0.129167932
URBAN,Q4,INDIA,ER,OD,2024,0.179094159
URBAN,Q5,INDIA,ER,OD,2024,0.291728215
RURAL,Q1,INDIA,ER,OD,2025,0.004088068
RURAL,Q2,INDIA,ER,OD,2025,0.005856214
RURAL,Q3,INDIA,ER,OD,2025,0.007730437
RURAL,Q4,INDIA,ER,OD,2025,0.010079948
RURAL,Q5,INDIA,ER,OD,2025,0.016716036
URBAN,Q1,INDIA,ER,OD,2025,0.066606606
URBAN,Q2,INDIA,ER,OD,2025,0.104249492
URBAN,Q3,INDIA,ER,OD,2025,0.144057813
URBAN,Q4,INDIA,ER,OD,2025,0.197984155
URBAN,Q5,INDIA,ER,OD,2025,0.318120001
RURAL,Q1,INDIA,ER,OD,2026,0.00543788
RURAL,Q2,INDIA,ER,OD,2026,0.007757959
RURAL,Q3,INDIA,ER,OD,2026,0.01024922
RURAL,Q4,INDIA,ER,OD,2026,0.013310709
RURAL,Q5,INDIA,ER,OD,2026,0.02180589
URBAN,Q1,INDIA,ER,OD,2026,0.075325036
URBAN,Q2,INDIA,ER,OD,2026,0.117070902
URBAN,Q3,INDIA,ER,OD,2026,0.160390276
URBAN,Q4,INDIA,ER,OD,2026,0.218488172
URBAN,Q5,INDIA,ER,OD,2026,0.346200344
RURAL,Q1,INDIA,ER,OD,2027,0.007224714
RURAL,Q2,INDIA,ER,OD,2027,0.010265076
RURAL,Q3,INDIA,ER,OD,2027,0.013571168
RURAL,Q4,INDIA,ER,OD,2027,0.017554429
RURAL,Q5,INDIA,ER,OD,2027,0.028413228
URBAN,Q1,INDIA,ER,OD,2027,0.085041259
URBAN,Q2,INDIA,ER,OD,2027,0.131227107
URBAN,Q3,INDIA,ER,OD,2027,0.17824939
URBAN,Q4,INDIA,ER,OD,2027,0.240683147
URBAN,Q5,INDIA,ER,OD,2027,0.37602884
RURAL,Q1,INDIA,ER,OD,2028,0.00959542
RURAL,Q2,INDIA,ER,OD,2028,0.013577201
RURAL,Q3,INDIA,ER,OD,2028,0.017961197
RURAL,Q4,INDIA,ER,OD,2028,0.023138969
RURAL,Q5,INDIA,ER,OD,2028,0.037002892
URBAN,Q1,INDIA,ER,OD,2028,0.095924922
URBAN,Q2,INDIA,ER,OD,2028,0.146927435
URBAN,Q3,INDIA,ER,OD,2028,0.197856
URBAN,Q4,INDIA,ER,OD,2028,0.26479177
URBAN,Q5,INDIA,ER,OD,2028,0.407800312
RURAL,Q1,INDIA,ER,OD,2029,0.012739565
RURAL,Q2,INDIA,ER,OD,2029,0.01795089
RURAL,Q3,INDIA,ER,OD,2029,0.0237595
RURAL,Q4,INDIA,ER,OD,2029,0.030483531
RURAL,Q5,INDIA,ER,OD,2029,0.048163006
URBAN,Q1,INDIA,ER,OD,2029,0.108101335
URBAN,Q2,INDIA,ER,OD,2029,0.164314309
URBAN,Q3,INDIA,ER,OD,2029,0.219349278
URBAN,Q4,INDIA,ER,OD,2029,0.29094309
URBAN,Q5,INDIA,ER,OD,2029,0.441614821
RURAL,Q1,INDIA,ER,OD,2030,0.016907804
