InstYear,EnergyStorTech,Year,ModelGeography,SubGeography1,StorEfficiency
2023,PUMPED_STOR,2025,INDIA,ER,0.75
2023,PUMPED_STOR,2025,INDIA,WR,0.75
2023,PUMPED_STOR,2025,INDIA,NR,0.75
2023,PUMPED_STOR,2025,INDIA,SR,0.75
2023,PUMPED_STOR,2025,INDIA,NER,0.75
2023,PUMPED_STOR,2026,INDIA,ER,0.75
2023,PUMPED_STOR,2026,INDIA,WR,0.75
2023,PUMPED_STOR,2026,INDIA,NR,0.75
2023,PUMPED_STOR,2026,INDIA,SR,0.75
2023,PUMPED_STOR,2026,INDIA,NER,0.75
2023,PUMPED_STOR,2027,INDIA,ER,0.75
2023,PUMPED_STOR,2027,INDIA,WR,0.75
2023,PUMPED_STOR,2027,INDIA,NR,0.75
2023,PUMPED_STOR,2027,INDIA,SR,0.75
2023,PUMPED_STOR,2027,INDIA,NER,0.75
2023,PUMPED_STOR,2028,INDIA,ER,0.75
2023,PUMPED_STOR,2028,INDIA,WR,0.75
2023,PUMPED_STOR,2028,INDIA,NR,0.75
2023,PUMPED_STOR,2028,INDIA,SR,0.75
2023,PUMPED_STOR,2028,INDIA,NER,0.75
2023,PUMPED_STOR,2029,INDIA,ER,0.75
2023,PUMPED_STOR,2029,INDIA,WR,0.75
2023,PUMPED_STOR,2029,INDIA,NR,0.75
2023,PUMPED_STOR,2029,INDIA,SR,0.75
2023,PUMPED_STOR,2029,INDIA,NER,0.75
2023,PUMPED_STOR,2030,INDIA,ER,0.75
2023,PUMPED_STOR,2030,INDIA,WR,0.75
2023,PUMPED_STOR,2030,INDIA,NR,0.75
2023,PUMPED_STOR,2030,INDIA,SR,0.75
2023,PUMPED_STOR,2030,INDIA,NER,0.75
2023,PUMPED_STOR,2031,INDIA,ER,0.75
2023,PUMPED_STOR,2031,INDIA,WR,0.75
2023,PUMPED_STOR,2031,INDIA,NR,0.75
2023,PUMPED_STOR,2031,INDIA,SR,0.75
2023,PUMPED_STOR,2031,INDIA,NER,0.75
2024,PUMPED_STOR,2024,INDIA,ER,0.75
2024,PUMPED_STOR,2024,INDIA,WR,0.75
2024,PUMPED_STOR,2024,INDIA,NR,0.75
2024,PUMPED_STOR,2024,INDIA,SR,0.75
2024,PUMPED_STOR,2024,INDIA,NER,0.75
2024,PUMPED_STOR,2025,INDIA,ER,0.75
2024,PUMPED_STOR,2025,INDIA,WR,0.75
2024,PUMPED_STOR,2025,INDIA,NR,0.75
2024,PUMPED_STOR,2025,INDIA,SR,0.75
2024,PUMPED_STOR,2025,INDIA,NER,0.75
2024,PUMPED_STOR,2026,INDIA,ER,0.75
2024,PUMPED_STOR,2026,INDIA,WR,0.75
2024,PUMPED_STOR,2026,INDIA,NR,0.75
2024,PUMPED_STOR,2026,INDIA,SR,0.75
2024,PUMPED_STOR,2026,INDIA,NER,0.75
2024,PUMPED_STOR,2027,INDIA,ER,0.75
2024,PUMPED_STOR,2027,INDIA,WR,0.75
2024,PUMPED_STOR,2027,INDIA,NR,0.75
2024,PUMPED_STOR,2027,INDIA,SR,0.75
2024,PUMPED_STOR,2027,INDIA,NER,0.75
2024,PUMPED_STOR,2028,INDIA,ER,0.75
2024,PUMPED_STOR,2028,INDIA,WR,0.75
2024,PUMPED_STOR,2028,INDIA,NR,0.75
2024,PUMPED_STOR,2028,INDIA,SR,0.75
2024,PUMPED_STOR,2028,INDIA,NER,0.75
2024,PUMPED_STOR,2029,INDIA,ER,0.75
2024,PUMPED_STOR,2029,INDIA,WR,0.75
2024,PUMPED_STOR,2029,INDIA,NR,0.75
2024,PUMPED_STOR,2029,INDIA,SR,0.75
2024,PUMPED_STOR,2029,INDIA,NER,0.75
2024,PUMPED_STOR,2030,INDIA,ER,0.75
2024,PUMPED_STOR,2030,INDIA,WR,0.75
2024,PUMPED_STOR,2030,INDIA,NR,0.75
2024,PUMPED_STOR,2030,INDIA,SR,0.75
2024,PUMPED_STOR,2030,INDIA,NER,0.75
2024,PUMPED_STOR,2031,INDIA,ER,0.75
2024,PUMPED_STOR,2031,INDIA,WR,0.75
2024,PUMPED_STOR,2031,INDIA,NR,0.75
2024,PUMPED_STOR,2031,INDIA,SR,0.75
2024,PUMPED_STOR,2031,INDIA,NER,0.75
2025,PUMPED_STOR,2025,INDIA,ER,0.75
2025,PUMPED_STOR,2025,INDIA,WR,0.75
2025,PUMPED_STOR,2025,INDIA,NR,0.75
2025,PUMPED_STOR,2025,INDIA,SR,0.75
2025,PUMPED_STOR,2025,INDIA,NER,0.75
2025,PUMPED_STOR,2026,INDIA,ER,0.75
2025,PUMPED_STOR,2026,INDIA,WR,0.75
2025,PUMPED_STOR,2026,INDIA,NR,0.75
2025,PUMPED_STOR,2026,INDIA,SR,0.75
2025,PUMPED_STOR,2026,INDIA,NER,0.75
2025,PUMPED_STOR,2027,INDIA,ER,0.75
2025,PUMPED_STOR,2027,INDIA,WR,0.75
2025,PUMPED_STOR,2027,INDIA,NR,0.75
2025,PUMPED_STOR,2027,INDIA,SR,0.75
2025,PUMPED_STOR,2027,INDIA,NER,0.75
2025,PUMPED_STOR,2028,INDIA,ER,0.75
2025,PUMPED_STOR,2028,INDIA,WR,0.75
2025,PUMPED_STOR,2028,INDIA,NR,0.75
2025,PUMPED_STOR,2028,INDIA,SR,0.75
2025,PUMPED_STOR,2028,INDIA,NER,0.75
2025,PUMPED_STOR,2029,INDIA,ER,0.75
2025,PUMPED_STOR,2029,INDIA,WR,0.75
2025,PUMPED_STOR,2029,INDIA,NR,0.75
2025,PUMPED_STOR,2029,INDIA,SR,0.75
2025,PUMPED_STOR,2029,INDIA,NER,0.75
2025,PUMPED_STOR,2030,INDIA,ER,0.75
2025,PUMPED_STOR,2030,INDIA,WR,0.75
2025,PUMPED_STOR,2030,INDIA,NR,0.75
2025,PUMPED_STOR,2030,INDIA,SR,0.75
2025,PUMPED_STOR,2030,INDIA,NER,0.75
2025,PUMPED_STOR,2031,INDIA,ER,0.75
2025,PUMPED_STOR,2031,INDIA,WR,0.75
2025,PUMPED_STOR,2031,INDIA,NR,0.75
2025,PUMPED_STOR,2031,INDIA,SR,0.75
2025,PUMPED_STOR,2031,INDIA,NER,0.75
2026,PUMPED_STOR,2026,INDIA,ER,0.75
2026,PUMPED_STOR,2026,INDIA,WR,0.75
2026,PUMPED_STOR,2026,INDIA,NR,0.75
2026,PUMPED_STOR,2026,INDIA,SR,0.75
2026,PUMPED_STOR,2026,INDIA,NER,0.75
2026,PUMPED_STOR,2027,INDIA,ER,0.75
2026,PUMPED_STOR,2027,INDIA,WR,0.75
2026,PUMPED_STOR,2027,INDIA,NR,0.75
2026,PUMPED_STOR,2027,INDIA,SR,0.75
2026,PUMPED_STOR,2027,INDIA,NER,0.75
2026,PUMPED_STOR,2028,INDIA,ER,0.75
2026,PUMPED_STOR,2028,INDIA,WR,0.75
2026,PUMPED_STOR,2028,INDIA,NR,0.75
2026,PUMPED_STOR,2028,INDIA,SR,0.75
2026,PUMPED_STOR,2028,INDIA,NER,0.75
2026,PUMPED_STOR,2029,INDIA,ER,0.75
2026,PUMPED_STOR,2029,INDIA,WR,0.75
2026,PUMPED_STOR,2029,INDIA,NR,0.75
2026,PUMPED_STOR,2029,INDIA,SR,0.75
2026,PUMPED_STOR,2029,INDIA,NER,0.75
2026,PUMPED_STOR,2030,INDIA,ER,0.75
2026,PUMPED_STOR,2030,INDIA,WR,0.75
2026,PUMPED_STOR,2030,INDIA,NR,0.75
2026,PUMPED_STOR,2030,INDIA,SR,0.75
2026,PUMPED_STOR,2030,INDIA,NER,0.75
2026,PUMPED_STOR,2031,INDIA,ER,0.75
2026,PUMPED_STOR,2031,INDIA,WR,0.75
2026,PUMPED_STOR,2031,INDIA,NR,0.75
2026,PUMPED_STOR,2031,INDIA,SR,0.75
2026,PUMPED_STOR,2031,INDIA,NER,0.75
2027,PUMPED_STOR,2027,INDIA,ER,0.75
2027,PUMPED_STOR,2027,INDIA,WR,0.75
2027,PUMPED_STOR,2027,INDIA,NR,0.75
2027,PUMPED_STOR,2027,INDIA,SR,0.75
2027,PUMPED_STOR,2027,INDIA,NER,0.75
2027,PUMPED_STOR,2028,INDIA,ER,0.75
2027,PUMPED_STOR,2028,INDIA,WR,0.75
2027,PUMPED_STOR,2028,INDIA,NR,0.75
2027,PUMPED_STOR,2028,INDIA,SR,0.75
2027,PUMPED_STOR,2028,INDIA,NER,0.75
2027,PUMPED_STOR,2029,INDIA,ER,0.75
2027,PUMPED_STOR,2029,INDIA,WR,0.75
2027,PUMPED_STOR,2029,INDIA,NR,0.75
2027,PUMPED_STOR,2029,INDIA,SR,0.75
2027,PUMPED_STOR,2029,INDIA,NER,0.75
2027,PUMPED_STOR,2030,INDIA,ER,0.75
2027,PUMPED_STOR,2030,INDIA,WR,0.75
2027,PUMPED_STOR,2030,INDIA,NR,0.75
2027,PUMPED_STOR,2030,INDIA,SR,0.75
2027,PUMPED_STOR,2030,INDIA,NER,0.75
2027,PUMPED_STOR,2031,INDIA,ER,0.75
2027,PUMPED_STOR,2031,INDIA,WR,0.75
2027,PUMPED_STOR,2031,INDIA,NR,0.75
2027,PUMPED_STOR,2031,INDIA,SR,0.75
2027,PUMPED_STOR,2031,INDIA,NER,0.75
2028,PUMPED_STOR,2028,INDIA,ER,0.75
2028,PUMPED_STOR,2028,INDIA,WR,0.75
2028,PUMPED_STOR,2028,INDIA,NR,0.75
2028,PUMPED_STOR,2028,INDIA,SR,0.75
2028,PUMPED_STOR,2028,INDIA,NER,0.75
2028,PUMPED_STOR,2029,INDIA,ER,0.75
2028,PUMPED_STOR,2029,INDIA,WR,0.75
2028,PUMPED_STOR,2029,INDIA,NR,0.75
2028,PUMPED_STOR,2029,INDIA,SR,0.75
2028,PUMPED_STOR,2029,INDIA,NER,0.75
2028,PUMPED_STOR,2030,INDIA,ER,0.75
2028,PUMPED_STOR,2030,INDIA,WR,0.75
2028,PUMPED_STOR,2030,INDIA,NR,0.75
2028,PUMPED_STOR,2030,INDIA,SR,0.75
2028,PUMPED_STOR,2030,INDIA,NER,0.75
2028,PUMPED_STOR,2031,INDIA,ER,0.75
2028,PUMPED_STOR,2031,INDIA,WR,0.75
2028,PUMPED_STOR,2031,INDIA,NR,0.75
2028,PUMPED_STOR,2031,INDIA,SR,0.75
2028,PUMPED_STOR,2031,INDIA,NER,0.75
2029,PUMPED_STOR,2029,INDIA,ER,0.75
2029,PUMPED_STOR,2029,INDIA,WR,0.75
2029,PUMPED_STOR,2029,INDIA,NR,0.75
2029,PUMPED_STOR,2029,INDIA,SR,0.75
2029,PUMPED_STOR,2029,INDIA,NER,0.75
2029,PUMPED_STOR,2030,INDIA,ER,0.75
2029,PUMPED_STOR,2030,INDIA,WR,0.75
2029,PUMPED_STOR,2030,INDIA,NR,0.75
2029,PUMPED_STOR,2030,INDIA,SR,0.75
2029,PUMPED_STOR,2030,INDIA,NER,0.75
2029,PUMPED_STOR,2031,INDIA,ER,0.75
2029,PUMPED_STOR,2031,INDIA,WR,0.75
2029,PUMPED_STOR,2031,INDIA,NR,0.75
2029,PUMPED_STOR,2031,INDIA,SR,0.75
2029,PUMPED_STOR,2031,INDIA,NER,0.75
2030,PUMPED_STOR,2030,INDIA,ER,0.75
2030,PUMPED_STOR,2030,INDIA,WR,0.75
2030,PUMPED_STOR,2030,INDIA,NR,0.75
2030,PUMPED_STOR,2030,INDIA,SR,0.75
2030,PUMPED_STOR,2030,INDIA,NER,0.75
2030,PUMPED_STOR,2031,INDIA,ER,0.75
2030,PUMPED_STOR,2031,INDIA,WR,0.75
2030,PUMPED_STOR,2031,INDIA,NR,0.75
2030,PUMPED_STOR,2031,INDIA,SR,0.75
2030,PUMPED_STOR,2031,INDIA,NER,0.75
2031,PUMPED_STOR,2031,INDIA,ER,0.75
2031,PUMPED_STOR,2031,INDIA,WR,0.75
2031,PUMPED_STOR,2031,INDIA,NR,0.75
2031,PUMPED_STOR,2031,INDIA,SR,0.75
2031,PUMPED_STOR,2031,INDIA,NER,0.75
