ModelGeography,SubGeography1,SubGeography2,Year,ServiceTechCategory,ServiceTech,TechSplitRatio
INDIA,SR,AP,2021,2W,2W_E,0.00014058793834183865
INDIA,SR,AP,2021,2W,2W_MS,0.9998594120616582
INDIA,SR,AP,2022,2W,2W_E,0.0012962432677869477
INDIA,SR,AP,2022,2W,2W_MS,0.998703756732213
INDIA,SR,AP,2023,2W,2W_E,0.0062262625034970875
INDIA,SR,AP,2023,2W,2W_MS,0.993773737496503
INDIA,SR,AP,2024,2W,2W_E,0.013736758596542028
INDIA,SR,AP,2024,2W,2W_MS,0.9862632414034579
INDIA,SR,AP,2025,2W,2W_E,0.02300524347863099
INDIA,SR,AP,2025,2W,2W_MS,0.976994756521369
INDIA,SR,AP,2026,2W,2W_E,0.03537064209606954
INDIA,SR,AP,2026,2W,2W_MS,0.9646293579039305
INDIA,SR,AP,2027,2W,2W_E,0.051971102957936964
INDIA,SR,AP,2027,2W,2W_MS,0.948028897042063
INDIA,SR,AP,2028,2W,2W_E,0.0743568266280771
INDIA,SR,AP,2028,2W,2W_MS,0.9256431733719229
INDIA,SR,AP,2029,2W,2W_E,0.10463540835920301
INDIA,SR,AP,2029,2W,2W_MS,0.8953645916407968
INDIA,SR,AP,2030,2W,2W_E,0.14571867556276016
INDIA,SR,AP,2030,2W,2W_MS,0.8542813244372398
INDIA,SR,AP,2031,2W,2W_E,0.18833328491007625
INDIA,SR,AP,2031,2W,2W_MS,0.8116667150899238
INDIA,SR,AP,2032,2W,2W_E,0.23195184414591793
INDIA,SR,AP,2032,2W,2W_MS,0.7680481558540821
INDIA,SR,AP,2033,2W,2W_E,0.2757431179272038
INDIA,SR,AP,2033,2W,2W_MS,0.7242568820727963
INDIA,SR,AP,2034,2W,2W_E,0.33907606793755646
INDIA,SR,AP,2034,2W,2W_MS,0.6609239320624436
INDIA,SR,AP,2035,2W,2W_E,0.4029724732596885
INDIA,SR,AP,2035,2W,2W_MS,0.5970275267403115
INDIA,SR,AP,2036,2W,2W_E,0.4643553326034303
INDIA,SR,AP,2036,2W,2W_MS,0.5356446673965697
INDIA,SR,AP,2037,2W,2W_E,0.523989573992695
INDIA,SR,AP,2037,2W,2W_MS,0.476010426007305
INDIA,SR,AP,2038,2W,2W_E,0.5835856069612863
INDIA,SR,AP,2038,2W,2W_MS,0.4164143930387138
INDIA,SR,AP,2039,2W,2W_E,0.6377430846876808
INDIA,SR,AP,2039,2W,2W_MS,0.36225691531231924
INDIA,SR,AP,2040,2W,2W_E,0.6878506835806637
INDIA,SR,AP,2040,2W,2W_MS,0.31214931641933624
INDIA,SR,AP,2041,2W,2W_E,0.7218628785854382
INDIA,SR,AP,2041,2W,2W_MS,0.27813712141456187
INDIA,NER,AS,2021,2W,2W_E,9.504567474734029e-05
INDIA,NER,AS,2021,2W,2W_MS,0.9999049543252526
INDIA,NER,AS,2022,2W,2W_E,0.00032595103894105274
INDIA,NER,AS,2022,2W,2W_MS,0.9996740489610589
INDIA,NER,AS,2023,2W,2W_E,0.000912141446117409
INDIA,NER,AS,2023,2W,2W_MS,0.9990878585538826
INDIA,NER,AS,2024,2W,2W_E,0.002100537122309731
INDIA,NER,AS,2024,2W,2W_MS,0.9978994628776903
INDIA,NER,AS,2025,2W,2W_E,0.0040271939291520896
INDIA,NER,AS,2025,2W,2W_MS,0.9959728060708479
INDIA,NER,AS,2026,2W,2W_E,0.007361064289790454
INDIA,NER,AS,2026,2W,2W_MS,0.9926389357102096
INDIA,NER,AS,2027,2W,2W_E,0.013155103886732878
INDIA,NER,AS,2027,2W,2W_MS,0.9868448961132671
INDIA,NER,AS,2028,2W,2W_E,0.023243133295052936
INDIA,NER,AS,2028,2W,2W_MS,0.9767568667049471
INDIA,NER,AS,2029,2W,2W_E,0.041633313657966575
INDIA,NER,AS,2029,2W,2W_MS,0.9583666863420335
INDIA,NER,AS,2030,2W,2W_E,0.0781352323378907
INDIA,NER,AS,2030,2W,2W_MS,0.9218647676621093
INDIA,NER,AS,2031,2W,2W_E,0.11627063278849328
INDIA,NER,AS,2031,2W,2W_MS,0.8837293672115066
INDIA,NER,AS,2032,2W,2W_E,0.15566969109235862
INDIA,NER,AS,2032,2W,2W_MS,0.8443303089076415
INDIA,NER,AS,2033,2W,2W_E,0.19577099387055288
INDIA,NER,AS,2033,2W,2W_MS,0.804229006129447
INDIA,NER,AS,2034,2W,2W_E,0.2518095469555208
INDIA,NER,AS,2034,2W,2W_MS,0.7481904530444793
INDIA,NER,AS,2035,2W,2W_E,0.308826791433551
INDIA,NER,AS,2035,2W,2W_MS,0.6911732085664489
INDIA,NER,AS,2036,2W,2W_E,0.36700075607113747
INDIA,NER,AS,2036,2W,2W_MS,0.6329992439288626
INDIA,NER,AS,2037,2W,2W_E,0.42562635592737896
INDIA,NER,AS,2037,2W,2W_MS,0.574373644072621
INDIA,NER,AS,2038,2W,2W_E,0.48951791775201997
INDIA,NER,AS,2038,2W,2W_MS,0.51048208224798
