Year,Season,DayType,DaySlice,ModelGeography,SubGeography1,SubGeography2,EnergyDemand,SeasonEnergyDemand
2021,SUMMER,ALLDAYS,EARLY,INDIA,ER,BR,7.172938455399668,437.5492457793797
2021,SUMMER,ALLDAYS,EARLY,INDIA,ER,JH,8.697380797225224,530.5402286307386
2021,SUMMER,ALLDAYS,EARLY,INDIA,ER,OD,21.942128130197595,1338.4698159420534
2021,SUMMER,ALLDAYS,EARLY,INDIA,ER,WB,17.060993686012008,1040.7206148467326
2021,SUMMER,ALLDAYS,EARLY,INDIA,WR,CG,15.690436060127404,957.1165996677717
2021,SUMMER,ALLDAYS,EARLY,INDIA,WR,GJ,36.6890222951304,2238.0303600029542
2021,SUMMER,ALLDAYS,EARLY,INDIA,WR,MP,29.142279424904782,1777.6790449191917
2021,SUMMER,ALLDAYS,EARLY,INDIA,WR,MH,48.29476620457488,2945.9807384790674
2021,SUMMER,ALLDAYS,EARLY,INDIA,WR,GA,1.2144661375131856,74.08243438830432
2021,SUMMER,ALLDAYS,EARLY,INDIA,WR,UT,3.869127427607177,236.0167730840378
2021,SUMMER,ALLDAYS,EARLY,INDIA,NR,DL,7.184428703479389,438.2501509122427
2021,SUMMER,ALLDAYS,EARLY,INDIA,NR,HR,16.74399040412804,1021.3834146518105
2021,SUMMER,ALLDAYS,EARLY,INDIA,NR,HP,2.5211379460667662,153.78941471007275
2021,SUMMER,ALLDAYS,EARLY,INDIA,NR,JK,2.199587410893691,134.17483206451513
2021,SUMMER,ALLDAYS,EARLY,INDIA,NR,PB,19.1899451957543,1170.5866569410123
2021,SUMMER,ALLDAYS,EARLY,INDIA,NR,RJ,28.523251466811164,1739.918339475481
2021,SUMMER,ALLDAYS,EARLY,INDIA,NR,UP,38.7475582279083,2363.601051902406
2021,SUMMER,ALLDAYS,EARLY,INDIA,NR,UK,3.649546173354665,222.62231657463457
2021,SUMMER,ALLDAYS,EARLY,INDIA,SR,AP,24.64165860708532,1503.1411750322045
2021,SUMMER,ALLDAYS,EARLY,INDIA,SR,KA,28.85889893249783,1760.3928348823677
2021,SUMMER,ALLDAYS,EARLY,INDIA,SR,KL,4.834571432104241,294.90885735835866
