EnergyCarrier,Year,Season,DayType,DaySlice,ModelGeography,SubGeography1,EndUseDemandEnergy,TotalEnergyDemand
ELECTRICITY,2022,SUMMER,ALLDAYS,AFTERNOON,INDIA,SR,140.10903560600218,8546.651171966132
ELECTRICITY,2022,SUMMER,ALLDAYS,AFTERNOON,INDIA,NER,5.497463346938185,335.3452641632293
ELECTRICITY,2022,SUMMER,ALLDAYS,EVENING,INDIA,ER,116.58088933744592,7111.434249584201
ELECTRICITY,2022,SUMMER,ALLDAYS,EVENING,INDIA,WR,213.40928411440498,13017.966330978705
ELECTRICITY,2022,SUMMER,ALLDAYS,EVENING,INDIA,NR,245.97298360542808,15004.351999931114
ELECTRICITY,2022,SUMMER,ALLDAYS,EVENING,INDIA,SR,191.35540686568498,11672.679818806784
ELECTRICITY,2022,SUMMER,ALLDAYS,EVENING,INDIA,NER,10.047538505386086,612.8998488285513
ELECTRICITY,2022,SUMMER,ALLDAYS,NIGHT,INDIA,ER,137.91916498172026,8413.069063884936
ELECTRICITY,2022,SUMMER,ALLDAYS,NIGHT,INDIA,WR,304.4219378989058,18569.738211833253
ELECTRICITY,2022,SUMMER,ALLDAYS,NIGHT,INDIA,NR,282.4971391394302,17232.32548750524
ELECTRICITY,2022,SUMMER,ALLDAYS,NIGHT,INDIA,SR,270.03217450970686,16471.962645092117
ELECTRICITY,2022,SUMMER,ALLDAYS,NIGHT,INDIA,NER,8.372288490659729,510.7095979302435
ELECTRICITY,2022,MONSOON,ALLDAYS,EARLY,INDIA,ER,61.40048719116623,5648.844821587293
ELECTRICITY,2022,MONSOON,ALLDAYS,EARLY,INDIA,WR,115.74938182732535,10648.943128113933
ELECTRICITY,2022,MONSOON,ALLDAYS,EARLY,INDIA,NR,113.83536120695405,10472.853231039773
ELECTRICITY,2022,MONSOON,ALLDAYS,EARLY,INDIA,SR,97.70419614294921,8988.786045151328
ELECTRICITY,2022,MONSOON,ALLDAYS,EARLY,INDIA,NER,4.791127693262139,440.78374778011676
ELECTRICITY,2022,MONSOON,ALLDAYS,MORN,INDIA,ER,69.83358018683008,6424.689377188367
ELECTRICITY,2022,MONSOON,ALLDAYS,MORN,INDIA,WR,134.71658682620122,12393.925988010513
