Year,ModelGeography,ConsumerType1,EnergyDemand
2021,INDIA,ALL,27.82483307691475
2022,INDIA,ALL,33.66405864068354
2023,INDIA,ALL,38.4583819975651
2024,INDIA,ALL,43.46674858345952
2025,INDIA,ALL,48.63481471260237
2026,INDIA,ALL,53.9575450981551
2027,INDIA,ALL,59.37625425079038
2028,INDIA,ALL,64.92173758324074
2029,INDIA,ALL,70.5607063723202
2030,INDIA,ALL,76.26045134740022
2031,INDIA,ALL,81.98939860217722
