Year,ModelGeography,EnergyDemand
2021,INDIA,375.51626778254354
2022,INDIA,386.70303844394726
2023,INDIA,395.10941380081255
2024,INDIA,403.5546125605119
2025,INDIA,412.02255059961146
2026,INDIA,420.5797113258559
2027,INDIA,429.1981883680768
2028,INDIA,437.993274378576
2029,INDIA,446.9685884011665
2030,INDIA,456.1278236545248
2031,INDIA,465.47474902532224
