EnergyService,EnergyCarrier,ModelGeography,SubGeography1,SubGeography2,Year,Season,DayType,DaySlice,BaseYearDemand
IND_OTHERS,ELECTRICITY,INDIA,SR,AP,2023,S06Sep,ALLDAYS,H08,1.921313089
IND_OTHERS,ELECTRICITY,INDIA,SR,AP,2023,S06Sep,ALLDAYS,H09,2.720833226
IND_OTHERS,ELECTRICITY,INDIA,SR,AP,2023,S06Sep,ALLDAYS,H10,2.961837917
IND_OTHERS,ELECTRICITY,INDIA,SR,AP,2023,S06Sep,ALLDAYS,H11,3.060680603
IND_OTHERS,ELECTRICITY,INDIA,SR,AP,2023,S06Sep,ALLDAYS,H12,3.001949635
IND_OTHERS,ELECTRICITY,INDIA,SR,AP,2023,S06Sep,ALLDAYS,H13,2.8799089
IND_OTHERS,ELECTRICITY,INDIA,SR,AP,2023,S06Sep,ALLDAYS,H14,2.868190447
IND_OTHERS,ELECTRICITY,INDIA,SR,AP,2023,S06Sep,ALLDAYS,H15,3.016234901
IND_OTHERS,ELECTRICITY,INDIA,SR,AP,2023,S06Sep,ALLDAYS,H16,2.68595729
IND_OTHERS,ELECTRICITY,INDIA,SR,AP,2023,S06Sep,ALLDAYS,H17,2.749310712
IND_OTHERS,ELECTRICITY,INDIA,SR,AP,2023,S06Sep,ALLDAYS,H18,2.814300062
IND_OTHERS,ELECTRICITY,INDIA,SR,AP,2023,S06Sep,ALLDAYS,H19,2.586869949
IND_OTHERS,ELECTRICITY,INDIA,SR,AP,2023,S06Sep,ALLDAYS,H20,2.416153913
IND_OTHERS,ELECTRICITY,INDIA,SR,AP,2023,S06Sep,ALLDAYS,H21,2.193542397
IND_OTHERS,ELECTRICITY,INDIA,SR,AP,2023,S06Sep,ALLDAYS,H22,2.172283979
IND_OTHERS,ELECTRICITY,INDIA,SR,AP,2023,S06Sep,ALLDAYS,H23,2.350907402
IND_OTHERS,ELECTRICITY,INDIA,SR,AP,2023,S07Oct,ALLDAYS,H00,2.622959038
IND_OTHERS,ELECTRICITY,INDIA,SR,AP,2023,S07Oct,ALLDAYS,H01,2.711070441
IND_OTHERS,ELECTRICITY,INDIA,SR,AP,2023,S07Oct,ALLDAYS,H02,2.667357055
IND_OTHERS,ELECTRICITY,INDIA,SR,AP,2023,S07Oct,ALLDAYS,H03,2.631414435
IND_OTHERS,ELECTRICITY,INDIA,SR,AP,2023,S07Oct,ALLDAYS,H04,2.705156902
IND_OTHERS,ELECTRICITY,INDIA,SR,AP,2023,S07Oct,ALLDAYS,H05,2.81544607
IND_OTHERS,ELECTRICITY,INDIA,SR,AP,2023,S07Oct,ALLDAYS,H06,2.553926493
IND_OTHERS,ELECTRICITY,INDIA,SR,AP,2023,S07Oct,ALLDAYS,H07,2.186896269
IND_OTHERS,ELECTRICITY,INDIA,SR,AP,2023,S07Oct,ALLDAYS,H08,2.562665091
IND_OTHERS,ELECTRICITY,INDIA,SR,AP,2023,S07Oct,ALLDAYS,H09,2.817419549
IND_OTHERS,ELECTRICITY,INDIA,SR,AP,2023,S07Oct,ALLDAYS,H10,2.865490801
IND_OTHERS,ELECTRICITY,INDIA,SR,AP,2023,S07Oct,ALLDAYS,H11,2.95616015
IND_OTHERS,ELECTRICITY,INDIA,SR,AP,2023,S07Oct,ALLDAYS,H12,2.908882757
IND_OTHERS,ELECTRICITY,INDIA,SR,AP,2023,S07Oct,ALLDAYS,H13,2.798113109
IND_OTHERS,ELECTRICITY,INDIA,SR,AP,2023,S07Oct,ALLDAYS,H14,2.786437347
IND_OTHERS,ELECTRICITY,INDIA,SR,AP,2023,S07Oct,ALLDAYS,H15,2.936076368
IND_OTHERS,ELECTRICITY,INDIA,SR,AP,2023,S07Oct,ALLDAYS,H16,2.630509718
IND_OTHERS,ELECTRICITY,INDIA,SR,AP,2023,S07Oct,ALLDAYS,H17,2.726782773
