ModelGeography,EnergyService,EfficiencyLevelName,Year,ServiceTech,EnergyCarrier,SpecificEnergyConsumption
INDIA,ALUMINIUM,AVERAGE,2032,PRIMARY_Norm,NATGAS,0.327462649
INDIA,ALUMINIUM,AVERAGE,2032,PRIMARY_INERT,NATGAS,0.327462649
INDIA,ALUMINIUM,AVERAGE,2033,PRIMARY_Norm,NATGAS,0.434601305
INDIA,ALUMINIUM,AVERAGE,2033,PRIMARY_INERT,NATGAS,0.434601305
INDIA,ALUMINIUM,AVERAGE,2034,PRIMARY_Norm,NATGAS,0.54074381
INDIA,ALUMINIUM,AVERAGE,2034,PRIMARY_INERT,NATGAS,0.54074381
INDIA,ALUMINIUM,AVERAGE,2035,PRIMARY_Norm,NATGAS,0.645897078
INDIA,ALUMINIUM,AVERAGE,2035,PRIMARY_INERT,NATGAS,0.645897078
INDIA,ALUMINIUM,AVERAGE,2036,PRIMARY_Norm,NATGAS,0.750067982
INDIA,ALUMINIUM,AVERAGE,2036,PRIMARY_INERT,NATGAS,0.750067982
INDIA,ALUMINIUM,AVERAGE,2037,PRIMARY_Norm,NATGAS,0.85326335
INDIA,ALUMINIUM,AVERAGE,2037,PRIMARY_INERT,NATGAS,0.85326335
INDIA,ALUMINIUM,AVERAGE,2038,PRIMARY_Norm,NATGAS,0.955489969
INDIA,ALUMINIUM,AVERAGE,2038,PRIMARY_INERT,NATGAS,0.955489969
INDIA,ALUMINIUM,AVERAGE,2039,PRIMARY_Norm,NATGAS,1.056754584
INDIA,ALUMINIUM,AVERAGE,2039,PRIMARY_INERT,NATGAS,1.056754584
INDIA,ALUMINIUM,AVERAGE,2040,PRIMARY_Norm,NATGAS,1.157063898
INDIA,ALUMINIUM,AVERAGE,2040,PRIMARY_INERT,NATGAS,1.157063898
INDIA,ALUMINIUM,AVERAGE,2041,PRIMARY_Norm,NATGAS,1.256424573
INDIA,ALUMINIUM,AVERAGE,2041,PRIMARY_INERT,NATGAS,1.256424573
INDIA,ALUMINIUM,AVERAGE,2022,PRIMARY_Norm,ELECTRICITY,14721.99418
INDIA,ALUMINIUM,AVERAGE,2022,PRIMARY_INERT,ELECTRICITY,13721.99418
INDIA,ALUMINIUM,AVERAGE,2022,SECONDARY_Norm,ELECTRICITY,222.5480799
INDIA,ALUMINIUM,AVERAGE,2023,PRIMARY_Norm,ELECTRICITY,14699.92479
INDIA,ALUMINIUM,AVERAGE,2023,PRIMARY_INERT,ELECTRICITY,13699.92479
INDIA,ALUMINIUM,AVERAGE,2023,SECONDARY_Norm,ELECTRICITY,221.4353395
INDIA,ALUMINIUM,AVERAGE,2024,PRIMARY_Norm,ELECTRICITY,14677.88847
INDIA,ALUMINIUM,AVERAGE,2024,PRIMARY_INERT,ELECTRICITY,13677.88847
INDIA,ALUMINIUM,AVERAGE,2024,SECONDARY_Norm,ELECTRICITY,220.3281628
INDIA,ALUMINIUM,AVERAGE,2025,PRIMARY_Norm,ELECTRICITY,14666.88684
INDIA,ALUMINIUM,AVERAGE,2025,PRIMARY_INERT,ELECTRICITY,13666.88684
INDIA,ALUMINIUM,AVERAGE,2025,SECONDARY_Norm,ELECTRICITY,219.7773424
INDIA,ALUMINIUM,AVERAGE,2026,PRIMARY_Norm,ELECTRICITY,14655.89344
INDIA,ALUMINIUM,AVERAGE,2026,PRIMARY_INERT,ELECTRICITY,13655.89344
INDIA,ALUMINIUM,AVERAGE,2026,SECONDARY_Norm,ELECTRICITY,219.2278991
INDIA,ALUMINIUM,AVERAGE,2027,PRIMARY_Norm,ELECTRICITY,14644.90829
INDIA,ALUMINIUM,AVERAGE,2027,PRIMARY_INERT,ELECTRICITY,13644.90829
INDIA,ALUMINIUM,AVERAGE,2027,SECONDARY_Norm,ELECTRICITY,218.6798293
INDIA,ALUMINIUM,AVERAGE,2028,PRIMARY_Norm,ELECTRICITY,14633.93137
INDIA,ALUMINIUM,AVERAGE,2028,PRIMARY_INERT,ELECTRICITY,13633.93137
INDIA,ALUMINIUM,AVERAGE,2028,SECONDARY_Norm,ELECTRICITY,218.1331298
INDIA,ALUMINIUM,AVERAGE,2029,PRIMARY_Norm,ELECTRICITY,14622.96268
INDIA,ALUMINIUM,AVERAGE,2029,PRIMARY_INERT,ELECTRICITY,13622.96268
INDIA,ALUMINIUM,AVERAGE,2029,SECONDARY_Norm,ELECTRICITY,217.5877969
INDIA,ALUMINIUM,AVERAGE,2030,PRIMARY_Norm,ELECTRICITY,14612.00221
INDIA,ALUMINIUM,AVERAGE,2030,PRIMARY_INERT,ELECTRICITY,13612.00221
INDIA,ALUMINIUM,AVERAGE,2030,SECONDARY_Norm,ELECTRICITY,217.0438274
INDIA,ALUMINIUM,AVERAGE,2031,PRIMARY_Norm,ELECTRICITY,14601.04995
INDIA,ALUMINIUM,AVERAGE,2031,PRIMARY_INERT,ELECTRICITY,13601.04995
INDIA,ALUMINIUM,AVERAGE,2031,SECONDARY_Norm,ELECTRICITY,216.5012179
INDIA,ALUMINIUM,AVERAGE,2032,PRIMARY_Norm,ELECTRICITY,14590.10591
INDIA,ALUMINIUM,AVERAGE,2032,PRIMARY_INERT,ELECTRICITY,13590.10591
INDIA,ALUMINIUM,AVERAGE,2032,SECONDARY_Norm,ELECTRICITY,215.9599648
INDIA,ALUMINIUM,AVERAGE,2033,PRIMARY_Norm,ELECTRICITY,14579.17006
INDIA,ALUMINIUM,AVERAGE,2033,PRIMARY_INERT,ELECTRICITY,13579.17006
INDIA,ALUMINIUM,AVERAGE,2033,SECONDARY_Norm,ELECTRICITY,215.4200649
INDIA,ALUMINIUM,AVERAGE,2034,PRIMARY_Norm,ELECTRICITY,14568.24242
INDIA,ALUMINIUM,AVERAGE,2034,PRIMARY_INERT,ELECTRICITY,13568.24242
INDIA,ALUMINIUM,AVERAGE,2034,SECONDARY_Norm,ELECTRICITY,214.8815148
INDIA,ALUMINIUM,AVERAGE,2035,PRIMARY_Norm,ELECTRICITY,14557.32296
INDIA,ALUMINIUM,AVERAGE,2035,PRIMARY_INERT,ELECTRICITY,13557.32296
INDIA,ALUMINIUM,AVERAGE,2035,SECONDARY_Norm,ELECTRICITY,214.344311
INDIA,ALUMINIUM,AVERAGE,2036,PRIMARY_Norm,ELECTRICITY,14546.41169
INDIA,ALUMINIUM,AVERAGE,2036,PRIMARY_INERT,ELECTRICITY,13546.41169
INDIA,ALUMINIUM,AVERAGE,2036,SECONDARY_Norm,ELECTRICITY,213.8084502
INDIA,ALUMINIUM,AVERAGE,2037,PRIMARY_Norm,ELECTRICITY,14535.5086
INDIA,ALUMINIUM,AVERAGE,2037,PRIMARY_INERT,ELECTRICITY,13535.5086
INDIA,ALUMINIUM,AVERAGE,2037,SECONDARY_Norm,ELECTRICITY,213.2739291
INDIA,ALUMINIUM,AVERAGE,2038,PRIMARY_Norm,ELECTRICITY,14524.61368
INDIA,ALUMINIUM,AVERAGE,2038,PRIMARY_INERT,ELECTRICITY,13524.61368
INDIA,ALUMINIUM,AVERAGE,2038,SECONDARY_Norm,ELECTRICITY,212.7407442
INDIA,ALUMINIUM,AVERAGE,2039,PRIMARY_Norm,ELECTRICITY,14513.72693
INDIA,ALUMINIUM,AVERAGE,2039,PRIMARY_INERT,ELECTRICITY,13513.72693
INDIA,ALUMINIUM,AVERAGE,2039,SECONDARY_Norm,ELECTRICITY,212.2088924
INDIA,ALUMINIUM,AVERAGE,2040,PRIMARY_Norm,ELECTRICITY,14502.84833
INDIA,ALUMINIUM,AVERAGE,2040,PRIMARY_INERT,ELECTRICITY,13502.84833
INDIA,ALUMINIUM,AVERAGE,2040,SECONDARY_Norm,ELECTRICITY,211.6783701
INDIA,ALUMINIUM,AVERAGE,2041,PRIMARY_Norm,ELECTRICITY,14491.97789
INDIA,ALUMINIUM,AVERAGE,2041,PRIMARY_INERT,ELECTRICITY,13491.97789
INDIA,ALUMINIUM,AVERAGE,2041,SECONDARY_Norm,ELECTRICITY,211.1491742
INDIA,ALUMINIUM,AVERAGE,2022,SECONDARY_Norm,PP_OTHER,7.21055779
INDIA,ALUMINIUM,AVERAGE,2023,SECONDARY_Norm,PP_OTHER,7.174505001
INDIA,ALUMINIUM,AVERAGE,2024,SECONDARY_Norm,PP_OTHER,7.138632476
INDIA,ALUMINIUM,AVERAGE,2025,SECONDARY_Norm,PP_OTHER,7.120785895
INDIA,ALUMINIUM,AVERAGE,2026,SECONDARY_Norm,PP_OTHER,7.10298393
INDIA,ALUMINIUM,AVERAGE,2027,SECONDARY_Norm,PP_OTHER,7.08522647
INDIA,ALUMINIUM,AVERAGE,2028,SECONDARY_Norm,PP_OTHER,7.067513404
INDIA,ALUMINIUM,AVERAGE,2029,SECONDARY_Norm,PP_OTHER,7.049844621
INDIA,ALUMINIUM,AVERAGE,2030,SECONDARY_Norm,PP_OTHER,7.032220009
INDIA,ALUMINIUM,AVERAGE,2031,SECONDARY_Norm,PP_OTHER,7.014639459
INDIA,ALUMINIUM,AVERAGE,2032,SECONDARY_Norm,PP_OTHER,6.99710286
INDIA,ALUMINIUM,AVERAGE,2033,SECONDARY_Norm,PP_OTHER,6.979610103
INDIA,ALUMINIUM,AVERAGE,2034,SECONDARY_Norm,PP_OTHER,6.962161078
INDIA,ALUMINIUM,AVERAGE,2035,SECONDARY_Norm,PP_OTHER,6.944755675
INDIA,ALUMINIUM,AVERAGE,2036,SECONDARY_Norm,PP_OTHER,6.927393786
INDIA,ALUMINIUM,AVERAGE,2037,SECONDARY_Norm,PP_OTHER,6.910075302
INDIA,ALUMINIUM,AVERAGE,2038,SECONDARY_Norm,PP_OTHER,6.892800113
INDIA,ALUMINIUM,AVERAGE,2039,SECONDARY_Norm,PP_OTHER,6.875568113
INDIA,ALUMINIUM,AVERAGE,2040,SECONDARY_Norm,PP_OTHER,6.858379193
INDIA,ALUMINIUM,AVERAGE,2041,SECONDARY_Norm,PP_OTHER,6.841233245
INDIA,CEMENT,AVERAGE,2022,OPC_Norm,THERMAL_COAL,1.187560022
INDIA,CEMENT,AVERAGE,2022,OPC_CCUS,THERMAL_COAL,1.187560022
INDIA,CEMENT,AVERAGE,2022,PPC_Norm,THERMAL_COAL,0.801860376
INDIA,CEMENT,AVERAGE,2022,PPC_CCUS,THERMAL_COAL,0.801860376
INDIA,CEMENT,AVERAGE,2022,PSC_Norm,THERMAL_COAL,0.481889124
INDIA,CEMENT,AVERAGE,2022,PSC_CCUS,THERMAL_COAL,0.481889124
INDIA,CEMENT,AVERAGE,2022,CC_Norm,THERMAL_COAL,0.548893012
INDIA,CEMENT,AVERAGE,2022,LC3_Norm,THERMAL_COAL,0.62503159
INDIA,CEMENT,AVERAGE,2023,OPC_Norm,THERMAL_COAL,1.183028564
INDIA,CEMENT,AVERAGE,2023,OPC_CCUS,THERMAL_COAL,1.183028564
INDIA,CEMENT,AVERAGE,2023,PPC_Norm,THERMAL_COAL,0.796689515
INDIA,CEMENT,AVERAGE,2023,PPC_CCUS,THERMAL_COAL,0.796689515
INDIA,CEMENT,AVERAGE,2023,PSC_Norm,THERMAL_COAL,0.476516366
INDIA,CEMENT,AVERAGE,2023,PSC_CCUS,THERMAL_COAL,0.476516366
INDIA,CEMENT,AVERAGE,2023,CC_Norm,THERMAL_COAL,0.544121653
INDIA,CEMENT,AVERAGE,2023,LC3_Norm,THERMAL_COAL,0.622646613
INDIA,CEMENT,AVERAGE,2024,OPC_Norm,THERMAL_COAL,1.178368361
INDIA,CEMENT,AVERAGE,2024,OPC_CCUS,THERMAL_COAL,1.178368361
INDIA,CEMENT,AVERAGE,2024,PPC_Norm,THERMAL_COAL,0.791453913
INDIA,CEMENT,AVERAGE,2024,PPC_CCUS,THERMAL_COAL,0.791453913
INDIA,CEMENT,AVERAGE,2024,PSC_Norm,THERMAL_COAL,0.47114512
INDIA,CEMENT,AVERAGE,2024,PSC_CCUS,THERMAL_COAL,0.47114512
INDIA,CEMENT,AVERAGE,2024,CC_Norm,THERMAL_COAL,0.53932493
INDIA,CEMENT,AVERAGE,2024,LC3_Norm,THERMAL_COAL,0.620193874
INDIA,CEMENT,AVERAGE,2025,OPC_Norm,THERMAL_COAL,1.175438566
INDIA,CEMENT,AVERAGE,2025,OPC_CCUS,THERMAL_COAL,1.175438566
INDIA,CEMENT,AVERAGE,2025,PPC_Norm,THERMAL_COAL,0.788895247
INDIA,CEMENT,AVERAGE,2025,PPC_CCUS,THERMAL_COAL,0.788895247
INDIA,CEMENT,AVERAGE,2025,PSC_Norm,THERMAL_COAL,0.469061769
INDIA,CEMENT,AVERAGE,2025,PSC_CCUS,THERMAL_COAL,0.469061769
INDIA,CEMENT,AVERAGE,2025,CC_Norm,THERMAL_COAL,0.536692964
INDIA,CEMENT,AVERAGE,2025,LC3_Norm,THERMAL_COAL,0.618651877
INDIA,CEMENT,AVERAGE,2026,OPC_Norm,THERMAL_COAL,1.17243492
INDIA,CEMENT,AVERAGE,2026,OPC_CCUS,THERMAL_COAL,1.17243492
INDIA,CEMENT,AVERAGE,2026,PPC_Norm,THERMAL_COAL,0.786290439
INDIA,CEMENT,AVERAGE,2026,PPC_CCUS,THERMAL_COAL,0.786290439
INDIA,CEMENT,AVERAGE,2026,PSC_Norm,THERMAL_COAL,0.466955315
INDIA,CEMENT,AVERAGE,2026,PSC_CCUS,THERMAL_COAL,0.466955315
INDIA,CEMENT,AVERAGE,2026,CC_Norm,THERMAL_COAL,0.534036885
INDIA,CEMENT,AVERAGE,2026,LC3_Norm,THERMAL_COAL,0.61707101
INDIA,CEMENT,AVERAGE,2027,OPC_Norm,THERMAL_COAL,1.169354233
INDIA,CEMENT,AVERAGE,2027,OPC_CCUS,THERMAL_COAL,1.169354233
INDIA,CEMENT,AVERAGE,2027,PPC_Norm,THERMAL_COAL,0.78363746
INDIA,CEMENT,AVERAGE,2027,PPC_CCUS,THERMAL_COAL,0.78363746
INDIA,CEMENT,AVERAGE,2027,PSC_Norm,THERMAL_COAL,0.464824647
INDIA,CEMENT,AVERAGE,2027,PSC_CCUS,THERMAL_COAL,0.464824647
INDIA,CEMENT,AVERAGE,2027,CC_Norm,THERMAL_COAL,0.531355456
INDIA,CEMENT,AVERAGE,2027,LC3_Norm,THERMAL_COAL,0.615449596
INDIA,CEMENT,AVERAGE,2028,OPC_Norm,THERMAL_COAL,1.166193173
INDIA,CEMENT,AVERAGE,2028,OPC_CCUS,THERMAL_COAL,1.166193173
INDIA,CEMENT,AVERAGE,2028,PPC_Norm,THERMAL_COAL,0.780934191
INDIA,CEMENT,AVERAGE,2028,PPC_CCUS,THERMAL_COAL,0.780934191
INDIA,CEMENT,AVERAGE,2028,PSC_Norm,THERMAL_COAL,0.462668602
INDIA,CEMENT,AVERAGE,2028,PSC_CCUS,THERMAL_COAL,0.462668602
INDIA,CEMENT,AVERAGE,2028,CC_Norm,THERMAL_COAL,0.528647388
INDIA,CEMENT,AVERAGE,2028,LC3_Norm,THERMAL_COAL,0.613785881
INDIA,CEMENT,AVERAGE,2029,OPC_Norm,THERMAL_COAL,1.162948258
INDIA,CEMENT,AVERAGE,2029,OPC_CCUS,THERMAL_COAL,1.162948258
INDIA,CEMENT,AVERAGE,2029,PPC_Norm,THERMAL_COAL,0.778178417
INDIA,CEMENT,AVERAGE,2029,PPC_CCUS,THERMAL_COAL,0.778178417
INDIA,CEMENT,AVERAGE,2029,PSC_Norm,THERMAL_COAL,0.46048597
INDIA,CEMENT,AVERAGE,2029,PSC_CCUS,THERMAL_COAL,0.46048597
INDIA,CEMENT,AVERAGE,2029,CC_Norm,THERMAL_COAL,0.525911336
INDIA,CEMENT,AVERAGE,2029,LC3_Norm,THERMAL_COAL,0.612078031
INDIA,CEMENT,AVERAGE,2030,OPC_Norm,THERMAL_COAL,1.159615849
INDIA,CEMENT,AVERAGE,2030,OPC_CCUS,THERMAL_COAL,1.159615849
INDIA,CEMENT,AVERAGE,2030,PPC_Norm,THERMAL_COAL,0.775367829
INDIA,CEMENT,AVERAGE,2030,PPC_CCUS,THERMAL_COAL,0.775367829
INDIA,CEMENT,AVERAGE,2030,PSC_Norm,THERMAL_COAL,0.45827549
INDIA,CEMENT,AVERAGE,2030,PSC_CCUS,THERMAL_COAL,0.45827549
INDIA,CEMENT,AVERAGE,2030,CC_Norm,THERMAL_COAL,0.523145899
INDIA,CEMENT,AVERAGE,2030,LC3_Norm,THERMAL_COAL,0.610324131
INDIA,CEMENT,AVERAGE,2031,OPC_Norm,THERMAL_COAL,1.156192142
INDIA,CEMENT,AVERAGE,2031,OPC_CCUS,THERMAL_COAL,1.156192142
INDIA,CEMENT,AVERAGE,2031,PPC_Norm,THERMAL_COAL,0.772500012
INDIA,CEMENT,AVERAGE,2031,PPC_CCUS,THERMAL_COAL,0.772500012
INDIA,CEMENT,AVERAGE,2031,PSC_Norm,THERMAL_COAL,0.456035843
INDIA,CEMENT,AVERAGE,2031,PSC_CCUS,THERMAL_COAL,0.456035843
INDIA,CEMENT,AVERAGE,2031,CC_Norm,THERMAL_COAL,0.520349617
INDIA,CEMENT,AVERAGE,2031,LC3_Norm,THERMAL_COAL,0.60852218
INDIA,CEMENT,AVERAGE,2032,OPC_Norm,THERMAL_COAL,1.15267316
INDIA,CEMENT,AVERAGE,2032,OPC_CCUS,THERMAL_COAL,1.15267316
INDIA,CEMENT,AVERAGE,2032,PPC_Norm,THERMAL_COAL,0.769572444
INDIA,CEMENT,AVERAGE,2032,PPC_CCUS,THERMAL_COAL,0.769572444
INDIA,CEMENT,AVERAGE,2032,PSC_Norm,THERMAL_COAL,0.453765657
INDIA,CEMENT,AVERAGE,2032,PSC_CCUS,THERMAL_COAL,0.453765657
INDIA,CEMENT,AVERAGE,2032,CC_Norm,THERMAL_COAL,0.517520967
INDIA,CEMENT,AVERAGE,2032,LC3_Norm,THERMAL_COAL,0.606670084
INDIA,CEMENT,AVERAGE,2033,OPC_Norm,THERMAL_COAL,1.149054744
INDIA,CEMENT,AVERAGE,2033,OPC_CCUS,THERMAL_COAL,1.149054744
INDIA,CEMENT,AVERAGE,2033,PPC_Norm,THERMAL_COAL,0.766582488
INDIA,CEMENT,AVERAGE,2033,PPC_CCUS,THERMAL_COAL,0.766582488
INDIA,CEMENT,AVERAGE,2033,PSC_Norm,THERMAL_COAL,0.451463496
INDIA,CEMENT,AVERAGE,2033,PSC_CCUS,THERMAL_COAL,0.451463496
INDIA,CEMENT,AVERAGE,2033,CC_Norm,THERMAL_COAL,0.514658361
INDIA,CEMENT,AVERAGE,2033,LC3_Norm,THERMAL_COAL,0.604765655
INDIA,CEMENT,AVERAGE,2034,OPC_Norm,THERMAL_COAL,1.145332547
INDIA,CEMENT,AVERAGE,2034,OPC_CCUS,THERMAL_COAL,1.145332547
INDIA,CEMENT,AVERAGE,2034,PPC_Norm,THERMAL_COAL,0.763527392
INDIA,CEMENT,AVERAGE,2034,PPC_CCUS,THERMAL_COAL,0.763527392
INDIA,CEMENT,AVERAGE,2034,PSC_Norm,THERMAL_COAL,0.449127863
INDIA,CEMENT,AVERAGE,2034,PSC_CCUS,THERMAL_COAL,0.449127863
INDIA,CEMENT,AVERAGE,2034,CC_Norm,THERMAL_COAL,0.511760141
INDIA,CEMENT,AVERAGE,2034,LC3_Norm,THERMAL_COAL,0.602806604
INDIA,CEMENT,AVERAGE,2035,OPC_Norm,THERMAL_COAL,1.141502018
INDIA,CEMENT,AVERAGE,2035,OPC_CCUS,THERMAL_COAL,1.141502018
INDIA,CEMENT,AVERAGE,2035,PPC_Norm,THERMAL_COAL,0.760404276
INDIA,CEMENT,AVERAGE,2035,PPC_CCUS,THERMAL_COAL,0.760404276
INDIA,CEMENT,AVERAGE,2035,PSC_Norm,THERMAL_COAL,0.446757197
INDIA,CEMENT,AVERAGE,2035,PSC_CCUS,THERMAL_COAL,0.446757197
INDIA,CEMENT,AVERAGE,2035,CC_Norm,THERMAL_COAL,0.50882458
INDIA,CEMENT,AVERAGE,2035,LC3_Norm,THERMAL_COAL,0.600790536
INDIA,CEMENT,AVERAGE,2036,OPC_Norm,THERMAL_COAL,1.137558399
INDIA,CEMENT,AVERAGE,2036,OPC_CCUS,THERMAL_COAL,1.137558399
INDIA,CEMENT,AVERAGE,2036,PPC_Norm,THERMAL_COAL,0.757210128
INDIA,CEMENT,AVERAGE,2036,PPC_CCUS,THERMAL_COAL,0.757210128
INDIA,CEMENT,AVERAGE,2036,PSC_Norm,THERMAL_COAL,0.444349865
INDIA,CEMENT,AVERAGE,2036,PSC_CCUS,THERMAL_COAL,0.444349865
INDIA,CEMENT,AVERAGE,2036,CC_Norm,THERMAL_COAL,0.505849871
INDIA,CEMENT,AVERAGE,2036,LC3_Norm,THERMAL_COAL,0.598714947
INDIA,CEMENT,AVERAGE,2037,OPC_Norm,THERMAL_COAL,1.133496708
INDIA,CEMENT,AVERAGE,2037,OPC_CCUS,THERMAL_COAL,1.133496708
INDIA,CEMENT,AVERAGE,2037,PPC_Norm,THERMAL_COAL,0.7539418
INDIA,CEMENT,AVERAGE,2037,PPC_CCUS,THERMAL_COAL,0.7539418
INDIA,CEMENT,AVERAGE,2037,PSC_Norm,THERMAL_COAL,0.441904162
INDIA,CEMENT,AVERAGE,2037,PSC_CCUS,THERMAL_COAL,0.441904162
INDIA,CEMENT,AVERAGE,2037,CC_Norm,THERMAL_COAL,0.502834131
INDIA,CEMENT,AVERAGE,2037,LC3_Norm,THERMAL_COAL,0.596577215
INDIA,CEMENT,AVERAGE,2038,OPC_Norm,THERMAL_COAL,1.129311732
INDIA,CEMENT,AVERAGE,2038,OPC_CCUS,THERMAL_COAL,1.129311732
INDIA,CEMENT,AVERAGE,2038,PPC_Norm,THERMAL_COAL,0.750596
INDIA,CEMENT,AVERAGE,2038,PPC_CCUS,THERMAL_COAL,0.750596
