EnergyService,EnergyCarrier,ModelGeography,SubGeography1,SubGeography2,Year,Elasticity
IND_OTHERS,NATGAS,INDIA,,,2028,0.477486155
IND_OTHERS,NATGAS,INDIA,,,2029,0.472711293
IND_OTHERS,NATGAS,INDIA,,,2030,0.46798418
IND_OTHERS,NATGAS,INDIA,,,2031,0.463304338
IND_OTHERS,NATGAS,INDIA,,,2032,0.458671295
IND_OTHERS,NATGAS,INDIA,,,2033,0.454084582
IND_OTHERS,NATGAS,INDIA,,,2034,0.449543736
IND_OTHERS,NATGAS,INDIA,,,2035,0.445048299
IND_OTHERS,NATGAS,INDIA,,,2036,0.440597816
IND_OTHERS,NATGAS,INDIA,,,2037,0.436191838
IND_OTHERS,NATGAS,INDIA,,,2038,0.431829919
IND_OTHERS,NATGAS,INDIA,,,2039,0.42751162
IND_OTHERS,NATGAS,INDIA,,,2040,0.423236504
IND_OTHERS,NATGAS,INDIA,,,2041,0.419004139
IND_OTHERS,THERMAL_COAL,INDIA,ER,,2024,0.538265105
IND_OTHERS,THERMAL_COAL,INDIA,ER,,2025,0.543702127
IND_OTHERS,THERMAL_COAL,INDIA,ER,,2026,0.543702127
IND_OTHERS,THERMAL_COAL,INDIA,ER,,2027,0.543702127
IND_OTHERS,THERMAL_COAL,INDIA,ER,,2028,0.543702127
IND_OTHERS,THERMAL_COAL,INDIA,ER,,2029,0.543702127
IND_OTHERS,THERMAL_COAL,INDIA,ER,,2030,0.543702127
IND_OTHERS,THERMAL_COAL,INDIA,ER,,2031,0.543702127
IND_OTHERS,THERMAL_COAL,INDIA,ER,,2032,0.543702127
IND_OTHERS,THERMAL_COAL,INDIA,ER,,2033,0.543702127
IND_OTHERS,THERMAL_COAL,INDIA,ER,,2034,0.543702127
IND_OTHERS,THERMAL_COAL,INDIA,ER,,2035,0.543702127
IND_OTHERS,THERMAL_COAL,INDIA,ER,,2036,0.543702127
IND_OTHERS,THERMAL_COAL,INDIA,ER,,2037,0.543702127
IND_OTHERS,THERMAL_COAL,INDIA,ER,,2038,0.543702127
IND_OTHERS,THERMAL_COAL,INDIA,ER,,2039,0.543702127
IND_OTHERS,THERMAL_COAL,INDIA,ER,,2040,0.543702127
IND_OTHERS,THERMAL_COAL,INDIA,ER,,2041,0.543702127
IND_OTHERS,THERMAL_COAL,INDIA,NER,,2024,0.538265105
IND_OTHERS,THERMAL_COAL,INDIA,NER,,2025,0.543702127
IND_OTHERS,THERMAL_COAL,INDIA,NER,,2026,0.543702127
IND_OTHERS,THERMAL_COAL,INDIA,NER,,2027,0.543702127
IND_OTHERS,THERMAL_COAL,INDIA,NER,,2028,0.543702127
IND_OTHERS,THERMAL_COAL,INDIA,NER,,2029,0.543702127
IND_OTHERS,THERMAL_COAL,INDIA,NER,,2030,0.543702127
IND_OTHERS,THERMAL_COAL,INDIA,NER,,2031,0.543702127
IND_OTHERS,THERMAL_COAL,INDIA,NER,,2032,0.543702127
IND_OTHERS,THERMAL_COAL,INDIA,NER,,2033,0.543702127
IND_OTHERS,THERMAL_COAL,INDIA,NER,,2034,0.543702127
IND_OTHERS,THERMAL_COAL,INDIA,NER,,2035,0.543702127
IND_OTHERS,THERMAL_COAL,INDIA,NER,,2036,0.543702127
IND_OTHERS,THERMAL_COAL,INDIA,NER,,2037,0.543702127
IND_OTHERS,THERMAL_COAL,INDIA,NER,,2038,0.543702127
IND_OTHERS,THERMAL_COAL,INDIA,NER,,2039,0.543702127
IND_OTHERS,THERMAL_COAL,INDIA,NER,,2040,0.543702127
IND_OTHERS,THERMAL_COAL,INDIA,NER,,2041,0.543702127
IND_OTHERS,THERMAL_COAL,INDIA,NR,,2024,0.538265105
IND_OTHERS,THERMAL_COAL,INDIA,NR,,2025,0.543702127
IND_OTHERS,THERMAL_COAL,INDIA,NR,,2026,0.543702127
IND_OTHERS,THERMAL_COAL,INDIA,NR,,2027,0.543702127
IND_OTHERS,THERMAL_COAL,INDIA,NR,,2028,0.543702127
IND_OTHERS,THERMAL_COAL,INDIA,NR,,2029,0.543702127
IND_OTHERS,THERMAL_COAL,INDIA,NR,,2030,0.543702127
IND_OTHERS,THERMAL_COAL,INDIA,NR,,2031,0.543702127
IND_OTHERS,THERMAL_COAL,INDIA,NR,,2032,0.543702127
IND_OTHERS,THERMAL_COAL,INDIA,NR,,2033,0.543702127
IND_OTHERS,THERMAL_COAL,INDIA,NR,,2034,0.543702127
IND_OTHERS,THERMAL_COAL,INDIA,NR,,2035,0.543702127
IND_OTHERS,THERMAL_COAL,INDIA,NR,,2036,0.543702127
IND_OTHERS,THERMAL_COAL,INDIA,NR,,2037,0.543702127
IND_OTHERS,THERMAL_COAL,INDIA,NR,,2038,0.543702127
IND_OTHERS,THERMAL_COAL,INDIA,NR,,2039,0.543702127
IND_OTHERS,THERMAL_COAL,INDIA,NR,,2040,0.543702127
IND_OTHERS,THERMAL_COAL,INDIA,NR,,2041,0.543702127
IND_OTHERS,THERMAL_COAL,INDIA,SR,,2024,0.538265105
IND_OTHERS,THERMAL_COAL,INDIA,SR,,2025,0.543702127
IND_OTHERS,THERMAL_COAL,INDIA,SR,,2026,0.543702127
IND_OTHERS,THERMAL_COAL,INDIA,SR,,2027,0.543702127
IND_OTHERS,THERMAL_COAL,INDIA,SR,,2028,0.543702127
IND_OTHERS,THERMAL_COAL,INDIA,SR,,2029,0.543702127
IND_OTHERS,THERMAL_COAL,INDIA,SR,,2030,0.543702127
IND_OTHERS,THERMAL_COAL,INDIA,SR,,2031,0.543702127
IND_OTHERS,THERMAL_COAL,INDIA,SR,,2032,0.543702127
IND_OTHERS,THERMAL_COAL,INDIA,SR,,2033,0.543702127
IND_OTHERS,THERMAL_COAL,INDIA,SR,,2034,0.543702127
IND_OTHERS,THERMAL_COAL,INDIA,SR,,2035,0.543702127
IND_OTHERS,THERMAL_COAL,INDIA,SR,,2036,0.543702127
IND_OTHERS,THERMAL_COAL,INDIA,SR,,2037,0.543702127
IND_OTHERS,THERMAL_COAL,INDIA,SR,,2038,0.543702127
IND_OTHERS,THERMAL_COAL,INDIA,SR,,2039,0.543702127
IND_OTHERS,THERMAL_COAL,INDIA,SR,,2040,0.543702127
IND_OTHERS,THERMAL_COAL,INDIA,SR,,2041,0.543702127
IND_OTHERS,THERMAL_COAL,INDIA,WR,,2024,0.538265105
IND_OTHERS,THERMAL_COAL,INDIA,WR,,2025,0.543702127
IND_OTHERS,THERMAL_COAL,INDIA,WR,,2026,0.543702127
IND_OTHERS,THERMAL_COAL,INDIA,WR,,2027,0.543702127
IND_OTHERS,THERMAL_COAL,INDIA,WR,,2028,0.543702127
IND_OTHERS,THERMAL_COAL,INDIA,WR,,2029,0.543702127
IND_OTHERS,THERMAL_COAL,INDIA,WR,,2030,0.543702127
IND_OTHERS,THERMAL_COAL,INDIA,WR,,2031,0.543702127
IND_OTHERS,THERMAL_COAL,INDIA,WR,,2032,0.543702127
IND_OTHERS,THERMAL_COAL,INDIA,WR,,2033,0.543702127
IND_OTHERS,THERMAL_COAL,INDIA,WR,,2034,0.543702127
IND_OTHERS,THERMAL_COAL,INDIA,WR,,2035,0.543702127
IND_OTHERS,THERMAL_COAL,INDIA,WR,,2036,0.543702127
IND_OTHERS,THERMAL_COAL,INDIA,WR,,2037,0.543702127
IND_OTHERS,THERMAL_COAL,INDIA,WR,,2038,0.543702127
IND_OTHERS,THERMAL_COAL,INDIA,WR,,2039,0.543702127
IND_OTHERS,THERMAL_COAL,INDIA,WR,,2040,0.543702127
IND_OTHERS,THERMAL_COAL,INDIA,WR,,2041,0.543702127
IND_OTHERS,BIOMASS_WASTE,INDIA,,,2024,0.161116725
IND_OTHERS,BIOMASS_WASTE,INDIA,,,2025,0.161116725
IND_OTHERS,BIOMASS_WASTE,INDIA,,,2026,0.161116725
IND_OTHERS,BIOMASS_WASTE,INDIA,,,2027,0.161116725
IND_OTHERS,BIOMASS_WASTE,INDIA,,,2028,0.161116725
IND_OTHERS,BIOMASS_WASTE,INDIA,,,2029,0.161116725
IND_OTHERS,BIOMASS_WASTE,INDIA,,,2030,0.161116725
IND_OTHERS,BIOMASS_WASTE,INDIA,,,2031,0.161116725
IND_OTHERS,BIOMASS_WASTE,INDIA,,,2032,0.161116725
IND_OTHERS,BIOMASS_WASTE,INDIA,,,2033,0.161116725
IND_OTHERS,BIOMASS_WASTE,INDIA,,,2034,0.161116725
IND_OTHERS,BIOMASS_WASTE,INDIA,,,2035,0.161116725
IND_OTHERS,BIOMASS_WASTE,INDIA,,,2036,0.161116725
IND_OTHERS,BIOMASS_WASTE,INDIA,,,2037,0.161116725
IND_OTHERS,BIOMASS_WASTE,INDIA,,,2038,0.161116725
IND_OTHERS,BIOMASS_WASTE,INDIA,,,2039,0.161116725
IND_OTHERS,BIOMASS_WASTE,INDIA,,,2040,0.161116725
IND_OTHERS,BIOMASS_WASTE,INDIA,,,2041,0.161116725
IND_OTHERS,ELECTRICITY,INDIA,ER,BR,2024,0.884040315
IND_OTHERS,ELECTRICITY,INDIA,ER,BR,2025,0.884040315
IND_OTHERS,ELECTRICITY,INDIA,ER,JH,2024,0.884040315
IND_OTHERS,ELECTRICITY,INDIA,ER,OD,2024,0.884040315
IND_OTHERS,ELECTRICITY,INDIA,ER,WB,2024,0.884040315
IND_OTHERS,ELECTRICITY,INDIA,ER,SK,2024,0.884040315
IND_OTHERS,ELECTRICITY,INDIA,WR,CG,2024,0.884040315
IND_OTHERS,ELECTRICITY,INDIA,WR,GJ,2024,0.884040315
IND_OTHERS,ELECTRICITY,INDIA,WR,MP,2024,0.884040315
IND_OTHERS,ELECTRICITY,INDIA,WR,MH,2024,0.884040315
IND_OTHERS,ELECTRICITY,INDIA,WR,GA,2024,0.884040315
IND_OTHERS,ELECTRICITY,INDIA,NR,DL,2024,0.884040315
IND_OTHERS,ELECTRICITY,INDIA,NR,HR,2024,0.884040315
IND_OTHERS,ELECTRICITY,INDIA,NR,HP,2024,0.884040315
IND_OTHERS,ELECTRICITY,INDIA,NR,JK,2024,0.884040315
IND_OTHERS,ELECTRICITY,INDIA,NR,PB,2024,0.884040315
IND_OTHERS,ELECTRICITY,INDIA,NR,RJ,2024,0.884040315
IND_OTHERS,ELECTRICITY,INDIA,NR,UP,2024,0.884040315
IND_OTHERS,ELECTRICITY,INDIA,NR,UK,2024,0.884040315
IND_OTHERS,ELECTRICITY,INDIA,SR,AP,2024,0.884040315
IND_OTHERS,ELECTRICITY,INDIA,SR,KA,2024,0.884040315
IND_OTHERS,ELECTRICITY,INDIA,SR,KL,2024,0.884040315
IND_OTHERS,ELECTRICITY,INDIA,SR,TN,2024,0.884040315
IND_OTHERS,ELECTRICITY,INDIA,SR,TS,2024,0.884040315
IND_OTHERS,ELECTRICITY,INDIA,NER,AS,2024,0.884040315
IND_OTHERS,ELECTRICITY,INDIA,NER,NE,2024,0.884040315
IND_OTHERS,ELECTRICITY,INDIA,ER,JH,2025,0.884040315
IND_OTHERS,ELECTRICITY,INDIA,ER,OD,2025,0.884040315
IND_OTHERS,ELECTRICITY,INDIA,ER,WB,2025,0.884040315
IND_OTHERS,ELECTRICITY,INDIA,ER,SK,2025,0.884040315
IND_OTHERS,ELECTRICITY,INDIA,WR,CG,2025,0.884040315
IND_OTHERS,ELECTRICITY,INDIA,WR,GJ,2025,0.884040315
IND_OTHERS,ELECTRICITY,INDIA,WR,MP,2025,0.884040315
IND_OTHERS,ELECTRICITY,INDIA,WR,MH,2025,0.884040315
IND_OTHERS,ELECTRICITY,INDIA,WR,GA,2025,0.884040315
IND_OTHERS,ELECTRICITY,INDIA,NR,DL,2025,0.884040315
IND_OTHERS,ELECTRICITY,INDIA,NR,HR,2025,0.884040315
IND_OTHERS,ELECTRICITY,INDIA,NR,HP,2025,0.884040315
IND_OTHERS,ELECTRICITY,INDIA,NR,JK,2025,0.884040315
IND_OTHERS,ELECTRICITY,INDIA,NR,PB,2025,0.884040315
IND_OTHERS,ELECTRICITY,INDIA,NR,RJ,2025,0.884040315
IND_OTHERS,ELECTRICITY,INDIA,NR,UP,2025,0.884040315
IND_OTHERS,ELECTRICITY,INDIA,NR,UK,2025,0.884040315
IND_OTHERS,ELECTRICITY,INDIA,SR,AP,2025,0.884040315
IND_OTHERS,ELECTRICITY,INDIA,SR,KA,2025,0.884040315
IND_OTHERS,ELECTRICITY,INDIA,SR,KL,2025,0.884040315
IND_OTHERS,ELECTRICITY,INDIA,SR,TN,2025,0.884040315
IND_OTHERS,ELECTRICITY,INDIA,SR,TS,2025,0.884040315
IND_OTHERS,ELECTRICITY,INDIA,NER,AS,2025,0.884040315
IND_OTHERS,ELECTRICITY,INDIA,NER,NE,2025,0.884040315
IND_OTHERS,ELECTRICITY,INDIA,ER,BR,2026,0.884040315
IND_OTHERS,ELECTRICITY,INDIA,ER,JH,2026,0.884040315
IND_OTHERS,ELECTRICITY,INDIA,ER,OD,2026,0.884040315
IND_OTHERS,ELECTRICITY,INDIA,ER,WB,2026,0.884040315
IND_OTHERS,ELECTRICITY,INDIA,ER,SK,2026,0.884040315
IND_OTHERS,ELECTRICITY,INDIA,WR,CG,2026,0.884040315
IND_OTHERS,ELECTRICITY,INDIA,WR,GJ,2026,0.884040315
IND_OTHERS,ELECTRICITY,INDIA,WR,MP,2026,0.884040315
IND_OTHERS,ELECTRICITY,INDIA,WR,MH,2026,0.884040315
IND_OTHERS,ELECTRICITY,INDIA,WR,GA,2026,0.884040315
IND_OTHERS,ELECTRICITY,INDIA,NR,DL,2026,0.884040315
IND_OTHERS,ELECTRICITY,INDIA,NR,HR,2026,0.884040315
IND_OTHERS,ELECTRICITY,INDIA,NR,HP,2026,0.884040315
IND_OTHERS,ELECTRICITY,INDIA,NR,JK,2026,0.884040315
IND_OTHERS,ELECTRICITY,INDIA,NR,PB,2026,0.884040315
IND_OTHERS,ELECTRICITY,INDIA,NR,RJ,2026,0.884040315
IND_OTHERS,ELECTRICITY,INDIA,NR,UP,2026,0.884040315
IND_OTHERS,ELECTRICITY,INDIA,NR,UK,2026,0.884040315
IND_OTHERS,ELECTRICITY,INDIA,SR,AP,2026,0.884040315
IND_OTHERS,ELECTRICITY,INDIA,SR,KA,2026,0.884040315
IND_OTHERS,ELECTRICITY,INDIA,SR,KL,2026,0.884040315
IND_OTHERS,ELECTRICITY,INDIA,SR,TN,2026,0.884040315
IND_OTHERS,ELECTRICITY,INDIA,SR,TS,2026,0.884040315
IND_OTHERS,ELECTRICITY,INDIA,NER,AS,2026,0.884040315
IND_OTHERS,ELECTRICITY,INDIA,NER,NE,2026,0.884040315
IND_OTHERS,ELECTRICITY,INDIA,ER,BR,2027,0.884040315
IND_OTHERS,ELECTRICITY,INDIA,ER,JH,2027,0.884040315
IND_OTHERS,ELECTRICITY,INDIA,ER,OD,2027,0.884040315
IND_OTHERS,ELECTRICITY,INDIA,ER,WB,2027,0.884040315
IND_OTHERS,ELECTRICITY,INDIA,ER,SK,2027,0.884040315
IND_OTHERS,ELECTRICITY,INDIA,WR,CG,2027,0.884040315
IND_OTHERS,ELECTRICITY,INDIA,WR,GJ,2027,0.884040315
IND_OTHERS,ELECTRICITY,INDIA,WR,MP,2027,0.884040315
IND_OTHERS,ELECTRICITY,INDIA,WR,MH,2027,0.884040315
IND_OTHERS,ELECTRICITY,INDIA,WR,GA,2027,0.884040315
IND_OTHERS,ELECTRICITY,INDIA,NR,DL,2027,0.884040315
IND_OTHERS,ELECTRICITY,INDIA,NR,HR,2027,0.884040315
IND_OTHERS,ELECTRICITY,INDIA,NR,HP,2027,0.884040315
IND_OTHERS,ELECTRICITY,INDIA,NR,JK,2027,0.884040315
IND_OTHERS,ELECTRICITY,INDIA,NR,PB,2027,0.884040315
IND_OTHERS,ELECTRICITY,INDIA,NR,RJ,2027,0.884040315
IND_OTHERS,ELECTRICITY,INDIA,NR,UP,2027,0.884040315
IND_OTHERS,ELECTRICITY,INDIA,NR,UK,2027,0.884040315
IND_OTHERS,ELECTRICITY,INDIA,SR,AP,2027,0.884040315
IND_OTHERS,ELECTRICITY,INDIA,SR,KA,2027,0.884040315
IND_OTHERS,ELECTRICITY,INDIA,SR,KL,2027,0.884040315
IND_OTHERS,ELECTRICITY,INDIA,SR,TN,2027,0.884040315
IND_OTHERS,ELECTRICITY,INDIA,SR,TS,2027,0.884040315
IND_OTHERS,ELECTRICITY,INDIA,NER,AS,2027,0.884040315
IND_OTHERS,ELECTRICITY,INDIA,NER,NE,2027,0.884040315
IND_OTHERS,ELECTRICITY,INDIA,ER,BR,2028,0.884040315
IND_OTHERS,ELECTRICITY,INDIA,ER,JH,2028,0.884040315
IND_OTHERS,ELECTRICITY,INDIA,ER,OD,2028,0.884040315
IND_OTHERS,ELECTRICITY,INDIA,ER,WB,2028,0.884040315
IND_OTHERS,ELECTRICITY,INDIA,ER,SK,2028,0.884040315
IND_OTHERS,ELECTRICITY,INDIA,WR,CG,2028,0.884040315
IND_OTHERS,ELECTRICITY,INDIA,WR,GJ,2028,0.884040315
IND_OTHERS,ELECTRICITY,INDIA,WR,MP,2028,0.884040315
IND_OTHERS,ELECTRICITY,INDIA,WR,MH,2028,0.884040315
IND_OTHERS,ELECTRICITY,INDIA,WR,GA,2028,0.884040315
IND_OTHERS,ELECTRICITY,INDIA,NR,DL,2028,0.884040315
IND_OTHERS,ELECTRICITY,INDIA,NR,HR,2028,0.884040315
IND_OTHERS,ELECTRICITY,INDIA,NR,HP,2028,0.884040315
IND_OTHERS,ELECTRICITY,INDIA,NR,JK,2028,0.884040315
IND_OTHERS,ELECTRICITY,INDIA,NR,PB,2028,0.884040315
IND_OTHERS,ELECTRICITY,INDIA,NR,RJ,2028,0.884040315
IND_OTHERS,ELECTRICITY,INDIA,NR,UP,2028,0.884040315
IND_OTHERS,ELECTRICITY,INDIA,NR,UK,2028,0.884040315
IND_OTHERS,ELECTRICITY,INDIA,SR,AP,2028,0.884040315
IND_OTHERS,ELECTRICITY,INDIA,SR,KA,2028,0.884040315
IND_OTHERS,ELECTRICITY,INDIA,SR,KL,2028,0.884040315
IND_OTHERS,ELECTRICITY,INDIA,SR,TN,2028,0.884040315
IND_OTHERS,ELECTRICITY,INDIA,SR,TS,2028,0.884040315
IND_OTHERS,ELECTRICITY,INDIA,NER,AS,2028,0.884040315
IND_OTHERS,ELECTRICITY,INDIA,NER,NE,2028,0.884040315
IND_OTHERS,ELECTRICITY,INDIA,ER,BR,2029,0.884040315
IND_OTHERS,ELECTRICITY,INDIA,ER,JH,2029,0.884040315
IND_OTHERS,ELECTRICITY,INDIA,ER,OD,2029,0.884040315
IND_OTHERS,ELECTRICITY,INDIA,ER,WB,2029,0.884040315
IND_OTHERS,ELECTRICITY,INDIA,ER,SK,2029,0.884040315
IND_OTHERS,ELECTRICITY,INDIA,WR,CG,2029,0.884040315
IND_OTHERS,ELECTRICITY,INDIA,WR,GJ,2029,0.884040315
IND_OTHERS,ELECTRICITY,INDIA,WR,MP,2029,0.884040315
IND_OTHERS,ELECTRICITY,INDIA,WR,MH,2029,0.884040315
IND_OTHERS,ELECTRICITY,INDIA,WR,GA,2029,0.884040315
IND_OTHERS,ELECTRICITY,INDIA,NR,DL,2029,0.884040315
IND_OTHERS,ELECTRICITY,INDIA,NR,HR,2029,0.884040315
IND_OTHERS,ELECTRICITY,INDIA,NR,HP,2029,0.884040315
IND_OTHERS,ELECTRICITY,INDIA,NR,JK,2029,0.884040315
IND_OTHERS,ELECTRICITY,INDIA,NR,PB,2029,0.884040315
IND_OTHERS,ELECTRICITY,INDIA,NR,RJ,2029,0.884040315
IND_OTHERS,ELECTRICITY,INDIA,NR,UP,2029,0.884040315
IND_OTHERS,ELECTRICITY,INDIA,NR,UK,2029,0.884040315
IND_OTHERS,ELECTRICITY,INDIA,SR,AP,2029,0.884040315
IND_OTHERS,ELECTRICITY,INDIA,SR,KA,2029,0.884040315
IND_OTHERS,ELECTRICITY,INDIA,SR,KL,2029,0.884040315
IND_OTHERS,ELECTRICITY,INDIA,SR,TN,2029,0.884040315
IND_OTHERS,ELECTRICITY,INDIA,SR,TS,2029,0.884040315
IND_OTHERS,ELECTRICITY,INDIA,NER,AS,2029,0.884040315
IND_OTHERS,ELECTRICITY,INDIA,NER,NE,2029,0.884040315
IND_OTHERS,ELECTRICITY,INDIA,ER,BR,2030,0.884040315
IND_OTHERS,ELECTRICITY,INDIA,ER,JH,2030,0.884040315
IND_OTHERS,ELECTRICITY,INDIA,ER,OD,2030,0.884040315
IND_OTHERS,ELECTRICITY,INDIA,ER,WB,2030,0.884040315
IND_OTHERS,ELECTRICITY,INDIA,ER,SK,2030,0.884040315
IND_OTHERS,ELECTRICITY,INDIA,WR,CG,2030,0.884040315
IND_OTHERS,ELECTRICITY,INDIA,WR,GJ,2030,0.884040315
IND_OTHERS,ELECTRICITY,INDIA,WR,MP,2030,0.884040315
IND_OTHERS,ELECTRICITY,INDIA,WR,MH,2030,0.884040315
IND_OTHERS,ELECTRICITY,INDIA,WR,GA,2030,0.884040315
IND_OTHERS,ELECTRICITY,INDIA,NR,DL,2030,0.884040315
IND_OTHERS,ELECTRICITY,INDIA,NR,HR,2030,0.884040315
IND_OTHERS,ELECTRICITY,INDIA,NR,HP,2030,0.884040315
IND_OTHERS,ELECTRICITY,INDIA,NR,JK,2030,0.884040315
IND_OTHERS,ELECTRICITY,INDIA,NR,PB,2030,0.884040315
IND_OTHERS,ELECTRICITY,INDIA,NR,RJ,2030,0.884040315
IND_OTHERS,ELECTRICITY,INDIA,NR,UP,2030,0.884040315
IND_OTHERS,ELECTRICITY,INDIA,NR,UK,2030,0.884040315
IND_OTHERS,ELECTRICITY,INDIA,SR,AP,2030,0.884040315
IND_OTHERS,ELECTRICITY,INDIA,SR,KA,2030,0.884040315
IND_OTHERS,ELECTRICITY,INDIA,SR,KL,2030,0.884040315
IND_OTHERS,ELECTRICITY,INDIA,SR,TN,2030,0.884040315
IND_OTHERS,ELECTRICITY,INDIA,SR,TS,2030,0.884040315
IND_OTHERS,ELECTRICITY,INDIA,NER,AS,2030,0.884040315
IND_OTHERS,ELECTRICITY,INDIA,NER,NE,2030,0.884040315
IND_OTHERS,ELECTRICITY,INDIA,ER,BR,2031,0.884040315
IND_OTHERS,ELECTRICITY,INDIA,ER,JH,2031,0.884040315
IND_OTHERS,ELECTRICITY,INDIA,ER,OD,2031,0.884040315
IND_OTHERS,ELECTRICITY,INDIA,ER,WB,2031,0.884040315
IND_OTHERS,ELECTRICITY,INDIA,ER,SK,2031,0.884040315
IND_OTHERS,ELECTRICITY,INDIA,WR,CG,2031,0.884040315
IND_OTHERS,ELECTRICITY,INDIA,WR,GJ,2031,0.884040315
IND_OTHERS,ELECTRICITY,INDIA,WR,MP,2031,0.884040315
IND_OTHERS,ELECTRICITY,INDIA,WR,MH,2031,0.884040315
IND_OTHERS,ELECTRICITY,INDIA,WR,GA,2031,0.884040315
IND_OTHERS,ELECTRICITY,INDIA,NR,DL,2031,0.884040315
