ModelGeography,SubGeography1,SubGeography2,ConsumerType1,NumHH,Year,UsagePenetration
INDIA,WR,GA,URBAN,322139,2026,1
INDIA,WR,GA,URBAN,327799,2027,1
INDIA,WR,GA,URBAN,333460,2028,1
INDIA,WR,GA,URBAN,339121,2029,1
INDIA,WR,GA,URBAN,344524,2030,1
INDIA,WR,GA,URBAN,349927,2031,1
INDIA,WR,GA,URBAN,355330,2032,1
INDIA,WR,GA,URBAN,360476,2033,1
INDIA,WR,GA,URBAN,365622,2034,1
INDIA,WR,GA,URBAN,370511,2035,1
INDIA,WR,GA,URBAN,375400,2036,1
INDIA,WR,GA,URBAN,380289,2037,1
INDIA,WR,GA,URBAN,385599,2038,1
INDIA,WR,GA,URBAN,390983,2039,1
INDIA,WR,GA,URBAN,396443,2040,1
INDIA,WR,GA,URBAN,401979,2041,1
INDIA,WR,GJ,RURAL,8051886,2024,0.62956842
INDIA,WR,GJ,RURAL,8143105,2025,0.630813609
INDIA,WR,GJ,RURAL,8234430,2026,0.632432961
INDIA,WR,GJ,RURAL,8320026,2027,0.634536689
INDIA,WR,GJ,RURAL,8401074,2028,0.637273715
INDIA,WR,GJ,RURAL,8481084,2029,0.640841924
INDIA,WR,GJ,RURAL,8560935,2030,0.645499743
INDIA,WR,GJ,RURAL,8639446,2031,0.651589844
INDIA,WR,GJ,RURAL,8712820,2032,0.659555292
INDIA,WR,GJ,RURAL,8781611,2033,0.670008581
INDIA,WR,GJ,RURAL,8849977,2034,0.683794426
INDIA,WR,GJ,RURAL,8916934,2035,0.702060262
INDIA,WR,GJ,RURAL,8982919,2036,0.723596202
INDIA,WR,GJ,RURAL,9049855,2037,0.7490855
INDIA,WR,GJ,RURAL,9120128,2038,0.779319331
INDIA,WR,GJ,RURAL,9190946,2039,0.808202744
INDIA,WR,GJ,RURAL,9262314,2040,0.842586941
INDIA,WR,GJ,RURAL,9334236,2041,0.878370322
INDIA,WR,GJ,URBAN,9353698,2024,0.86642138
INDIA,WR,GJ,URBAN,9638288,2025,0.871172453
INDIA,WR,GJ,URBAN,9927941,2026,0.877372778
INDIA,WR,GJ,URBAN,10224032,2027,0.885464281
INDIA,WR,GJ,URBAN,10526388,2028,0.896053485
INDIA,WR,GJ,URBAN,10834298,2029,0.909963523
INDIA,WR,GJ,URBAN,11147300,2030,0.926008305
INDIA,WR,GJ,URBAN,11465725,2031,0.944757212
INDIA,WR,GJ,URBAN,11798568,2032,0.966682395
INDIA,WR,GJ,URBAN,12143891,2033,0.992411644
INDIA,WR,GJ,URBAN,12494498,2034,1
INDIA,WR,GJ,URBAN,12851001,2035,1
INDIA,WR,GJ,URBAN,13213197,2036,1
INDIA,WR,GJ,URBAN,13579199,2037,1
INDIA,WR,GJ,URBAN,13967530,2038,1
INDIA,WR,GJ,URBAN,14366965,2039,1
INDIA,WR,GJ,URBAN,14777824,2040,1
INDIA,WR,GJ,URBAN,15200432,2041,1
INDIA,WR,MH,RURAL,14747581,2024,0.760522279
INDIA,WR,MH,RURAL,14834169,2025,0.794361165
INDIA,WR,MH,RURAL,14920046,2026,0.829654117
INDIA,WR,MH,RURAL,14995363,2027,0.866406306
INDIA,WR,MH,RURAL,15063219,2028,0.904698384
INDIA,WR,MH,RURAL,15129986,2029,0.939637749
INDIA,WR,MH,RURAL,15195880,2030,0.975878096
INDIA,WR,MH,RURAL,15261123,2031,1
INDIA,WR,MH,RURAL,15314061,2032,1
INDIA,WR,MH,RURAL,15358769,2033,1
INDIA,WR,MH,RURAL,15402429,2034,1
INDIA,WR,MH,RURAL,15445028,2035,1
INDIA,WR,MH,RURAL,15486792,2036,1
INDIA,WR,MH,RURAL,15528420,2037,1
INDIA,WR,MH,RURAL,15573422,2038,1
INDIA,WR,MH,RURAL,15618555,2039,1
INDIA,WR,MH,RURAL,15663819,2040,1
INDIA,WR,MH,RURAL,15709213,2041,1
INDIA,WR,MH,URBAN,17128974,2024,0.894780546
INDIA,WR,MH,URBAN,17634577,2025,0.90771525
INDIA,WR,MH,URBAN,18153399,2026,0.922619388
INDIA,WR,MH,URBAN,18673552,2027,0.942254769
INDIA,WR,MH,URBAN,19198020,2028,0.965263048
INDIA,WR,MH,URBAN,19736287,2029,0.992332228
INDIA,WR,MH,URBAN,20288078,2030,1
INDIA,WR,MH,URBAN,20854018,2031,1
INDIA,WR,MH,URBAN,21419025,2032,1
INDIA,WR,MH,URBAN,21986542,2033,1
INDIA,WR,MH,URBAN,22568355,2034,1
INDIA,WR,MH,URBAN,23164472,2035,1
INDIA,WR,MH,URBAN,23775559,2036,1
INDIA,WR,MH,URBAN,24400266,2037,1
INDIA,WR,MH,URBAN,25047365,2038,1
INDIA,WR,MH,URBAN,25711624,2039,1
INDIA,WR,MH,URBAN,26393500,2040,1
INDIA,WR,MH,URBAN,27093459,2041,1
INDIA,WR,MP,RURAL,13665766,2024,0.553808202
INDIA,WR,MP,RURAL,13925001,2025,0.593443887
INDIA,WR,MP,RURAL,14187462,2026,0.635864328
INDIA,WR,MP,RURAL,14438449,2027,0.681204622
INDIA,WR,MP,RURAL,14681960,2028,0.729684443
INDIA,WR,MP,RURAL,14928133,2029,0.781556014
INDIA,WR,MP,RURAL,15176993,2030,0.825953616
INDIA,WR,MP,RURAL,15428563,2031,0.872820084
INDIA,WR,MP,RURAL,15670798,2032,0.92222128
INDIA,WR,MP,RURAL,15906753,2033,0.96779973
INDIA,WR,MP,RURAL,16145129,2034,1
INDIA,WR,MP,RURAL,16386189,2035,1
INDIA,WR,MP,RURAL,16629468,2036,1
INDIA,WR,MP,RURAL,16876217,2037,1
INDIA,WR,MP,RURAL,17130369,2038,1
INDIA,WR,MP,RURAL,17388348,2039,1
INDIA,WR,MP,RURAL,17650212,2040,1
INDIA,WR,MP,RURAL,17916020,2041,1
INDIA,WR,MP,URBAN,5836353,2024,0.844391187
INDIA,WR,MP,URBAN,5939527,2025,0.846168711
INDIA,WR,MP,URBAN,6043086,2026,0.848481525
INDIA,WR,MP,URBAN,6141469,2027,0.851488943
INDIA,WR,MP,URBAN,6236268,2028,0.855404895
INDIA,WR,MP,URBAN,6331884,2029,0.860513287
INDIA,WR,MP,URBAN,6428319,2030,0.867186402
INDIA,WR,MP,URBAN,6525344,2031,0.875918809
INDIA,WR,MP,URBAN,6618046,2032,0.887356409
INDIA,WR,MP,URBAN,6707806,2033,0.902388386
INDIA,WR,MP,URBAN,6798129,2034,0.919758893
INDIA,WR,MP,URBAN,6889253,2035,0.942751772
INDIA,WR,MP,URBAN,6981183,2036,0.969825079
INDIA,WR,MP,URBAN,7073213,2037,1
INDIA,WR,MP,URBAN,7168896,2038,1
INDIA,WR,MP,URBAN,7265874,2039,1
INDIA,WR,MP,URBAN,7364163,2040,1
INDIA,WR,MP,URBAN,7463782,2041,1
