Year,ModelGeography,ConsumerType1,EnergyDemand
2021,INDIA,ALL,375.51626778254354
2022,INDIA,ALL,383.759151431181
2023,INDIA,ALL,390.9795699031713
2024,INDIA,ALL,399.33649601713694
2025,INDIA,ALL,407.71592373248455
2026,INDIA,ALL,416.18364154941577
2027,INDIA,ALL,424.71203476905333
2028,INDIA,ALL,433.41519096088894
2029,INDIA,ALL,442.29669136586904
2030,INDIA,ALL,451.3601905718812
2031,INDIA,ALL,460.60941812859295
