Year,ModelGeography,EnergyDemand
2021,INDIA,8.469699418581014
2022,INDIA,8.20165069950597
2023,INDIA,7.9791659653574545
2024,INDIA,7.733273443627016
2025,INDIA,7.499317519149422
2026,INDIA,7.274760947225767
2027,INDIA,7.059831331832762
2028,INDIA,6.851251717520821
2029,INDIA,6.648834495935539
2030,INDIA,6.452397602437797
2031,INDIA,6.261764349839385
