Year,ModelGeography,EnergyDemand
2021,INDIA,847.875696655283
2022,INDIA,891.4664862059681
2023,INDIA,932.1873975239072
2024,INDIA,980.3640033372924
2025,INDIA,1030.335775235003
2026,INDIA,1082.0372671224902
2027,INDIA,1135.1827542042263
2028,INDIA,1190.16420084222
2029,INDIA,1247.1066776495238
2030,INDIA,1306.2165012684534
2031,INDIA,1368.7243620495547
