Year,ModelGeography,EnergyDemand
2021,INDIA,213.0703226108002
2022,INDIA,214.8008351551612
2023,INDIA,216.29617864261488
2024,INDIA,218.00675600067893
2025,INDIA,219.6993261728545
2026,INDIA,221.38758412034244
2027,INDIA,223.06614402867748
2028,INDIA,224.7574307721757
2029,INDIA,226.46154084868684
2030,INDIA,228.17857148011157
2031,INDIA,229.9086206391885
