Year,ModelGeography,EnergyDemand
2021,INDIA,89.56494587671827
2022,INDIA,84.28962104020776
2023,INDIA,80.03424003863789
2024,INDIA,75.44406709236412
2025,INDIA,71.19629532376301
2026,INDIA,67.22870497854673
2027,INDIA,63.53214564512765
2028,INDIA,60.03884102198848
2029,INDIA,56.737615176215535
2030,INDIA,53.61790669663774
2031,INDIA,50.66973486459237
