Year,ModelGeography,SubGeography1,SubGeography2,ConsumerType1,ConsumerType2,EnergyDemand
2021,INDIA,ER,BR,RURAL,Q1,95.89048896946946
2021,INDIA,ER,BR,RURAL,Q2,85.94805847955911
2021,INDIA,ER,BR,RURAL,Q3,71.40209357464717
2021,INDIA,ER,BR,RURAL,Q4,57.3045015168241
2021,INDIA,ER,BR,RURAL,Q5,38.69378075786833
2021,INDIA,ER,BR,URBAN,Q1,5.766846427492185
2021,INDIA,ER,BR,URBAN,Q2,1.9398346147104404
2021,INDIA,ER,BR,URBAN,Q3,0.7529872812184911
2021,INDIA,ER,BR,URBAN,Q4,0.2561085408683996
2021,INDIA,ER,BR,URBAN,Q5,0.0
2021,INDIA,ER,JH,RURAL,Q1,28.05459671686156
2021,INDIA,ER,JH,RURAL,Q2,32.914323338627185
2021,INDIA,ER,JH,RURAL,Q3,26.624209481063257
2021,INDIA,ER,JH,RURAL,Q4,22.893292858010383
2021,INDIA,ER,JH,RURAL,Q5,14.717481239131196
2021,INDIA,ER,JH,URBAN,Q1,8.114822997452263
2021,INDIA,ER,JH,URBAN,Q2,6.930593563081686
2021,INDIA,ER,JH,URBAN,Q3,3.1314062833378933
2021,INDIA,ER,JH,URBAN,Q4,1.6799440166586694
2021,INDIA,ER,JH,URBAN,Q5,0.6661609924622485
2021,INDIA,ER,OD,RURAL,Q1,40.64589788243409
2021,INDIA,ER,OD,RURAL,Q2,38.44970043999347
2021,INDIA,ER,OD,RURAL,Q3,34.83725058891975
2021,INDIA,ER,OD,RURAL,Q4,29.05076710318161
2021,INDIA,ER,OD,RURAL,Q5,18.715835498223697
2021,INDIA,ER,OD,URBAN,Q1,7.717205325283646
2021,INDIA,ER,OD,URBAN,Q2,4.515532689081156
2021,INDIA,ER,OD,URBAN,Q3,1.47291859423772
2021,INDIA,ER,OD,URBAN,Q4,0.3958198126374013
2021,INDIA,ER,OD,URBAN,Q5,0.0648444534959933
2021,INDIA,ER,WB,RURAL,Q1,67.01632237563936
2021,INDIA,ER,WB,RURAL,Q2,60.589061777593095
2021,INDIA,ER,WB,RURAL,Q3,54.63150739375265
2021,INDIA,ER,WB,RURAL,Q4,54.1163326520105
2021,INDIA,ER,WB,RURAL,Q5,35.33136295673575
2021,INDIA,ER,WB,URBAN,Q1,29.19538370134373
