DemandSector,Year,ModelGeography,SubGeography1,SubGeography2,ConsumerType1,ConsumerType2,TotalNumInstances,EfficiencyLevelName
D_RES,2021,INDIA,ER,BR,RURAL,Q1,2649823.9668077403,AVERAGE
D_RES,2022,INDIA,ER,BR,RURAL,Q1,2680238.94680106,AVERAGE
D_RES,2023,INDIA,ER,BR,RURAL,Q1,2711687.47379072,AVERAGE
D_RES,2024,INDIA,ER,BR,RURAL,Q1,2742199.29174856,AVERAGE
D_RES,2025,INDIA,ER,BR,RURAL,Q1,2772782.3178740004,AVERAGE
D_RES,2026,INDIA,ER,BR,RURAL,Q1,2803300.7583098,AVERAGE
D_RES,2027,INDIA,ER,BR,RURAL,Q1,2833785.3026555995,AVERAGE
D_RES,2028,INDIA,ER,BR,RURAL,Q1,2864136.60488594,AVERAGE
D_RES,2029,INDIA,ER,BR,RURAL,Q1,2894250.0943224,AVERAGE
D_RES,2030,INDIA,ER,BR,RURAL,Q1,2924106.5078246,AVERAGE
D_RES,2031,INDIA,ER,BR,RURAL,Q1,2953640.1552187703,AVERAGE
D_RES,2021,INDIA,ER,JH,RURAL,Q1,1052409.3110552002,AVERAGE
D_RES,2022,INDIA,ER,JH,RURAL,Q1,1067059.39713125,AVERAGE
D_RES,2023,INDIA,ER,JH,RURAL,Q1,1081880.45515389,AVERAGE
D_RES,2024,INDIA,ER,JH,RURAL,Q1,1096437.27139328,AVERAGE
D_RES,2025,INDIA,ER,JH,RURAL,Q1,1110910.6508463,AVERAGE
D_RES,2026,INDIA,ER,JH,RURAL,Q1,1125288.3464803,AVERAGE
D_RES,2027,INDIA,ER,JH,RURAL,Q1,1139557.7469726999,AVERAGE
D_RES,2028,INDIA,ER,JH,RURAL,Q1,1153666.4752509599,AVERAGE
D_RES,2029,INDIA,ER,JH,RURAL,Q1,1167586.1012568,AVERAGE
D_RES,2030,INDIA,ER,JH,RURAL,Q1,1181287.21529539,AVERAGE
D_RES,2031,INDIA,ER,JH,RURAL,Q1,1194752.7496018799,AVERAGE
D_RES,2021,INDIA,ER,OD,RURAL,Q1,1776474.9750222,AVERAGE
D_RES,2022,INDIA,ER,OD,RURAL,Q1,1808504.8107644399,AVERAGE
D_RES,2023,INDIA,ER,OD,RURAL,Q1,1841125.8405728,AVERAGE
D_RES,2024,INDIA,ER,OD,RURAL,Q1,1873234.54931184,AVERAGE
D_RES,2025,INDIA,ER,OD,RURAL,Q1,1905275.85541965,AVERAGE
D_RES,2026,INDIA,ER,OD,RURAL,Q1,1937175.8349461001,AVERAGE
D_RES,2027,INDIA,ER,OD,RURAL,Q1,1968855.8567010602,AVERAGE
D_RES,2028,INDIA,ER,OD,RURAL,Q1,2000116.81782285,AVERAGE
D_RES,2029,INDIA,ER,OD,RURAL,Q1,2030863.50308934,AVERAGE
D_RES,2030,INDIA,ER,OD,RURAL,Q1,2060947.1925607503,AVERAGE
D_RES,2031,INDIA,ER,OD,RURAL,Q1,2090234.5231829,AVERAGE
D_RES,2021,INDIA,ER,WB,RURAL,Q1,2929192.9858186794,AVERAGE
D_RES,2022,INDIA,ER,WB,RURAL,Q1,2954621.0072072,AVERAGE
D_RES,2023,INDIA,ER,WB,RURAL,Q1,2979845.14376826,AVERAGE
D_RES,2024,INDIA,ER,WB,RURAL,Q1,3002720.3572604,AVERAGE
D_RES,2025,INDIA,ER,WB,RURAL,Q1,3024231.55649515,AVERAGE
D_RES,2026,INDIA,ER,WB,RURAL,Q1,3044146.7258608,AVERAGE
D_RES,2027,INDIA,ER,WB,RURAL,Q1,3062401.37015274,AVERAGE
D_RES,2028,INDIA,ER,WB,RURAL,Q1,3078787.008979,AVERAGE
D_RES,2029,INDIA,ER,WB,RURAL,Q1,3093159.9554782896,AVERAGE
D_RES,2030,INDIA,ER,WB,RURAL,Q1,3105372.30768128,AVERAGE
D_RES,2031,INDIA,ER,WB,RURAL,Q1,3115272.1555848,AVERAGE
