DemandSector,Year,ModelGeography,SubGeography1,SubGeography2,ConsumerType1,ConsumerType2,TotalNumInstances,EfficiencyLevelName
D_RES,2021,INDIA,ER,BR,RURAL,Q1,4799019.413185998,AVERAGE
D_RES,2022,INDIA,ER,BR,RURAL,Q1,4906476.402983861,AVERAGE
D_RES,2023,INDIA,ER,BR,RURAL,Q1,5008238.829443347,AVERAGE
D_RES,2024,INDIA,ER,BR,RURAL,Q1,5116812.083116558,AVERAGE
D_RES,2025,INDIA,ER,BR,RURAL,Q1,5225715.625112753,AVERAGE
D_RES,2026,INDIA,ER,BR,RURAL,Q1,5335338.958793069,AVERAGE
D_RES,2027,INDIA,ER,BR,RURAL,Q1,5445551.60614544,AVERAGE
D_RES,2028,INDIA,ER,BR,RURAL,Q1,5556958.608568578,AVERAGE
D_RES,2029,INDIA,ER,BR,RURAL,Q1,5669561.495429899,AVERAGE
D_RES,2030,INDIA,ER,BR,RURAL,Q1,5783362.394261097,AVERAGE
D_RES,2031,INDIA,ER,BR,RURAL,Q1,5898363.714786934,AVERAGE
D_RES,2021,INDIA,ER,JH,RURAL,Q1,1177213.8587748697,AVERAGE
D_RES,2022,INDIA,ER,JH,RURAL,Q1,1215036.8202805351,AVERAGE
D_RES,2023,INDIA,ER,JH,RURAL,Q1,1249799.2473041527,AVERAGE
D_RES,2024,INDIA,ER,JH,RURAL,Q1,1287777.3810659708,AVERAGE
D_RES,2025,INDIA,ER,JH,RURAL,Q1,1325677.880137716,AVERAGE
D_RES,2026,INDIA,ER,JH,RURAL,Q1,1363665.7957138803,AVERAGE
D_RES,2027,INDIA,ER,JH,RURAL,Q1,1401641.696252062,AVERAGE
D_RES,2028,INDIA,ER,JH,RURAL,Q1,1439886.0790899333,AVERAGE
D_RES,2029,INDIA,ER,JH,RURAL,Q1,1478369.6512435249,AVERAGE
D_RES,2030,INDIA,ER,JH,RURAL,Q1,1517062.5430850533,AVERAGE
D_RES,2031,INDIA,ER,JH,RURAL,Q1,1555933.886771273,AVERAGE
D_RES,2021,INDIA,ER,OD,RURAL,Q1,2482117.461357655,AVERAGE
D_RES,2022,INDIA,ER,OD,RURAL,Q1,2568614.779633518,AVERAGE
D_RES,2023,INDIA,ER,OD,RURAL,Q1,2651021.6271765176,AVERAGE
D_RES,2024,INDIA,ER,OD,RURAL,Q1,2738539.3566183657,AVERAGE
D_RES,2025,INDIA,ER,OD,RURAL,Q1,2826353.4237712612,AVERAGE
D_RES,2026,INDIA,ER,OD,RURAL,Q1,2914731.977484538,AVERAGE
D_RES,2027,INDIA,ER,OD,RURAL,Q1,3003569.2693639086,AVERAGE
D_RES,2028,INDIA,ER,OD,RURAL,Q1,3093272.8159758276,AVERAGE
D_RES,2029,INDIA,ER,OD,RURAL,Q1,3183819.2863393337,AVERAGE
D_RES,2030,INDIA,ER,OD,RURAL,Q1,3275186.559908915,AVERAGE
D_RES,2031,INDIA,ER,OD,RURAL,Q1,3367353.859959109,AVERAGE
D_RES,2021,INDIA,ER,WB,RURAL,Q1,3889945.128503688,AVERAGE
D_RES,2022,INDIA,ER,WB,RURAL,Q1,3972639.906463388,AVERAGE
D_RES,2023,INDIA,ER,WB,RURAL,Q1,4045896.3502544058,AVERAGE
D_RES,2024,INDIA,ER,WB,RURAL,Q1,4124581.1775772204,AVERAGE
D_RES,2025,INDIA,ER,WB,RURAL,Q1,4200716.636778982,AVERAGE
D_RES,2026,INDIA,ER,WB,RURAL,Q1,4274586.622033909,AVERAGE
D_RES,2027,INDIA,ER,WB,RURAL,Q1,4345848.57757186,AVERAGE
D_RES,2028,INDIA,ER,WB,RURAL,Q1,4415009.872797472,AVERAGE
D_RES,2029,INDIA,ER,WB,RURAL,Q1,4481853.193060945,AVERAGE
D_RES,2030,INDIA,ER,WB,RURAL,Q1,4546151.498125556,AVERAGE
D_RES,2031,INDIA,ER,WB,RURAL,Q1,4607667.576121481,AVERAGE
D_RES,2021,INDIA,NER,AS,RURAL,Q1,1502626.425226859,AVERAGE
D_RES,2022,INDIA,NER,AS,RURAL,Q1,1546683.5232195095,AVERAGE
D_RES,2023,INDIA,NER,AS,RURAL,Q1,1587007.8123803218,AVERAGE
D_RES,2024,INDIA,NER,AS,RURAL,Q1,1629766.973706244,AVERAGE
D_RES,2025,INDIA,NER,AS,RURAL,Q1,1671714.5289895232,AVERAGE
D_RES,2026,INDIA,NER,AS,RURAL,Q1,1713027.146423665,AVERAGE
D_RES,2027,INDIA,NER,AS,RURAL,Q1,1903464.5200755012,AVERAGE
D_RES,2028,INDIA,NER,AS,RURAL,Q1,1947060.5521792085,AVERAGE
D_RES,2029,INDIA,NER,AS,RURAL,Q1,1990148.9645299418,AVERAGE
D_RES,2030,INDIA,NER,AS,RURAL,Q1,2032708.9861606306,AVERAGE
D_RES,2031,INDIA,NER,AS,RURAL,Q1,2074722.258580049,AVERAGE
D_RES,2021,INDIA,NER,NE,RURAL,Q1,302514.9056560553,AVERAGE
D_RES,2022,INDIA,NER,NE,RURAL,Q1,311441.83212585666,AVERAGE
D_RES,2023,INDIA,NER,NE,RURAL,Q1,319427.97429828136,AVERAGE
D_RES,2024,INDIA,NER,NE,RURAL,Q1,328396.44942653406,AVERAGE
D_RES,2025,INDIA,NER,NE,RURAL,Q1,337334.2212381873,AVERAGE
D_RES,2026,INDIA,NER,NE,RURAL,Q1,346286.8460293758,AVERAGE
D_RES,2027,INDIA,NER,NE,RURAL,Q1,355216.8077600525,AVERAGE
D_RES,2028,INDIA,NER,NE,RURAL,Q1,364206.41578053444,AVERAGE
