DemandSector,Year,ModelGeography,SubGeography1,SubGeography2,ConsumerType1,ConsumerType2,TotalNumInstances,EfficiencyLevelName
D_RES,2021,INDIA,ER,BR,RURAL,Q1,32603.190514931186,3STAR
D_RES,2022,INDIA,ER,BR,RURAL,Q1,34981.70849124671,3STAR
D_RES,2023,INDIA,ER,BR,RURAL,Q1,37245.336073941005,3STAR
D_RES,2024,INDIA,ER,BR,RURAL,Q1,39883.63625403685,3STAR
D_RES,2025,INDIA,ER,BR,RURAL,Q1,42656.4075952778,3STAR
D_RES,2026,INDIA,ER,BR,RURAL,Q1,45585.01487515325,3STAR
D_RES,2027,INDIA,ER,BR,RURAL,Q1,48668.28242500927,3STAR
D_RES,2028,INDIA,ER,BR,RURAL,Q1,51944.48945612368,3STAR
D_RES,2029,INDIA,ER,BR,RURAL,Q1,55424.639314836255,3STAR
D_RES,2030,INDIA,ER,BR,RURAL,Q1,59120.29603301188,3STAR
D_RES,2031,INDIA,ER,BR,RURAL,Q1,63043.593029292824,3STAR
D_RES,2021,INDIA,ER,JH,RURAL,Q1,11829.508341352097,3STAR
D_RES,2022,INDIA,ER,JH,RURAL,Q1,12881.95001036639,3STAR
D_RES,2023,INDIA,ER,JH,RURAL,Q1,13880.172250646738,3STAR
D_RES,2024,INDIA,ER,JH,RURAL,Q1,15071.239868516966,3STAR
D_RES,2025,INDIA,ER,JH,RURAL,Q1,16335.298811965942,3STAR
D_RES,2026,INDIA,ER,JH,RURAL,Q1,17683.725389413496,3STAR
D_RES,2027,INDIA,ER,JH,RURAL,Q1,19116.246918589488,3STAR
D_RES,2028,INDIA,ER,JH,RURAL,Q1,20653.600027544548,3STAR
D_RES,2029,INDIA,ER,JH,RURAL,Q1,22302.36534572822,3STAR
D_RES,2030,INDIA,ER,JH,RURAL,Q1,24069.43005432676,3STAR
D_RES,2031,INDIA,ER,JH,RURAL,Q1,25961.98064264403,3STAR
D_RES,2021,INDIA,ER,OD,RURAL,Q1,26993.378527913737,3STAR
D_RES,2022,INDIA,ER,OD,RURAL,Q1,30238.450498457085,3STAR
D_RES,2023,INDIA,ER,OD,RURAL,Q1,33468.21999235709,3STAR
D_RES,2024,INDIA,ER,OD,RURAL,Q1,37366.645897628085,3STAR
D_RES,2025,INDIA,ER,OD,RURAL,Q1,41633.04272758092,3STAR
D_RES,2026,INDIA,ER,OD,RURAL,Q1,46319.99301144929,3STAR
D_RES,2027,INDIA,ER,OD,RURAL,Q1,51448.71121723481,3STAR
D_RES,2028,INDIA,ER,OD,RURAL,Q1,57106.071883051154,3STAR
D_RES,2029,INDIA,ER,OD,RURAL,Q1,63340.8034604259,3STAR
D_RES,2030,INDIA,ER,OD,RURAL,Q1,70205.24166173166,3STAR
D_RES,2031,INDIA,ER,OD,RURAL,Q1,77755.45709369199,3STAR
D_RES,2021,INDIA,ER,WB,RURAL,Q1,32344.70398953258,3STAR
D_RES,2022,INDIA,ER,WB,RURAL,Q1,34853.662672366765,3STAR
D_RES,2023,INDIA,ER,WB,RURAL,Q1,37142.65652496994,3STAR
D_RES,2024,INDIA,ER,WB,RURAL,Q1,39886.63579722265,3STAR
D_RES,2025,INDIA,ER,WB,RURAL,Q1,42744.27089109359,3STAR
D_RES,2026,INDIA,ER,WB,RURAL,Q1,45737.12908621786,3STAR
D_RES,2027,INDIA,ER,WB,RURAL,Q1,48854.466402472564,3STAR
D_RES,2028,INDIA,ER,WB,RURAL,Q1,52139.75496382881,3STAR
D_RES,2029,INDIA,ER,WB,RURAL,Q1,55597.157859165185,3STAR
D_RES,2030,INDIA,ER,WB,RURAL,Q1,59230.28235536581,3STAR
D_RES,2031,INDIA,ER,WB,RURAL,Q1,63042.070100516634,3STAR
D_RES,2021,INDIA,NER,AS,RURAL,Q1,22143.204321931316,3STAR
D_RES,2022,INDIA,NER,AS,RURAL,Q1,24916.68389857888,3STAR
D_RES,2023,INDIA,NER,AS,RURAL,Q1,27652.221865099586,3STAR
D_RES,2024,INDIA,NER,AS,RURAL,Q1,30986.56805588816,3STAR
D_RES,2025,INDIA,NER,AS,RURAL,Q1,34634.46755256112,3STAR
D_RES,2026,INDIA,NER,AS,RURAL,Q1,38640.27390946071,3STAR
D_RES,2027,INDIA,NER,AS,RURAL,Q1,43018.01580533489,3STAR
D_RES,2028,INDIA,NER,AS,RURAL,Q1,47842.28416963187,3STAR
D_RES,2029,INDIA,NER,AS,RURAL,Q1,53150.45553320788,3STAR
D_RES,2030,INDIA,NER,AS,RURAL,Q1,58981.64279695287,3STAR
D_RES,2031,INDIA,NER,AS,RURAL,Q1,65376.520294122514,3STAR
D_RES,2021,INDIA,NER,NE,RURAL,Q1,10652.276481333904,3STAR
D_RES,2022,INDIA,NER,NE,RURAL,Q1,11418.003969003052,3STAR
D_RES,2023,INDIA,NER,NE,RURAL,Q1,12149.107753936481,3STAR
D_RES,2024,INDIA,NER,NE,RURAL,Q1,13002.979450982639,3STAR
D_RES,2025,INDIA,NER,NE,RURAL,Q1,13902.795760502217,3STAR
D_RES,2026,INDIA,NER,NE,RURAL,Q1,14855.700932514448,3STAR
D_RES,2027,INDIA,NER,NE,RURAL,Q1,15861.616137379844,3STAR
D_RES,2028,INDIA,NER,NE,RURAL,Q1,16932.93001378394,3STAR
D_RES,2029,INDIA,NER,NE,RURAL,Q1,18073.26434419665,3STAR
D_RES,2030,INDIA,NER,NE,RURAL,Q1,19286.3227575281,3STAR
D_RES,2031,INDIA,NER,NE,RURAL,Q1,20575.87380711113,3STAR
D_RES,2021,INDIA,NR,DL,RURAL,Q1,1889.6000833369437,3STAR
D_RES,2022,INDIA,NR,DL,RURAL,Q1,2038.5698783821708,3STAR
D_RES,2023,INDIA,NR,DL,RURAL,Q1,2174.0424501498246,3STAR
D_RES,2024,INDIA,NR,DL,RURAL,Q1,2326.5278003042836,3STAR
D_RES,2025,INDIA,NR,DL,RURAL,Q1,2478.5199272477685,3STAR
D_RES,2026,INDIA,NR,DL,RURAL,Q1,2629.555263420699,3STAR
D_RES,2027,INDIA,NR,DL,RURAL,Q1,2777.67552356124,3STAR
D_RES,2028,INDIA,NR,DL,RURAL,Q1,2922.9400551121707,3STAR
D_RES,2029,INDIA,NR,DL,RURAL,Q1,3063.6122084428303,3STAR
D_RES,2030,INDIA,NR,DL,RURAL,Q1,3197.7872835142707,3STAR
D_RES,2031,INDIA,NR,DL,RURAL,Q1,3323.465265459263,3STAR
D_RES,2021,INDIA,NR,HP,RURAL,Q1,32843.35480235744,3STAR
D_RES,2022,INDIA,NR,HP,RURAL,Q1,35457.969587648324,3STAR
D_RES,2023,INDIA,NR,HP,RURAL,Q1,37939.804912225685,3STAR
D_RES,2024,INDIA,NR,HP,RURAL,Q1,40788.380909115345,3STAR
D_RES,2025,INDIA,NR,HP,RURAL,Q1,43746.483270692384,3STAR
D_RES,2026,INDIA,NR,HP,RURAL,Q1,46827.4086073919,3STAR
D_RES,2027,INDIA,NR,HP,RURAL,Q1,50021.06741886971,3STAR
D_RES,2028,INDIA,NR,HP,RURAL,Q1,53353.98445112403,3STAR
D_RES,2029,INDIA,NR,HP,RURAL,Q1,56824.259392994514,3STAR
D_RES,2030,INDIA,NR,HP,RURAL,Q1,60429.150478387535,3STAR
D_RES,2031,INDIA,NR,HP,RURAL,Q1,64165.027642459085,3STAR
D_RES,2021,INDIA,NR,HR,RURAL,Q1,100462.38497673416,3STAR
D_RES,2022,INDIA,NR,HR,RURAL,Q1,110049.49078510312,3STAR
D_RES,2023,INDIA,NR,HR,RURAL,Q1,119404.60080781423,3STAR
D_RES,2024,INDIA,NR,HR,RURAL,Q1,130037.86790284407,3STAR
D_RES,2025,INDIA,NR,HR,RURAL,Q1,141165.3811282391,3STAR
D_RES,2026,INDIA,NR,HR,RURAL,Q1,152820.83042246482,3STAR
D_RES,2027,INDIA,NR,HR,RURAL,Q1,164966.14312018102,3STAR
D_RES,2028,INDIA,NR,HR,RURAL,Q1,177671.61055840953,3STAR
D_RES,2029,INDIA,NR,HR,RURAL,Q1,190920.41457046499,3STAR
D_RES,2030,INDIA,NR,HR,RURAL,Q1,204692.19967073126,3STAR
D_RES,2031,INDIA,NR,HR,RURAL,Q1,218963.45653558953,3STAR
