Year,ModelGeography,EnergyDemand
2021,INDIA,111.72331230495016
2022,INDIA,123.06324498097898
2023,INDIA,133.02030658693576
2024,INDIA,144.391147902548
2025,INDIA,155.66003506406798
2026,INDIA,166.8424056570257
2027,INDIA,177.8405560967663
2028,INDIA,188.7430780277335
2029,INDIA,199.504016388919
2030,INDIA,210.08226333705105
2031,INDIA,220.44165841684907
