Year,ModelGeography,EnergyDemand
2021,INDIA,331.1516203812852
2022,INDIA,351.7670959057277
2023,INDIA,370.3498504407198
2024,INDIA,392.35331761209954
2025,INDIA,415.0088528943821
2026,INDIA,438.4901942263586
2027,INDIA,462.72469778567006
2028,INDIA,488.0428564479702
2029,INDIA,514.4792733403413
2030,INDIA,542.0690197794243
2031,INDIA,570.8476162586192
