Year,ModelGeography,ConsumerType1,EnergyDemand
2021,INDIA,ALL,2433.5463688149284
2022,INDIA,ALL,2502.5028318067943
2023,INDIA,ALL,2562.6753702932338
2024,INDIA,ALL,2631.9766763271978
2025,INDIA,ALL,2701.151476635894
2026,INDIA,ALL,2770.715286366275
2027,INDIA,ALL,2840.4156464074504
2028,INDIA,ALL,2911.1548574804315
2029,INDIA,ALL,2982.930785883692
2030,INDIA,ALL,3055.740928345297
2031,INDIA,ALL,3129.582415045857
