Year,ModelGeography,EnergyDemand
2021,INDIA,1.54401305
2022,INDIA,1.898185453
2023,INDIA,2.268287356
2024,INDIA,2.644211029
2025,INDIA,3.016702765
2026,INDIA,3.377922921
2027,INDIA,3.721724697
2028,INDIA,4.043699251
2029,INDIA,4.341054138
2030,INDIA,4.612391975
2031,INDIA,4.857445126
