Year,ModelGeography,EnergyDemand
2021,INDIA,7.244782615883042
2022,INDIA,7.317476432955972
2023,INDIA,7.380410624428849
2024,INDIA,7.45252049641204
2025,INDIA,7.524003079278829
2026,INDIA,7.595432868604696
2027,INDIA,7.666579843859397
2028,INDIA,7.738393258020916
2029,INDIA,7.810879353800026
2030,INDIA,7.884044432060462
2031,INDIA,7.957894853270469
