Year,ModelGeography,EnergyDemand
2021,INDIA,148.17445429677838
2022,INDIA,158.3437924968828
2023,INDIA,167.472298013279
2024,INDIA,178.2210135528144
2025,INDIA,189.2257952803481
2026,INDIA,200.5592492764815
2027,INDIA,212.17438328808652
2028,INDIA,224.21643682714705
2029,INDIA,236.68743248848511
2030,INDIA,249.58877649362728
2031,INDIA,262.92125481366185
