Year,ModelGeography,EnergyDemand
2021,INDIA,1174.8249157943078
2022,INDIA,1219.9721908069153
2023,INDIA,1259.6079879375447
2024,INDIA,1303.3226002174167
2025,INDIA,1345.9048150372446
2026,INDIA,1386.9520484656675
2027,INDIA,1425.8029602761872
2028,INDIA,1462.3945052438874
2029,INDIA,1496.4948419537554
2030,INDIA,1526.699742222422
2031,INDIA,1552.1000490530873
