Year,ModelGeography,SubGeography1,SubGeography2,EnergyDemand
2021,INDIA,ER,BR,357.9547001626577
2021,INDIA,ER,JH,145.72683148668634
2021,INDIA,ER,OD,175.86577238748856
2021,INDIA,ER,WB,323.9559478174856
2021,INDIA,WR,CG,95.45764413894462
2021,INDIA,WR,GJ,116.39230173252837
2021,INDIA,WR,MP,238.7521448431286
2021,INDIA,WR,MH,152.51718059416805
2021,INDIA,WR,GA,0.4543401976674124
2021,INDIA,WR,UT,0.7638424157473684
2021,INDIA,NR,DL,1.926749079184701
2021,INDIA,NR,HR,57.3484232610301
2021,INDIA,NR,HP,22.147848059488382
2021,INDIA,NR,JK,22.712208365614995
2021,INDIA,NR,PB,32.33493793310996
2021,INDIA,NR,RJ,234.27267663951523
2021,INDIA,NR,UP,673.4405778496282
2021,INDIA,NR,UK,21.478289820370296
2021,INDIA,SR,AP,50.22809792805542
2021,INDIA,SR,KA,74.98521378329883
2021,INDIA,SR,KL,83.48238529858648
2021,INDIA,SR,TN,42.62544051391155
2021,INDIA,SR,TS,31.61138872550494
2021,INDIA,NER,AS,91.01612545333626
2021,INDIA,NER,NE,43.336744280775626
2022,INDIA,ER,BR,357.6490018011169
2022,INDIA,ER,JH,145.42001139416985
2022,INDIA,ER,OD,174.43779432362084
2022,INDIA,ER,WB,318.89025080988085
2022,INDIA,WR,CG,95.44764626358902
2022,INDIA,WR,GJ,111.15870092141374
2022,INDIA,WR,MP,234.65348422772732
2022,INDIA,WR,MH,141.84327722299858
2022,INDIA,WR,GA,0.41003474168051113
2022,INDIA,WR,UT,0.6417494122948388
2022,INDIA,NR,DL,1.8476582393148075
2022,INDIA,NR,HR,54.346069624378
2022,INDIA,NR,HP,21.45179742642788
2022,INDIA,NR,JK,21.637080368818044
2022,INDIA,NR,PB,29.054051090902515
2022,INDIA,NR,RJ,229.12920831436904
2022,INDIA,NR,UP,664.5580900209809
2022,INDIA,NR,UK,20.934541513043726
2022,INDIA,SR,AP,41.17795482224058
2022,INDIA,SR,KA,65.00399448223675
2022,INDIA,SR,KL,80.30602546909971
2022,INDIA,SR,TN,36.22297107424927
2022,INDIA,SR,TS,27.5352063718963
2022,INDIA,NER,AS,86.6652661015569
2022,INDIA,NER,NE,42.301471877183246
2023,INDIA,ER,BR,357.9042832393916
2023,INDIA,ER,JH,145.3271409416346
2023,INDIA,ER,OD,173.2254296697269
2023,INDIA,ER,WB,314.6329653152687
2023,INDIA,WR,CG,95.54456928071855
2023,INDIA,WR,GJ,106.41195519310696
2023,INDIA,WR,MP,231.13565260305484
2023,INDIA,WR,MH,132.77003753297106
2023,INDIA,WR,GA,0.37463936194040864
2023,INDIA,WR,UT,0.5489056416896225
2023,INDIA,NR,DL,1.8021076744676519
2023,INDIA,NR,HR,51.74631808284487
2023,INDIA,NR,HP,20.85168299008415
2023,INDIA,NR,JK,20.771603756018575
2023,INDIA,NR,PB,26.372254799498222
2023,INDIA,NR,RJ,224.84007069299
2023,INDIA,NR,UP,657.261094686183
2023,INDIA,NR,UK,20.486175874730623
2023,INDIA,SR,AP,33.65352121637274
2023,INDIA,SR,KA,56.16461892635024
2023,INDIA,SR,KL,77.64077131963968
2023,INDIA,SR,TN,30.851893066003708
2023,INDIA,SR,TS,24.011328207720073
2023,INDIA,NER,AS,82.87226975875139
2023,INDIA,NER,NE,41.393402457937626
2024,INDIA,ER,BR,357.4358472883902
2024,INDIA,ER,JH,144.90109803383467
2024,INDIA,ER,OD,171.59912841930483
2024,INDIA,ER,WB,309.30947785880704
2024,INDIA,WR,CG,95.49463607049967
2024,INDIA,WR,GJ,101.00635664198552
2024,INDIA,WR,MP,226.61586155786773
2024,INDIA,WR,MH,122.1386393985496
2024,INDIA,WR,GA,0.33514804807544885
2024,INDIA,WR,UT,0.4442182098318126
2024,INDIA,NR,DL,1.7525065011184815
2024,INDIA,NR,HR,48.76784343400851
2024,INDIA,NR,HP,20.138619778494
2024,INDIA,NR,JK,19.712837177798157
2024,INDIA,NR,PB,23.264340280438216
2024,INDIA,NR,RJ,219.20359111141576
2024,INDIA,NR,UP,647.3329377467612
2024,INDIA,NR,UK,19.94111688142038
2024,INDIA,SR,AP,25.54753599554157
2024,INDIA,SR,KA,46.39991715294357
2024,INDIA,SR,KL,74.66873929053274
2024,INDIA,SR,TN,24.91120080886304
2024,INDIA,SR,TS,20.11324460820916
2024,INDIA,NER,AS,78.31212957717082
2024,INDIA,NER,NE,40.31404439365368
2025,INDIA,ER,BR,356.94752193267965
2025,INDIA,ER,JH,144.42094657423954
2025,INDIA,ER,OD,169.88142569745116
2025,INDIA,ER,WB,303.89517099593024
2025,INDIA,WR,CG,95.43268878632345
2025,INDIA,WR,GJ,95.54972390155662
2025,INDIA,WR,MP,221.92022349746318
2025,INDIA,WR,MH,111.62377655420165
2025,INDIA,WR,GA,0.3037011091917705
2025,INDIA,WR,UT,0.3503135774430449
2025,INDIA,NR,DL,1.7118278670039329
2025,INDIA,NR,HR,45.843138571085255
2025,INDIA,NR,HP,19.423864258490465
2025,INDIA,NR,JK,18.682338937211775
2025,INDIA,NR,PB,20.284335617237723
2025,INDIA,NR,RJ,213.3796233937464
2025,INDIA,NR,UP,636.9624125311053
2025,INDIA,NR,UK,19.425856418080752
2025,INDIA,SR,AP,18.073813327860655
2025,INDIA,SR,KA,36.88658476174696
2025,INDIA,SR,KL,71.8338228614619
2025,INDIA,SR,TN,19.270001311171416
2025,INDIA,SR,TS,16.34933361996069
2025,INDIA,NER,AS,73.70656931407004
2025,INDIA,NER,NE,39.22051863638637
2026,INDIA,ER,BR,356.3905189903154
2026,INDIA,ER,JH,143.87102624012908
2026,INDIA,ER,OD,168.0616411254673
2026,INDIA,ER,WB,298.3400973061392
2026,INDIA,WR,CG,95.35664645864429
2026,INDIA,WR,GJ,90.03436106208564
2026,INDIA,WR,MP,217.00817831941094
2026,INDIA,WR,MH,101.25436878834063
2026,INDIA,WR,GA,0.2745056486888804
2026,INDIA,WR,UT,0.2617975269035202
2026,INDIA,NR,DL,1.6782769644682158
2026,INDIA,NR,HR,42.96492079819626
2026,INDIA,NR,HP,18.703623265331796
2026,INDIA,NR,JK,17.729318754682055
2026,INDIA,NR,PB,17.41406658375413
2026,INDIA,NR,RJ,207.32336800545895
2026,INDIA,NR,UP,626.0233486668948
2026,INDIA,NR,UK,18.915781787420798
2026,INDIA,SR,AP,11.212496397137704
2026,INDIA,SR,KA,29.39385715628607
2026,INDIA,SR,KL,69.12249049976249
2026,INDIA,SR,TN,13.995743177238115
2026,INDIA,SR,TS,12.710426936524405
2026,INDIA,NER,AS,69.04354607890154
2026,INDIA,NER,NE,38.10557520513061
2027,INDIA,ER,BR,355.67875806163664
2027,INDIA,ER,JH,143.259070889489
2027,INDIA,ER,OD,166.17910444701272
2027,INDIA,ER,WB,292.6714892506645
2027,INDIA,WR,CG,95.27084709790488
2027,INDIA,WR,GJ,84.47560486636456
2027,INDIA,WR,MP,211.92113026645742
2027,INDIA,WR,MH,91.0551483684399
2027,INDIA,WR,GA,0.24716243192927156
2027,INDIA,WR,UT,0.1835623522189641
2027,INDIA,NR,DL,1.6518981397864445
2027,INDIA,NR,HR,40.155959723066864
2027,INDIA,NR,HP,17.98290073553449
2027,INDIA,NR,JK,16.82747002038515
2027,INDIA,NR,PB,14.673914424680158
2027,INDIA,NR,RJ,201.0765058761394
2027,INDIA,NR,UP,614.5929028869602
2027,INDIA,NR,UK,18.403312926195508
2027,INDIA,SR,AP,5.54930167404201
2027,INDIA,SR,KA,22.457084941275923
2027,INDIA,SR,KL,66.55433967913183
2027,INDIA,SR,TN,11.01205143997141
2027,INDIA,SR,TS,9.300872092867495
2027,INDIA,NER,AS,64.36925233303586
2027,INDIA,NER,NE,36.97515847818613
2028,INDIA,ER,BR,354.7345076335369
2028,INDIA,ER,JH,142.55467354336244
2028,INDIA,ER,OD,164.16946252733783
2028,INDIA,ER,WB,286.80052297208135
2028,INDIA,WR,CG,95.21572475333919
2028,INDIA,WR,GJ,78.83324201699688
2028,INDIA,WR,MP,206.57426395835296
2028,INDIA,WR,MH,80.89362510614285
2028,INDIA,WR,GA,0.22124576502487758
2028,INDIA,WR,UT,0.1424190521356849
2028,INDIA,NR,DL,1.630908578021471
2028,INDIA,NR,HR,37.3921729157547
2028,INDIA,NR,HP,17.253387709379194
2028,INDIA,NR,JK,15.917195226862743
2028,INDIA,NR,PB,12.028828408441354
2028,INDIA,NR,RJ,194.6280165217265
2028,INDIA,NR,UP,602.4528027149208
2028,INDIA,NR,UK,17.880070912353226
2028,INDIA,SR,AP,2.5801291344024926
2028,INDIA,SR,KA,16.838916950471788
2028,INDIA,SR,KL,64.10549779614476
2028,INDIA,SR,TN,8.307926080572727
2028,INDIA,SR,TS,6.029342263622826
2028,INDIA,NER,AS,59.64634386253699
2028,INDIA,NER,NE,35.81624262815126
2029,INDIA,ER,BR,353.6716148066336
2029,INDIA,ER,JH,141.75498221470954
2029,INDIA,ER,OD,162.0096818708223
2029,INDIA,ER,WB,280.72839544331725
2029,INDIA,WR,CG,95.12224581886677
2029,INDIA,WR,GJ,73.13047349109158
2029,INDIA,WR,MP,200.97509660311036
2029,INDIA,WR,MH,70.82157351074224
2029,INDIA,WR,GA,0.1967712512014912
2029,INDIA,WR,UT,0.1253807124294102
2029,INDIA,NR,DL,1.614905875041568
2029,INDIA,NR,HR,34.687193985822304
2029,INDIA,NR,HP,16.517427967020172
2029,INDIA,NR,JK,15.000147000906972
2029,INDIA,NR,PB,10.098196497109983
2029,INDIA,NR,RJ,188.00267195540656
2029,INDIA,NR,UP,589.6131583859948
2029,INDIA,NR,UK,17.34694006380647
2029,INDIA,SR,AP,0.5876416376250994
2029,INDIA,SR,KA,11.205053043834035
2029,INDIA,SR,KL,61.78939585292697
2029,INDIA,SR,TN,6.593174707504681
2029,INDIA,SR,TS,3.092228284318845
2029,INDIA,NER,AS,54.900935346440185
2029,INDIA,NER,NE,34.63182628585947
2030,INDIA,ER,BR,352.52781615260255
2030,INDIA,ER,JH,140.85988090727275
2030,INDIA,ER,OD,159.6961454094165
2030,INDIA,ER,WB,274.46368258043276
2030,INDIA,WR,CG,94.9896009781298
2030,INDIA,WR,GJ,67.39028764071097
2030,INDIA,WR,MP,195.36472009186136
2030,INDIA,WR,MH,60.95111023022978
2030,INDIA,WR,GA,0.1737438747984508
2030,INDIA,WR,UT,0.1089402897362084
2030,INDIA,NR,DL,1.6036786351630339
2030,INDIA,NR,HR,32.05319897135159
2030,INDIA,NR,HP,15.777362927166044
2030,INDIA,NR,JK,14.078675918788013
2030,INDIA,NR,PB,8.663512616273866
2030,INDIA,NR,RJ,181.3014799431902
2030,INDIA,NR,UP,576.0693971838422
2030,INDIA,NR,UK,16.804353805756236
2030,INDIA,SR,AP,0.47333002226113513
2030,INDIA,SR,KA,7.980076603518695
2030,INDIA,SR,KL,59.61988686502011
2030,INDIA,SR,TN,4.996715798897076
2030,INDIA,SR,TS,1.1168188897221554
2030,INDIA,NER,AS,50.16206752059835
2030,INDIA,NER,NE,33.4241024574379
2031,INDIA,ER,BR,351.1409346652355
2031,INDIA,ER,JH,139.86891891993767
2031,INDIA,ER,OD,157.2910983588749
2031,INDIA,ER,WB,268.0116162529721
2031,INDIA,WR,CG,94.84242260915538
2031,INDIA,WR,GJ,61.641784716494904
2031,INDIA,WR,MP,190.0061578140984
2031,INDIA,WR,MH,51.35237144587465
2031,INDIA,WR,GA,0.15215758758562012
2031,INDIA,WR,UT,0.0928561326465902
2031,INDIA,NR,DL,1.5964405640751995
2031,INDIA,NR,HR,29.498288220942783
2031,INDIA,NR,HP,15.035612048208202
2031,INDIA,NR,JK,13.154698973366115
2031,INDIA,NR,PB,7.560744732259141
2031,INDIA,NR,RJ,175.2924559565593
2031,INDIA,NR,UP,561.8313922134215
2031,INDIA,NR,UK,16.25320742355449
2031,INDIA,SR,AP,0.3975986346899098
2031,INDIA,SR,KA,4.970990324038014
2031,INDIA,SR,KL,57.609924547733634
2031,INDIA,SR,TN,3.4668176049460437
2031,INDIA,SR,TS,0.0
2031,INDIA,NER,AS,45.46065049092816
2031,INDIA,NER,NE,32.19626183696677
