Year,ModelGeography,EnergyDemand
2021,INDIA,1321.1365722246169
2022,INDIA,1336.0123092576716
2023,INDIA,1348.9065105758414
2024,INDIA,1363.6960521451958
2025,INDIA,1378.3742691097802
2026,INDIA,1393.0586697253973
2027,INDIA,1407.7017344293306
2028,INDIA,1422.4987189533128
2029,INDIA,1437.4512412441911
2030,INDIA,1452.560936189172
2031,INDIA,1467.829455981068
