DemandSector,Year,ModelGeography,SubGeography1,SubGeography2,ConsumerType1,ConsumerType2,TotalNumInstances,EfficiencyLevelName
D_RES,2021,INDIA,ER,BR,RURAL,Q1,44799.938563524905,AVERAGE
D_RES,2022,INDIA,ER,BR,RURAL,Q1,41914.408964927636,AVERAGE
D_RES,2023,INDIA,ER,BR,RURAL,Q1,39779.94989067257,AVERAGE
D_RES,2024,INDIA,ER,BR,RURAL,Q1,38226.14216010648,AVERAGE
D_RES,2025,INDIA,ER,BR,RURAL,Q1,37079.83547293466,AVERAGE
D_RES,2026,INDIA,ER,BR,RURAL,Q1,36250.482687558666,AVERAGE
D_RES,2027,INDIA,ER,BR,RURAL,Q1,35189.97178118463,AVERAGE
D_RES,2028,INDIA,ER,BR,RURAL,Q1,34402.022734834856,AVERAGE
D_RES,2029,INDIA,ER,BR,RURAL,Q1,33846.36351455861,AVERAGE
D_RES,2030,INDIA,ER,BR,RURAL,Q1,33476.126928010905,AVERAGE
D_RES,2031,INDIA,ER,BR,RURAL,Q1,33261.85254368806,AVERAGE
D_RES,2021,INDIA,ER,JH,RURAL,Q1,825.0072044774001,AVERAGE
D_RES,2022,INDIA,ER,JH,RURAL,Q1,756.552035659465,AVERAGE
D_RES,2023,INDIA,ER,JH,RURAL,Q1,709.836713683191,AVERAGE
D_RES,2024,INDIA,ER,JH,RURAL,Q1,679.047243866112,AVERAGE
D_RES,2025,INDIA,ER,JH,RURAL,Q1,658.55945118797,AVERAGE
D_RES,2026,INDIA,ER,JH,RURAL,Q1,645.6036293855119,AVERAGE
D_RES,2027,INDIA,ER,JH,RURAL,Q1,632.07830554605,AVERAGE
D_RES,2028,INDIA,ER,JH,RURAL,Q1,622.3660682192759,AVERAGE
D_RES,2029,INDIA,ER,JH,RURAL,Q1,618.04201211088,AVERAGE
D_RES,2030,INDIA,ER,JH,RURAL,Q1,618.052484371917,AVERAGE
D_RES,2031,INDIA,ER,JH,RURAL,Q1,621.650221125864,AVERAGE
D_RES,2021,INDIA,ER,OD,RURAL,Q1,1040.2034148288449,AVERAGE
D_RES,2022,INDIA,ER,OD,RURAL,Q1,654.401794785186,AVERAGE
D_RES,2023,INDIA,ER,OD,RURAL,Q1,416.89668076415995,AVERAGE
D_RES,2024,INDIA,ER,OD,RURAL,Q1,269.33336139996,AVERAGE
D_RES,2025,INDIA,ER,OD,RURAL,Q1,175.74979064289147,AVERAGE
D_RES,2026,INDIA,ER,OD,RURAL,Q1,115.672825345315,AVERAGE
D_RES,2027,INDIA,ER,OD,RURAL,Q1,0.0,AVERAGE
D_RES,2028,INDIA,ER,OD,RURAL,Q1,0.0,AVERAGE
D_RES,2029,INDIA,ER,OD,RURAL,Q1,0.0,AVERAGE
D_RES,2030,INDIA,ER,OD,RURAL,Q1,0.0,AVERAGE
D_RES,2031,INDIA,ER,OD,RURAL,Q1,0.0,AVERAGE
D_RES,2021,INDIA,ER,WB,RURAL,Q1,3263.9208896406835,AVERAGE
D_RES,2022,INDIA,ER,WB,RURAL,Q1,2984.962588904338,AVERAGE
D_RES,2023,INDIA,ER,WB,RURAL,Q1,2761.2506271302277,AVERAGE
D_RES,2024,INDIA,ER,WB,RURAL,Q1,2587.6372176531518,AVERAGE
D_RES,2025,INDIA,ER,WB,RURAL,Q1,2444.172443141607,AVERAGE
D_RES,2026,INDIA,ER,WB,RURAL,Q1,2323.8113103583282,AVERAGE
D_RES,2027,INDIA,ER,WB,RURAL,Q1,2198.156199225399,AVERAGE
D_RES,2028,INDIA,ER,WB,RURAL,Q1,2091.6177400124047,AVERAGE
D_RES,2029,INDIA,ER,WB,RURAL,Q1,2000.231078688639,AVERAGE
D_RES,2030,INDIA,ER,WB,RURAL,Q1,1921.10099556242,AVERAGE
D_RES,2031,INDIA,ER,WB,RURAL,Q1,1852.0271301028442,AVERAGE
D_RES,2021,INDIA,NER,AS,RURAL,Q1,3075.248812108725,AVERAGE
D_RES,2022,INDIA,NER,AS,RURAL,Q1,3148.224306812112,AVERAGE
D_RES,2023,INDIA,NER,AS,RURAL,Q1,3224.416105114065,AVERAGE
D_RES,2024,INDIA,NER,AS,RURAL,Q1,3350.167189016934,AVERAGE
D_RES,2025,INDIA,NER,AS,RURAL,Q1,3498.485093255765,AVERAGE
D_RES,2026,INDIA,NER,AS,RURAL,Q1,3669.5680804373305,AVERAGE
D_RES,2027,INDIA,NER,AS,RURAL,Q1,3811.2680239649953,AVERAGE
D_RES,2028,INDIA,NER,AS,RURAL,Q1,3975.722315823479,AVERAGE
D_RES,2029,INDIA,NER,AS,RURAL,Q1,4160.86831947794,AVERAGE
D_RES,2030,INDIA,NER,AS,RURAL,Q1,4364.522058863545,AVERAGE
D_RES,2031,INDIA,NER,AS,RURAL,Q1,4584.304254099025,AVERAGE
D_RES,2021,INDIA,NER,NE,RURAL,Q1,488.2733770299188,AVERAGE
D_RES,2022,INDIA,NER,NE,RURAL,Q1,452.5042988798523,AVERAGE
D_RES,2023,INDIA,NER,NE,RURAL,Q1,421.58338571762397,AVERAGE
D_RES,2024,INDIA,NER,NE,RURAL,Q1,397.28064958361,AVERAGE
D_RES,2025,INDIA,NER,NE,RURAL,Q1,376.6923783787059,AVERAGE
D_RES,2026,INDIA,NER,NE,RURAL,Q1,359.1251805910098,AVERAGE
D_RES,2027,INDIA,NER,NE,RURAL,Q1,339.534621584702,AVERAGE
D_RES,2028,INDIA,NER,NE,RURAL,Q1,322.8560398433664,AVERAGE
D_RES,2029,INDIA,NER,NE,RURAL,Q1,308.6522190708624,AVERAGE
D_RES,2030,INDIA,NER,NE,RURAL,Q1,296.4234559893123,AVERAGE
D_RES,2031,INDIA,NER,NE,RURAL,Q1,285.83804712527217,AVERAGE
D_RES,2021,INDIA,NR,DL,RURAL,Q1,45.91068655629885,AVERAGE
D_RES,2022,INDIA,NR,DL,RURAL,Q1,46.37340580370464,AVERAGE
D_RES,2023,INDIA,NR,DL,RURAL,Q1,46.15554542659948,AVERAGE
D_RES,2024,INDIA,NR,DL,RURAL,Q1,45.88180624466888,AVERAGE
D_RES,2025,INDIA,NR,DL,RURAL,Q1,45.54908770199216,AVERAGE
D_RES,2026,INDIA,NR,DL,RURAL,Q1,45.15409836347836,AVERAGE
D_RES,2027,INDIA,NR,DL,RURAL,Q1,44.69379708726312,AVERAGE
D_RES,2028,INDIA,NR,DL,RURAL,Q1,44.16465604860892,AVERAGE
D_RES,2029,INDIA,NR,DL,RURAL,Q1,43.5633982053648,AVERAGE
D_RES,2030,INDIA,NR,DL,RURAL,Q1,42.886102747959484,AVERAGE
D_RES,2031,INDIA,NR,DL,RURAL,Q1,42.129097231394326,AVERAGE
D_RES,2021,INDIA,NR,HP,RURAL,Q1,0.0,AVERAGE
D_RES,2022,INDIA,NR,HP,RURAL,Q1,0.0,AVERAGE
