Year,ModelGeography,ConsumerType1,EnergyDemand
2021,INDIA,ALL,27.82483307691475
2022,INDIA,ALL,32.1274203361995
2023,INDIA,ALL,36.087547508044615
2024,INDIA,ALL,40.78716454020807
2025,INDIA,ALL,45.63663615796377
2026,INDIA,ALL,50.63123748611037
2027,INDIA,ALL,55.71590079593514
2028,INDIA,ALL,60.91952306399987
2029,INDIA,ALL,66.2108677234791
2030,INDIA,ALL,71.55924190829565
2031,INDIA,ALL,76.93501817393506
