Year,ModelGeography,EnergyDemand
2021,INDIA,290.4295583325411
2022,INDIA,294.8666588047839
2023,INDIA,298.1539587447971
2024,INDIA,301.4222108354726
2025,INDIA,304.6658540400061
2026,INDIA,307.91085593844633
2027,INDIA,311.14671562209566
2028,INDIA,314.41658121471204
2029,INDIA,317.7208100836117
2030,INDIA,321.0597633568389
2031,INDIA,324.4338059527952
