Year,ModelGeography,SubGeography1,SubGeography2,EnergyDemand
2029,INDIA,ER,JH,21.691270380665536
2029,INDIA,ER,OD,26.691528919906613
2029,INDIA,ER,WB,73.09991217221544
2029,INDIA,WR,CG,18.596823784225407
2029,INDIA,WR,GJ,63.84206075177909
2029,INDIA,WR,MP,72.44576150749944
2029,INDIA,WR,MH,150.9915064344968
2029,INDIA,WR,GA,2.2101427205076156
2029,INDIA,WR,UT,3.809774423715935
2029,INDIA,NR,DL,20.577578893370067
2029,INDIA,NR,HR,34.05739144188558
2029,INDIA,NR,HP,6.719367989792875
2029,INDIA,NR,JK,16.356855122237054
2029,INDIA,NR,PB,37.515568663107764
2029,INDIA,NR,RJ,71.50212038242762
2029,INDIA,NR,UP,189.5098176542126
2029,INDIA,NR,UK,12.659917542980349
2029,INDIA,SR,AP,68.99984546323135
2029,INDIA,SR,KA,88.68327736447179
2029,INDIA,SR,KL,32.585721689460996
2029,INDIA,SR,TN,101.49860896177007
2029,INDIA,SR,TS,50.84326736469237
2029,INDIA,NER,AS,38.286183013823184
2029,INDIA,NER,NE,14.584102590812348
2030,INDIA,ER,BR,90.82594141185214
2030,INDIA,ER,JH,22.532358329570823
2030,INDIA,ER,OD,27.66695395288642
2030,INDIA,ER,WB,75.2143794701346
2030,INDIA,WR,CG,18.94068879290254
2030,INDIA,WR,GJ,65.23790666266844
2030,INDIA,WR,MP,74.25983999511843
2030,INDIA,WR,MH,153.25243892142538
2030,INDIA,WR,GA,2.1622188609845026
2030,INDIA,WR,UT,3.740817234668277
2030,INDIA,NR,DL,20.08335053889858
2030,INDIA,NR,HR,34.821746478137705
2030,INDIA,NR,HP,6.921380926841643
2030,INDIA,NR,JK,16.669477886272663
2030,INDIA,NR,PB,37.53489084002739
2030,INDIA,NR,RJ,73.63458971897381
2030,INDIA,NR,UP,193.59733360071098
2030,INDIA,NR,UK,12.923501736092843
2030,INDIA,SR,AP,68.45207252182293
2030,INDIA,SR,KA,88.78213120700967
2030,INDIA,SR,KL,32.65179409076907
2030,INDIA,SR,TN,101.2994178779818
2030,INDIA,SR,TS,50.60318656853075
2030,INDIA,NER,AS,39.72109921344697
2030,INDIA,NER,NE,14.987768406635851
2031,INDIA,ER,BR,93.06573569722262
2031,INDIA,ER,JH,23.398057085169558
2031,INDIA,ER,OD,28.67917726322596
2031,INDIA,ER,WB,76.763781332752
2031,INDIA,WR,CG,19.29168366455346
2031,INDIA,WR,GJ,66.5517922686286
2031,INDIA,WR,MP,75.91997855593335
2031,INDIA,WR,MH,155.2720213675623
2031,INDIA,WR,GA,2.0750135241157697
2031,INDIA,WR,UT,3.645740662523635
2031,INDIA,NR,DL,19.443376619633856
2031,INDIA,NR,HR,35.50764977199101
2031,INDIA,NR,HP,7.114797175004876
2031,INDIA,NR,JK,16.96259889111284
2031,INDIA,NR,PB,37.494506892078604
2031,INDIA,NR,RJ,75.55868635730384
2031,INDIA,NR,UP,196.84165272051644
2031,INDIA,NR,UK,13.15410249053976
2031,INDIA,SR,AP,67.72230359260512
2031,INDIA,SR,KA,88.09521222489124
2031,INDIA,SR,KL,32.37854914763831
2031,INDIA,SR,TN,100.86574957423093
2031,INDIA,SR,TS,50.103864358726554
2031,INDIA,NER,AS,41.06667275270464
2031,INDIA,NER,NE,15.387330014467214
