Year,ModelGeography,EnergyDemand
2021,INDIA,1.563314489
2022,INDIA,1.965343388
2023,INDIA,2.42021818
2024,INDIA,2.924357368
2025,INDIA,3.472595061
2026,INDIA,4.058510714
2027,INDIA,4.67480787
2028,INDIA,5.313703242
2029,INDIA,5.967293818
2030,INDIA,6.627878376
2031,INDIA,7.288219029
