Year,ModelGeography,ConsumerType1,EnergyDemand
2021,INDIA,ALL,213.0703226108002
2022,INDIA,ALL,215.4188753486092
2023,INDIA,ALL,217.15154720916323
2024,INDIA,ALL,218.86888924608616
2025,INDIA,ALL,220.5681528851482
2026,INDIA,ALL,222.26308724509252
2027,INDIA,ALL,223.9482852159124
2028,INDIA,ALL,225.6462603530973
2029,INDIA,ALL,227.35710953126755
2030,INDIA,ALL,229.08093036220853
2031,INDIA,ALL,230.8178211953375
