EnergyCarrier,Year,Season,DayType,DaySlice,ModelGeography,SubGeography1,PECCostInBT_BA
BIOGAS,2022,,,,INDIA,,16666.012722169206
BIOGAS,2023,,,,INDIA,,16237.573934834092
BIOGAS,2024,,,,INDIA,,16076.995142802776
BIOGAS,2025,,,,INDIA,,16021.046013762725
BIOGAS,2026,,,,INDIA,,16040.834298288622
BIOGAS,2027,,,,INDIA,,15986.069109698987
BIOGAS,2028,,,,INDIA,,15987.603126352398
BIOGAS,2029,,,,INDIA,,16003.697754758301
BIOGAS,2030,,,,INDIA,,16016.170030876023
BIOGAS,2031,,,,INDIA,,16020.568166410008
BIOMASS,2021,,,,INDIA,,1083000.4217859688
BIOMASS,2022,,,,INDIA,,1091694.9471067528
BIOMASS,2023,,,,INDIA,,1101209.220324925
BIOMASS,2024,,,,INDIA,,1111665.3200961205
BIOMASS,2025,,,,INDIA,,1119882.723551078
BIOMASS,2026,,,,INDIA,,1128549.948167408
BIOMASS,2027,,,,INDIA,,1138333.1816877094
BIOMASS,2028,,,,INDIA,,1148354.6255638395
BIOMASS,2029,,,,INDIA,,1158281.7723038648
BIOMASS,2030,,,,INDIA,,1172226.0637271355
BIOMASS,2031,,,,INDIA,,1187913.4602756575
CRUDE,2021,,,,INDIA,,3997846.940078554
CRUDE,2022,,,,INDIA,,4507282.586876094
CRUDE,2023,,,,INDIA,,5321368.159636077
CRUDE,2024,,,,INDIA,,5806687.1644302495
CRUDE,2025,,,,INDIA,,6337848.859691159
CRUDE,2026,,,,INDIA,,6894537.951243413
CRUDE,2027,,,,INDIA,,7491370.99147504
CRUDE,2028,,,,INDIA,,8135011.472038438
CRUDE,2029,,,,INDIA,,8828478.85698053
CRUDE,2030,,,,INDIA,,9573880.892439976
CRUDE,2031,,,,INDIA,,10373761.41189376
