EnergyService,EnergyCarrier,ConsumerType1,ModelGeography,SubGeography1,SubGeography2,Year,Season,DayType,DaySlice,EnergyDemand
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2021,WINTER,ALLDAYS,EVENING,0.235517122
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2021,SPRING,ALLDAYS,NIGHT,0.581432894
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2021,SPRING,ALLDAYS,EARLY,0.183997751
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2021,SPRING,ALLDAYS,MORN,0.176637841
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2021,SPRING,ALLDAYS,MID,0.176637841
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2021,SPRING,ALLDAYS,AFTERNOON,0.176637841
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2021,SPRING,ALLDAYS,EVENING,0.235517122
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2022,SUMMER,ALLDAYS,NIGHT,0.600548286
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2022,SUMMER,ALLDAYS,EARLY,0.190046926
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2022,SUMMER,ALLDAYS,MORN,0.182445049
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2022,SUMMER,ALLDAYS,MID,0.182445049
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2022,SUMMER,ALLDAYS,AFTERNOON,0.182445049
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2022,SUMMER,ALLDAYS,EVENING,0.243260065
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2022,MONSOON,ALLDAYS,NIGHT,0.600548286
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2022,MONSOON,ALLDAYS,EARLY,0.190046926
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2022,MONSOON,ALLDAYS,MORN,0.182445049
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2022,MONSOON,ALLDAYS,MID,0.182445049
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2022,MONSOON,ALLDAYS,AFTERNOON,0.182445049
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2022,MONSOON,ALLDAYS,EVENING,0.243260065
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2022,AUTUMN,ALLDAYS,NIGHT,0.600548286
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2022,AUTUMN,ALLDAYS,EARLY,0.190046926
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2022,AUTUMN,ALLDAYS,MORN,0.182445049
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2022,AUTUMN,ALLDAYS,MID,0.182445049
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2022,AUTUMN,ALLDAYS,AFTERNOON,0.182445049
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2022,AUTUMN,ALLDAYS,EVENING,0.243260065
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2022,WINTER,ALLDAYS,NIGHT,0.600548286
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2022,WINTER,ALLDAYS,EARLY,0.190046926
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2022,WINTER,ALLDAYS,MORN,0.182445049
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2022,WINTER,ALLDAYS,MID,0.182445049
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2022,WINTER,ALLDAYS,AFTERNOON,0.182445049
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2022,WINTER,ALLDAYS,EVENING,0.243260065
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2022,SPRING,ALLDAYS,NIGHT,0.600548286
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2022,SPRING,ALLDAYS,EARLY,0.190046926
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2022,SPRING,ALLDAYS,MORN,0.182445049
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2022,SPRING,ALLDAYS,MID,0.182445049
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2022,SPRING,ALLDAYS,AFTERNOON,0.182445049
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2022,SPRING,ALLDAYS,EVENING,0.243260065
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2023,SUMMER,ALLDAYS,NIGHT,0.645644999
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2023,SUMMER,ALLDAYS,EARLY,0.204318038
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2023,SUMMER,ALLDAYS,MORN,0.196145316
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2023,SUMMER,ALLDAYS,MID,0.196145316
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2023,SUMMER,ALLDAYS,AFTERNOON,0.196145316
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2023,SUMMER,ALLDAYS,EVENING,0.261527088
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2023,MONSOON,ALLDAYS,NIGHT,0.645644999
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2023,MONSOON,ALLDAYS,EARLY,0.204318038
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2023,MONSOON,ALLDAYS,MORN,0.196145316
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2023,MONSOON,ALLDAYS,MID,0.196145316
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2023,MONSOON,ALLDAYS,AFTERNOON,0.196145316
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2023,MONSOON,ALLDAYS,EVENING,0.261527088
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2023,AUTUMN,ALLDAYS,NIGHT,0.645644999
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2023,AUTUMN,ALLDAYS,EARLY,0.204318038
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2023,AUTUMN,ALLDAYS,MORN,0.196145316
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2023,AUTUMN,ALLDAYS,MID,0.196145316
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2023,AUTUMN,ALLDAYS,AFTERNOON,0.196145316
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2023,AUTUMN,ALLDAYS,EVENING,0.261527088
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2023,WINTER,ALLDAYS,NIGHT,0.645644999
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2023,WINTER,ALLDAYS,EARLY,0.204318038
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2023,WINTER,ALLDAYS,MORN,0.196145316
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2023,WINTER,ALLDAYS,MID,0.196145316
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2023,WINTER,ALLDAYS,AFTERNOON,0.196145316
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2023,WINTER,ALLDAYS,EVENING,0.261527088
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2023,SPRING,ALLDAYS,NIGHT,0.645644999
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2023,SPRING,ALLDAYS,EARLY,0.204318038
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2023,SPRING,ALLDAYS,MORN,0.196145316
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2023,SPRING,ALLDAYS,MID,0.196145316
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2023,SPRING,ALLDAYS,AFTERNOON,0.196145316
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2023,SPRING,ALLDAYS,EVENING,0.261527088
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2024,SUMMER,ALLDAYS,NIGHT,0.705796302
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2024,SUMMER,ALLDAYS,EARLY,0.22335326
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2024,SUMMER,ALLDAYS,MORN,0.21441913
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2024,SUMMER,ALLDAYS,MID,0.21441913
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2024,SUMMER,ALLDAYS,AFTERNOON,0.21441913
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2024,SUMMER,ALLDAYS,EVENING,0.285892173
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2024,MONSOON,ALLDAYS,NIGHT,0.705796302
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2024,MONSOON,ALLDAYS,EARLY,0.22335326
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2024,MONSOON,ALLDAYS,MORN,0.21441913
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2024,MONSOON,ALLDAYS,MID,0.21441913
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2024,MONSOON,ALLDAYS,AFTERNOON,0.21441913
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2024,MONSOON,ALLDAYS,EVENING,0.285892173
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2024,AUTUMN,ALLDAYS,NIGHT,0.705796302
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2024,AUTUMN,ALLDAYS,EARLY,0.22335326
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2024,AUTUMN,ALLDAYS,MORN,0.21441913
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2024,AUTUMN,ALLDAYS,MID,0.21441913
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2024,AUTUMN,ALLDAYS,AFTERNOON,0.21441913
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2024,AUTUMN,ALLDAYS,EVENING,0.285892173
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2024,WINTER,ALLDAYS,NIGHT,0.705796302
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2024,WINTER,ALLDAYS,EARLY,0.22335326
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2024,WINTER,ALLDAYS,MORN,0.21441913
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2024,WINTER,ALLDAYS,MID,0.21441913
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2024,WINTER,ALLDAYS,AFTERNOON,0.21441913
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2024,WINTER,ALLDAYS,EVENING,0.285892173
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2024,SPRING,ALLDAYS,NIGHT,0.705796302
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2024,SPRING,ALLDAYS,EARLY,0.22335326
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2024,SPRING,ALLDAYS,MORN,0.21441913
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2024,SPRING,ALLDAYS,MID,0.21441913
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2024,SPRING,ALLDAYS,AFTERNOON,0.21441913
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2024,SPRING,ALLDAYS,EVENING,0.285892173
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2025,SUMMER,ALLDAYS,NIGHT,0.788386421
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2025,SUMMER,ALLDAYS,EARLY,0.249489374
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2025,SUMMER,ALLDAYS,MORN,0.239509799
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2025,SUMMER,ALLDAYS,MID,0.239509799
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2025,SUMMER,ALLDAYS,AFTERNOON,0.239509799
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2025,SUMMER,ALLDAYS,EVENING,0.319346398
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2025,MONSOON,ALLDAYS,NIGHT,0.788386421
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2025,MONSOON,ALLDAYS,EARLY,0.249489374
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2025,MONSOON,ALLDAYS,MORN,0.239509799
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2025,MONSOON,ALLDAYS,MID,0.239509799
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2025,MONSOON,ALLDAYS,AFTERNOON,0.239509799
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2025,MONSOON,ALLDAYS,EVENING,0.319346398
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2025,AUTUMN,ALLDAYS,NIGHT,0.788386421
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2025,AUTUMN,ALLDAYS,EARLY,0.249489374
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2025,AUTUMN,ALLDAYS,MORN,0.239509799
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2025,AUTUMN,ALLDAYS,MID,0.239509799
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2025,AUTUMN,ALLDAYS,AFTERNOON,0.239509799
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2025,AUTUMN,ALLDAYS,EVENING,0.319346398
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2025,WINTER,ALLDAYS,NIGHT,0.788386421
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2025,WINTER,ALLDAYS,EARLY,0.249489374
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2025,WINTER,ALLDAYS,MORN,0.239509799
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2025,WINTER,ALLDAYS,MID,0.239509799
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2025,WINTER,ALLDAYS,AFTERNOON,0.239509799
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2025,WINTER,ALLDAYS,EVENING,0.319346398
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2025,SPRING,ALLDAYS,NIGHT,0.788386421
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2025,SPRING,ALLDAYS,EARLY,0.249489374
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2025,SPRING,ALLDAYS,MORN,0.239509799
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2025,SPRING,ALLDAYS,MID,0.239509799
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2025,SPRING,ALLDAYS,AFTERNOON,0.239509799
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2025,SPRING,ALLDAYS,EVENING,0.319346398
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2026,SUMMER,ALLDAYS,NIGHT,0.904528759
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2026,SUMMER,ALLDAYS,EARLY,0.286243278
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2026,SUMMER,ALLDAYS,MORN,0.274793547
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2026,SUMMER,ALLDAYS,MID,0.274793547
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2026,SUMMER,ALLDAYS,AFTERNOON,0.274793547
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2026,SUMMER,ALLDAYS,EVENING,0.366391396
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2026,MONSOON,ALLDAYS,NIGHT,0.904528759
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2026,MONSOON,ALLDAYS,EARLY,0.286243278
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2026,MONSOON,ALLDAYS,MORN,0.274793547
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2026,MONSOON,ALLDAYS,MID,0.274793547
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2026,MONSOON,ALLDAYS,AFTERNOON,0.274793547
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2026,MONSOON,ALLDAYS,EVENING,0.366391396
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2026,AUTUMN,ALLDAYS,NIGHT,0.904528759
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2026,AUTUMN,ALLDAYS,EARLY,0.286243278
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2026,AUTUMN,ALLDAYS,MORN,0.274793547
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2026,AUTUMN,ALLDAYS,MID,0.274793547
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2026,AUTUMN,ALLDAYS,AFTERNOON,0.274793547
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2026,AUTUMN,ALLDAYS,EVENING,0.366391396
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2026,WINTER,ALLDAYS,NIGHT,0.904528759
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2026,WINTER,ALLDAYS,EARLY,0.286243278
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2026,WINTER,ALLDAYS,MORN,0.274793547
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2026,WINTER,ALLDAYS,MID,0.274793547
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2026,WINTER,ALLDAYS,AFTERNOON,0.274793547
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2026,WINTER,ALLDAYS,EVENING,0.366391396
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2026,SPRING,ALLDAYS,NIGHT,0.904528759
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2026,SPRING,ALLDAYS,EARLY,0.286243278
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2026,SPRING,ALLDAYS,MORN,0.274793547
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2026,SPRING,ALLDAYS,MID,0.274793547
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2026,SPRING,ALLDAYS,AFTERNOON,0.274793547
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2026,SPRING,ALLDAYS,EVENING,0.366391396
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2027,SUMMER,ALLDAYS,NIGHT,1.070952526
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2027,SUMMER,ALLDAYS,EARLY,0.338909027
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2027,SUMMER,ALLDAYS,MORN,0.325352666
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2027,SUMMER,ALLDAYS,MID,0.325352666
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2027,SUMMER,ALLDAYS,AFTERNOON,0.325352666
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2027,SUMMER,ALLDAYS,EVENING,0.433803555
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2027,MONSOON,ALLDAYS,NIGHT,1.070952526
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2027,MONSOON,ALLDAYS,EARLY,0.338909027
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2027,MONSOON,ALLDAYS,MORN,0.325352666
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2027,MONSOON,ALLDAYS,MID,0.325352666
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2027,MONSOON,ALLDAYS,AFTERNOON,0.325352666
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2027,MONSOON,ALLDAYS,EVENING,0.433803555
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2027,AUTUMN,ALLDAYS,NIGHT,1.070952526
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2027,AUTUMN,ALLDAYS,EARLY,0.338909027
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2027,AUTUMN,ALLDAYS,MORN,0.325352666
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2027,AUTUMN,ALLDAYS,MID,0.325352666
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2027,AUTUMN,ALLDAYS,AFTERNOON,0.325352666
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2027,AUTUMN,ALLDAYS,EVENING,0.433803555
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2027,WINTER,ALLDAYS,NIGHT,1.070952526
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2027,WINTER,ALLDAYS,EARLY,0.338909027
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2027,WINTER,ALLDAYS,MORN,0.325352666
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2027,WINTER,ALLDAYS,MID,0.325352666
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2027,WINTER,ALLDAYS,AFTERNOON,0.325352666
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2027,WINTER,ALLDAYS,EVENING,0.433803555
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2027,SPRING,ALLDAYS,NIGHT,1.070952526
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2027,SPRING,ALLDAYS,EARLY,0.338909027
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2027,SPRING,ALLDAYS,MORN,0.325352666
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2027,SPRING,ALLDAYS,MID,0.325352666
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2027,SPRING,ALLDAYS,AFTERNOON,0.325352666
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2027,SPRING,ALLDAYS,EVENING,0.433803555
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2028,SUMMER,ALLDAYS,NIGHT,1.312843929
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2028,SUMMER,ALLDAYS,EARLY,0.415456939
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2028,SUMMER,ALLDAYS,MORN,0.398838662
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2028,SUMMER,ALLDAYS,MID,0.398838662
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2028,SUMMER,ALLDAYS,AFTERNOON,0.398838662
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2028,SUMMER,ALLDAYS,EVENING,0.531784882
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2028,MONSOON,ALLDAYS,NIGHT,1.312843929
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2028,MONSOON,ALLDAYS,EARLY,0.415456939
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2028,MONSOON,ALLDAYS,MORN,0.398838662
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2028,MONSOON,ALLDAYS,MID,0.398838662
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2028,MONSOON,ALLDAYS,AFTERNOON,0.398838662
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2028,MONSOON,ALLDAYS,EVENING,0.531784882
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2028,AUTUMN,ALLDAYS,NIGHT,1.312843929
