EnergyCarrier,Year,Season,DayType,DaySlice,ModelGeography,SubGeography1,ECCostInBT_BA
BIOGAS,2022,,,,INDIA,,17110.25775970084
BIOGAS,2023,,,,INDIA,,16874.76284706539
BIOGAS,2024,,,,INDIA,,16744.101234278394
BIOGAS,2025,,,,INDIA,,16717.420846442117
BIOGAS,2026,,,,INDIA,,16757.43134358585
BIOGAS,2027,,,,INDIA,,16696.730876902773
BIOGAS,2028,,,,INDIA,,16674.62715591297
BIOGAS,2029,,,,INDIA,,16672.98482753863
BIOGAS,2030,,,,INDIA,,16685.111097665478
BIOGAS,2031,,,,INDIA,,16698.302243120863
BIOMASS,2021,,,,INDIA,,1074088.645654583
BIOMASS,2022,,,,INDIA,,1066695.8439531517
BIOMASS,2023,,,,INDIA,,1063141.654008483
BIOMASS,2024,,,,INDIA,,1066239.2677329197
BIOMASS,2025,,,,INDIA,,1067918.8297697513
BIOMASS,2026,,,,INDIA,,1071215.4564899679
BIOMASS,2027,,,,INDIA,,1075409.7428913126
BIOMASS,2028,,,,INDIA,,1079801.749625065
BIOMASS,2029,,,,INDIA,,1086503.5088921017
BIOMASS,2030,,,,INDIA,,1095974.2488316086
BIOMASS,2031,,,,INDIA,,1107994.7788356289
CRUDE,2021,,,,INDIA,,4600470.061757629
CRUDE,2022,,,,INDIA,,5247971.483244498
CRUDE,2023,,,,INDIA,,6204862.001921258
CRUDE,2024,,,,INDIA,,6756124.986628251
CRUDE,2025,,,,INDIA,,7356661.099641229
CRUDE,2026,,,,INDIA,,7985313.461455959
CRUDE,2027,,,,INDIA,,8656670.392270992
CRUDE,2028,,,,INDIA,,9378724.141345972
CRUDE,2029,,,,INDIA,,10154613.745217452
CRUDE,2030,,,,INDIA,,10987324.067042751
CRUDE,2031,,,,INDIA,,11879186.155440424
ELECTRICITY,2021,SUMMER,ALLDAYS,EARLY,INDIA,ER,167.52381640573242
ELECTRICITY,2021,SUMMER,ALLDAYS,EARLY,INDIA,WR,536.1573264067483
ELECTRICITY,2021,SUMMER,ALLDAYS,EARLY,INDIA,NR,487.9330525699197
ELECTRICITY,2021,SUMMER,ALLDAYS,EARLY,INDIA,SR,282.6050073706941
ELECTRICITY,2021,SUMMER,ALLDAYS,EARLY,INDIA,NER,9.1261531104054
ELECTRICITY,2021,SUMMER,ALLDAYS,MORN,INDIA,ER,194.3320597593228
ELECTRICITY,2021,SUMMER,ALLDAYS,MORN,INDIA,WR,619.2215000203665
ELECTRICITY,2021,SUMMER,ALLDAYS,MORN,INDIA,NR,592.5976110148586
ELECTRICITY,2021,SUMMER,ALLDAYS,MORN,INDIA,SR,326.05571978056133
ELECTRICITY,2021,SUMMER,ALLDAYS,MORN,INDIA,NER,14.19953819925874
ELECTRICITY,2021,SUMMER,ALLDAYS,MID,INDIA,ER,197.18332836881729
ELECTRICITY,2021,SUMMER,ALLDAYS,MID,INDIA,WR,604.2104636351819
ELECTRICITY,2021,SUMMER,ALLDAYS,MID,INDIA,NR,592.4182494897002
ELECTRICITY,2021,SUMMER,ALLDAYS,MID,INDIA,SR,316.71331996772403
ELECTRICITY,2021,SUMMER,ALLDAYS,MID,INDIA,NER,18.02030076307637
ELECTRICITY,2021,SUMMER,ALLDAYS,AFTERNOON,INDIA,ER,195.00260269476274
ELECTRICITY,2021,SUMMER,ALLDAYS,AFTERNOON,INDIA,WR,566.2958669965044
ELECTRICITY,2021,SUMMER,ALLDAYS,AFTERNOON,INDIA,NR,529.4097719614698
ELECTRICITY,2021,SUMMER,ALLDAYS,AFTERNOON,INDIA,SR,291.398864903303
ELECTRICITY,2021,SUMMER,ALLDAYS,AFTERNOON,INDIA,NER,15.760775698828112
ELECTRICITY,2021,SUMMER,ALLDAYS,EVENING,INDIA,ER,314.99486692986113
ELECTRICITY,2021,SUMMER,ALLDAYS,EVENING,INDIA,WR,769.6590717265526
ELECTRICITY,2021,SUMMER,ALLDAYS,EVENING,INDIA,NR,918.3949164460722
ELECTRICITY,2021,SUMMER,ALLDAYS,EVENING,INDIA,SR,422.6174011328494
ELECTRICITY,2021,SUMMER,ALLDAYS,EVENING,INDIA,NER,26.685921686256908
ELECTRICITY,2021,SUMMER,ALLDAYS,NIGHT,INDIA,ER,406.158237306214
ELECTRICITY,2021,SUMMER,ALLDAYS,NIGHT,INDIA,WR,1214.664592674928
ELECTRICITY,2021,SUMMER,ALLDAYS,NIGHT,INDIA,NR,1136.9942565039585
ELECTRICITY,2021,SUMMER,ALLDAYS,NIGHT,INDIA,SR,648.6063011008912
ELECTRICITY,2021,SUMMER,ALLDAYS,NIGHT,INDIA,NER,21.17766457207453
ELECTRICITY,2021,MONSOON,ALLDAYS,EARLY,INDIA,ER,183.41622707319144
ELECTRICITY,2021,MONSOON,ALLDAYS,EARLY,INDIA,WR,417.2893299723511
ELECTRICITY,2021,MONSOON,ALLDAYS,EARLY,INDIA,NR,421.3511391136154
ELECTRICITY,2021,MONSOON,ALLDAYS,EARLY,INDIA,SR,216.07997239105174
ELECTRICITY,2021,MONSOON,ALLDAYS,EARLY,INDIA,NER,13.311360863163408
ELECTRICITY,2021,MONSOON,ALLDAYS,MORN,INDIA,ER,190.79561358578513
ELECTRICITY,2021,MONSOON,ALLDAYS,MORN,INDIA,WR,482.78652056951535
ELECTRICITY,2021,MONSOON,ALLDAYS,MORN,INDIA,NR,484.52524045512735
ELECTRICITY,2021,MONSOON,ALLDAYS,MORN,INDIA,SR,248.5675133988161
ELECTRICITY,2021,MONSOON,ALLDAYS,MORN,INDIA,NER,14.248310221932952
ELECTRICITY,2021,MONSOON,ALLDAYS,MID,INDIA,ER,195.66392901098763
ELECTRICITY,2021,MONSOON,ALLDAYS,MID,INDIA,WR,507.4130949750603
ELECTRICITY,2021,MONSOON,ALLDAYS,MID,INDIA,NR,499.8541417410228
ELECTRICITY,2021,MONSOON,ALLDAYS,MID,INDIA,SR,264.43327530423767
ELECTRICITY,2021,MONSOON,ALLDAYS,MID,INDIA,NER,18.073614844882066
ELECTRICITY,2021,MONSOON,ALLDAYS,AFTERNOON,INDIA,ER,194.37469777459413
ELECTRICITY,2021,MONSOON,ALLDAYS,AFTERNOON,INDIA,WR,496.4188347801155
ELECTRICITY,2021,MONSOON,ALLDAYS,AFTERNOON,INDIA,NR,532.0534888515031
ELECTRICITY,2021,MONSOON,ALLDAYS,AFTERNOON,INDIA,SR,255.65131705209262
ELECTRICITY,2021,MONSOON,ALLDAYS,AFTERNOON,INDIA,NER,16.610422928331108
ELECTRICITY,2021,MONSOON,ALLDAYS,EVENING,INDIA,ER,302.0390323152982
ELECTRICITY,2021,MONSOON,ALLDAYS,EVENING,INDIA,WR,595.7464991965506
ELECTRICITY,2021,MONSOON,ALLDAYS,EVENING,INDIA,NR,791.7097489994122
ELECTRICITY,2021,MONSOON,ALLDAYS,EVENING,INDIA,SR,323.46615161312957
ELECTRICITY,2021,MONSOON,ALLDAYS,EVENING,INDIA,NER,34.53002473123446
ELECTRICITY,2021,MONSOON,ALLDAYS,NIGHT,INDIA,ER,412.21761419527076
ELECTRICITY,2021,MONSOON,ALLDAYS,NIGHT,INDIA,WR,793.3851337327371
ELECTRICITY,2021,MONSOON,ALLDAYS,NIGHT,INDIA,NR,947.3104041690084
ELECTRICITY,2021,MONSOON,ALLDAYS,NIGHT,INDIA,SR,381.75687107519866
ELECTRICITY,2021,MONSOON,ALLDAYS,NIGHT,INDIA,NER,23.12815168590627
ELECTRICITY,2021,AUTUMN,ALLDAYS,EARLY,INDIA,ER,144.3499673711584
ELECTRICITY,2021,AUTUMN,ALLDAYS,EARLY,INDIA,WR,439.7924840930124
ELECTRICITY,2021,AUTUMN,ALLDAYS,EARLY,INDIA,NR,390.9515701051226
ELECTRICITY,2021,AUTUMN,ALLDAYS,EARLY,INDIA,SR,229.0709413878472
ELECTRICITY,2021,AUTUMN,ALLDAYS,EARLY,INDIA,NER,8.313305786106884
ELECTRICITY,2021,AUTUMN,ALLDAYS,MORN,INDIA,ER,186.90849562014262
ELECTRICITY,2021,AUTUMN,ALLDAYS,MORN,INDIA,WR,562.9695613973302
ELECTRICITY,2021,AUTUMN,ALLDAYS,MORN,INDIA,NR,517.5287150608638
ELECTRICITY,2021,AUTUMN,ALLDAYS,MORN,INDIA,SR,295.51033310297214
ELECTRICITY,2021,AUTUMN,ALLDAYS,MORN,INDIA,NER,13.311754346129874
ELECTRICITY,2021,AUTUMN,ALLDAYS,MID,INDIA,ER,196.57921320980944
ELECTRICITY,2021,AUTUMN,ALLDAYS,MID,INDIA,WR,616.3213036522895
ELECTRICITY,2021,AUTUMN,ALLDAYS,MID,INDIA,NR,588.9591834720156
ELECTRICITY,2021,AUTUMN,ALLDAYS,MID,INDIA,SR,327.8001226073337
ELECTRICITY,2021,AUTUMN,ALLDAYS,MID,INDIA,NER,17.746322855643605
ELECTRICITY,2021,AUTUMN,ALLDAYS,AFTERNOON,INDIA,ER,192.84801369967235
ELECTRICITY,2021,AUTUMN,ALLDAYS,AFTERNOON,INDIA,WR,595.1225472655095
ELECTRICITY,2021,AUTUMN,ALLDAYS,AFTERNOON,INDIA,NR,561.0965081783257
ELECTRICITY,2021,AUTUMN,ALLDAYS,AFTERNOON,INDIA,SR,313.00069026041353
ELECTRICITY,2021,AUTUMN,ALLDAYS,AFTERNOON,INDIA,NER,13.594847847287351
ELECTRICITY,2021,AUTUMN,ALLDAYS,EVENING,INDIA,ER,276.38018223369284
ELECTRICITY,2021,AUTUMN,ALLDAYS,EVENING,INDIA,WR,664.2880542833975
ELECTRICITY,2021,AUTUMN,ALLDAYS,EVENING,INDIA,NR,709.4594260229572
ELECTRICITY,2021,AUTUMN,ALLDAYS,EVENING,INDIA,SR,363.2672506918131
ELECTRICITY,2021,AUTUMN,ALLDAYS,EVENING,INDIA,NER,27.56455265550672
ELECTRICITY,2021,AUTUMN,ALLDAYS,NIGHT,INDIA,ER,323.50876131496466
ELECTRICITY,2021,AUTUMN,ALLDAYS,NIGHT,INDIA,WR,967.3653230322996
ELECTRICITY,2021,AUTUMN,ALLDAYS,NIGHT,INDIA,NR,878.8005979143743
ELECTRICITY,2021,AUTUMN,ALLDAYS,NIGHT,INDIA,SR,503.745530797656
ELECTRICITY,2021,AUTUMN,ALLDAYS,NIGHT,INDIA,NER,20.6300373246617
ELECTRICITY,2021,WINTER,ALLDAYS,EARLY,INDIA,ER,138.75487489213873
ELECTRICITY,2021,WINTER,ALLDAYS,EARLY,INDIA,WR,467.30590440394377
ELECTRICITY,2021,WINTER,ALLDAYS,EARLY,INDIA,NR,397.3398521366475
ELECTRICITY,2021,WINTER,ALLDAYS,EARLY,INDIA,SR,240.85842856615577
ELECTRICITY,2021,WINTER,ALLDAYS,EARLY,INDIA,NER,12.567423228628858
ELECTRICITY,2021,WINTER,ALLDAYS,MORN,INDIA,ER,157.22567030116795
ELECTRICITY,2021,WINTER,ALLDAYS,MORN,INDIA,WR,558.8011094094759
ELECTRICITY,2021,WINTER,ALLDAYS,MORN,INDIA,NR,415.89942303280634
ELECTRICITY,2021,WINTER,ALLDAYS,MORN,INDIA,SR,288.07868615218126
ELECTRICITY,2021,WINTER,ALLDAYS,MORN,INDIA,NER,9.301434659401373
ELECTRICITY,2021,WINTER,ALLDAYS,MID,INDIA,ER,175.31084441701123
ELECTRICITY,2021,WINTER,ALLDAYS,MID,INDIA,WR,611.4099211650583
ELECTRICITY,2021,WINTER,ALLDAYS,MID,INDIA,NR,429.5281535766064
ELECTRICITY,2021,WINTER,ALLDAYS,MID,INDIA,SR,328.09014228950747
ELECTRICITY,2021,WINTER,ALLDAYS,MID,INDIA,NER,10.558101637798407
ELECTRICITY,2021,WINTER,ALLDAYS,AFTERNOON,INDIA,ER,165.4149943688799
ELECTRICITY,2021,WINTER,ALLDAYS,AFTERNOON,INDIA,WR,588.3350333474073
ELECTRICITY,2021,WINTER,ALLDAYS,AFTERNOON,INDIA,NR,434.59328186311484
ELECTRICITY,2021,WINTER,ALLDAYS,AFTERNOON,INDIA,SR,317.5941387912322
ELECTRICITY,2021,WINTER,ALLDAYS,AFTERNOON,INDIA,NER,9.47881239446878
ELECTRICITY,2021,WINTER,ALLDAYS,EVENING,INDIA,ER,209.54088313406808
ELECTRICITY,2021,WINTER,ALLDAYS,EVENING,INDIA,WR,597.7090349066358
ELECTRICITY,2021,WINTER,ALLDAYS,EVENING,INDIA,NR,528.9785758477885
ELECTRICITY,2021,WINTER,ALLDAYS,EVENING,INDIA,SR,315.8887471953733
ELECTRICITY,2021,WINTER,ALLDAYS,EVENING,INDIA,NER,23.22978924488543
ELECTRICITY,2021,WINTER,ALLDAYS,NIGHT,INDIA,ER,293.6440176327898
ELECTRICITY,2021,WINTER,ALLDAYS,NIGHT,INDIA,WR,971.5940714194354
ELECTRICITY,2021,WINTER,ALLDAYS,NIGHT,INDIA,NR,804.2933516924709
ELECTRICITY,2021,WINTER,ALLDAYS,NIGHT,INDIA,SR,490.24565717580776
ELECTRICITY,2021,WINTER,ALLDAYS,NIGHT,INDIA,NER,17.898306720032938
ELECTRICITY,2021,SPRING,ALLDAYS,EARLY,INDIA,ER,131.73907285104934
ELECTRICITY,2021,SPRING,ALLDAYS,EARLY,INDIA,WR,442.3729320607125
ELECTRICITY,2021,SPRING,ALLDAYS,EARLY,INDIA,NR,369.788183026865
ELECTRICITY,2021,SPRING,ALLDAYS,EARLY,INDIA,SR,226.21293658514617
ELECTRICITY,2021,SPRING,ALLDAYS,EARLY,INDIA,NER,7.372461843862023
ELECTRICITY,2021,SPRING,ALLDAYS,MORN,INDIA,ER,176.6908708253104
ELECTRICITY,2021,SPRING,ALLDAYS,MORN,INDIA,WR,564.1635182022524
ELECTRICITY,2021,SPRING,ALLDAYS,MORN,INDIA,NR,457.9209690945304
ELECTRICITY,2021,SPRING,ALLDAYS,MORN,INDIA,SR,300.29277963613225
ELECTRICITY,2021,SPRING,ALLDAYS,MORN,INDIA,NER,11.186552851619236
ELECTRICITY,2021,SPRING,ALLDAYS,MID,INDIA,ER,193.8212294691335
ELECTRICITY,2021,SPRING,ALLDAYS,MID,INDIA,WR,626.2974964267798
ELECTRICITY,2021,SPRING,ALLDAYS,MID,INDIA,NR,508.89478805496356
ELECTRICITY,2021,SPRING,ALLDAYS,MID,INDIA,SR,338.8231351411134
ELECTRICITY,2021,SPRING,ALLDAYS,MID,INDIA,NER,14.630289709953004
ELECTRICITY,2021,SPRING,ALLDAYS,AFTERNOON,INDIA,ER,191.04115475815524
ELECTRICITY,2021,SPRING,ALLDAYS,AFTERNOON,INDIA,WR,612.4609548450544
ELECTRICITY,2021,SPRING,ALLDAYS,AFTERNOON,INDIA,NR,503.3184621244087
ELECTRICITY,2021,SPRING,ALLDAYS,AFTERNOON,INDIA,SR,332.1903531113814
ELECTRICITY,2021,SPRING,ALLDAYS,AFTERNOON,INDIA,NER,12.726876362643548
ELECTRICITY,2021,SPRING,ALLDAYS,EVENING,INDIA,ER,259.85753148758374
ELECTRICITY,2021,SPRING,ALLDAYS,EVENING,INDIA,WR,675.3670083931448
ELECTRICITY,2021,SPRING,ALLDAYS,EVENING,INDIA,NR,589.4102187543109
ELECTRICITY,2021,SPRING,ALLDAYS,EVENING,INDIA,SR,401.0024743814541
ELECTRICITY,2021,SPRING,ALLDAYS,EVENING,INDIA,NER,26.626166574335954
ELECTRICITY,2021,SPRING,ALLDAYS,NIGHT,INDIA,ER,318.21992658608275
ELECTRICITY,2021,SPRING,ALLDAYS,NIGHT,INDIA,WR,1007.1478726563662
ELECTRICITY,2021,SPRING,ALLDAYS,NIGHT,INDIA,NR,827.7867061515934
ELECTRICITY,2021,SPRING,ALLDAYS,NIGHT,INDIA,SR,528.5051640319791
ELECTRICITY,2021,SPRING,ALLDAYS,NIGHT,INDIA,NER,19.297853368617623
ELECTRICITY,2022,SUMMER,ALLDAYS,EARLY,INDIA,ER,184.30312096612676
ELECTRICITY,2022,SUMMER,ALLDAYS,EARLY,INDIA,WR,563.1183203798175
ELECTRICITY,2022,SUMMER,ALLDAYS,EARLY,INDIA,NR,517.4045327794472
ELECTRICITY,2022,SUMMER,ALLDAYS,EARLY,INDIA,SR,308.95340485392296
ELECTRICITY,2022,SUMMER,ALLDAYS,EARLY,INDIA,NER,10.806442879044427
ELECTRICITY,2022,SUMMER,ALLDAYS,MORN,INDIA,ER,208.4546289705625
ELECTRICITY,2022,SUMMER,ALLDAYS,MORN,INDIA,WR,660.7341162850266
ELECTRICITY,2022,SUMMER,ALLDAYS,MORN,INDIA,NR,634.0141767641455
ELECTRICITY,2022,SUMMER,ALLDAYS,MORN,INDIA,SR,353.76963412601344
ELECTRICITY,2022,SUMMER,ALLDAYS,MORN,INDIA,NER,16.4874037008391
ELECTRICITY,2022,SUMMER,ALLDAYS,MID,INDIA,ER,211.09099562625352
ELECTRICITY,2022,SUMMER,ALLDAYS,MID,INDIA,WR,647.7178000569488
ELECTRICITY,2022,SUMMER,ALLDAYS,MID,INDIA,NR,660.6131989790672
ELECTRICITY,2022,SUMMER,ALLDAYS,MID,INDIA,SR,344.2000002103206
ELECTRICITY,2022,SUMMER,ALLDAYS,MID,INDIA,NER,20.480439220302095
ELECTRICITY,2022,SUMMER,ALLDAYS,AFTERNOON,INDIA,ER,208.85287963050243
ELECTRICITY,2022,SUMMER,ALLDAYS,AFTERNOON,INDIA,WR,607.4350329713789
ELECTRICITY,2022,SUMMER,ALLDAYS,AFTERNOON,INDIA,NR,598.8905520792674
ELECTRICITY,2022,SUMMER,ALLDAYS,AFTERNOON,INDIA,SR,316.5508608116102
ELECTRICITY,2022,SUMMER,ALLDAYS,AFTERNOON,INDIA,NER,18.470864946614366
ELECTRICITY,2022,SUMMER,ALLDAYS,EVENING,INDIA,ER,332.12401453986735
ELECTRICITY,2022,SUMMER,ALLDAYS,EVENING,INDIA,WR,817.0719683929004
ELECTRICITY,2022,SUMMER,ALLDAYS,EVENING,INDIA,NR,972.110229605107
ELECTRICITY,2022,SUMMER,ALLDAYS,EVENING,INDIA,SR,454.36721744148815
ELECTRICITY,2022,SUMMER,ALLDAYS,EVENING,INDIA,NER,29.88101531139696
ELECTRICITY,2022,SUMMER,ALLDAYS,NIGHT,INDIA,ER,454.3122138806191
ELECTRICITY,2022,SUMMER,ALLDAYS,NIGHT,INDIA,WR,1244.4737725611049
ELECTRICITY,2022,SUMMER,ALLDAYS,NIGHT,INDIA,NR,1209.5563651869504
ELECTRICITY,2022,SUMMER,ALLDAYS,NIGHT,INDIA,SR,699.2854665666708
ELECTRICITY,2022,SUMMER,ALLDAYS,NIGHT,INDIA,NER,23.995466708794208
ELECTRICITY,2022,MONSOON,ALLDAYS,EARLY,INDIA,ER,197.3723926994614
ELECTRICITY,2022,MONSOON,ALLDAYS,EARLY,INDIA,WR,457.8286019213923
ELECTRICITY,2022,MONSOON,ALLDAYS,EARLY,INDIA,NR,476.55732730023294
ELECTRICITY,2022,MONSOON,ALLDAYS,EARLY,INDIA,SR,237.68747445328566
ELECTRICITY,2022,MONSOON,ALLDAYS,EARLY,INDIA,NER,14.365843505508659
ELECTRICITY,2022,MONSOON,ALLDAYS,MORN,INDIA,ER,203.86379000026173
ELECTRICITY,2022,MONSOON,ALLDAYS,MORN,INDIA,WR,523.7688752340623
ELECTRICITY,2022,MONSOON,ALLDAYS,MORN,INDIA,NR,491.94586161861844
ELECTRICITY,2022,MONSOON,ALLDAYS,MORN,INDIA,SR,269.09905478883763
ELECTRICITY,2022,MONSOON,ALLDAYS,MORN,INDIA,NER,15.411932681229313
ELECTRICITY,2022,MONSOON,ALLDAYS,MID,INDIA,ER,208.83502924185692
ELECTRICITY,2022,MONSOON,ALLDAYS,MID,INDIA,WR,547.7997247531939
ELECTRICITY,2022,MONSOON,ALLDAYS,MID,INDIA,NR,525.6338786374458
ELECTRICITY,2022,MONSOON,ALLDAYS,MID,INDIA,SR,285.384048456027
ELECTRICITY,2022,MONSOON,ALLDAYS,MID,INDIA,NER,19.412405818783938
ELECTRICITY,2022,MONSOON,ALLDAYS,AFTERNOON,INDIA,ER,207.66389970941358
ELECTRICITY,2022,MONSOON,ALLDAYS,AFTERNOON,INDIA,WR,536.9931350177112
ELECTRICITY,2022,MONSOON,ALLDAYS,AFTERNOON,INDIA,NR,522.7207236954021
ELECTRICITY,2022,MONSOON,ALLDAYS,AFTERNOON,INDIA,SR,276.71758908431906
ELECTRICITY,2022,MONSOON,ALLDAYS,AFTERNOON,INDIA,NER,17.689530897090286
ELECTRICITY,2022,MONSOON,ALLDAYS,EVENING,INDIA,ER,320.95136025568826
