ModelGeography,EnergyService,EfficiencyLevelName,Year,ServiceTech,EnergyCarrier,SpecificEnergyConsumption
INDIA,ALUMINIUM,AVERAGE,2032,PRIMARY_Norm,NATGAS,0.831012309
INDIA,ALUMINIUM,AVERAGE,2032,PRIMARY_INERT,NATGAS,0.831012309
INDIA,ALUMINIUM,AVERAGE,2033,PRIMARY_Norm,NATGAS,1.080070899
INDIA,ALUMINIUM,AVERAGE,2033,PRIMARY_INERT,NATGAS,1.080070899
INDIA,ALUMINIUM,AVERAGE,2034,PRIMARY_Norm,NATGAS,1.316037756
INDIA,ALUMINIUM,AVERAGE,2034,PRIMARY_INERT,NATGAS,1.316037756
INDIA,ALUMINIUM,AVERAGE,2035,PRIMARY_Norm,NATGAS,1.539414832
INDIA,ALUMINIUM,AVERAGE,2035,PRIMARY_INERT,NATGAS,1.539414832
INDIA,ALUMINIUM,AVERAGE,2036,PRIMARY_Norm,NATGAS,1.750687084
INDIA,ALUMINIUM,AVERAGE,2036,PRIMARY_INERT,NATGAS,1.750687084
INDIA,ALUMINIUM,AVERAGE,2037,PRIMARY_Norm,NATGAS,1.950323017
INDIA,ALUMINIUM,AVERAGE,2037,PRIMARY_INERT,NATGAS,1.950323017
INDIA,ALUMINIUM,AVERAGE,2038,PRIMARY_Norm,NATGAS,2.138775203
INDIA,ALUMINIUM,AVERAGE,2038,PRIMARY_INERT,NATGAS,2.138775203
INDIA,ALUMINIUM,AVERAGE,2039,PRIMARY_Norm,NATGAS,2.316480785
INDIA,ALUMINIUM,AVERAGE,2039,PRIMARY_INERT,NATGAS,2.316480785
INDIA,ALUMINIUM,AVERAGE,2040,PRIMARY_Norm,NATGAS,2.483861974
INDIA,ALUMINIUM,AVERAGE,2040,PRIMARY_INERT,NATGAS,2.483861974
INDIA,ALUMINIUM,AVERAGE,2041,PRIMARY_Norm,NATGAS,2.641326516
INDIA,ALUMINIUM,AVERAGE,2041,PRIMARY_INERT,NATGAS,2.641326516
INDIA,ALUMINIUM,AVERAGE,2022,PRIMARY_Norm,ELECTRICITY,14721.99418
INDIA,ALUMINIUM,AVERAGE,2022,PRIMARY_INERT,ELECTRICITY,13721.99418
INDIA,ALUMINIUM,AVERAGE,2022,SECONDARY_Norm,ELECTRICITY,222.5480799
INDIA,ALUMINIUM,AVERAGE,2023,PRIMARY_Norm,ELECTRICITY,14699.92479
INDIA,ALUMINIUM,AVERAGE,2023,PRIMARY_INERT,ELECTRICITY,13699.92479
INDIA,ALUMINIUM,AVERAGE,2023,SECONDARY_Norm,ELECTRICITY,221.4353395
INDIA,ALUMINIUM,AVERAGE,2024,PRIMARY_Norm,ELECTRICITY,14677.88847
INDIA,ALUMINIUM,AVERAGE,2024,PRIMARY_INERT,ELECTRICITY,13677.88847
INDIA,ALUMINIUM,AVERAGE,2024,SECONDARY_Norm,ELECTRICITY,220.3281628
INDIA,ALUMINIUM,AVERAGE,2025,PRIMARY_Norm,ELECTRICITY,14621.92747
INDIA,ALUMINIUM,AVERAGE,2025,PRIMARY_INERT,ELECTRICITY,13621.92747
INDIA,ALUMINIUM,AVERAGE,2025,SECONDARY_Norm,ELECTRICITY,218.1248812
INDIA,ALUMINIUM,AVERAGE,2026,PRIMARY_Norm,ELECTRICITY,14566.17983
INDIA,ALUMINIUM,AVERAGE,2026,PRIMARY_INERT,ELECTRICITY,13566.17983
INDIA,ALUMINIUM,AVERAGE,2026,SECONDARY_Norm,ELECTRICITY,215.9436324
INDIA,ALUMINIUM,AVERAGE,2027,PRIMARY_Norm,ELECTRICITY,14510.64473
INDIA,ALUMINIUM,AVERAGE,2027,PRIMARY_INERT,ELECTRICITY,13510.64473
INDIA,ALUMINIUM,AVERAGE,2027,SECONDARY_Norm,ELECTRICITY,213.7841961
INDIA,ALUMINIUM,AVERAGE,2028,PRIMARY_Norm,ELECTRICITY,14455.32137
INDIA,ALUMINIUM,AVERAGE,2028,PRIMARY_INERT,ELECTRICITY,13455.32137
INDIA,ALUMINIUM,AVERAGE,2028,SECONDARY_Norm,ELECTRICITY,211.6463541
INDIA,ALUMINIUM,AVERAGE,2029,PRIMARY_Norm,ELECTRICITY,14400.20893
INDIA,ALUMINIUM,AVERAGE,2029,PRIMARY_INERT,ELECTRICITY,13400.20893
INDIA,ALUMINIUM,AVERAGE,2029,SECONDARY_Norm,ELECTRICITY,209.5298906
INDIA,ALUMINIUM,AVERAGE,2030,PRIMARY_Norm,ELECTRICITY,14345.30661
INDIA,ALUMINIUM,AVERAGE,2030,PRIMARY_INERT,ELECTRICITY,13345.30661
INDIA,ALUMINIUM,AVERAGE,2030,SECONDARY_Norm,ELECTRICITY,207.4345917
INDIA,ALUMINIUM,AVERAGE,2031,PRIMARY_Norm,ELECTRICITY,14290.61361
INDIA,ALUMINIUM,AVERAGE,2031,PRIMARY_INERT,ELECTRICITY,13290.61361
INDIA,ALUMINIUM,AVERAGE,2031,SECONDARY_Norm,ELECTRICITY,205.3602458
INDIA,ALUMINIUM,AVERAGE,2032,PRIMARY_Norm,ELECTRICITY,14236.12914
INDIA,ALUMINIUM,AVERAGE,2032,PRIMARY_INERT,ELECTRICITY,13236.12914
INDIA,ALUMINIUM,AVERAGE,2032,SECONDARY_Norm,ELECTRICITY,203.3066433
INDIA,ALUMINIUM,AVERAGE,2033,PRIMARY_Norm,ELECTRICITY,14181.85239
INDIA,ALUMINIUM,AVERAGE,2033,PRIMARY_INERT,ELECTRICITY,13181.85239
INDIA,ALUMINIUM,AVERAGE,2033,SECONDARY_Norm,ELECTRICITY,201.2735769
INDIA,ALUMINIUM,AVERAGE,2034,PRIMARY_Norm,ELECTRICITY,14127.78258
INDIA,ALUMINIUM,AVERAGE,2034,PRIMARY_INERT,ELECTRICITY,13127.78258
INDIA,ALUMINIUM,AVERAGE,2034,SECONDARY_Norm,ELECTRICITY,199.2608411
INDIA,ALUMINIUM,AVERAGE,2035,PRIMARY_Norm,ELECTRICITY,14073.91892
INDIA,ALUMINIUM,AVERAGE,2035,PRIMARY_INERT,ELECTRICITY,13073.91892
INDIA,ALUMINIUM,AVERAGE,2035,SECONDARY_Norm,ELECTRICITY,197.2682327
INDIA,ALUMINIUM,AVERAGE,2036,PRIMARY_Norm,ELECTRICITY,14020.26062
INDIA,ALUMINIUM,AVERAGE,2036,PRIMARY_INERT,ELECTRICITY,13020.26062
INDIA,ALUMINIUM,AVERAGE,2036,SECONDARY_Norm,ELECTRICITY,195.2955504
INDIA,ALUMINIUM,AVERAGE,2037,PRIMARY_Norm,ELECTRICITY,13966.8069
INDIA,ALUMINIUM,AVERAGE,2037,PRIMARY_INERT,ELECTRICITY,12966.8069
INDIA,ALUMINIUM,AVERAGE,2037,SECONDARY_Norm,ELECTRICITY,193.3425949
INDIA,ALUMINIUM,AVERAGE,2038,PRIMARY_Norm,ELECTRICITY,13913.55697
INDIA,ALUMINIUM,AVERAGE,2038,PRIMARY_INERT,ELECTRICITY,12913.55697
INDIA,ALUMINIUM,AVERAGE,2038,SECONDARY_Norm,ELECTRICITY,191.4091689
INDIA,ALUMINIUM,AVERAGE,2039,PRIMARY_Norm,ELECTRICITY,13860.51006
INDIA,ALUMINIUM,AVERAGE,2039,PRIMARY_INERT,ELECTRICITY,12860.51006
INDIA,ALUMINIUM,AVERAGE,2039,SECONDARY_Norm,ELECTRICITY,189.4950772
INDIA,ALUMINIUM,AVERAGE,2040,PRIMARY_Norm,ELECTRICITY,13807.6654
INDIA,ALUMINIUM,AVERAGE,2040,PRIMARY_INERT,ELECTRICITY,12807.6654
INDIA,ALUMINIUM,AVERAGE,2040,SECONDARY_Norm,ELECTRICITY,187.6001264
INDIA,ALUMINIUM,AVERAGE,2041,PRIMARY_Norm,ELECTRICITY,13755.02222
INDIA,ALUMINIUM,AVERAGE,2041,PRIMARY_INERT,ELECTRICITY,12755.02222
INDIA,ALUMINIUM,AVERAGE,2041,SECONDARY_Norm,ELECTRICITY,185.7241252
INDIA,ALUMINIUM,AVERAGE,2022,SECONDARY_Norm,PP_OTHER,7.21055779
INDIA,ALUMINIUM,AVERAGE,2023,SECONDARY_Norm,PP_OTHER,7.174505001
INDIA,ALUMINIUM,AVERAGE,2024,SECONDARY_Norm,PP_OTHER,7.138632476
INDIA,ALUMINIUM,AVERAGE,2025,SECONDARY_Norm,PP_OTHER,7.067246151
INDIA,ALUMINIUM,AVERAGE,2026,SECONDARY_Norm,PP_OTHER,6.99657369
INDIA,ALUMINIUM,AVERAGE,2027,SECONDARY_Norm,PP_OTHER,6.926607953
INDIA,ALUMINIUM,AVERAGE,2028,SECONDARY_Norm,PP_OTHER,6.857341873
INDIA,ALUMINIUM,AVERAGE,2029,SECONDARY_Norm,PP_OTHER,6.788768455
INDIA,ALUMINIUM,AVERAGE,2030,SECONDARY_Norm,PP_OTHER,6.72088077
INDIA,ALUMINIUM,AVERAGE,2031,SECONDARY_Norm,PP_OTHER,6.653671962
INDIA,ALUMINIUM,AVERAGE,2032,SECONDARY_Norm,PP_OTHER,6.587135243
INDIA,ALUMINIUM,AVERAGE,2033,SECONDARY_Norm,PP_OTHER,6.52126389
INDIA,ALUMINIUM,AVERAGE,2034,SECONDARY_Norm,PP_OTHER,6.456051251
INDIA,ALUMINIUM,AVERAGE,2035,SECONDARY_Norm,PP_OTHER,6.391490739
INDIA,ALUMINIUM,AVERAGE,2036,SECONDARY_Norm,PP_OTHER,6.327575832
INDIA,ALUMINIUM,AVERAGE,2037,SECONDARY_Norm,PP_OTHER,6.264300073
INDIA,ALUMINIUM,AVERAGE,2038,SECONDARY_Norm,PP_OTHER,6.201657072
INDIA,ALUMINIUM,AVERAGE,2039,SECONDARY_Norm,PP_OTHER,6.139640502
INDIA,ALUMINIUM,AVERAGE,2040,SECONDARY_Norm,PP_OTHER,6.078244097
INDIA,ALUMINIUM,AVERAGE,2041,SECONDARY_Norm,PP_OTHER,6.017461656
INDIA,CEMENT,AVERAGE,2022,OPC_Norm,THERMAL_COAL,1.187560022
INDIA,CEMENT,AVERAGE,2022,OPC_CCUS,THERMAL_COAL,1.187560022
INDIA,CEMENT,AVERAGE,2022,PPC_Norm,THERMAL_COAL,0.801860376
INDIA,CEMENT,AVERAGE,2022,PPC_CCUS,THERMAL_COAL,0.801860376
INDIA,CEMENT,AVERAGE,2022,PSC_Norm,THERMAL_COAL,0.481889124
INDIA,CEMENT,AVERAGE,2022,PSC_CCUS,THERMAL_COAL,0.481889124
INDIA,CEMENT,AVERAGE,2022,CC_Norm,THERMAL_COAL,0.548893012
INDIA,CEMENT,AVERAGE,2022,LC3_Norm,THERMAL_COAL,0.62503159
INDIA,CEMENT,AVERAGE,2023,OPC_Norm,THERMAL_COAL,1.183028564
INDIA,CEMENT,AVERAGE,2023,OPC_CCUS,THERMAL_COAL,1.183028564
INDIA,CEMENT,AVERAGE,2023,PPC_Norm,THERMAL_COAL,0.796689515
INDIA,CEMENT,AVERAGE,2023,PPC_CCUS,THERMAL_COAL,0.796689515
INDIA,CEMENT,AVERAGE,2023,PSC_Norm,THERMAL_COAL,0.476516366
INDIA,CEMENT,AVERAGE,2023,PSC_CCUS,THERMAL_COAL,0.476516366
INDIA,CEMENT,AVERAGE,2023,CC_Norm,THERMAL_COAL,0.544121653
INDIA,CEMENT,AVERAGE,2023,LC3_Norm,THERMAL_COAL,0.622646613
INDIA,CEMENT,AVERAGE,2024,OPC_Norm,THERMAL_COAL,1.178368361
INDIA,CEMENT,AVERAGE,2024,OPC_CCUS,THERMAL_COAL,1.178368361
INDIA,CEMENT,AVERAGE,2024,PPC_Norm,THERMAL_COAL,0.791453913
INDIA,CEMENT,AVERAGE,2024,PPC_CCUS,THERMAL_COAL,0.791453913
INDIA,CEMENT,AVERAGE,2024,PSC_Norm,THERMAL_COAL,0.47114512
INDIA,CEMENT,AVERAGE,2024,PSC_CCUS,THERMAL_COAL,0.47114512
INDIA,CEMENT,AVERAGE,2024,CC_Norm,THERMAL_COAL,0.53932493
INDIA,CEMENT,AVERAGE,2024,LC3_Norm,THERMAL_COAL,0.620193874
INDIA,CEMENT,AVERAGE,2025,OPC_Norm,THERMAL_COAL,1.168371244
INDIA,CEMENT,AVERAGE,2025,OPC_CCUS,THERMAL_COAL,1.168371244
INDIA,CEMENT,AVERAGE,2025,PPC_Norm,THERMAL_COAL,0.778737864
INDIA,CEMENT,AVERAGE,2025,PPC_CCUS,THERMAL_COAL,0.778737864
INDIA,CEMENT,AVERAGE,2025,PSC_Norm,THERMAL_COAL,0.457862281
INDIA,CEMENT,AVERAGE,2025,PSC_CCUS,THERMAL_COAL,0.457862281
INDIA,CEMENT,AVERAGE,2025,CC_Norm,THERMAL_COAL,0.527968043
INDIA,CEMENT,AVERAGE,2025,LC3_Norm,THERMAL_COAL,0.614932234
INDIA,CEMENT,AVERAGE,2026,OPC_Norm,THERMAL_COAL,1.157938626
INDIA,CEMENT,AVERAGE,2026,OPC_CCUS,THERMAL_COAL,1.157938626
INDIA,CEMENT,AVERAGE,2026,PPC_Norm,THERMAL_COAL,0.765881973
INDIA,CEMENT,AVERAGE,2026,PPC_CCUS,THERMAL_COAL,0.765881973
INDIA,CEMENT,AVERAGE,2026,PSC_Norm,THERMAL_COAL,0.444754073
INDIA,CEMENT,AVERAGE,2026,PSC_CCUS,THERMAL_COAL,0.444754073
INDIA,CEMENT,AVERAGE,2026,CC_Norm,THERMAL_COAL,0.516618164
INDIA,CEMENT,AVERAGE,2026,LC3_Norm,THERMAL_COAL,0.609441382
INDIA,CEMENT,AVERAGE,2027,OPC_Norm,THERMAL_COAL,1.147021306
INDIA,CEMENT,AVERAGE,2027,OPC_CCUS,THERMAL_COAL,1.147021306
INDIA,CEMENT,AVERAGE,2027,PPC_Norm,THERMAL_COAL,0.752859033
INDIA,CEMENT,AVERAGE,2027,PPC_CCUS,THERMAL_COAL,0.752859033
INDIA,CEMENT,AVERAGE,2027,PSC_Norm,THERMAL_COAL,0.431803603
INDIA,CEMENT,AVERAGE,2027,PSC_CCUS,THERMAL_COAL,0.431803603
INDIA,CEMENT,AVERAGE,2027,CC_Norm,THERMAL_COAL,0.505257733
INDIA,CEMENT,AVERAGE,2027,LC3_Norm,THERMAL_COAL,0.603695424
INDIA,CEMENT,AVERAGE,2028,OPC_Norm,THERMAL_COAL,1.135564486
INDIA,CEMENT,AVERAGE,2028,OPC_CCUS,THERMAL_COAL,1.135564486
INDIA,CEMENT,AVERAGE,2028,PPC_Norm,THERMAL_COAL,0.739639092
INDIA,CEMENT,AVERAGE,2028,PPC_CCUS,THERMAL_COAL,0.739639092
INDIA,CEMENT,AVERAGE,2028,PSC_Norm,THERMAL_COAL,0.418993189
INDIA,CEMENT,AVERAGE,2028,PSC_CCUS,THERMAL_COAL,0.418993189
INDIA,CEMENT,AVERAGE,2028,CC_Norm,THERMAL_COAL,0.493867719
INDIA,CEMENT,AVERAGE,2028,LC3_Norm,THERMAL_COAL,0.597665519
INDIA,CEMENT,AVERAGE,2029,OPC_Norm,THERMAL_COAL,1.123507055
INDIA,CEMENT,AVERAGE,2029,OPC_CCUS,THERMAL_COAL,1.123507055
INDIA,CEMENT,AVERAGE,2029,PPC_Norm,THERMAL_COAL,0.726189112
INDIA,CEMENT,AVERAGE,2029,PPC_CCUS,THERMAL_COAL,0.726189112
INDIA,CEMENT,AVERAGE,2029,PSC_Norm,THERMAL_COAL,0.406304236
INDIA,CEMENT,AVERAGE,2029,PSC_CCUS,THERMAL_COAL,0.406304236
INDIA,CEMENT,AVERAGE,2029,CC_Norm,THERMAL_COAL,0.482427433
INDIA,CEMENT,AVERAGE,2029,LC3_Norm,THERMAL_COAL,0.591319502
INDIA,CEMENT,AVERAGE,2030,OPC_Norm,THERMAL_COAL,1.110780764
INDIA,CEMENT,AVERAGE,2030,OPC_CCUS,THERMAL_COAL,1.110780764
INDIA,CEMENT,AVERAGE,2030,PPC_Norm,THERMAL_COAL,0.712472578
INDIA,CEMENT,AVERAGE,2030,PPC_CCUS,THERMAL_COAL,0.712472578
INDIA,CEMENT,AVERAGE,2030,PSC_Norm,THERMAL_COAL,0.393717103
INDIA,CEMENT,AVERAGE,2030,PSC_CCUS,THERMAL_COAL,0.393717103
INDIA,CEMENT,AVERAGE,2030,CC_Norm,THERMAL_COAL,0.470914319
INDIA,CEMENT,AVERAGE,2030,LC3_Norm,THERMAL_COAL,0.584621455
INDIA,CEMENT,AVERAGE,2031,OPC_Norm,THERMAL_COAL,1.097309282
INDIA,CEMENT,AVERAGE,2031,OPC_CCUS,THERMAL_COAL,1.097309282
INDIA,CEMENT,AVERAGE,2031,PPC_Norm,THERMAL_COAL,0.69844905
INDIA,CEMENT,AVERAGE,2031,PPC_CCUS,THERMAL_COAL,0.69844905
INDIA,CEMENT,AVERAGE,2031,PSC_Norm,THERMAL_COAL,0.381210951
INDIA,CEMENT,AVERAGE,2031,PSC_CCUS,THERMAL_COAL,0.381210951
INDIA,CEMENT,AVERAGE,2031,CC_Norm,THERMAL_COAL,0.45930371
INDIA,CEMENT,AVERAGE,2031,LC3_Norm,THERMAL_COAL,0.577531201
INDIA,CEMENT,AVERAGE,2032,OPC_Norm,THERMAL_COAL,1.083007101
INDIA,CEMENT,AVERAGE,2032,OPC_CCUS,THERMAL_COAL,1.083007101
INDIA,CEMENT,AVERAGE,2032,PPC_Norm,THERMAL_COAL,0.684073641
INDIA,CEMENT,AVERAGE,2032,PPC_CCUS,THERMAL_COAL,0.684073641
INDIA,CEMENT,AVERAGE,2032,PSC_Norm,THERMAL_COAL,0.368763564
INDIA,CEMENT,AVERAGE,2032,PSC_CCUS,THERMAL_COAL,0.368763564
INDIA,CEMENT,AVERAGE,2032,CC_Norm,THERMAL_COAL,0.447568546
INDIA,CEMENT,AVERAGE,2032,LC3_Norm,THERMAL_COAL,0.570003737
INDIA,CEMENT,AVERAGE,2033,OPC_Norm,THERMAL_COAL,1.067778262
INDIA,CEMENT,AVERAGE,2033,OPC_CCUS,THERMAL_COAL,1.067778262
INDIA,CEMENT,AVERAGE,2033,PPC_Norm,THERMAL_COAL,0.66929642
INDIA,CEMENT,AVERAGE,2033,PPC_CCUS,THERMAL_COAL,0.66929642
INDIA,CEMENT,AVERAGE,2033,PSC_Norm,THERMAL_COAL,0.356351145
INDIA,CEMENT,AVERAGE,2033,PSC_CCUS,THERMAL_COAL,0.356351145
INDIA,CEMENT,AVERAGE,2033,CC_Norm,THERMAL_COAL,0.435679056
INDIA,CEMENT,AVERAGE,2033,LC3_Norm,THERMAL_COAL,0.561988559
INDIA,CEMENT,AVERAGE,2034,OPC_Norm,THERMAL_COAL,1.05151489
INDIA,CEMENT,AVERAGE,2034,OPC_CCUS,THERMAL_COAL,1.05151489
INDIA,CEMENT,AVERAGE,2034,PPC_Norm,THERMAL_COAL,0.654061714
INDIA,CEMENT,AVERAGE,2034,PPC_CCUS,THERMAL_COAL,0.654061714
INDIA,CEMENT,AVERAGE,2034,PSC_Norm,THERMAL_COAL,0.343948084
INDIA,CEMENT,AVERAGE,2034,PSC_CCUS,THERMAL_COAL,0.343948084
INDIA,CEMENT,AVERAGE,2034,CC_Norm,THERMAL_COAL,0.423602377
INDIA,CEMENT,AVERAGE,2034,LC3_Norm,THERMAL_COAL,0.55342889
INDIA,CEMENT,AVERAGE,2035,OPC_Norm,THERMAL_COAL,1.034095468
INDIA,CEMENT,AVERAGE,2035,OPC_CCUS,THERMAL_COAL,1.034095468
INDIA,CEMENT,AVERAGE,2035,PPC_Norm,THERMAL_COAL,0.638307299
INDIA,CEMENT,AVERAGE,2035,PPC_CCUS,THERMAL_COAL,0.638307299
INDIA,CEMENT,AVERAGE,2035,PSC_Norm,THERMAL_COAL,0.331526682
INDIA,CEMENT,AVERAGE,2035,PSC_CCUS,THERMAL_COAL,0.331526682
INDIA,CEMENT,AVERAGE,2035,CC_Norm,THERMAL_COAL,0.411302122
INDIA,CEMENT,AVERAGE,2035,LC3_Norm,THERMAL_COAL,0.544260773
INDIA,CEMENT,AVERAGE,2036,OPC_Norm,THERMAL_COAL,1.015382833
INDIA,CEMENT,AVERAGE,2036,OPC_CCUS,THERMAL_COAL,1.015382833
INDIA,CEMENT,AVERAGE,2036,PPC_Norm,THERMAL_COAL,0.621963454
INDIA,CEMENT,AVERAGE,2036,PPC_CCUS,THERMAL_COAL,0.621963454
INDIA,CEMENT,AVERAGE,2036,PSC_Norm,THERMAL_COAL,0.319056836
INDIA,CEMENT,AVERAGE,2036,PSC_CCUS,THERMAL_COAL,0.319056836
INDIA,CEMENT,AVERAGE,2036,CC_Norm,THERMAL_COAL,0.398737872
INDIA,CEMENT,AVERAGE,2036,LC3_Norm,THERMAL_COAL,0.534412018
INDIA,CEMENT,AVERAGE,2037,OPC_Norm,THERMAL_COAL,0.995221823
INDIA,CEMENT,AVERAGE,2037,OPC_CCUS,THERMAL_COAL,0.995221823
INDIA,CEMENT,AVERAGE,2037,PPC_Norm,THERMAL_COAL,0.604951858
INDIA,CEMENT,AVERAGE,2037,PPC_CCUS,THERMAL_COAL,0.604951858
INDIA,CEMENT,AVERAGE,2037,PSC_Norm,THERMAL_COAL,0.306505669
INDIA,CEMENT,AVERAGE,2037,PSC_CCUS,THERMAL_COAL,0.306505669
INDIA,CEMENT,AVERAGE,2037,CC_Norm,THERMAL_COAL,0.385864579
INDIA,CEMENT,AVERAGE,2037,LC3_Norm,THERMAL_COAL,0.52380096
INDIA,CEMENT,AVERAGE,2038,OPC_Norm,THERMAL_COAL,0.973436509
INDIA,CEMENT,AVERAGE,2038,OPC_CCUS,THERMAL_COAL,0.973436509
INDIA,CEMENT,AVERAGE,2038,PPC_Norm,THERMAL_COAL,0.587184292
