EnergyCarrier,Year,Season,DayType,DaySlice,ModelGeography,SubGeography1,EndUseDemandEnergy,TotalEnergyDemand
ELECTRICITY,2022,MONSOON,ALLDAYS,EVENING,INDIA,NR,254.2091915782556,23387.245625199514
ELECTRICITY,2022,MONSOON,ALLDAYS,EVENING,INDIA,SR,173.5402712555555,15965.704955511106
ELECTRICITY,2022,MONSOON,ALLDAYS,EVENING,INDIA,NER,15.886619665561783,1461.569009231684
ELECTRICITY,2022,MONSOON,ALLDAYS,NIGHT,INDIA,ER,188.46671598882267,17338.937870971684
ELECTRICITY,2022,MONSOON,ALLDAYS,NIGHT,INDIA,WR,282.59094286726344,25998.366743788236
ELECTRICITY,2022,MONSOON,ALLDAYS,NIGHT,INDIA,NR,349.384604847065,32143.383645929982
ELECTRICITY,2022,MONSOON,ALLDAYS,NIGHT,INDIA,SR,240.88602388301234,22161.514197237135
ELECTRICITY,2022,MONSOON,ALLDAYS,NIGHT,INDIA,NER,13.944422583791154,1282.8868777087862
ELECTRICITY,2022,AUTUMN,ALLDAYS,EARLY,INDIA,ER,66.0712484533177,4030.3461556523794
ELECTRICITY,2022,AUTUMN,ALLDAYS,EARLY,INDIA,WR,136.49777733883838,8326.364417669141
ELECTRICITY,2022,AUTUMN,ALLDAYS,EARLY,INDIA,NR,123.18583325617297,7514.335828626551
ELECTRICITY,2022,AUTUMN,ALLDAYS,EARLY,INDIA,SR,123.77190647765175,7550.086295136757
ELECTRICITY,2022,AUTUMN,ALLDAYS,EARLY,INDIA,NER,5.057522294530377,308.508859966353
ELECTRICITY,2022,AUTUMN,ALLDAYS,MORN,INDIA,ER,76.29240391888041,4653.836639051705
ELECTRICITY,2022,AUTUMN,ALLDAYS,MORN,INDIA,WR,169.29102292063106,10326.752398158495
ELECTRICITY,2022,AUTUMN,ALLDAYS,MORN,INDIA,NR,153.95867816117527,9391.479367831691
ELECTRICITY,2022,AUTUMN,ALLDAYS,MORN,INDIA,SR,151.1071443489551,9217.535805286261
ELECTRICITY,2022,AUTUMN,ALLDAYS,MORN,INDIA,NER,6.921805089724455,422.23011047319176
ELECTRICITY,2022,AUTUMN,ALLDAYS,MID,INDIA,ER,78.57453766811197,4793.046797754831
ELECTRICITY,2022,AUTUMN,ALLDAYS,MID,INDIA,WR,181.4734451191186,11069.880152266234
ELECTRICITY,2022,AUTUMN,ALLDAYS,MID,INDIA,NR,174.8951614065249,10668.604845798018
ELECTRICITY,2022,AUTUMN,ALLDAYS,MID,INDIA,SR,163.51123032074955,9974.185049565722
ELECTRICITY,2022,AUTUMN,ALLDAYS,MID,INDIA,NER,7.997079388893561,487.82184272250726
ELECTRICITY,2022,AUTUMN,ALLDAYS,AFTERNOON,INDIA,ER,77.39642587127058,4721.181978147505
ELECTRICITY,2022,AUTUMN,ALLDAYS,AFTERNOON,INDIA,WR,175.55939543342419,10709.123121438875
ELECTRICITY,2022,AUTUMN,ALLDAYS,AFTERNOON,INDIA,NR,168.9281545170562,10304.61742554043
ELECTRICITY,2022,AUTUMN,ALLDAYS,AFTERNOON,INDIA,SR,156.783937996047,9563.820217758866
ELECTRICITY,2022,AUTUMN,ALLDAYS,AFTERNOON,INDIA,NER,7.174998470391135,437.67490669385927
ELECTRICITY,2022,AUTUMN,ALLDAYS,EVENING,INDIA,ER,118.15164537592284,7207.250367931293
ELECTRICITY,2022,AUTUMN,ALLDAYS,EVENING,INDIA,WR,207.47633052248244,12656.05616187143
ELECTRICITY,2022,AUTUMN,ALLDAYS,EVENING,INDIA,NR,236.70658775928956,14439.101853316663
ELECTRICITY,2022,AUTUMN,ALLDAYS,EVENING,INDIA,SR,190.21523316260001,11603.1292229186
ELECTRICITY,2022,AUTUMN,ALLDAYS,EVENING,INDIA,NER,13.13842227803915,801.4437589603881
ELECTRICITY,2022,AUTUMN,ALLDAYS,NIGHT,INDIA,ER,159.88879266239502,9753.216352406096
ELECTRICITY,2022,AUTUMN,ALLDAYS,NIGHT,INDIA,WR,299.53108514368705,18271.39619376491
ELECTRICITY,2022,AUTUMN,ALLDAYS,NIGHT,INDIA,NR,292.7395417040717,17857.112043948375
ELECTRICITY,2022,AUTUMN,ALLDAYS,NIGHT,INDIA,SR,277.9762790379439,16956.55302131458
ELECTRICITY,2022,AUTUMN,ALLDAYS,NIGHT,INDIA,NER,10.894164189293424,664.5440155468989
ELECTRICITY,2022,WINTER,ALLDAYS,EARLY,INDIA,ER,55.610311754197575,5116.148681386177
ELECTRICITY,2022,WINTER,ALLDAYS,EARLY,INDIA,WR,137.53306585046718,12653.042058242982
ELECTRICITY,2022,WINTER,ALLDAYS,EARLY,INDIA,NR,113.52831897812678,10444.605345987664
ELECTRICITY,2022,WINTER,ALLDAYS,EARLY,INDIA,SR,122.15897686091391,11238.62587120408
ELECTRICITY,2022,WINTER,ALLDAYS,EARLY,INDIA,NER,4.640522148739221,426.9280376840083
ELECTRICITY,2022,WINTER,ALLDAYS,MORN,INDIA,ER,66.36724293848584,6105.786350340698
ELECTRICITY,2022,WINTER,ALLDAYS,MORN,INDIA,WR,168.71118826871276,15521.429320721574
ELECTRICITY,2022,WINTER,ALLDAYS,MORN,INDIA,NR,125.57124751010419,11552.554770929584
ELECTRICITY,2022,WINTER,ALLDAYS,MORN,INDIA,SR,152.57428775188765,14036.834473173663
