EnergyService,EnergyCarrier,ConsumerType1,ModelGeography,SubGeography1,SubGeography2,Year,Season,DayType,DaySlice,EnergyDemand
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2022,SPRING,ALLDAYS,MORN,0.181621159
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2022,SPRING,ALLDAYS,MID,0.181621159
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2022,SPRING,ALLDAYS,AFTERNOON,0.181621159
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2022,SPRING,ALLDAYS,EVENING,0.242161545
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2023,SUMMER,ALLDAYS,NIGHT,0.639592387
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2023,SUMMER,ALLDAYS,EARLY,0.202402654
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2023,SUMMER,ALLDAYS,MORN,0.194306548
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2023,SUMMER,ALLDAYS,MID,0.194306548
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2023,SUMMER,ALLDAYS,AFTERNOON,0.194306548
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2023,SUMMER,ALLDAYS,EVENING,0.259075397
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2023,MONSOON,ALLDAYS,NIGHT,0.639592387
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2023,MONSOON,ALLDAYS,EARLY,0.202402654
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2023,MONSOON,ALLDAYS,MORN,0.194306548
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2023,MONSOON,ALLDAYS,MID,0.194306548
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2023,MONSOON,ALLDAYS,AFTERNOON,0.194306548
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2023,MONSOON,ALLDAYS,EVENING,0.259075397
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2023,AUTUMN,ALLDAYS,NIGHT,0.639592387
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2023,AUTUMN,ALLDAYS,EARLY,0.202402654
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2023,AUTUMN,ALLDAYS,MORN,0.194306548
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2023,AUTUMN,ALLDAYS,MID,0.194306548
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2023,AUTUMN,ALLDAYS,AFTERNOON,0.194306548
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2023,AUTUMN,ALLDAYS,EVENING,0.259075397
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2023,WINTER,ALLDAYS,NIGHT,0.639592387
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2023,WINTER,ALLDAYS,EARLY,0.202402654
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2023,WINTER,ALLDAYS,MORN,0.194306548
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2023,WINTER,ALLDAYS,MID,0.194306548
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2023,WINTER,ALLDAYS,AFTERNOON,0.194306548
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2023,WINTER,ALLDAYS,EVENING,0.259075397
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2023,SPRING,ALLDAYS,NIGHT,0.639592387
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2023,SPRING,ALLDAYS,EARLY,0.202402654
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2023,SPRING,ALLDAYS,MORN,0.194306548
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2023,SPRING,ALLDAYS,MID,0.194306548
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2023,SPRING,ALLDAYS,AFTERNOON,0.194306548
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2023,SPRING,ALLDAYS,EVENING,0.259075397
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2024,SUMMER,ALLDAYS,NIGHT,0.693788333
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2024,SUMMER,ALLDAYS,EARLY,0.21955327
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2024,SUMMER,ALLDAYS,MORN,0.210771139
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2024,SUMMER,ALLDAYS,MID,0.210771139
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2024,SUMMER,ALLDAYS,AFTERNOON,0.210771139
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2024,SUMMER,ALLDAYS,EVENING,0.281028186
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2024,MONSOON,ALLDAYS,NIGHT,0.693788333
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2024,MONSOON,ALLDAYS,EARLY,0.21955327
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2024,MONSOON,ALLDAYS,MORN,0.210771139
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2024,MONSOON,ALLDAYS,MID,0.210771139
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2024,MONSOON,ALLDAYS,AFTERNOON,0.210771139
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2024,MONSOON,ALLDAYS,EVENING,0.281028186
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2024,AUTUMN,ALLDAYS,NIGHT,0.693788333
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2024,AUTUMN,ALLDAYS,EARLY,0.21955327
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2024,AUTUMN,ALLDAYS,MORN,0.210771139
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2024,AUTUMN,ALLDAYS,MID,0.210771139
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2024,AUTUMN,ALLDAYS,AFTERNOON,0.210771139
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2024,AUTUMN,ALLDAYS,EVENING,0.281028186
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2024,WINTER,ALLDAYS,NIGHT,0.693788333
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2024,WINTER,ALLDAYS,EARLY,0.21955327
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2024,WINTER,ALLDAYS,MORN,0.210771139
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2024,WINTER,ALLDAYS,MID,0.210771139
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2024,WINTER,ALLDAYS,AFTERNOON,0.210771139
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2024,WINTER,ALLDAYS,EVENING,0.281028186
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2024,SPRING,ALLDAYS,NIGHT,0.693788333
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2024,SPRING,ALLDAYS,EARLY,0.21955327
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2024,SPRING,ALLDAYS,MORN,0.210771139
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2024,SPRING,ALLDAYS,MID,0.210771139
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2024,SPRING,ALLDAYS,AFTERNOON,0.210771139
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2024,SPRING,ALLDAYS,EVENING,0.281028186
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2025,SUMMER,ALLDAYS,NIGHT,0.766051258
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2025,SUMMER,ALLDAYS,EARLY,0.242421284
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2025,SUMMER,ALLDAYS,MORN,0.232724433
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2025,SUMMER,ALLDAYS,MID,0.232724433
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2025,SUMMER,ALLDAYS,AFTERNOON,0.232724433
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2025,SUMMER,ALLDAYS,EVENING,0.310299244
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2025,MONSOON,ALLDAYS,NIGHT,0.766051258
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2025,MONSOON,ALLDAYS,EARLY,0.242421284
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2025,MONSOON,ALLDAYS,MORN,0.232724433
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2025,MONSOON,ALLDAYS,MID,0.232724433
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2025,MONSOON,ALLDAYS,AFTERNOON,0.232724433
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2025,MONSOON,ALLDAYS,EVENING,0.310299244
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2025,AUTUMN,ALLDAYS,NIGHT,0.766051258
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2025,AUTUMN,ALLDAYS,EARLY,0.242421284
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2025,AUTUMN,ALLDAYS,MORN,0.232724433
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2025,AUTUMN,ALLDAYS,MID,0.232724433
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2025,AUTUMN,ALLDAYS,AFTERNOON,0.232724433
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2025,AUTUMN,ALLDAYS,EVENING,0.310299244
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2025,WINTER,ALLDAYS,NIGHT,0.766051258
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2025,WINTER,ALLDAYS,EARLY,0.242421284
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2025,WINTER,ALLDAYS,MORN,0.232724433
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2025,WINTER,ALLDAYS,MID,0.232724433
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2025,WINTER,ALLDAYS,AFTERNOON,0.232724433
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2025,WINTER,ALLDAYS,EVENING,0.310299244
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2025,SPRING,ALLDAYS,NIGHT,0.766051258
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2025,SPRING,ALLDAYS,EARLY,0.242421284
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2025,SPRING,ALLDAYS,MORN,0.232724433
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2025,SPRING,ALLDAYS,MID,0.232724433
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2025,SPRING,ALLDAYS,AFTERNOON,0.232724433
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2025,SPRING,ALLDAYS,EVENING,0.310299244
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2026,SUMMER,ALLDAYS,NIGHT,0.864644503
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2026,SUMMER,ALLDAYS,EARLY,0.273621678
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2026,SUMMER,ALLDAYS,MORN,0.262676811
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2026,SUMMER,ALLDAYS,MID,0.262676811
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2026,SUMMER,ALLDAYS,AFTERNOON,0.262676811
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2026,SUMMER,ALLDAYS,EVENING,0.350235748
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2026,MONSOON,ALLDAYS,NIGHT,0.864644503
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2026,MONSOON,ALLDAYS,EARLY,0.273621678
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2026,MONSOON,ALLDAYS,MORN,0.262676811
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2026,MONSOON,ALLDAYS,MID,0.262676811
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2026,MONSOON,ALLDAYS,AFTERNOON,0.262676811
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2026,MONSOON,ALLDAYS,EVENING,0.350235748
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2026,AUTUMN,ALLDAYS,NIGHT,0.864644503
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2026,AUTUMN,ALLDAYS,EARLY,0.273621678
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2026,AUTUMN,ALLDAYS,MORN,0.262676811
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2026,AUTUMN,ALLDAYS,MID,0.262676811
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2026,AUTUMN,ALLDAYS,AFTERNOON,0.262676811
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2026,AUTUMN,ALLDAYS,EVENING,0.350235748
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2026,WINTER,ALLDAYS,NIGHT,0.864644503
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2026,WINTER,ALLDAYS,EARLY,0.273621678
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2026,WINTER,ALLDAYS,MORN,0.262676811
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2026,WINTER,ALLDAYS,MID,0.262676811
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2026,WINTER,ALLDAYS,AFTERNOON,0.262676811
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2026,WINTER,ALLDAYS,EVENING,0.350235748
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2026,SPRING,ALLDAYS,NIGHT,0.864644503
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2026,SPRING,ALLDAYS,EARLY,0.273621678
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2026,SPRING,ALLDAYS,MORN,0.262676811
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2026,SPRING,ALLDAYS,MID,0.262676811
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2026,SPRING,ALLDAYS,AFTERNOON,0.262676811
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2026,SPRING,ALLDAYS,EVENING,0.350235748
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2027,SUMMER,ALLDAYS,NIGHT,1.001705527
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2027,SUMMER,ALLDAYS,EARLY,0.31699542
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2027,SUMMER,ALLDAYS,MORN,0.304315603
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2027,SUMMER,ALLDAYS,MID,0.304315603
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2027,SUMMER,ALLDAYS,AFTERNOON,0.304315603
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2027,SUMMER,ALLDAYS,EVENING,0.405754137
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2027,MONSOON,ALLDAYS,NIGHT,1.001705527
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2027,MONSOON,ALLDAYS,EARLY,0.31699542
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2027,MONSOON,ALLDAYS,MORN,0.304315603
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2027,MONSOON,ALLDAYS,MID,0.304315603
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2027,MONSOON,ALLDAYS,AFTERNOON,0.304315603
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2027,MONSOON,ALLDAYS,EVENING,0.405754137
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2027,AUTUMN,ALLDAYS,NIGHT,1.001705527
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2027,AUTUMN,ALLDAYS,EARLY,0.31699542
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2027,AUTUMN,ALLDAYS,MORN,0.304315603
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2027,AUTUMN,ALLDAYS,MID,0.304315603
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2027,AUTUMN,ALLDAYS,AFTERNOON,0.304315603
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2027,AUTUMN,ALLDAYS,EVENING,0.405754137
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2027,WINTER,ALLDAYS,NIGHT,1.001705527
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2027,WINTER,ALLDAYS,EARLY,0.31699542
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2027,WINTER,ALLDAYS,MORN,0.304315603
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2027,WINTER,ALLDAYS,MID,0.304315603
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2027,WINTER,ALLDAYS,AFTERNOON,0.304315603
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2027,WINTER,ALLDAYS,EVENING,0.405754137
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2027,SPRING,ALLDAYS,NIGHT,1.001705527
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2027,SPRING,ALLDAYS,EARLY,0.31699542
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2027,SPRING,ALLDAYS,MORN,0.304315603
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2027,SPRING,ALLDAYS,MID,0.304315603
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2027,SPRING,ALLDAYS,AFTERNOON,0.304315603
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2027,SPRING,ALLDAYS,EVENING,0.405754137
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2028,SUMMER,ALLDAYS,NIGHT,1.195065127
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2028,SUMMER,ALLDAYS,EARLY,0.378185167
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2028,SUMMER,ALLDAYS,MORN,0.36305776
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2028,SUMMER,ALLDAYS,MID,0.36305776
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2028,SUMMER,ALLDAYS,AFTERNOON,0.36305776
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2028,SUMMER,ALLDAYS,EVENING,0.484077014
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2028,MONSOON,ALLDAYS,NIGHT,1.195065127
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2028,MONSOON,ALLDAYS,EARLY,0.378185167
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2028,MONSOON,ALLDAYS,MORN,0.36305776
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2028,MONSOON,ALLDAYS,MID,0.36305776
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2028,MONSOON,ALLDAYS,AFTERNOON,0.36305776
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2028,MONSOON,ALLDAYS,EVENING,0.484077014
TRANS_ELEC,ELECTRICITY,ALL,INDIA,NR,DL,2028,AUTUMN,ALLDAYS,NIGHT,1.195065127
