ModelGeography,SubGeography1,SubGeography2,NumHH,ConsumerType1,Year,UsagePenetration
INDIA,ER,SK,47707,RURAL,2038,0.768468692
INDIA,ER,SK,45359,RURAL,2039,0.798354404
INDIA,ER,SK,43127,RURAL,2040,0.829292216
INDIA,ER,SK,41004,RURAL,2041,0.86131557
INDIA,ER,SK,125193,URBAN,2024,0.306504447
INDIA,ER,SK,133429,URBAN,2025,0.303320334
INDIA,ER,SK,141863,URBAN,2026,0.300107454
INDIA,ER,SK,150124,URBAN,2027,0.296921444
INDIA,ER,SK,158960,URBAN,2028,0.293827592
INDIA,ER,SK,168005,URBAN,2029,0.290914843
INDIA,ER,SK,177264,URBAN,2030,0.288309575
INDIA,ER,SK,186741,URBAN,2031,0.286183762
INDIA,ER,SK,196039,URBAN,2032,0.284774477
INDIA,ER,SK,205958,URBAN,2033,0.28439667
INDIA,ER,SK,215696,URBAN,2034,0.285485489
INDIA,ER,SK,225658,URBAN,2035,0.288646637
INDIA,ER,SK,235848,URBAN,2036,0.293180287
INDIA,ER,SK,246269,URBAN,2037,0.29942982
INDIA,ER,SK,257893,URBAN,2038,0.307806289
INDIA,ER,SK,270064,URBAN,2039,0.318873422
INDIA,ER,SK,282811,URBAN,2040,0.333339398
INDIA,ER,SK,296159,URBAN,2041,0.3484035
INDIA,ER,WB,17973379,RURAL,2024,0.969630795
INDIA,ER,WB,18308465,RURAL,2025,0.986570871
INDIA,ER,WB,18647341,RURAL,2026,0.985343539
INDIA,ER,WB,18974399,RURAL,2027,0.984007641
INDIA,ER,WB,19293005,RURAL,2028,0.98255303
INDIA,ER,WB,19615104,RURAL,2029,0.980968057
INDIA,ER,WB,19940674,RURAL,2030,0.979241195
INDIA,ER,WB,20269687,RURAL,2031,0.977359972
INDIA,ER,WB,20580821,RURAL,2032,0.975313884
INDIA,ER,WB,20879973,RURAL,2033,0.973087888
INDIA,ER,WB,21180972,RURAL,2034,0.970663909
INDIA,ER,WB,21483732,RURAL,2035,0.968024534
INDIA,ER,WB,21788529,RURAL,2036,0.965151107
INDIA,ER,WB,22096035,RURAL,2037,0.962023195
INDIA,ER,WB,22416040,RURAL,2038,0.958624894
INDIA,ER,WB,22740680,RURAL,2039,0.954928254
INDIA,ER,WB,23070022,RURAL,2040,0.950907408
INDIA,ER,WB,23404133,RURAL,2041,0.946534293
INDIA,ER,WB,10300676,URBAN,2024,0.822304053
INDIA,ER,WB,10537190,URBAN,2025,0.804228818
INDIA,ER,WB,10778381,URBAN,2026,0.784341454
INDIA,ER,WB,11014320,URBAN,2027,0.762492776
INDIA,ER,WB,11247749,URBAN,2028,0.738480943
INDIA,ER,WB,11485243,URBAN,2029,0.714105217
INDIA,ER,WB,11726857,URBAN,2030,0.687489828
INDIA,ER,WB,11972645,URBAN,2031,0.658432587
INDIA,ER,WB,12210853,URBAN,2032,0.626760543
INDIA,ER,WB,12443976,URBAN,2033,0.592229369
INDIA,ER,WB,12681157,URBAN,2034,0.554546036
INDIA,ER,WB,12922449,URBAN,2035,0.513425968
INDIA,ER,WB,13167604,URBAN,2036,0.468563357
INDIA,ER,WB,13415755,URBAN,2037,0.427779536
INDIA,ER,WB,13672647,URBAN,2038,0.38399933
INDIA,ER,WB,13934459,URBAN,2039,0.336942761
INDIA,ER,WB,14201284,URBAN,2040,0.286367869
INDIA,ER,WB,14473218,URBAN,2041,0.232015268
INDIA,NER,AS,6886127,RURAL,2024,0.925360218
INDIA,NER,AS,7059922,RURAL,2025,0.970898562
INDIA,NER,AS,7237903,RURAL,2026,0.992735886
INDIA,NER,AS,7414901,RURAL,2027,0.991910324
INDIA,NER,AS,7592691,RURAL,2028,0.990992706
INDIA,NER,AS,7773916,RURAL,2029,0.989972151
INDIA,NER,AS,7959137,RURAL,2030,0.988837233
INDIA,NER,AS,8147926,RURAL,2031,0.987575302
INDIA,NER,AS,8333823,RURAL,2032,0.986174244
INDIA,NER,AS,8518409,RURAL,2033,0.984618412
INDIA,NER,AS,8706615,RURAL,2034,0.982889295
INDIA,NER,AS,8898234,RURAL,2035,0.98096776
INDIA,NER,AS,9094154,RURAL,2036,0.978832764
INDIA,NER,AS,9293904,RURAL,2037,0.976460868
INDIA,NER,AS,9499995,RURAL,2038,0.97383055
INDIA,NER,AS,9710656,RURAL,2039,0.970910484
INDIA,NER,AS,9925988,RURAL,2040,0.967669078
INDIA,NER,AS,10146095,RURAL,2041,0.964071341
INDIA,NER,AS,1496057,URBAN,2024,0.896137624
INDIA,NER,AS,1521911,URBAN,2025,0.884136387
INDIA,NER,AS,1547764,URBAN,2026,0.870764788
INDIA,NER,AS,1573085,URBAN,2027,0.855886893
INDIA,NER,AS,1597606,URBAN,2028,0.839328139
INDIA,NER,AS,1622661,URBAN,2029,0.820887545
INDIA,NER,AS,1647715,URBAN,2030,0.800353431
INDIA,NER,AS,1673302,URBAN,2031,0.77749117
INDIA,NER,AS,1697557,URBAN,2032,0.752074962
INDIA,NER,AS,1720745,URBAN,2033,0.723813962
INDIA,NER,AS,1744467,URBAN,2034,0.694783342
INDIA,NER,AS,1768455,URBAN,2035,0.662733947
INDIA,NER,AS,1792443,URBAN,2036,0.627357762
INDIA,NER,AS,1816431,URBAN,2037,0.588313711
INDIA,NER,AS,1841449,URBAN,2038,0.545299141
INDIA,NER,AS,1866811,URBAN,2039,0.497858002
INDIA,NER,AS,1892523,URBAN,2040,0.454259316
INDIA,NER,AS,1918589,URBAN,2041,0.406938988
INDIA,NER,NE,2337828,RURAL,2024,0.577494879
INDIA,NER,NE,2362270,RURAL,2025,0.616387121
INDIA,NER,NE,2387432,RURAL,2026,0.657834467
INDIA,NER,NE,2410510,RURAL,2027,0.701940089
INDIA,NER,NE,2432856,RURAL,2028,0.748893744
INDIA,NER,NE,2455162,RURAL,2029,0.788536833
INDIA,NER,NE,2476207,RURAL,2030,0.830197567
INDIA,NER,NE,2498155,RURAL,2031,0.873972294
INDIA,NER,NE,2518053,RURAL,2032,0.913850201
INDIA,NER,NE,2535325,RURAL,2033,0.955400046
INDIA,NER,NE,2552166,RURAL,2034,0.965595454
INDIA,NER,NE,2568559,RURAL,2035,0.962460003
INDIA,NER,NE,2585004,RURAL,2036,0.959042861
INDIA,NER,NE,2601765,RURAL,2037,0.955319112
INDIA,NER,NE,2619446,RURAL,2038,0.951269153
INDIA,NER,NE,2637247,RURAL,2039,0.946858962
INDIA,NER,NE,2655170,RURAL,2040,0.942056894
INDIA,NER,NE,2673214,RURAL,2041,0.936828574
INDIA,NER,NE,1458503,URBAN,2024,0.74789421
INDIA,NER,NE,1518974,URBAN,2025,0.783651611
INDIA,NER,NE,1580887,URBAN,2026,0.820958349
INDIA,NER,NE,1644269,URBAN,2027,0.859814779
INDIA,NER,NE,1708872,URBAN,2028,0.89450211
INDIA,NER,NE,1774996,URBAN,2029,0.928341297
INDIA,NER,NE,1844390,URBAN,2030,0.921309841
INDIA,NER,NE,1914835,URBAN,2031,0.913597958
INDIA,NER,NE,1985456,URBAN,2032,0.905153468
INDIA,NER,NE,2056519,URBAN,2033,0.895904462
INDIA,NER,NE,2130432,URBAN,2034,0.885764992
INDIA,NER,NE,2206356,URBAN,2035,0.874650235
INDIA,NER,NE,2284027,URBAN,2036,0.862468506
INDIA,NER,NE,2363163,URBAN,2037,0.849118865
INDIA,NER,NE,2447489,URBAN,2038,0.834517939
INDIA,NER,NE,2534823,URBAN,2039,0.81852895
INDIA,NER,NE,2625275,URBAN,2040,0.801021523
INDIA,NER,NE,2718954,URBAN,2041,0.781853247
INDIA,NR,DL,22539,RURAL,2024,0.183446134
INDIA,NR,DL,18358,RURAL,2025,0.18352832
INDIA,NR,DL,14801,RURAL,2026,0.183634846
INDIA,NR,DL,11033,RURAL,2027,0.183772614
INDIA,NR,DL,7660,RURAL,2028,0.18395085
INDIA,NR,DL,5038,RURAL,2029,0.180844924
INDIA,NR,DL,2588,RURAL,2030,0.176684686
INDIA,NR,DL,1330,RURAL,2031,0.171258111
INDIA,NR,DL,0,RURAL,2032,0.164183736
INDIA,NR,DL,0,RURAL,2033,0.154937135
INDIA,NR,DL,361,RURAL,2034,0.142802423
INDIA,NR,DL,0,RURAL,2035,0.126825202
INDIA,NR,DL,0,RURAL,2036,0.108139465
INDIA,NR,DL,0,RURAL,2037,0.086227023
INDIA,NR,DL,0,RURAL,2038,0.063730432
INDIA,NR,DL,0,RURAL,2039,0.037279199
INDIA,NR,DL,0,RURAL,2040,0.006065924
INDIA,NR,DL,0,RURAL,2041,0
INDIA,NR,DL,5527614,URBAN,2024,0.21794315
INDIA,NR,DL,5664248,URBAN,2025,0.200547115
INDIA,NR,DL,5801438,URBAN,2026,0.180383961
INDIA,NR,DL,5941273,URBAN,2027,0.157002455
INDIA,NR,DL,6082734,URBAN,2028,0.133850401
INDIA,NR,DL,6225043,URBAN,2029,0.104129108
INDIA,NR,DL,6368203,URBAN,2030,0.073439113
INDIA,NR,DL,6511949,URBAN,2031,0.045712443
INDIA,NR,DL,6657621,URBAN,2032,0.017263329
INDIA,NR,DL,6804428,URBAN,2033,0
INDIA,NR,DL,6952379,URBAN,2034,0
INDIA,NR,DL,7102024,URBAN,2035,0
INDIA,NR,DL,7253105,URBAN,2036,0
INDIA,NR,DL,7405635,URBAN,2037,0
INDIA,NR,DL,7566078,URBAN,2038,0
INDIA,NR,DL,7729998,URBAN,2039,0
INDIA,NR,DL,7897469,URBAN,2040,0
INDIA,NR,DL,8068568,URBAN,2041,0
INDIA,NR,HP,1587542,RURAL,2024,0.66000833
INDIA,NR,HP,1595106,RURAL,2025,0.678494165
INDIA,NR,HP,1602434,RURAL,2026,0.700298023
INDIA,NR,HP,1608816,RURAL,2027,0.726076592
INDIA,NR,HP,1613780,RURAL,2028,0.756707746
INDIA,NR,HP,1618981,RURAL,2029,0.787304485
INDIA,NR,HP,1624181,RURAL,2030,0.813754885
INDIA,NR,HP,1629382,RURAL,2031,0.83582097
INDIA,NR,HP,1632927,RURAL,2032,0.824189084
INDIA,NR,HP,1635764,RURAL,2033,0.8117638
INDIA,NR,HP,1638364,RURAL,2034,0.798476866
INDIA,NR,HP,1640964,RURAL,2035,0.784269404
INDIA,NR,HP,1643564,RURAL,2036,0.769080131
INDIA,NR,HP,1646401,RURAL,2037,0.752842702
INDIA,NR,HP,1649255,RURAL,2038,0.735521577
INDIA,NR,HP,1652114,RURAL,2039,0.718441563
INDIA,NR,HP,1654977,RURAL,2040,0.700288661
INDIA,NR,HP,1657846,RURAL,2041,0.680996585
INDIA,NR,HP,310830,URBAN,2024,0.446552113
INDIA,NR,HP,321366,URBAN,2025,0.46131356
INDIA,NR,HP,332670,URBAN,2026,0.473137823
INDIA,NR,HP,343480,URBAN,2027,0.48471623
INDIA,NR,HP,355080,URBAN,2028,0.495988649
INDIA,NR,HP,367056,URBAN,2029,0.506890539
INDIA,NR,HP,378950,URBAN,2030,0.512140342
INDIA,NR,HP,391705,URBAN,2031,0.516402069
INDIA,NR,HP,404375,URBAN,2032,0.503378755
INDIA,NR,HP,416933,URBAN,2033,0.464586219
INDIA,NR,HP,430401,URBAN,2034,0.429777156
INDIA,NR,HP,443754,URBAN,2035,0.392750255
INDIA,NR,HP,458069,URBAN,2036,0.353370436
INDIA,NR,HP,472265,URBAN,2037,0.311491786
INDIA,NR,HP,487219,URBAN,2038,0.267049853
INDIA,NR,HP,502645,URBAN,2039,0.2198201
INDIA,NR,HP,518561,URBAN,2040,0.179668253
INDIA,NR,HP,534980,URBAN,2041,0.13751816
INDIA,NR,HR,3748887,RURAL,2024,0.385934703
INDIA,NR,HR,3792053,RURAL,2025,0.369511845
INDIA,NR,HR,3834614,RURAL,2026,0.350240625
INDIA,NR,HR,3874559,RURAL,2027,0.327577062
INDIA,NR,HR,3912469,RURAL,2028,0.300784535
INDIA,NR,HR,3949852,RURAL,2029,0.268908143
INDIA,NR,HR,3986683,RURAL,2030,0.236366448
INDIA,NR,HR,4023170,RURAL,2031,0.21130662
INDIA,NR,HR,4057443,RURAL,2032,0.182834086
INDIA,NR,HR,4090132,RURAL,2033,0.148834094
INDIA,NR,HR,4122365,RURAL,2034,0.113468239
INDIA,NR,HR,4153645,RURAL,2035,0.07668285
INDIA,NR,HR,4184902,RURAL,2036,0.043208617
INDIA,NR,HR,4216130,RURAL,2037,0.008571295
INDIA,NR,HR,4249178,RURAL,2038,0
INDIA,NR,HR,4282485,RURAL,2039,0
INDIA,NR,HR,4316054,RURAL,2040,0
INDIA,NR,HR,4349885,RURAL,2041,0
INDIA,NR,HR,3160984,URBAN,2024,0.241119385
INDIA,NR,HR,3262150,URBAN,2025,0.216785442
INDIA,NR,HR,3365403,URBAN,2026,0.19412654
INDIA,NR,HR,3468279,URBAN,2027,0.167526297
INDIA,NR,HR,3571763,URBAN,2028,0.136148435
INDIA,NR,HR,3677117,URBAN,2029,0.104272267
INDIA,NR,HR,3784619,URBAN,2030,0.072116212
INDIA,NR,HR,3894295,URBAN,2031,0.040984742
INDIA,NR,HR,4003864,URBAN,2032,0.006053987
INDIA,NR,HR,4114345,URBAN,2033,0
INDIA,NR,HR,4226783,URBAN,2034,0
INDIA,NR,HR,4341465,URBAN,2035,0
INDIA,NR,HR,4457893,URBAN,2036,0
INDIA,NR,HR,4575558,URBAN,2037,0
INDIA,NR,HR,4700166,URBAN,2038,0
INDIA,NR,HR,4828168,URBAN,2039,0
INDIA,NR,HR,4959657,URBAN,2040,0
INDIA,NR,HR,5094726,URBAN,2041,0
INDIA,NR,JK,2017720,RURAL,2024,0.644095804
INDIA,NR,JK,2048495,RURAL,2025,0.684423193
INDIA,NR,JK,2079074,RURAL,2026,0.726650982
INDIA,NR,JK,2109441,RURAL,2027,0.770774878
INDIA,NR,JK,2139798,RURAL,2028,0.810971208
INDIA,NR,JK,2170800,RURAL,2029,0.846793038
INDIA,NR,JK,2202235,RURAL,2030,0.845028953
INDIA,NR,JK,2233430,RURAL,2031,0.8427121
INDIA,NR,JK,2263680,RURAL,2032,0.839663531
INDIA,NR,JK,2293174,RURAL,2033,0.835632644
INDIA,NR,JK,2322814,RURAL,2034,0.830266817
INDIA,NR,JK,2353072,RURAL,2035,0.823071517
INDIA,NR,JK,2383000,RURAL,2036,0.814456377
INDIA,NR,JK,2413549,RURAL,2037,0.80407893
INDIA,NR,JK,2444951,RURAL,2038,0.791515695
INDIA,NR,JK,2476761,RURAL,2039,0.776165419
INDIA,NR,JK,2508985,RURAL,2040,0.757241429
INDIA,NR,JK,2541629,RURAL,2041,0.736747648
INDIA,NR,JK,1129527,URBAN,2024,0.542051544
INDIA,NR,JK,1171687,URBAN,2025,0.527051987
INDIA,NR,JK,1215682,URBAN,2026,0.514418854
INDIA,NR,JK,1261023,URBAN,2027,0.50269233
INDIA,NR,JK,1307746,URBAN,2028,0.482909819
INDIA,NR,JK,1355890,URBAN,2029,0.450507524
INDIA,NR,JK,1405195,URBAN,2030,0.41611662
INDIA,NR,JK,1456904,URBAN,2031,0.379618407
INDIA,NR,JK,1509246,URBAN,2032,0.340944876
INDIA,NR,JK,1562522,URBAN,2033,0.299952716
INDIA,NR,JK,1617711,URBAN,2034,0.256460053
INDIA,NR,JK,1674546,URBAN,2035,0.21031655
INDIA,NR,JK,1733409,URBAN,2036,0.171157342
INDIA,NR,JK,1794024,URBAN,2037,0.130105277
INDIA,NR,JK,1857353,URBAN,2038,0.087150881
INDIA,NR,JK,1922918,URBAN,2039,0.047771162
INDIA,NR,JK,1990797,URBAN,2040,0.006754546
INDIA,NR,JK,2061072,URBAN,2041,0
INDIA,NR,PB,4216207,RURAL,2024,0.253513059
INDIA,NR,PB,4269462,RURAL,2025,0.212182689
INDIA,NR,PB,4322663,RURAL,2026,0.17790056
INDIA,NR,PB,4372856,RURAL,2027,0.142606093
INDIA,NR,PB,4421148,RURAL,2028,0.106386195
INDIA,NR,PB,4469210,RURAL,2029,0.069365945
INDIA,NR,PB,4517273,RURAL,2030,0.037168971
INDIA,NR,PB,4565839,RURAL,2031,0
INDIA,NR,PB,4611263,RURAL,2032,0
INDIA,NR,PB,4654204,RURAL,2033,0
INDIA,NR,PB,4696695,RURAL,2034,0
INDIA,NR,PB,4739519,RURAL,2035,0
INDIA,NR,PB,4782677,RURAL,2036,0
INDIA,NR,PB,4825893,RURAL,2037,0
INDIA,NR,PB,4870653,RURAL,2038,0
INDIA,NR,PB,4915829,RURAL,2039,0
INDIA,NR,PB,4961423,RURAL,2040,0
INDIA,NR,PB,5007440,RURAL,2041,0
INDIA,NR,PB,3573731,URBAN,2024,0.193259227
INDIA,NR,PB,3641203,URBAN,2025,0.175913633
INDIA,NR,PB,3709945,URBAN,2026,0.155693561
INDIA,NR,PB,3776401,URBAN,2027,0.132091962
INDIA,NR,PB,3841308,URBAN,2028,0.104434848
INDIA,NR,PB,3907212,URBAN,2029,0.071867395
INDIA,NR,PB,3974639,URBAN,2030,0.043867549
INDIA,NR,PB,4042308,URBAN,2031,0.016360889
INDIA,NR,PB,4107878,URBAN,2032,0
INDIA,NR,PB,4172102,URBAN,2033,0
INDIA,NR,PB,4237847,URBAN,2034,0
INDIA,NR,PB,4303811,URBAN,2035,0
INDIA,NR,PB,4370524,URBAN,2036,0
INDIA,NR,PB,4437991,URBAN,2037,0
INDIA,NR,PB,4507606,URBAN,2038,0
INDIA,NR,PB,4578312,URBAN,2039,0
INDIA,NR,PB,4650128,URBAN,2040,0
INDIA,NR,PB,4723070,URBAN,2041,0
INDIA,NR,RJ,11891570,RURAL,2024,0.391248201
INDIA,NR,RJ,12037814,RURAL,2025,0.362306246
INDIA,NR,RJ,12184340,RURAL,2026,0.309875241
INDIA,NR,RJ,12317873,RURAL,2027,0.253273736
INDIA,NR,RJ,12441500,RURAL,2028,0.192147824
INDIA,NR,RJ,12565439,RURAL,2029,0.1393037
INDIA,NR,RJ,12689893,RURAL,2030,0.083065703
INDIA,NR,RJ,12814455,RURAL,2031,0.03070164
INDIA,NR,RJ,12936258,RURAL,2032,0
INDIA,NR,RJ,13055884,RURAL,2033,0
INDIA,NR,RJ,13175779,RURAL,2034,0
INDIA,NR,RJ,13295943,RURAL,2035,0
INDIA,NR,RJ,13416373,RURAL,2036,0
INDIA,NR,RJ,13537695,RURAL,2037,0
INDIA,NR,RJ,13662143,RURAL,2038,0
INDIA,NR,RJ,13787735,RURAL,2039,0
INDIA,NR,RJ,13914481,RURAL,2040,0
INDIA,NR,RJ,14042392,RURAL,2041,0
INDIA,NR,RJ,5233861,URBAN,2024,0.158044787
INDIA,NR,RJ,5377002,URBAN,2025,0.106122167
INDIA,NR,RJ,5523421,URBAN,2026,0.051064945
INDIA,NR,RJ,5666468,URBAN,2027,4.91057E-05
INDIA,NR,RJ,5808247,URBAN,2028,0
INDIA,NR,RJ,5952988,URBAN,2029,0
INDIA,NR,RJ,6100491,URBAN,2030,0
INDIA,NR,RJ,6251320,URBAN,2031,0
INDIA,NR,RJ,6403438,URBAN,2032,0
INDIA,NR,RJ,6557638,URBAN,2033,0
INDIA,NR,RJ,6715015,URBAN,2034,0
INDIA,NR,RJ,6875628,URBAN,2035,0
INDIA,NR,RJ,7039535,URBAN,2036,0
INDIA,NR,RJ,7205962,URBAN,2037,0
INDIA,NR,RJ,7378680,URBAN,2038,0
INDIA,NR,RJ,7555538,URBAN,2039,0
INDIA,NR,RJ,7736635,URBAN,2040,0
INDIA,NR,RJ,7922073,URBAN,2041,0
INDIA,NR,UK,1602753,RURAL,2024,0.609619605
INDIA,NR,UK,1607043,RURAL,2025,0.640968195
INDIA,NR,UK,1611333,RURAL,2026,0.673584604
INDIA,NR,UK,1614336,RURAL,2027,0.707436364
INDIA,NR,UK,1616267,RURAL,2028,0.735258088
INDIA,NR,UK,1617983,RURAL,2029,0.714690304
INDIA,NR,UK,1619699,RURAL,2030,0.68913491
INDIA,NR,UK,1620986,RURAL,2031,0.661325175
INDIA,NR,UK,1620986,RURAL,2032,0.631111293
INDIA,NR,UK,1619699,RURAL,2033,0.598276495
INDIA,NR,UK,1618197,RURAL,2034,0.562559791
INDIA,NR,UK,1616696,RURAL,2035,0.523711126
INDIA,NR,UK,1614980,RURAL,2036,0.481462965
INDIA,NR,UK,1613264,RURAL,2037,0.443179322
INDIA,NR,UK,1611980,RURAL,2038,0.402195275
INDIA,NR,UK,1610698,RURAL,2039,0.358263642
INDIA,NR,UK,1609417,RURAL,2040,0.311175282
INDIA,NR,UK,1608136,RURAL,2041,0.260706618
INDIA,NR,UK,1079204,URBAN,2024,0.469445673
INDIA,NR,UK,1104183,URBAN,2025,0.454379546
INDIA,NR,UK,1129417,URBAN,2026,0.41138525
INDIA,NR,UK,1154396,URBAN,2027,0.365128944
INDIA,NR,UK,1179120,URBAN,2028,0.315342944
