ModelGeography,SubGeography1,SubGeography2,NumHH,ConsumerType1,Year,UsagePenetration
INDIA,ER,OD,10374117,RURAL,2025,0.010622066
INDIA,ER,OD,10529086,RURAL,2026,0.01347726
INDIA,ER,OD,10676951,RURAL,2027,0.017095944
INDIA,ER,OD,10819704,RURAL,2028,0.021682335
INDIA,ER,OD,10964305,RURAL,2029,0.027496231
INDIA,ER,OD,11110197,RURAL,2030,0.034865419
INDIA,ER,OD,11257971,RURAL,2031,0.044204911
INDIA,ER,OD,11397283,RURAL,2032,0.056033017
INDIA,ER,OD,11530808,RURAL,2033,0.071012365
INDIA,ER,OD,11665892,RURAL,2034,0.089396209
INDIA,ER,OD,11801941,RURAL,2035,0.11252939
INDIA,ER,OD,11939570,RURAL,2036,0.141635457
INDIA,ER,OD,12078799,RURAL,2037,0.178253068
INDIA,ER,OD,12221308,RURAL,2038,0.224283641
INDIA,ER,OD,12365498,RURAL,2039,0.282166168
INDIA,ER,OD,12511390,RURAL,2040,0.354944712
INDIA,ER,OD,12659002,RURAL,2041,0.446443313
INDIA,ER,OD,2355710,URBAN,2022,0.101272343
INDIA,ER,OD,2393870,URBAN,2023,0.111696306
INDIA,ER,OD,2432031,URBAN,2024,0.125536692
INDIA,ER,OD,2470744,URBAN,2025,0.142835158
INDIA,ER,OD,2510010,URBAN,2026,0.162502254
INDIA,ER,OD,2547618,URBAN,2027,0.184842786
INDIA,ER,OD,2584119,URBAN,2028,0.210224168
INDIA,ER,OD,2620897,URBAN,2029,0.236318659
INDIA,ER,OD,2657951,URBAN,2030,0.265633401
INDIA,ER,OD,2695282,URBAN,2031,0.298563132
INDIA,ER,OD,2730953,URBAN,2032,0.335521691
INDIA,ER,OD,2765519,URBAN,2033,0.377006247
INDIA,ER,OD,2800361,URBAN,2034,0.423592391
INDIA,ER,OD,2835203,URBAN,2035,0.475904607
INDIA,ER,OD,2870598,URBAN,2036,0.528478314
INDIA,ER,OD,2905717,URBAN,2037,0.586827271
INDIA,ER,OD,2942353,URBAN,2038,0.651526229
INDIA,ER,OD,2979451,URBAN,2039,0.719112351
INDIA,ER,OD,3017017,URBAN,2040,0.793660685
INDIA,ER,OD,3055057,URBAN,2041,0.85
INDIA,ER,SK,90384,RURAL,2022,2.32414E-06
INDIA,ER,SK,88217,RURAL,2023,3.9631E-06
INDIA,ER,SK,86020,RURAL,2024,6.64217E-06
INDIA,ER,SK,83791,RURAL,2025,1.10939E-05
INDIA,ER,SK,81278,RURAL,2026,1.85268E-05
INDIA,ER,SK,78985,RURAL,2027,3.09315E-05
INDIA,ER,SK,76148,RURAL,2028,5.16309E-05
INDIA,ER,SK,73529,RURAL,2029,8.61721E-05
INDIA,ER,SK,70875,RURAL,2030,0.000143804
INDIA,ER,SK,67923,RURAL,2031,0.000239951
INDIA,ER,SK,65194,RURAL,2032,0.000400273
INDIA,ER,SK,62164,RURAL,2033,0.000667566
INDIA,ER,SK,59094,RURAL,2034,0.001113227
INDIA,ER,SK,56250,RURAL,2035,0.001856204
INDIA,ER,SK,53099,RURAL,2036,0.00309469
INDIA,ER,SK,50177,RURAL,2037,0.005158909
INDIA,ER,SK,47707,RURAL,2038,0.008597438
INDIA,ER,SK,45359,RURAL,2039,0.01432565
INDIA,ER,SK,43127,RURAL,2040,0.023866881
INDIA,ER,SK,41004,RURAL,2041,0.039757114
INDIA,ER,SK,110000,URBAN,2022,8.13798E-06
INDIA,ER,SK,117506,URBAN,2023,1.38341E-05
INDIA,ER,SK,125193,URBAN,2024,2.31569E-05
INDIA,ER,SK,133429,URBAN,2025,3.83309E-05
INDIA,ER,SK,141863,URBAN,2026,6.34406E-05
INDIA,ER,SK,150124,URBAN,2027,0.000104974
INDIA,ER,SK,158960,URBAN,2028,0.000173666
INDIA,ER,SK,168005,URBAN,2029,0.000287277
INDIA,ER,SK,177264,URBAN,2030,0.000475161
INDIA,ER,SK,186741,URBAN,2031,0.000785838
INDIA,ER,SK,196039,URBAN,2032,0.001299333
INDIA,ER,SK,205958,URBAN,2033,0.002147939
INDIA,ER,SK,215696,URBAN,2034,0.003550426
INDIA,ER,SK,225658,URBAN,2035,0.005868088
INDIA,ER,SK,235848,URBAN,2036,0.009697675
INDIA,ER,SK,246269,URBAN,2037,0.016024824
INDIA,ER,SK,257893,URBAN,2038,0.026473017
INDIA,ER,SK,270064,URBAN,2039,0.043727506
INDIA,ER,SK,282811,URBAN,2040,0.07221858
INDIA,ER,SK,296159,URBAN,2041,0.119258053
INDIA,ER,WB,17317452,RURAL,2022,0.007265854
INDIA,ER,WB,17643520,RURAL,2023,0.007936397
INDIA,ER,WB,17973379,RURAL,2024,0.008579796
INDIA,ER,WB,18308465,RURAL,2025,0.009565661
INDIA,ER,WB,18647341,RURAL,2026,0.010663617
INDIA,ER,WB,18974399,RURAL,2027,0.01188492
INDIA,ER,WB,19293005,RURAL,2028,0.013243782
INDIA,ER,WB,19615104,RURAL,2029,0.014756503
INDIA,ER,WB,19940674,RURAL,2030,0.016440347
INDIA,ER,WB,20269687,RURAL,2031,0.018314451
INDIA,ER,WB,20580821,RURAL,2032,0.020397551
INDIA,ER,WB,20879973,RURAL,2033,0.022713357
INDIA,ER,WB,21180972,RURAL,2034,0.025289725
INDIA,ER,WB,21483732,RURAL,2035,0.028155747
INDIA,ER,WB,21788529,RURAL,2036,0.031343498
INDIA,ER,WB,22096035,RURAL,2037,0.034888733
INDIA,ER,WB,22416040,RURAL,2038,0.038825245
INDIA,ER,WB,22740680,RURAL,2039,0.043200401
INDIA,ER,WB,23070022,RURAL,2040,0.048062643
INDIA,ER,WB,23404133,RURAL,2041,0.053465707
INDIA,ER,WB,9839768,URBAN,2022,0.146496821
INDIA,ER,WB,10067942,URBAN,2023,0.159228771
INDIA,ER,WB,10300676,URBAN,2024,0.171107143
INDIA,ER,WB,10537190,URBAN,2025,0.188931616
INDIA,ER,WB,10778381,URBAN,2026,0.208587273
INDIA,ER,WB,11014320,URBAN,2027,0.23023069
INDIA,ER,WB,11247749,URBAN,2028,0.254070938
INDIA,ER,WB,11485243,URBAN,2029,0.278370454
INDIA,ER,WB,11726857,URBAN,2030,0.304962418
INDIA,ER,WB,11972645,URBAN,2031,0.33405952
INDIA,ER,WB,12210853,URBAN,2032,0.365847615
INDIA,ER,WB,12443976,URBAN,2033,0.400584261
INDIA,ER,WB,12681157,URBAN,2034,0.438577173
INDIA,ER,WB,12922449,URBAN,2035,0.480128384
INDIA,ER,WB,13167604,URBAN,2036,0.525563513
INDIA,ER,WB,13415755,URBAN,2037,0.567155769
INDIA,ER,WB,13672647,URBAN,2038,0.611906986
INDIA,ER,WB,13934459,URBAN,2039,0.660116374
INDIA,ER,WB,14201284,URBAN,2040,0.712047782
INDIA,ER,WB,14473218,URBAN,2041,0.767984732
INDIA,NER,AS,6548959,RURAL,2022,0.002563359
INDIA,NER,AS,6715752,RURAL,2023,0.002879121
INDIA,NER,AS,6886127,RURAL,2024,0.003196483
INDIA,NER,AS,7059922,RURAL,2025,0.003690119
INDIA,NER,AS,7237903,RURAL,2026,0.004259455
INDIA,NER,AS,7414901,RURAL,2027,0.004915387
INDIA,NER,AS,7592691,RURAL,2028,0.005671216
INDIA,NER,AS,7773916,RURAL,2029,0.006542517
INDIA,NER,AS,7959137,RURAL,2030,0.007546823
INDIA,NER,AS,8147926,RURAL,2031,0.008704292
INDIA,NER,AS,8333823,RURAL,2032,0.010036718
INDIA,NER,AS,8518409,RURAL,2033,0.011570689
INDIA,NER,AS,8706615,RURAL,2034,0.013337708
INDIA,NER,AS,8898234,RURAL,2035,0.015372994
INDIA,NER,AS,9094154,RURAL,2036,0.017716908
INDIA,NER,AS,9293904,RURAL,2037,0.020415944
INDIA,NER,AS,9499995,RURAL,2038,0.023519543
INDIA,NER,AS,9710656,RURAL,2039,0.027091061
INDIA,NER,AS,9925988,RURAL,2040,0.031200593
INDIA,NER,AS,10146095,RURAL,2041,0.035928659
INDIA,NER,AS,1445415,URBAN,2022,0.06595581
INDIA,NER,AS,1470469,URBAN,2023,0.07312046
INDIA,NER,AS,1496057,URBAN,2024,0.080117341
INDIA,NER,AS,1521911,URBAN,2025,0.090749996
INDIA,NER,AS,1547764,URBAN,2026,0.102780727
INDIA,NER,AS,1573085,URBAN,2027,0.116376579
INDIA,NER,AS,1597606,URBAN,2028,0.131744716
INDIA,NER,AS,1622661,URBAN,2029,0.149124997
INDIA,NER,AS,1647715,URBAN,2030,0.168778759
INDIA,NER,AS,1673302,URBAN,2031,0.191000484
INDIA,NER,AS,1697557,URBAN,2032,0.216092097
INDIA,NER,AS,1720745,URBAN,2033,0.244428303
INDIA,NER,AS,1744467,URBAN,2034,0.274276933
INDIA,NER,AS,1768455,URBAN,2035,0.307740717
INDIA,NER,AS,1792443,URBAN,2036,0.345251591
INDIA,NER,AS,1816431,URBAN,2037,0.387294465
INDIA,NER,AS,1841449,URBAN,2038,0.434342114
INDIA,NER,AS,1866811,URBAN,2039,0.487039281
INDIA,NER,AS,1892523,URBAN,2040,0.537471021
INDIA,NER,AS,1918589,URBAN,2041,0.593061012
INDIA,NER,NE,2287695,RURAL,2022,0.003123453
INDIA,NER,NE,2313414,RURAL,2023,0.003612929
INDIA,NER,NE,2337828,RURAL,2024,0.00412792
INDIA,NER,NE,2362270,RURAL,2025,0.004852076
INDIA,NER,NE,2387432,RURAL,2026,0.005702626
INDIA,NER,NE,2410510,RURAL,2027,0.006700747
INDIA,NER,NE,2432856,RURAL,2028,0.007872173
INDIA,NER,NE,2455162,RURAL,2029,0.009247434
INDIA,NER,NE,2476207,RURAL,2030,0.010861839
INDIA,NER,NE,2498155,RURAL,2031,0.01275676
INDIA,NER,NE,2518053,RURAL,2032,0.014978814
INDIA,NER,NE,2535325,RURAL,2033,0.017584609
INDIA,NER,NE,2552166,RURAL,2034,0.020641772
INDIA,NER,NE,2568559,RURAL,2035,0.024228187
INDIA,NER,NE,2585004,RURAL,2036,0.028434909
INDIA,NER,NE,2601765,RURAL,2037,0.033368723
INDIA,NER,NE,2619446,RURAL,2038,0.039148696
INDIA,NER,NE,2637247,RURAL,2039,0.045923917
INDIA,NER,NE,2655170,RURAL,2040,0.053864945
INDIA,NER,NE,2673214,RURAL,2041,0.063171426
INDIA,NER,NE,1343811,URBAN,2022,0.015917629
INDIA,NER,NE,1399961,URBAN,2023,0.018131097
INDIA,NER,NE,1458503,URBAN,2024,0.020383658
INDIA,NER,NE,1518974,URBAN,2025,0.023462418
INDIA,NER,NE,1580887,URBAN,2026,0.027002961
INDIA,NER,NE,1644269,URBAN,2027,0.03107026
INDIA,NER,NE,1708872,URBAN,2028,0.03574348
INDIA,NER,NE,1774996,URBAN,2029,0.04111508
INDIA,NER,NE,1844390,URBAN,2030,0.047288798
INDIA,NER,NE,1914835,URBAN,2031,0.054383544
INDIA,NER,NE,1985456,URBAN,2032,0.062527434
INDIA,NER,NE,2056519,URBAN,2033,0.071876499
INDIA,NER,NE,2130432,URBAN,2034,0.082615144
INDIA,NER,NE,2206356,URBAN,2035,0.094948832
INDIA,NER,NE,2284027,URBAN,2036,0.10911235
INDIA,NER,NE,2363163,URBAN,2037,0.125375403
INDIA,NER,NE,2447489,URBAN,2038,0.144023702
INDIA,NER,NE,2534823,URBAN,2039,0.165423061
INDIA,NER,NE,2625275,URBAN,2040,0.18997675
INDIA,NER,NE,2718954,URBAN,2041,0.218146753
INDIA,NR,DL,31501,RURAL,2022,0.270963099
INDIA,NR,DL,27018,RURAL,2023,0.28548408
INDIA,NR,DL,22539,RURAL,2024,0.300976437
INDIA,NR,DL,18358,RURAL,2025,0.31944373
INDIA,NR,DL,14801,RURAL,2026,0.339183603
INDIA,NR,DL,11033,RURAL,2027,0.360333889
INDIA,NR,DL,7660,RURAL,2028,0.38306623
INDIA,NR,DL,5038,RURAL,2029,0.407597273
INDIA,NR,DL,2588,RURAL,2030,0.434202755
INDIA,NR,DL,1330,RURAL,2031,0.463240915
INDIA,NR,DL,0,RURAL,2032,0.4951761
INDIA,NR,DL,0,RURAL,2033,0.530638936
INDIA,NR,DL,361,RURAL,2034,0.570495559
INDIA,NR,DL,0,RURAL,2035,0.615933413
INDIA,NR,DL,0,RURAL,2036,0.666792577
INDIA,NR,DL,0,RURAL,2037,0.724091348
INDIA,NR,DL,0,RURAL,2038,0.786352358
INDIA,NR,DL,0,RURAL,2039,0.856994194
INDIA,NR,DL,0,RURAL,2040,0.937770015
INDIA,NR,DL,0,RURAL,2041,1
INDIA,NR,DL,5257297,URBAN,2022,0.345095282
INDIA,NR,DL,5392051,URBAN,2023,0.362535278
INDIA,NR,DL,5527614,URBAN,2024,0.386289234
INDIA,NR,DL,5664248,URBAN,2025,0.412695069
INDIA,NR,DL,5801438,URBAN,2026,0.44257147
INDIA,NR,DL,5941273,URBAN,2027,0.476631332
INDIA,NR,DL,6082734,URBAN,2028,0.513263393
INDIA,NR,DL,6225043,URBAN,2029,0.552680038
INDIA,NR,DL,6368203,URBAN,2030,0.595090869
INDIA,NR,DL,6511949,URBAN,2031,0.638071806
INDIA,NR,DL,6657621,URBAN,2032,0.684082415
INDIA,NR,DL,6804428,URBAN,2033,0.724689944
INDIA,NR,DL,6952379,URBAN,2034,0.754454765
INDIA,NR,DL,7102024,URBAN,2035,0.785442101
INDIA,NR,DL,7253105,URBAN,2036,0.817702164
INDIA,NR,DL,7405635,URBAN,2037,0.851287228
INDIA,NR,DL,7566078,URBAN,2038,0.886251714
INDIA,NR,DL,7729998,URBAN,2039,0.922652279
INDIA,NR,DL,7897469,URBAN,2040,0.960547906
INDIA,NR,DL,8068568,URBAN,2041,1
INDIA,NR,HP,1572650,RURAL,2022,0.011067765
INDIA,NR,HP,1580214,RURAL,2023,0.012251822
INDIA,NR,HP,1587542,RURAL,2024,0.013851418
INDIA,NR,HP,1595106,RURAL,2025,0.015946713
INDIA,NR,HP,1602434,RURAL,2026,0.018466384
INDIA,NR,HP,1608816,RURAL,2027,0.021525369
INDIA,NR,HP,1613780,RURAL,2028,0.025280757
INDIA,NR,HP,1618981,RURAL,2029,0.029948822
INDIA,NR,HP,1624181,RURAL,2030,0.035475694
INDIA,NR,HP,1629382,RURAL,2031,0.042018734
INDIA,NR,HP,1632927,RURAL,2032,0.049758628
INDIA,NR,HP,1635764,RURAL,2033,0.058914606
INDIA,NR,HP,1638364,RURAL,2034,0.069749648
INDIA,NR,HP,1640964,RURAL,2035,0.082570731
INDIA,NR,HP,1643564,RURAL,2036,0.097740141
INDIA,NR,HP,1646401,RURAL,2037,0.115686418
INDIA,NR,HP,1649255,RURAL,2038,0.136897797
INDIA,NR,HP,1652114,RURAL,2039,0.161165483
INDIA,NR,HP,1654977,RURAL,2040,0.189715991
INDIA,NR,HP,1657846,RURAL,2041,0.22330239
INDIA,NR,HP,289985,URBAN,2022,0.047611369
INDIA,NR,HP,300236,URBAN,2023,0.055222009
INDIA,NR,HP,310830,URBAN,2024,0.063058733
INDIA,NR,HP,321366,URBAN,2025,0.072614448
INDIA,NR,HP,332670,URBAN,2026,0.083609231
INDIA,NR,HP,343480,URBAN,2027,0.096247897
INDIA,NR,HP,355080,URBAN,2028,0.110778424
INDIA,NR,HP,367056,URBAN,2029,0.127490093
INDIA,NR,HP,378950,URBAN,2030,0.146708552
INDIA,NR,HP,391705,URBAN,2031,0.16880741
INDIA,NR,HP,404375,URBAN,2032,0.194192521
INDIA,NR,HP,416933,URBAN,2033,0.223355027
INDIA,NR,HP,430401,URBAN,2034,0.253775551
INDIA,NR,HP,443754,URBAN,2035,0.288317824
INDIA,NR,HP,458069,URBAN,2036,0.327535734
INDIA,NR,HP,472265,URBAN,2037,0.372058507
INDIA,NR,HP,487219,URBAN,2038,0.422547495
INDIA,NR,HP,502645,URBAN,2039,0.479838216
INDIA,NR,HP,518561,URBAN,2040,0.538255626
INDIA,NR,HP,534980,URBAN,2041,0.603737288
INDIA,NR,HR,3662101,RURAL,2022,0.052573956
INDIA,NR,HR,3705565,RURAL,2023,0.059760465
INDIA,NR,HR,3748887,RURAL,2024,0.069047603
INDIA,NR,HR,3792053,RURAL,2025,0.080677296
INDIA,NR,HR,3834614,RURAL,2026,0.094676154
INDIA,NR,HR,3874559,RURAL,2027,0.111649864
INDIA,NR,HR,3912469,RURAL,2028,0.132408656
INDIA,NR,HR,3949852,RURAL,2029,0.158044804
INDIA,NR,HR,3986683,RURAL,2030,0.188630549
INDIA,NR,HR,4023170,RURAL,2031,0.222879777
INDIA,NR,HR,4057443,RURAL,2032,0.263312249
INDIA,NR,HR,4090132,RURAL,2033,0.311045438
INDIA,NR,HR,4122365,RURAL,2034,0.367411474
INDIA,NR,HR,4153645,RURAL,2035,0.433968408
INDIA,NR,HR,4184902,RURAL,2036,0.510003629
INDIA,NR,HR,4216130,RURAL,2037,0.599330387
INDIA,NR,HR,4249178,RURAL,2038,0.685572844
INDIA,NR,HR,4282485,RURAL,2039,0.777503592
INDIA,NR,HR,4316054,RURAL,2040,0.881761641
INDIA,NR,HR,4349885,RURAL,2041,1
INDIA,NR,HR,2964567,URBAN,2022,0.257422431
INDIA,NR,HR,3061879,URBAN,2023,0.274554417
INDIA,NR,HR,3160984,URBAN,2024,0.297974431
INDIA,NR,HR,3262150,URBAN,2025,0.325249734
INDIA,NR,HR,3365403,URBAN,2026,0.354050424
INDIA,NR,HR,3468279,URBAN,2027,0.387144138
INDIA,NR,HR,3571763,URBAN,2028,0.425527943
INDIA,NR,HR,3677117,URBAN,2029,0.467689256
INDIA,NR,HR,3784619,URBAN,2030,0.513997338
INDIA,NR,HR,3894295,URBAN,2031,0.562025715
INDIA,NR,HR,4003864,URBAN,2032,0.614469597
INDIA,NR,HR,4114345,URBAN,2033,0.652145552
INDIA,NR,HR,4226783,URBAN,2034,0.687941437
INDIA,NR,HR,4341465,URBAN,2035,0.725702137
INDIA,NR,HR,4457893,URBAN,2036,0.7655355
INDIA,NR,HR,4575558,URBAN,2037,0.807555293
INDIA,NR,HR,4700166,URBAN,2038,0.851881528
INDIA,NR,HR,4828168,URBAN,2039,0.898640803
INDIA,NR,HR,4959657,URBAN,2040,0.947966668
INDIA,NR,HR,5094726,URBAN,2041,1
INDIA,NR,JK,1958298,RURAL,2022,0.029334699
INDIA,NR,JK,1988003,RURAL,2023,0.031146972
INDIA,NR,JK,2017720,RURAL,2024,0.033076231
INDIA,NR,JK,2048495,RURAL,2025,0.035498174
INDIA,NR,JK,2079074,RURAL,2026,0.038132891
INDIA,NR,JK,2109441,RURAL,2027,0.041012282
INDIA,NR,JK,2139798,RURAL,2028,0.044177767
INDIA,NR,JK,2170800,RURAL,2029,0.047683907
INDIA,NR,JK,2202235,RURAL,2030,0.051603317
INDIA,NR,JK,2233430,RURAL,2031,0.056034577
INDIA,NR,JK,2263680,RURAL,2032,0.061112046
INDIA,NR,JK,2293174,RURAL,2033,0.067026077
INDIA,NR,JK,2322814,RURAL,2034,0.074050623
INDIA,NR,JK,2353072,RURAL,2035,0.082583529
INDIA,NR,JK,2383000,RURAL,2036,0.092656405
INDIA,NR,JK,2413549,RURAL,2037,0.104675316
INDIA,NR,JK,2444951,RURAL,2038,0.119170902
INDIA,NR,JK,2476761,RURAL,2039,0.136885602
INDIA,NR,JK,2508985,RURAL,2040,0.158832323
INDIA,NR,JK,2541629,RURAL,2041,0.184276647
INDIA,NR,JK,1048422,URBAN,2022,0.150794576
INDIA,NR,JK,1088103,URBAN,2023,0.163931448
INDIA,NR,JK,1129527,URBAN,2024,0.176682232
INDIA,NR,JK,1171687,URBAN,2025,0.194887995
INDIA,NR,JK,1215682,URBAN,2026,0.214949592
INDIA,NR,JK,1261023,URBAN,2027,0.237031454
INDIA,NR,JK,1307746,URBAN,2028,0.261343415
INDIA,NR,JK,1355890,URBAN,2029,0.284765914
INDIA,NR,JK,1405195,URBAN,2030,0.310265402
INDIA,NR,JK,1456904,URBAN,2031,0.338023677
INDIA,NR,JK,1509246,URBAN,2032,0.368206068
INDIA,NR,JK,1562522,URBAN,2033,0.401030642
INDIA,NR,JK,1617711,URBAN,2034,0.436752571
INDIA,NR,JK,1674546,URBAN,2035,0.475625557
INDIA,NR,JK,1733409,URBAN,2036,0.511876538
INDIA,NR,JK,1794024,URBAN,2037,0.550859454
INDIA,NR,JK,1857353,URBAN,2038,0.592726158
INDIA,NR,JK,1922918,URBAN,2039,0.633982698
INDIA,NR,JK,1990797,URBAN,2040,0.678068616
INDIA,NR,JK,2061072,URBAN,2041,0.7
INDIA,NR,PB,4111452,RURAL,2022,0.106634357
INDIA,NR,PB,4163384,RURAL,2023,0.120117725
INDIA,NR,PB,4216207,RURAL,2024,0.136394011
INDIA,NR,PB,4269462,RURAL,2025,0.157852281
INDIA,NR,PB,4322663,RURAL,2026,0.180641274
INDIA,NR,PB,4372856,RURAL,2027,0.206692859
INDIA,NR,PB,4421148,RURAL,2028,0.236477174
INDIA,NR,PB,4469210,RURAL,2029,0.270537122
INDIA,NR,PB,4517273,RURAL,2030,0.30775817
INDIA,NR,PB,4565839,RURAL,2031,0.34957393
INDIA,NR,PB,4611263,RURAL,2032,0.382056001
INDIA,NR,PB,4654204,RURAL,2033,0.417556275
INDIA,NR,PB,4696695,RURAL,2034,0.4563552
INDIA,NR,PB,4739519,RURAL,2035,0.498759283
INDIA,NR,PB,4782677,RURAL,2036,0.545103513
INDIA,NR,PB,4825893,RURAL,2037,0.595754004
INDIA,NR,PB,4870653,RURAL,2038,0.65111089
INDIA,NR,PB,4915829,RURAL,2039,0.711611484
INDIA,NR,PB,4961423,RURAL,2040,0.777733734
INDIA,NR,PB,5007440,RURAL,2041,0.85
INDIA,NR,PB,3440798,URBAN,2022,0.28339254
INDIA,NR,PB,3507014,URBAN,2023,0.297524703
INDIA,NR,PB,3573731,URBAN,2024,0.315843031
INDIA,NR,PB,3641203,URBAN,2025,0.337790244
INDIA,NR,PB,3709945,URBAN,2026,0.362535011
INDIA,NR,PB,3776401,URBAN,2027,0.390642571
INDIA,NR,PB,3841308,URBAN,2028,0.42285434
INDIA,NR,PB,3907212,URBAN,2029,0.460130824
INDIA,NR,PB,3974639,URBAN,2030,0.498135296
INDIA,NR,PB,4042308,URBAN,2031,0.539252753
INDIA,NR,PB,4107878,URBAN,2032,0.576473079
INDIA,NR,PB,4172102,URBAN,2033,0.601889541
INDIA,NR,PB,4237847,URBAN,2034,0.628426605
INDIA,NR,PB,4303811,URBAN,2035,0.656133677
INDIA,NR,PB,4370524,URBAN,2036,0.685062342
INDIA,NR,PB,4437991,URBAN,2037,0.715266461
INDIA,NR,PB,4507606,URBAN,2038,0.746802266
INDIA,NR,PB,4578312,URBAN,2039,0.779728473
INDIA,NR,PB,4650128,URBAN,2040,0.814106383
INDIA,NR,PB,4723070,URBAN,2041,0.85
INDIA,NR,RJ,11600522,RURAL,2022,0.008428318
INDIA,NR,RJ,11745805,RURAL,2023,0.012512968
