EnergyConvTech,Year,ModelGeography,SubGeography1,EffectiveCapacityExistingInYear
EG_OCGT,2027,INDIA,ER,0.0770072
EG_OCGT,2027,INDIA,WR,1.3832085549999997
EG_OCGT,2027,INDIA,NR,0.628333899
EG_OCGT,2027,INDIA,SR,0.7120453401000001
EG_OCGT,2027,INDIA,NER,0.199405005
EG_OCGT,2028,INDIA,ER,0.0770072
EG_OCGT,2028,INDIA,WR,1.3832085549999997
EG_OCGT,2028,INDIA,NR,1.256667798
EG_OCGT,2028,INDIA,SR,0.7120453401000001
EG_OCGT,2028,INDIA,NER,0.199405005
EG_OCGT,2029,INDIA,ER,0.1540144
EG_OCGT,2029,INDIA,WR,2.7664171099999995
EG_OCGT,2029,INDIA,NR,1.885001697
EG_OCGT,2029,INDIA,SR,1.4240906802000002
EG_OCGT,2029,INDIA,NER,0.39881001
EG_OCGT,2030,INDIA,ER,0.2310216
EG_OCGT,2030,INDIA,WR,4.149625664999999
EG_OCGT,2030,INDIA,NR,2.513335596
EG_OCGT,2030,INDIA,SR,2.1361360203000004
EG_OCGT,2030,INDIA,NER,0.598215015
EG_OCGT,2031,INDIA,ER,0.2310216
EG_OCGT,2031,INDIA,WR,4.149625664999999
EG_OCGT,2031,INDIA,NR,2.513335596
EG_OCGT,2031,INDIA,SR,2.1361360203000004
EG_OCGT,2031,INDIA,NER,0.598215015
EG_PHWR,2021,INDIA,ER,0.0
EG_PHWR,2021,INDIA,WR,1.8399999999999999
EG_PHWR,2021,INDIA,NR,1.6199999999999999
EG_PHWR,2021,INDIA,SR,3.32
EG_PHWR,2021,INDIA,NER,0.0
EG_PHWR,2022,INDIA,ER,0.0
EG_PHWR,2022,INDIA,WR,2.54
EG_PHWR,2022,INDIA,NR,1.6199999999999999
EG_PHWR,2022,INDIA,SR,3.32
EG_PHWR,2022,INDIA,NER,0.0
EG_PHWR,2023,INDIA,ER,0.0
EG_PHWR,2023,INDIA,WR,2.54
EG_PHWR,2023,INDIA,NR,2.32
EG_PHWR,2023,INDIA,SR,3.32
EG_PHWR,2023,INDIA,NER,0.0
EG_PHWR,2024,INDIA,ER,0.0
EG_PHWR,2024,INDIA,WR,3.24
EG_PHWR,2024,INDIA,NR,2.32
EG_PHWR,2024,INDIA,SR,3.32
EG_PHWR,2024,INDIA,NER,0.0
EG_PHWR,2025,INDIA,ER,0.0
EG_PHWR,2025,INDIA,WR,3.24
EG_PHWR,2025,INDIA,NR,3.0199999999999996
EG_PHWR,2025,INDIA,SR,3.32
EG_PHWR,2025,INDIA,NER,0.0
EG_PHWR,2026,INDIA,ER,0.0
EG_PHWR,2026,INDIA,WR,3.24
EG_PHWR,2026,INDIA,NR,3.0199999999999996
EG_PHWR,2026,INDIA,SR,3.32
EG_PHWR,2026,INDIA,NER,0.0
EG_PHWR,2027,INDIA,ER,0.0
EG_PHWR,2027,INDIA,WR,3.24
EG_PHWR,2027,INDIA,NR,3.0199999999999996
EG_PHWR,2027,INDIA,SR,4.32
EG_PHWR,2027,INDIA,NER,0.0
EG_PHWR,2028,INDIA,ER,0.0
EG_PHWR,2028,INDIA,WR,3.24
EG_PHWR,2028,INDIA,NR,3.0199999999999996
EG_PHWR,2028,INDIA,SR,5.32
EG_PHWR,2028,INDIA,NER,0.0
EG_PHWR,2029,INDIA,ER,0.0
EG_PHWR,2029,INDIA,WR,3.24
EG_PHWR,2029,INDIA,NR,3.0199999999999996
EG_PHWR,2029,INDIA,SR,5.32
EG_PHWR,2029,INDIA,NER,0.0
EG_PHWR,2030,INDIA,ER,0.0
EG_PHWR,2030,INDIA,WR,3.24
EG_PHWR,2030,INDIA,NR,3.0199999999999996
EG_PHWR,2030,INDIA,SR,5.32
EG_PHWR,2030,INDIA,NER,0.0
EG_PHWR,2031,INDIA,ER,0.0
EG_PHWR,2031,INDIA,WR,3.24
EG_PHWR,2031,INDIA,NR,3.0199999999999996
EG_PHWR,2031,INDIA,SR,5.32
EG_PHWR,2031,INDIA,NER,0.0
EG_LH,2021,INDIA,ER,2.79345
EG_LH,2021,INDIA,WR,7.156322
EG_LH,2021,INDIA,NR,19.070769999999996
EG_LH,2021,INDIA,SR,9.77035
EG_LH,2021,INDIA,NER,4.327
EG_LH,2022,INDIA,ER,2.81345
EG_LH,2022,INDIA,WR,7.222988667
EG_LH,2022,INDIA,NR,20.134186665999994
EG_LH,2022,INDIA,SR,9.947016667
EG_LH,2022,INDIA,NER,4.852
EG_LH,2023,INDIA,ER,2.83345
EG_LH,2023,INDIA,WR,7.289655334
EG_LH,2023,INDIA,NR,21.197603331999996
EG_LH,2023,INDIA,SR,10.123683334
EG_LH,2023,INDIA,NER,5.377000000000001
EG_LH,2024,INDIA,ER,2.85345
EG_LH,2024,INDIA,WR,7.356322001
EG_LH,2024,INDIA,NR,22.26101999799999
EG_LH,2024,INDIA,SR,10.300350000999998
EG_LH,2024,INDIA,NER,5.902000000000001
EG_LH,2025,INDIA,ER,2.87345
EG_LH,2025,INDIA,WR,7.4229886679999995
EG_LH,2025,INDIA,NR,23.32443666399999
EG_LH,2025,INDIA,SR,10.477016667999997
EG_LH,2025,INDIA,NER,6.427000000000001
EG_LH,2026,INDIA,ER,2.89345
EG_LH,2026,INDIA,WR,7.489655334999999
EG_LH,2026,INDIA,NR,24.387853329999988
EG_LH,2026,INDIA,SR,10.653683334999997
EG_LH,2026,INDIA,NER,6.952000000000002
EG_LH,2027,INDIA,ER,2.91345
EG_LH,2027,INDIA,WR,7.556322001999999
EG_LH,2027,INDIA,NR,25.451269995999986
EG_LH,2027,INDIA,SR,10.830350001999996
EG_LH,2027,INDIA,NER,7.477000000000002
EG_LH,2028,INDIA,ER,2.91345
EG_LH,2028,INDIA,WR,7.556322001999999
EG_LH,2028,INDIA,NR,25.451269995999986
EG_LH,2028,INDIA,SR,10.830350001999996
EG_LH,2028,INDIA,NER,7.477000000000002
EG_LH,2029,INDIA,ER,2.91345
EG_LH,2029,INDIA,WR,7.556322001999999
EG_LH,2029,INDIA,NR,25.836171280999988
EG_LH,2029,INDIA,SR,10.830350001999996
EG_LH,2029,INDIA,NER,7.477000000000002
EG_LH,2030,INDIA,ER,2.91345
EG_LH,2030,INDIA,WR,7.556322001999999
EG_LH,2030,INDIA,NR,25.836171280999988
EG_LH,2030,INDIA,SR,10.830350001999996
EG_LH,2030,INDIA,NER,7.477000000000002
EG_LH,2031,INDIA,ER,2.91345
EG_LH,2031,INDIA,WR,7.556322001999999
EG_LH,2031,INDIA,NR,25.836171280999988
EG_LH,2031,INDIA,SR,10.830350001999996
EG_LH,2031,INDIA,NER,7.477000000000002
EG_SH,2021,INDIA,ER,0.26188
EG_SH,2021,INDIA,WR,0.63428
EG_SH,2021,INDIA,NR,1.6564100000000002
EG_SH,2021,INDIA,SR,1.8867800000000001
EG_SH,2021,INDIA,NER,0.33845499999999995
EG_SH,2022,INDIA,ER,0.26188
EG_SH,2022,INDIA,WR,0.63428
EG_SH,2022,INDIA,NR,1.9989372630000002
EG_SH,2022,INDIA,SR,1.8867800000000001
EG_SH,2022,INDIA,NER,0.33845499999999995
EG_SH,2023,INDIA,ER,0.26188
EG_SH,2023,INDIA,WR,0.63428
EG_SH,2023,INDIA,NR,2.341464526
EG_SH,2023,INDIA,SR,1.8867800000000001
EG_SH,2023,INDIA,NER,0.33845499999999995
EG_SH,2024,INDIA,ER,0.26188
EG_SH,2024,INDIA,WR,0.63428
EG_SH,2024,INDIA,NR,2.6839917890000002
EG_SH,2024,INDIA,SR,1.8867800000000001
EG_SH,2024,INDIA,NER,0.33845499999999995
EG_SH,2025,INDIA,ER,0.26188
EG_SH,2025,INDIA,WR,0.63428
EG_SH,2025,INDIA,NR,3.0265190520000003
EG_SH,2025,INDIA,SR,1.8867800000000001
EG_SH,2025,INDIA,NER,0.33845499999999995
EG_SH,2026,INDIA,ER,0.26188
EG_SH,2026,INDIA,WR,0.63428
EG_SH,2026,INDIA,NR,3.3690463150000003
EG_SH,2026,INDIA,SR,1.8867800000000001
EG_SH,2026,INDIA,NER,0.33845499999999995
EG_SH,2027,INDIA,ER,0.26188
EG_SH,2027,INDIA,WR,0.63428
EG_SH,2027,INDIA,NR,3.7115735780000003
EG_SH,2027,INDIA,SR,1.8867800000000001
EG_SH,2027,INDIA,NER,0.33845499999999995
EG_SH,2028,INDIA,ER,0.26188
EG_SH,2028,INDIA,WR,0.63428
EG_SH,2028,INDIA,NR,4.054100841
EG_SH,2028,INDIA,SR,1.8867800000000001
EG_SH,2028,INDIA,NER,0.33845499999999995
EG_SH,2029,INDIA,ER,0.26188
EG_SH,2029,INDIA,WR,0.63428
EG_SH,2029,INDIA,NR,4.396628104
EG_SH,2029,INDIA,SR,2.288408506
EG_SH,2029,INDIA,NER,0.33845499999999995
EG_SH,2030,INDIA,ER,0.26188
EG_SH,2030,INDIA,WR,0.63428
EG_SH,2030,INDIA,NR,4.739155367
EG_SH,2030,INDIA,SR,2.288408506
EG_SH,2030,INDIA,NER,0.33845499999999995
EG_SH,2031,INDIA,ER,0.26188
EG_SH,2031,INDIA,WR,0.63428
EG_SH,2031,INDIA,NR,4.739155367
EG_SH,2031,INDIA,SR,2.288408506
EG_SH,2031,INDIA,NER,0.33845499999999995
EG_BIOMASS,2021,INDIA,ER,0.5493799999999999
EG_BIOMASS,2021,INDIA,WR,3.11386
EG_BIOMASS,2021,INDIA,NR,3.6211400000000005
EG_BIOMASS,2021,INDIA,SR,3.82336
EG_BIOMASS,2021,INDIA,NER,0.0296
EG_BIOMASS,2022,INDIA,ER,0.5493799999999999
EG_BIOMASS,2022,INDIA,WR,3.11386
EG_BIOMASS,2022,INDIA,NR,3.6211400000000005
EG_BIOMASS,2022,INDIA,SR,3.82336
EG_BIOMASS,2022,INDIA,NER,0.0296
EG_BIOMASS,2023,INDIA,ER,0.5493799999999999
EG_BIOMASS,2023,INDIA,WR,3.11386
EG_BIOMASS,2023,INDIA,NR,3.6211400000000005
EG_BIOMASS,2023,INDIA,SR,3.82336
EG_BIOMASS,2023,INDIA,NER,0.0296
EG_BIOMASS,2024,INDIA,ER,0.5493799999999999
EG_BIOMASS,2024,INDIA,WR,3.11386
EG_BIOMASS,2024,INDIA,NR,3.6211400000000005
EG_BIOMASS,2024,INDIA,SR,3.82336
EG_BIOMASS,2024,INDIA,NER,0.0296
EG_BIOMASS,2025,INDIA,ER,0.5493799999999999
EG_BIOMASS,2025,INDIA,WR,3.11386
EG_BIOMASS,2025,INDIA,NR,3.6211400000000005
EG_BIOMASS,2025,INDIA,SR,3.82336
EG_BIOMASS,2025,INDIA,NER,0.0296
EG_BIOMASS,2026,INDIA,ER,0.5493799999999999
EG_BIOMASS,2026,INDIA,WR,3.11386
EG_BIOMASS,2026,INDIA,NR,3.6211400000000005
EG_BIOMASS,2026,INDIA,SR,3.82336
EG_BIOMASS,2026,INDIA,NER,0.0296
EG_BIOMASS,2027,INDIA,ER,0.5493799999999999
EG_BIOMASS,2027,INDIA,WR,3.11386
EG_BIOMASS,2027,INDIA,NR,3.6211400000000005
EG_BIOMASS,2027,INDIA,SR,3.82336
EG_BIOMASS,2027,INDIA,NER,0.0296
EG_BIOMASS,2028,INDIA,ER,0.5493799999999999
EG_BIOMASS,2028,INDIA,WR,3.11386
EG_BIOMASS,2028,INDIA,NR,3.6211400000000005
EG_BIOMASS,2028,INDIA,SR,3.82336
EG_BIOMASS,2028,INDIA,NER,0.0296
EG_BIOMASS,2029,INDIA,ER,0.5493799999999999
EG_BIOMASS,2029,INDIA,WR,3.11386
EG_BIOMASS,2029,INDIA,NR,3.6211400000000005
EG_BIOMASS,2029,INDIA,SR,3.82336
EG_BIOMASS,2029,INDIA,NER,0.0296
EG_BIOMASS,2030,INDIA,ER,0.5493799999999999
EG_BIOMASS,2030,INDIA,WR,3.11386
EG_BIOMASS,2030,INDIA,NR,3.6211400000000005
EG_BIOMASS,2030,INDIA,SR,3.82336
EG_BIOMASS,2030,INDIA,NER,0.0296
EG_BIOMASS,2031,INDIA,ER,0.5493799999999999
EG_BIOMASS,2031,INDIA,WR,3.11386
EG_BIOMASS,2031,INDIA,NR,3.6211400000000005
EG_BIOMASS,2031,INDIA,SR,3.82336
EG_BIOMASS,2031,INDIA,NER,0.0296
EG_SOLARPV,2021,INDIA,ER,0.84385
EG_SOLARPV,2021,INDIA,WR,9.699839
EG_SOLARPV,2021,INDIA,NR,9.517790047
EG_SOLARPV,2021,INDIA,SR,20.624425433000003
EG_SOLARPV,2021,INDIA,NER,0.07357
EG_SOLARPV,2022,INDIA,ER,0.88799
EG_SOLARPV,2022,INDIA,WR,11.079787
EG_SOLARPV,2022,INDIA,NR,15.269649241
EG_SOLARPV,2022,INDIA,SR,22.094218483000002
EG_SOLARPV,2022,INDIA,NER,0.10357
EG_SOLARPV,2023,INDIA,ER,0.9467
EG_SOLARPV,2023,INDIA,WR,12.962209000000001
EG_SOLARPV,2023,INDIA,NR,27.863735064
EG_SOLARPV,2023,INDIA,SR,24.245982717000004
EG_SOLARPV,2023,INDIA,NER,0.9202688676844875
EG_SOLARPV,2024,INDIA,ER,1.04455
EG_SOLARPV,2024,INDIA,WR,16.099579000000002
EG_SOLARPV,2024,INDIA,NR,43.597850251
EG_SOLARPV,2024,INDIA,SR,27.115001696000004
EG_SOLARPV,2024,INDIA,NER,1.121614324182584
EG_SOLARPV,2025,INDIA,ER,1.04455
EG_SOLARPV,2025,INDIA,WR,18.307782048926196
EG_SOLARPV,2025,INDIA,NR,54.8331483
EG_SOLARPV,2025,INDIA,SR,30.701275420000005
EG_SOLARPV,2025,INDIA,NER,1.121614324182584
EG_SOLARPV,2026,INDIA,ER,1.04455
EG_SOLARPV,2026,INDIA,WR,25.561190228926197
EG_SOLARPV,2026,INDIA,NR,68.315505957
EG_SOLARPV,2026,INDIA,SR,35.004803889
EG_SOLARPV,2026,INDIA,NER,1.121614324182584
EG_SOLARPV,2027,INDIA,ER,1.04455
EG_SOLARPV,2027,INDIA,WR,32.814598408926194
EG_SOLARPV,2027,INDIA,NR,81.797863614
EG_SOLARPV,2027,INDIA,SR,39.308332358
EG_SOLARPV,2027,INDIA,NER,1.121614324182584
EG_SOLARPV,2028,INDIA,ER,1.04455
EG_SOLARPV,2028,INDIA,WR,40.06800658892619
EG_SOLARPV,2028,INDIA,NR,95.280221271
EG_SOLARPV,2028,INDIA,SR,43.611860827
EG_SOLARPV,2028,INDIA,NER,1.2752722520569475
EG_SOLARPV,2029,INDIA,ER,1.04455
EG_SOLARPV,2029,INDIA,WR,47.32141476892619
EG_SOLARPV,2029,INDIA,NR,108.762578928
EG_SOLARPV,2029,INDIA,SR,47.915389296
EG_SOLARPV,2029,INDIA,NER,2.1741407211362764
EG_SOLARPV,2030,INDIA,ER,1.7531722702775843
EG_SOLARPV,2030,INDIA,WR,54.57482294892619
EG_SOLARPV,2030,INDIA,NR,122.24493658499999
EG_SOLARPV,2030,INDIA,SR,52.218917765
EG_SOLARPV,2030,INDIA,NER,3.0349026532961965
EG_SOLARPV,2031,INDIA,ER,4.215882776277583
EG_SOLARPV,2031,INDIA,WR,57.34806519634865
EG_SOLARPV,2031,INDIA,NR,135.72729424199997
EG_SOLARPV,2031,INDIA,SR,56.522446234
EG_SOLARPV,2031,INDIA,NER,4.872719471609965
EG_WIND,2021,INDIA,ER,0.0
EG_WIND,2021,INDIA,WR,17.171382545
EG_WIND,2021,INDIA,NR,4.433454495
EG_WIND,2021,INDIA,SR,20.346901332999998
EG_WIND,2021,INDIA,NER,0.0
EG_WIND,2022,INDIA,ER,0.0004
EG_WIND,2022,INDIA,WR,19.666085417
EG_WIND,2022,INDIA,NR,4.435757071
EG_WIND,2022,INDIA,SR,20.973484068999998
EG_WIND,2022,INDIA,NER,0.0
EG_WIND,2023,INDIA,ER,0.001
EG_WIND,2023,INDIA,WR,22.586722152
EG_WIND,2023,INDIA,NR,4.439210936
EG_WIND,2023,INDIA,SR,22.459996917999998
EG_WIND,2023,INDIA,NER,0.0
EG_WIND,2024,INDIA,ER,0.113756968
EG_WIND,2024,INDIA,WR,26.0759618262
EG_WIND,2024,INDIA,NR,5.5521047531
EG_WIND,2024,INDIA,SR,25.009319088999998
EG_WIND,2024,INDIA,NER,0.004503018
EG_WIND,2025,INDIA,ER,0.301685248
EG_WIND,2025,INDIA,WR,29.7768352032
EG_WIND,2025,INDIA,NR,7.4069277812
EG_WIND,2025,INDIA,SR,29.258189372999997
EG_WIND,2025,INDIA,NER,0.012008049
EG_WIND,2026,INDIA,ER,0.56478484
EG_WIND,2026,INDIA,WR,34.9580579332
EG_WIND,2026,INDIA,NR,10.003680018399999
EG_WIND,2026,INDIA,SR,35.206607771
EG_WIND,2026,INDIA,NER,0.022515092
EG_WIND,2027,INDIA,ER,0.827884432
EG_WIND,2027,INDIA,WR,40.139280663200005
EG_WIND,2027,INDIA,NR,12.600432255599998
EG_WIND,2027,INDIA,SR,41.15502616900001
EG_WIND,2027,INDIA,NER,0.033022135
EG_WIND,2028,INDIA,ER,1.090984024
EG_WIND,2028,INDIA,WR,45.320503393200006
EG_WIND,2028,INDIA,NR,15.197184492799998
EG_WIND,2028,INDIA,SR,47.103444567000004
EG_WIND,2028,INDIA,NER,0.043529178
EG_WIND,2029,INDIA,ER,1.3540836159999998
EG_WIND,2029,INDIA,WR,50.50172612320001
EG_WIND,2029,INDIA,NR,17.793936730000006
EG_WIND,2029,INDIA,SR,53.051862965000005
EG_WIND,2029,INDIA,NER,0.054036221
EG_WIND,2030,INDIA,ER,1.617183208
EG_WIND,2030,INDIA,WR,55.68294885320001
EG_WIND,2030,INDIA,NR,20.390688967200006
EG_WIND,2030,INDIA,SR,59.000281363000006
EG_WIND,2030,INDIA,NER,0.064543264
EG_WIND,2031,INDIA,ER,1.8802828
EG_WIND,2031,INDIA,WR,60.86417158320001
EG_WIND,2031,INDIA,NR,22.987441204400007
EG_WIND,2031,INDIA,SR,64.948699761
EG_WIND,2031,INDIA,NER,0.075050307
RF_MS,2021,INDIA,,32.9725
RF_MS,2022,INDIA,,34.03884782141916
RF_MS,2023,INDIA,,37.05840472591226
RF_MS,2024,INDIA,,40.17760819298046
RF_MS,2025,INDIA,,43.69611077198046
RF_MS,2026,INDIA,,46.68523051878508
RF_MS,2027,INDIA,,50.07061613866868
RF_MS,2028,INDIA,,53.574412735148954
RF_MS,2029,INDIA,,57.192180489391944
RF_MS,2030,INDIA,,60.9190761309114
RF_MS,2031,INDIA,,64.74989130349947
RF_HSD,2021,INDIA,,90.8622
RF_HSD,2022,INDIA,,91.85791469
RF_HSD,2023,INDIA,,99.781261375
RF_HSD,2024,INDIA,,102.111657459
RF_HSD,2025,INDIA,,112.280658549
RF_HSD,2026,INDIA,,114.399200443
RF_HSD,2027,INDIA,,114.399200443
RF_HSD,2028,INDIA,,118.636284232
RF_HSD,2029,INDIA,,118.636284232
RF_HSD,2030,INDIA,,118.636284232
RF_HSD,2031,INDIA,,121.68698456
RF_ATF,2021,INDIA,,8.7989
RF_ATF,2022,INDIA,,9.080201855582292
RF_ATF,2023,INDIA,,10.103279678582291
RF_ATF,2024,INDIA,,10.404184920582292
RF_ATF,2025,INDIA,,11.717225976582291
RF_ATF,2026,INDIA,,11.990776196582292
RF_ATF,2027,INDIA,,12.037489498306703
RF_ATF,2028,INDIA,,12.696125337001915
RF_ATF,2029,INDIA,,13.383851952925477
RF_ATF,2030,INDIA,,14.10158170622843
RF_ATF,2031,INDIA,,14.850238635469935
RF_LPG,2021,INDIA,,29.793897386797802
RF_LPG,2022,INDIA,,31.33616209787313
RF_LPG,2023,INDIA,,32.52578350637869
RF_LPG,2024,INDIA,,33.69519986248271
RF_LPG,2025,INDIA,,34.831822430029476
RF_LPG,2026,INDIA,,35.92616514610956
RF_LPG,2027,INDIA,,36.95425035979965
RF_LPG,2028,INDIA,,37.92368850501125
RF_LPG,2029,INDIA,,38.80764798477585
RF_LPG,2030,INDIA,,39.60922962801945
RF_LPG,2031,INDIA,,40.29716079649092
RF_OTHERPP,2021,INDIA,,34.1385
RF_OTHERPP,2022,INDIA,,34.437074818
RF_OTHERPP,2023,INDIA,,36.812968054
RF_OTHERPP,2024,INDIA,,37.511760182
RF_OTHERPP,2025,INDIA,,40.561034924000005
RF_OTHERPP,2026,INDIA,,41.196300495
RF_OTHERPP,2027,INDIA,,41.196300495
RF_OTHERPP,2028,INDIA,,42.61915792945593
RF_OTHERPP,2029,INDIA,,45.354103799697675
RF_OTHERPP,2030,INDIA,,48.219154189087014
RF_OTHERPP,2031,INDIA,,51.21531513867257
