EnergyCarrier,Year,ModelGeographySrc,SubGeography1Src,ModelGeographyDest,SubGeography1Dest,TransitCost
COKING_COAL,2021,INDIA,ER,INDIA,NER,2497.6
COKING_COAL,2022,INDIA,ER,INDIA,NER,2497.6
COKING_COAL,2023,INDIA,ER,INDIA,NER,2497.6
COKING_COAL,2024,INDIA,ER,INDIA,NER,2497.6
COKING_COAL,2025,INDIA,ER,INDIA,NER,2497.6
COKING_COAL,2026,INDIA,ER,INDIA,NER,2497.6
COKING_COAL,2027,INDIA,ER,INDIA,NER,2497.6
COKING_COAL,2028,INDIA,ER,INDIA,NER,2497.6
COKING_COAL,2029,INDIA,ER,INDIA,NER,2497.6
COKING_COAL,2030,INDIA,ER,INDIA,NER,2497.6
COKING_COAL,2031,INDIA,ER,INDIA,NER,2497.6
COKING_COAL,2021,INDIA,WR,INDIA,ER,2399.6
COKING_COAL,2022,INDIA,WR,INDIA,ER,2399.6
COKING_COAL,2023,INDIA,WR,INDIA,ER,2399.6
COKING_COAL,2024,INDIA,WR,INDIA,ER,2399.6
COKING_COAL,2025,INDIA,WR,INDIA,ER,2399.6
COKING_COAL,2026,INDIA,WR,INDIA,ER,2399.6
COKING_COAL,2027,INDIA,WR,INDIA,ER,2399.6
COKING_COAL,2028,INDIA,WR,INDIA,ER,2399.6
COKING_COAL,2029,INDIA,WR,INDIA,ER,2399.6
COKING_COAL,2030,INDIA,WR,INDIA,ER,2399.6
COKING_COAL,2031,INDIA,WR,INDIA,ER,2399.6
COKING_COAL,2021,INDIA,WR,INDIA,WR,1054.7
COKING_COAL,2022,INDIA,WR,INDIA,WR,1054.7
COKING_COAL,2023,INDIA,WR,INDIA,WR,1054.7
COKING_COAL,2024,INDIA,WR,INDIA,WR,1054.7
COKING_COAL,2025,INDIA,WR,INDIA,WR,1054.7
COKING_COAL,2026,INDIA,WR,INDIA,WR,1054.7
COKING_COAL,2027,INDIA,WR,INDIA,WR,1054.7
COKING_COAL,2028,INDIA,WR,INDIA,WR,1054.7
COKING_COAL,2029,INDIA,WR,INDIA,WR,1054.7
COKING_COAL,2030,INDIA,WR,INDIA,WR,1054.7
COKING_COAL,2031,INDIA,WR,INDIA,WR,1054.7
COKING_COAL,2021,INDIA,WR,INDIA,NR,1838.6
COKING_COAL,2022,INDIA,WR,INDIA,NR,1838.6
COKING_COAL,2023,INDIA,WR,INDIA,NR,1838.6
COKING_COAL,2024,INDIA,WR,INDIA,NR,1838.6
COKING_COAL,2025,INDIA,WR,INDIA,NR,1838.6
COKING_COAL,2026,INDIA,WR,INDIA,NR,1838.6
COKING_COAL,2027,INDIA,WR,INDIA,NR,1838.6
COKING_COAL,2028,INDIA,WR,INDIA,NR,1838.6
COKING_COAL,2029,INDIA,WR,INDIA,NR,1838.6
COKING_COAL,2030,INDIA,WR,INDIA,NR,1838.6
COKING_COAL,2031,INDIA,WR,INDIA,NR,1838.6
COKING_COAL,2021,INDIA,WR,INDIA,SR,2160.3
COKING_COAL,2022,INDIA,WR,INDIA,SR,2160.3
COKING_COAL,2023,INDIA,WR,INDIA,SR,2160.3
COKING_COAL,2024,INDIA,WR,INDIA,SR,2160.3
COKING_COAL,2025,INDIA,WR,INDIA,SR,2160.3
COKING_COAL,2026,INDIA,WR,INDIA,SR,2160.3
COKING_COAL,2027,INDIA,WR,INDIA,SR,2160.3
COKING_COAL,2028,INDIA,WR,INDIA,SR,2160.3
COKING_COAL,2029,INDIA,WR,INDIA,SR,2160.3
COKING_COAL,2030,INDIA,WR,INDIA,SR,2160.3
COKING_COAL,2031,INDIA,WR,INDIA,SR,2160.3
COKING_COAL,2021,INDIA,WR,INDIA,NER,3354.5
COKING_COAL,2022,INDIA,WR,INDIA,NER,3354.5
COKING_COAL,2023,INDIA,WR,INDIA,NER,3354.5
COKING_COAL,2024,INDIA,WR,INDIA,NER,3354.5
COKING_COAL,2025,INDIA,WR,INDIA,NER,3354.5
COKING_COAL,2026,INDIA,WR,INDIA,NER,3354.5
COKING_COAL,2027,INDIA,WR,INDIA,NER,3354.5
COKING_COAL,2028,INDIA,WR,INDIA,NER,3354.5
COKING_COAL,2029,INDIA,WR,INDIA,NER,3354.5
COKING_COAL,2030,INDIA,WR,INDIA,NER,3354.5
COKING_COAL,2031,INDIA,WR,INDIA,NER,3354.5
COKING_COAL,2021,INDIA,NR,INDIA,ER,2497.6
COKING_COAL,2022,INDIA,NR,INDIA,ER,2497.6
COKING_COAL,2023,INDIA,NR,INDIA,ER,2497.6
COKING_COAL,2024,INDIA,NR,INDIA,ER,2497.6
COKING_COAL,2025,INDIA,NR,INDIA,ER,2497.6
COKING_COAL,2026,INDIA,NR,INDIA,ER,2497.6
COKING_COAL,2027,INDIA,NR,INDIA,ER,2497.6
COKING_COAL,2028,INDIA,NR,INDIA,ER,2497.6
COKING_COAL,2029,INDIA,NR,INDIA,ER,2497.6
COKING_COAL,2030,INDIA,NR,INDIA,ER,2497.6
COKING_COAL,2031,INDIA,NR,INDIA,ER,2497.6
COKING_COAL,2021,INDIA,NR,INDIA,WR,1838.6
COKING_COAL,2022,INDIA,NR,INDIA,WR,1838.6
COKING_COAL,2023,INDIA,NR,INDIA,WR,1838.6
COKING_COAL,2024,INDIA,NR,INDIA,WR,1838.6
COKING_COAL,2025,INDIA,NR,INDIA,WR,1838.6
COKING_COAL,2026,INDIA,NR,INDIA,WR,1838.6
COKING_COAL,2027,INDIA,NR,INDIA,WR,1838.6
COKING_COAL,2028,INDIA,NR,INDIA,WR,1838.6
COKING_COAL,2029,INDIA,NR,INDIA,WR,1838.6
COKING_COAL,2030,INDIA,NR,INDIA,WR,1838.6
COKING_COAL,2031,INDIA,NR,INDIA,WR,1838.6
COKING_COAL,2021,INDIA,NR,INDIA,NR,926.0
COKING_COAL,2022,INDIA,NR,INDIA,NR,926.0
COKING_COAL,2023,INDIA,NR,INDIA,NR,926.0
COKING_COAL,2024,INDIA,NR,INDIA,NR,926.0
COKING_COAL,2025,INDIA,NR,INDIA,NR,926.0
COKING_COAL,2026,INDIA,NR,INDIA,NR,926.0
COKING_COAL,2027,INDIA,NR,INDIA,NR,926.0
COKING_COAL,2028,INDIA,NR,INDIA,NR,926.0
COKING_COAL,2029,INDIA,NR,INDIA,NR,926.0
COKING_COAL,2030,INDIA,NR,INDIA,NR,926.0
COKING_COAL,2031,INDIA,NR,INDIA,NR,926.0
COKING_COAL,2021,INDIA,NR,INDIA,SR,3029.6
COKING_COAL,2022,INDIA,NR,INDIA,SR,3029.6
COKING_COAL,2023,INDIA,NR,INDIA,SR,3029.6
COKING_COAL,2024,INDIA,NR,INDIA,SR,3029.6
COKING_COAL,2025,INDIA,NR,INDIA,SR,3029.6
COKING_COAL,2026,INDIA,NR,INDIA,SR,3029.6
COKING_COAL,2027,INDIA,NR,INDIA,SR,3029.6
COKING_COAL,2028,INDIA,NR,INDIA,SR,3029.6
COKING_COAL,2029,INDIA,NR,INDIA,SR,3029.6
COKING_COAL,2030,INDIA,NR,INDIA,SR,3029.6
COKING_COAL,2031,INDIA,NR,INDIA,SR,3029.6
COKING_COAL,2021,INDIA,NR,INDIA,NER,3174.0
COKING_COAL,2022,INDIA,NR,INDIA,NER,3174.0
COKING_COAL,2023,INDIA,NR,INDIA,NER,3174.0
COKING_COAL,2024,INDIA,NR,INDIA,NER,3174.0
COKING_COAL,2025,INDIA,NR,INDIA,NER,3174.0
COKING_COAL,2026,INDIA,NR,INDIA,NER,3174.0
COKING_COAL,2027,INDIA,NR,INDIA,NER,3174.0
COKING_COAL,2028,INDIA,NR,INDIA,NER,3174.0
COKING_COAL,2029,INDIA,NR,INDIA,NER,3174.0
COKING_COAL,2030,INDIA,NR,INDIA,NER,3174.0
COKING_COAL,2031,INDIA,NR,INDIA,NER,3174.0
COKING_COAL,2021,INDIA,SR,INDIA,ER,2776.7
COKING_COAL,2022,INDIA,SR,INDIA,ER,2776.7
COKING_COAL,2023,INDIA,SR,INDIA,ER,2776.7
COKING_COAL,2024,INDIA,SR,INDIA,ER,2776.7
COKING_COAL,2025,INDIA,SR,INDIA,ER,2776.7
COKING_COAL,2026,INDIA,SR,INDIA,ER,2776.7
COKING_COAL,2027,INDIA,SR,INDIA,ER,2776.7
COKING_COAL,2028,INDIA,SR,INDIA,ER,2776.7
COKING_COAL,2029,INDIA,SR,INDIA,ER,2776.7
COKING_COAL,2030,INDIA,SR,INDIA,ER,2776.7
COKING_COAL,2031,INDIA,SR,INDIA,ER,2776.7
COKING_COAL,2021,INDIA,SR,INDIA,WR,2160.3
COKING_COAL,2022,INDIA,SR,INDIA,WR,2160.3
COKING_COAL,2023,INDIA,SR,INDIA,WR,2160.3
COKING_COAL,2024,INDIA,SR,INDIA,WR,2160.3
COKING_COAL,2025,INDIA,SR,INDIA,WR,2160.3
COKING_COAL,2026,INDIA,SR,INDIA,WR,2160.3
COKING_COAL,2027,INDIA,SR,INDIA,WR,2160.3
COKING_COAL,2028,INDIA,SR,INDIA,WR,2160.3
COKING_COAL,2029,INDIA,SR,INDIA,WR,2160.3
COKING_COAL,2030,INDIA,SR,INDIA,WR,2160.3
COKING_COAL,2031,INDIA,SR,INDIA,WR,2160.3
COKING_COAL,2021,INDIA,SR,INDIA,NR,3029.6
COKING_COAL,2022,INDIA,SR,INDIA,NR,3029.6
COKING_COAL,2023,INDIA,SR,INDIA,NR,3029.6
COKING_COAL,2024,INDIA,SR,INDIA,NR,3029.6
COKING_COAL,2025,INDIA,SR,INDIA,NR,3029.6
COKING_COAL,2026,INDIA,SR,INDIA,NR,3029.6
COKING_COAL,2027,INDIA,SR,INDIA,NR,3029.6
COKING_COAL,2028,INDIA,SR,INDIA,NR,3029.6
COKING_COAL,2029,INDIA,SR,INDIA,NR,3029.6
COKING_COAL,2030,INDIA,SR,INDIA,NR,3029.6
COKING_COAL,2031,INDIA,SR,INDIA,NR,3029.6
COKING_COAL,2021,INDIA,SR,INDIA,SR,926.0
COKING_COAL,2022,INDIA,SR,INDIA,SR,926.0
COKING_COAL,2023,INDIA,SR,INDIA,SR,926.0
COKING_COAL,2024,INDIA,SR,INDIA,SR,926.0
COKING_COAL,2025,INDIA,SR,INDIA,SR,926.0
COKING_COAL,2026,INDIA,SR,INDIA,SR,926.0
COKING_COAL,2027,INDIA,SR,INDIA,SR,926.0
COKING_COAL,2028,INDIA,SR,INDIA,SR,926.0
COKING_COAL,2029,INDIA,SR,INDIA,SR,926.0
COKING_COAL,2030,INDIA,SR,INDIA,SR,926.0
COKING_COAL,2031,INDIA,SR,INDIA,SR,926.0
COKING_COAL,2021,INDIA,SR,INDIA,NER,3787.9
COKING_COAL,2022,INDIA,SR,INDIA,NER,3787.9
COKING_COAL,2023,INDIA,SR,INDIA,NER,3787.9
COKING_COAL,2024,INDIA,SR,INDIA,NER,3787.9
COKING_COAL,2025,INDIA,SR,INDIA,NER,3787.9
COKING_COAL,2026,INDIA,SR,INDIA,NER,3787.9
COKING_COAL,2027,INDIA,SR,INDIA,NER,3787.9
COKING_COAL,2028,INDIA,SR,INDIA,NER,3787.9
COKING_COAL,2029,INDIA,SR,INDIA,NER,3787.9
COKING_COAL,2030,INDIA,SR,INDIA,NER,3787.9
COKING_COAL,2031,INDIA,SR,INDIA,NER,3787.9
COKING_COAL,2021,INDIA,NER,INDIA,ER,2497.6
COKING_COAL,2022,INDIA,NER,INDIA,ER,2497.6
COKING_COAL,2023,INDIA,NER,INDIA,ER,2497.6
COKING_COAL,2024,INDIA,NER,INDIA,ER,2497.6
COKING_COAL,2025,INDIA,NER,INDIA,ER,2497.6
COKING_COAL,2026,INDIA,NER,INDIA,ER,2497.6
COKING_COAL,2027,INDIA,NER,INDIA,ER,2497.6
COKING_COAL,2028,INDIA,NER,INDIA,ER,2497.6
COKING_COAL,2029,INDIA,NER,INDIA,ER,2497.6
COKING_COAL,2030,INDIA,NER,INDIA,ER,2497.6
COKING_COAL,2031,INDIA,NER,INDIA,ER,2497.6
COKING_COAL,2021,INDIA,NER,INDIA,WR,3354.5
COKING_COAL,2022,INDIA,NER,INDIA,WR,3354.5
COKING_COAL,2023,INDIA,NER,INDIA,WR,3354.5
COKING_COAL,2024,INDIA,NER,INDIA,WR,3354.5
COKING_COAL,2025,INDIA,NER,INDIA,WR,3354.5
COKING_COAL,2026,INDIA,NER,INDIA,WR,3354.5
COKING_COAL,2027,INDIA,NER,INDIA,WR,3354.5
COKING_COAL,2028,INDIA,NER,INDIA,WR,3354.5
COKING_COAL,2029,INDIA,NER,INDIA,WR,3354.5
COKING_COAL,2030,INDIA,NER,INDIA,WR,3354.5
COKING_COAL,2031,INDIA,NER,INDIA,WR,3354.5
COKING_COAL,2021,INDIA,NER,INDIA,NR,3174.0
COKING_COAL,2022,INDIA,NER,INDIA,NR,3174.0
COKING_COAL,2023,INDIA,NER,INDIA,NR,3174.0
COKING_COAL,2024,INDIA,NER,INDIA,NR,3174.0
COKING_COAL,2025,INDIA,NER,INDIA,NR,3174.0
COKING_COAL,2026,INDIA,NER,INDIA,NR,3174.0
COKING_COAL,2027,INDIA,NER,INDIA,NR,3174.0
COKING_COAL,2028,INDIA,NER,INDIA,NR,3174.0
COKING_COAL,2029,INDIA,NER,INDIA,NR,3174.0
COKING_COAL,2030,INDIA,NER,INDIA,NR,3174.0
COKING_COAL,2031,INDIA,NER,INDIA,NR,3174.0
COKING_COAL,2021,INDIA,NER,INDIA,SR,3787.9
COKING_COAL,2022,INDIA,NER,INDIA,SR,3787.9
COKING_COAL,2023,INDIA,NER,INDIA,SR,3787.9
COKING_COAL,2024,INDIA,NER,INDIA,SR,3787.9
COKING_COAL,2025,INDIA,NER,INDIA,SR,3787.9
COKING_COAL,2026,INDIA,NER,INDIA,SR,3787.9
COKING_COAL,2027,INDIA,NER,INDIA,SR,3787.9
COKING_COAL,2028,INDIA,NER,INDIA,SR,3787.9
COKING_COAL,2029,INDIA,NER,INDIA,SR,3787.9
COKING_COAL,2030,INDIA,NER,INDIA,SR,3787.9
COKING_COAL,2031,INDIA,NER,INDIA,SR,3787.9
COKING_COAL,2021,INDIA,NER,INDIA,NER,926.0
COKING_COAL,2022,INDIA,NER,INDIA,NER,926.0
COKING_COAL,2023,INDIA,NER,INDIA,NER,926.0
COKING_COAL,2024,INDIA,NER,INDIA,NER,926.0
COKING_COAL,2025,INDIA,NER,INDIA,NER,926.0
COKING_COAL,2026,INDIA,NER,INDIA,NER,926.0
COKING_COAL,2027,INDIA,NER,INDIA,NER,926.0
COKING_COAL,2028,INDIA,NER,INDIA,NER,926.0
COKING_COAL,2029,INDIA,NER,INDIA,NER,926.0
COKING_COAL,2030,INDIA,NER,INDIA,NER,926.0
COKING_COAL,2031,INDIA,NER,INDIA,NER,926.0
STEAM_COAL,2021,INDIA,ER,INDIA,ER,797.2
STEAM_COAL,2022,INDIA,ER,INDIA,ER,797.2
STEAM_COAL,2023,INDIA,ER,INDIA,ER,797.2
STEAM_COAL,2024,INDIA,ER,INDIA,ER,797.2
STEAM_COAL,2025,INDIA,ER,INDIA,ER,797.2
STEAM_COAL,2026,INDIA,ER,INDIA,ER,797.2
STEAM_COAL,2027,INDIA,ER,INDIA,ER,797.2
STEAM_COAL,2028,INDIA,ER,INDIA,ER,797.2
STEAM_COAL,2029,INDIA,ER,INDIA,ER,797.2
STEAM_COAL,2030,INDIA,ER,INDIA,ER,797.2
STEAM_COAL,2031,INDIA,ER,INDIA,ER,797.2
STEAM_COAL,2021,INDIA,ER,INDIA,WR,2399.6
STEAM_COAL,2022,INDIA,ER,INDIA,WR,2399.6
STEAM_COAL,2023,INDIA,ER,INDIA,WR,2399.6
STEAM_COAL,2024,INDIA,ER,INDIA,WR,2399.6
STEAM_COAL,2025,INDIA,ER,INDIA,WR,2399.6
STEAM_COAL,2026,INDIA,ER,INDIA,WR,2399.6
STEAM_COAL,2027,INDIA,ER,INDIA,WR,2399.6
STEAM_COAL,2028,INDIA,ER,INDIA,WR,2399.6
STEAM_COAL,2029,INDIA,ER,INDIA,WR,2399.6
STEAM_COAL,2030,INDIA,ER,INDIA,WR,2399.6
STEAM_COAL,2031,INDIA,ER,INDIA,WR,2399.6
STEAM_COAL,2021,INDIA,ER,INDIA,NR,2497.6
STEAM_COAL,2022,INDIA,ER,INDIA,NR,2497.6
STEAM_COAL,2023,INDIA,ER,INDIA,NR,2497.6
STEAM_COAL,2024,INDIA,ER,INDIA,NR,2497.6
STEAM_COAL,2025,INDIA,ER,INDIA,NR,2497.6
STEAM_COAL,2026,INDIA,ER,INDIA,NR,2497.6
STEAM_COAL,2027,INDIA,ER,INDIA,NR,2497.6
STEAM_COAL,2028,INDIA,ER,INDIA,NR,2497.6
STEAM_COAL,2029,INDIA,ER,INDIA,NR,2497.6
STEAM_COAL,2030,INDIA,ER,INDIA,NR,2497.6
STEAM_COAL,2031,INDIA,ER,INDIA,NR,2497.6
STEAM_COAL,2021,INDIA,ER,INDIA,SR,2776.7
STEAM_COAL,2022,INDIA,ER,INDIA,SR,2776.7
STEAM_COAL,2023,INDIA,ER,INDIA,SR,2776.7
STEAM_COAL,2024,INDIA,ER,INDIA,SR,2776.7
STEAM_COAL,2025,INDIA,ER,INDIA,SR,2776.7
STEAM_COAL,2026,INDIA,ER,INDIA,SR,2776.7
STEAM_COAL,2027,INDIA,ER,INDIA,SR,2776.7
STEAM_COAL,2028,INDIA,ER,INDIA,SR,2776.7
STEAM_COAL,2029,INDIA,ER,INDIA,SR,2776.7
STEAM_COAL,2030,INDIA,ER,INDIA,SR,2776.7
STEAM_COAL,2031,INDIA,ER,INDIA,SR,2776.7
