InstYear,EnergyStorTech,Year,ModelGeography,SubGeography1,StorFixedCost
2020,FOURHR_BATTERY,2027,INDIA,WR,2718.831979
2020,FOURHR_BATTERY,2027,INDIA,NR,2718.831979
2020,FOURHR_BATTERY,2027,INDIA,SR,2718.831979
2020,FOURHR_BATTERY,2027,INDIA,NER,2718.831979
2020,FOURHR_BATTERY,2028,INDIA,ER,2718.831979
2020,FOURHR_BATTERY,2028,INDIA,WR,2718.831979
2020,FOURHR_BATTERY,2028,INDIA,NR,2718.831979
2020,FOURHR_BATTERY,2028,INDIA,SR,2718.831979
2020,FOURHR_BATTERY,2028,INDIA,NER,2718.831979
2020,FOURHR_BATTERY,2029,INDIA,ER,2718.831979
2020,FOURHR_BATTERY,2029,INDIA,WR,2718.831979
2020,FOURHR_BATTERY,2029,INDIA,NR,2718.831979
2020,FOURHR_BATTERY,2029,INDIA,SR,2718.831979
2020,FOURHR_BATTERY,2029,INDIA,NER,2718.831979
2020,FOURHR_BATTERY,2030,INDIA,ER,2718.831979
2020,FOURHR_BATTERY,2030,INDIA,WR,2718.831979
2020,FOURHR_BATTERY,2030,INDIA,NR,2718.831979
2020,FOURHR_BATTERY,2030,INDIA,SR,2718.831979
2020,FOURHR_BATTERY,2030,INDIA,NER,2718.831979
2020,FOURHR_BATTERY,2031,INDIA,ER,2718.831979
2020,FOURHR_BATTERY,2031,INDIA,WR,2718.831979
2020,FOURHR_BATTERY,2031,INDIA,NR,2718.831979
2020,FOURHR_BATTERY,2031,INDIA,SR,2718.831979
2020,FOURHR_BATTERY,2031,INDIA,NER,2718.831979
2021,FOURHR_BATTERY,2021,INDIA,ER,2595.186691
2021,FOURHR_BATTERY,2021,INDIA,WR,2595.186691
2021,FOURHR_BATTERY,2021,INDIA,NR,2595.186691
2021,FOURHR_BATTERY,2021,INDIA,SR,2595.186691
2021,FOURHR_BATTERY,2021,INDIA,NER,2595.186691
2021,FOURHR_BATTERY,2022,INDIA,ER,2595.186691
2021,FOURHR_BATTERY,2022,INDIA,WR,2595.186691
2021,FOURHR_BATTERY,2022,INDIA,NR,2595.186691
2021,FOURHR_BATTERY,2022,INDIA,SR,2595.186691
2021,FOURHR_BATTERY,2022,INDIA,NER,2595.186691
2021,FOURHR_BATTERY,2023,INDIA,ER,2595.186691
2021,FOURHR_BATTERY,2023,INDIA,WR,2595.186691
2021,FOURHR_BATTERY,2023,INDIA,NR,2595.186691
2021,FOURHR_BATTERY,2023,INDIA,SR,2595.186691
2021,FOURHR_BATTERY,2023,INDIA,NER,2595.186691
2021,FOURHR_BATTERY,2024,INDIA,ER,2595.186691
2021,FOURHR_BATTERY,2024,INDIA,WR,2595.186691
2021,FOURHR_BATTERY,2024,INDIA,NR,2595.186691
2021,FOURHR_BATTERY,2024,INDIA,SR,2595.186691
2021,FOURHR_BATTERY,2024,INDIA,NER,2595.186691
2021,FOURHR_BATTERY,2025,INDIA,ER,2595.186691
2021,FOURHR_BATTERY,2025,INDIA,WR,2595.186691
2021,FOURHR_BATTERY,2025,INDIA,NR,2595.186691
2021,FOURHR_BATTERY,2025,INDIA,SR,2595.186691
2021,FOURHR_BATTERY,2025,INDIA,NER,2595.186691
2021,FOURHR_BATTERY,2026,INDIA,ER,2595.186691
2021,FOURHR_BATTERY,2026,INDIA,WR,2595.186691
2021,FOURHR_BATTERY,2026,INDIA,NR,2595.186691
2021,FOURHR_BATTERY,2026,INDIA,SR,2595.186691
2021,FOURHR_BATTERY,2026,INDIA,NER,2595.186691
2021,FOURHR_BATTERY,2027,INDIA,ER,2595.186691
2021,FOURHR_BATTERY,2027,INDIA,WR,2595.186691
2021,FOURHR_BATTERY,2027,INDIA,NR,2595.186691
2021,FOURHR_BATTERY,2027,INDIA,SR,2595.186691
2021,FOURHR_BATTERY,2027,INDIA,NER,2595.186691
2021,FOURHR_BATTERY,2028,INDIA,ER,2595.186691
2021,FOURHR_BATTERY,2028,INDIA,WR,2595.186691
2021,FOURHR_BATTERY,2028,INDIA,NR,2595.186691
2021,FOURHR_BATTERY,2028,INDIA,SR,2595.186691
2021,FOURHR_BATTERY,2028,INDIA,NER,2595.186691
2021,FOURHR_BATTERY,2029,INDIA,ER,2595.186691
2021,FOURHR_BATTERY,2029,INDIA,WR,2595.186691
2021,FOURHR_BATTERY,2029,INDIA,NR,2595.186691
2021,FOURHR_BATTERY,2029,INDIA,SR,2595.186691
2021,FOURHR_BATTERY,2029,INDIA,NER,2595.186691
2021,FOURHR_BATTERY,2030,INDIA,ER,2595.186691
2021,FOURHR_BATTERY,2030,INDIA,WR,2595.186691
2021,FOURHR_BATTERY,2030,INDIA,NR,2595.186691
2021,FOURHR_BATTERY,2030,INDIA,SR,2595.186691
2021,FOURHR_BATTERY,2030,INDIA,NER,2595.186691
2021,FOURHR_BATTERY,2031,INDIA,ER,2595.186691
2021,FOURHR_BATTERY,2031,INDIA,WR,2595.186691
2021,FOURHR_BATTERY,2031,INDIA,NR,2595.186691
2021,FOURHR_BATTERY,2031,INDIA,SR,2595.186691
2021,FOURHR_BATTERY,2031,INDIA,NER,2595.186691
2022,FOURHR_BATTERY,2022,INDIA,ER,2446.264484
2022,FOURHR_BATTERY,2022,INDIA,WR,2446.264484
2022,FOURHR_BATTERY,2022,INDIA,NR,2446.264484
2022,FOURHR_BATTERY,2022,INDIA,SR,2446.264484
2022,FOURHR_BATTERY,2022,INDIA,NER,2446.264484
2022,FOURHR_BATTERY,2023,INDIA,ER,2446.264484
2022,FOURHR_BATTERY,2023,INDIA,WR,2446.264484
2022,FOURHR_BATTERY,2023,INDIA,NR,2446.264484
2022,FOURHR_BATTERY,2023,INDIA,SR,2446.264484
2022,FOURHR_BATTERY,2023,INDIA,NER,2446.264484
2022,FOURHR_BATTERY,2024,INDIA,ER,2446.264484
2022,FOURHR_BATTERY,2024,INDIA,WR,2446.264484
2022,FOURHR_BATTERY,2024,INDIA,NR,2446.264484
2022,FOURHR_BATTERY,2024,INDIA,SR,2446.264484
2022,FOURHR_BATTERY,2024,INDIA,NER,2446.264484
2022,FOURHR_BATTERY,2025,INDIA,ER,2446.264484
2022,FOURHR_BATTERY,2025,INDIA,WR,2446.264484
2022,FOURHR_BATTERY,2025,INDIA,NR,2446.264484
2022,FOURHR_BATTERY,2025,INDIA,SR,2446.264484
2022,FOURHR_BATTERY,2025,INDIA,NER,2446.264484
2022,FOURHR_BATTERY,2026,INDIA,ER,2446.264484
2022,FOURHR_BATTERY,2026,INDIA,WR,2446.264484
2022,FOURHR_BATTERY,2026,INDIA,NR,2446.264484
2022,FOURHR_BATTERY,2026,INDIA,SR,2446.264484
2022,FOURHR_BATTERY,2026,INDIA,NER,2446.264484
2022,FOURHR_BATTERY,2027,INDIA,ER,2446.264484
2022,FOURHR_BATTERY,2027,INDIA,WR,2446.264484
2022,FOURHR_BATTERY,2027,INDIA,NR,2446.264484
2022,FOURHR_BATTERY,2027,INDIA,SR,2446.264484
2022,FOURHR_BATTERY,2027,INDIA,NER,2446.264484
2022,FOURHR_BATTERY,2028,INDIA,ER,2446.264484
2022,FOURHR_BATTERY,2028,INDIA,WR,2446.264484
2022,FOURHR_BATTERY,2028,INDIA,NR,2446.264484
2022,FOURHR_BATTERY,2028,INDIA,SR,2446.264484
2022,FOURHR_BATTERY,2028,INDIA,NER,2446.264484
2022,FOURHR_BATTERY,2029,INDIA,ER,2446.264484
2022,FOURHR_BATTERY,2029,INDIA,WR,2446.264484
2022,FOURHR_BATTERY,2029,INDIA,NR,2446.264484
2022,FOURHR_BATTERY,2029,INDIA,SR,2446.264484
2022,FOURHR_BATTERY,2029,INDIA,NER,2446.264484
2022,FOURHR_BATTERY,2030,INDIA,ER,2446.264484
2022,FOURHR_BATTERY,2030,INDIA,WR,2446.264484
2022,FOURHR_BATTERY,2030,INDIA,NR,2446.264484
2022,FOURHR_BATTERY,2030,INDIA,SR,2446.264484
2022,FOURHR_BATTERY,2030,INDIA,NER,2446.264484
2022,FOURHR_BATTERY,2031,INDIA,ER,2446.264484
2022,FOURHR_BATTERY,2031,INDIA,WR,2446.264484
2022,FOURHR_BATTERY,2031,INDIA,NR,2446.264484
2022,FOURHR_BATTERY,2031,INDIA,SR,2446.264484
2022,FOURHR_BATTERY,2031,INDIA,NER,2446.264484
2023,FOURHR_BATTERY,2023,INDIA,ER,2305.197486
2023,FOURHR_BATTERY,2023,INDIA,WR,2305.197486
2023,FOURHR_BATTERY,2023,INDIA,NR,2305.197486
2023,FOURHR_BATTERY,2023,INDIA,SR,2305.197486
2023,FOURHR_BATTERY,2023,INDIA,NER,2305.197486
2023,FOURHR_BATTERY,2024,INDIA,ER,2305.197486
2023,FOURHR_BATTERY,2024,INDIA,WR,2305.197486
2023,FOURHR_BATTERY,2024,INDIA,NR,2305.197486
2023,FOURHR_BATTERY,2024,INDIA,SR,2305.197486
2023,FOURHR_BATTERY,2024,INDIA,NER,2305.197486
2023,FOURHR_BATTERY,2025,INDIA,ER,2305.197486
2023,FOURHR_BATTERY,2025,INDIA,WR,2305.197486
2023,FOURHR_BATTERY,2025,INDIA,NR,2305.197486
2023,FOURHR_BATTERY,2025,INDIA,SR,2305.197486
2023,FOURHR_BATTERY,2025,INDIA,NER,2305.197486
2023,FOURHR_BATTERY,2026,INDIA,ER,2305.197486
2023,FOURHR_BATTERY,2026,INDIA,WR,2305.197486
2023,FOURHR_BATTERY,2026,INDIA,NR,2305.197486
2023,FOURHR_BATTERY,2026,INDIA,SR,2305.197486
2023,FOURHR_BATTERY,2026,INDIA,NER,2305.197486
2023,FOURHR_BATTERY,2027,INDIA,ER,2305.197486
2023,FOURHR_BATTERY,2027,INDIA,WR,2305.197486
2023,FOURHR_BATTERY,2027,INDIA,NR,2305.197486
2023,FOURHR_BATTERY,2027,INDIA,SR,2305.197486
2023,FOURHR_BATTERY,2027,INDIA,NER,2305.197486
2023,FOURHR_BATTERY,2028,INDIA,ER,2305.197486
2023,FOURHR_BATTERY,2028,INDIA,WR,2305.197486
2023,FOURHR_BATTERY,2028,INDIA,NR,2305.197486
2023,FOURHR_BATTERY,2028,INDIA,SR,2305.197486
2023,FOURHR_BATTERY,2028,INDIA,NER,2305.197486
2023,FOURHR_BATTERY,2029,INDIA,ER,2305.197486
2023,FOURHR_BATTERY,2029,INDIA,WR,2305.197486
2023,FOURHR_BATTERY,2029,INDIA,NR,2305.197486
2023,FOURHR_BATTERY,2029,INDIA,SR,2305.197486
2023,FOURHR_BATTERY,2029,INDIA,NER,2305.197486
2023,FOURHR_BATTERY,2030,INDIA,ER,2305.197486
2023,FOURHR_BATTERY,2030,INDIA,WR,2305.197486
2023,FOURHR_BATTERY,2030,INDIA,NR,2305.197486
2023,FOURHR_BATTERY,2030,INDIA,SR,2305.197486
2023,FOURHR_BATTERY,2030,INDIA,NER,2305.197486
2023,FOURHR_BATTERY,2031,INDIA,ER,2305.197486
2023,FOURHR_BATTERY,2031,INDIA,WR,2305.197486
2023,FOURHR_BATTERY,2031,INDIA,NR,2305.197486
2023,FOURHR_BATTERY,2031,INDIA,SR,2305.197486
2023,FOURHR_BATTERY,2031,INDIA,NER,2305.197486
2024,FOURHR_BATTERY,2024,INDIA,ER,2171.295148
2024,FOURHR_BATTERY,2024,INDIA,WR,2171.295148
2024,FOURHR_BATTERY,2024,INDIA,NR,2171.295148
2024,FOURHR_BATTERY,2024,INDIA,SR,2171.295148
2024,FOURHR_BATTERY,2024,INDIA,NER,2171.295148
2024,FOURHR_BATTERY,2025,INDIA,ER,2171.295148
2024,FOURHR_BATTERY,2025,INDIA,WR,2171.295148
2024,FOURHR_BATTERY,2025,INDIA,NR,2171.295148
2024,FOURHR_BATTERY,2025,INDIA,SR,2171.295148
2024,FOURHR_BATTERY,2025,INDIA,NER,2171.295148
2024,FOURHR_BATTERY,2026,INDIA,ER,2171.295148
2024,FOURHR_BATTERY,2026,INDIA,WR,2171.295148
2024,FOURHR_BATTERY,2026,INDIA,NR,2171.295148
2024,FOURHR_BATTERY,2026,INDIA,SR,2171.295148
2024,FOURHR_BATTERY,2026,INDIA,NER,2171.295148
2024,FOURHR_BATTERY,2027,INDIA,ER,2171.295148
2024,FOURHR_BATTERY,2027,INDIA,WR,2171.295148
2024,FOURHR_BATTERY,2027,INDIA,NR,2171.295148
2024,FOURHR_BATTERY,2027,INDIA,SR,2171.295148
2024,FOURHR_BATTERY,2027,INDIA,NER,2171.295148
2024,FOURHR_BATTERY,2028,INDIA,ER,2171.295148
2024,FOURHR_BATTERY,2028,INDIA,WR,2171.295148
2024,FOURHR_BATTERY,2028,INDIA,NR,2171.295148
2024,FOURHR_BATTERY,2028,INDIA,SR,2171.295148
2024,FOURHR_BATTERY,2028,INDIA,NER,2171.295148
2024,FOURHR_BATTERY,2029,INDIA,ER,2171.295148
2024,FOURHR_BATTERY,2029,INDIA,WR,2171.295148
2024,FOURHR_BATTERY,2029,INDIA,NR,2171.295148
2024,FOURHR_BATTERY,2029,INDIA,SR,2171.295148
2024,FOURHR_BATTERY,2029,INDIA,NER,2171.295148
2024,FOURHR_BATTERY,2030,INDIA,ER,2171.295148
2024,FOURHR_BATTERY,2030,INDIA,WR,2171.295148
2024,FOURHR_BATTERY,2030,INDIA,NR,2171.295148
2024,FOURHR_BATTERY,2030,INDIA,SR,2171.295148
2024,FOURHR_BATTERY,2030,INDIA,NER,2171.295148
2024,FOURHR_BATTERY,2031,INDIA,ER,2171.295148
2024,FOURHR_BATTERY,2031,INDIA,WR,2171.295148
2024,FOURHR_BATTERY,2031,INDIA,NR,2171.295148
2024,FOURHR_BATTERY,2031,INDIA,SR,2171.295148
2024,FOURHR_BATTERY,2031,INDIA,NER,2171.295148
2025,FOURHR_BATTERY,2025,INDIA,ER,2043.912441
2025,FOURHR_BATTERY,2025,INDIA,WR,2043.912441
2025,FOURHR_BATTERY,2025,INDIA,NR,2043.912441
2025,FOURHR_BATTERY,2025,INDIA,SR,2043.912441
2025,FOURHR_BATTERY,2025,INDIA,NER,2043.912441
2025,FOURHR_BATTERY,2026,INDIA,ER,2043.912441
2025,FOURHR_BATTERY,2026,INDIA,WR,2043.912441
2025,FOURHR_BATTERY,2026,INDIA,NR,2043.912441
2025,FOURHR_BATTERY,2026,INDIA,SR,2043.912441
2025,FOURHR_BATTERY,2026,INDIA,NER,2043.912441
2025,FOURHR_BATTERY,2027,INDIA,ER,2043.912441
2025,FOURHR_BATTERY,2027,INDIA,WR,2043.912441
2025,FOURHR_BATTERY,2027,INDIA,NR,2043.912441
2025,FOURHR_BATTERY,2027,INDIA,SR,2043.912441
2025,FOURHR_BATTERY,2027,INDIA,NER,2043.912441
2025,FOURHR_BATTERY,2028,INDIA,ER,2043.912441
2025,FOURHR_BATTERY,2028,INDIA,WR,2043.912441
2025,FOURHR_BATTERY,2028,INDIA,NR,2043.912441
2025,FOURHR_BATTERY,2028,INDIA,SR,2043.912441
2025,FOURHR_BATTERY,2028,INDIA,NER,2043.912441
2025,FOURHR_BATTERY,2029,INDIA,ER,2043.912441
2025,FOURHR_BATTERY,2029,INDIA,WR,2043.912441
2025,FOURHR_BATTERY,2029,INDIA,NR,2043.912441
2025,FOURHR_BATTERY,2029,INDIA,SR,2043.912441
2025,FOURHR_BATTERY,2029,INDIA,NER,2043.912441
2025,FOURHR_BATTERY,2030,INDIA,ER,2043.912441
2025,FOURHR_BATTERY,2030,INDIA,WR,2043.912441
2025,FOURHR_BATTERY,2030,INDIA,NR,2043.912441
2025,FOURHR_BATTERY,2030,INDIA,SR,2043.912441
2025,FOURHR_BATTERY,2030,INDIA,NER,2043.912441
2025,FOURHR_BATTERY,2031,INDIA,ER,2043.912441
2025,FOURHR_BATTERY,2031,INDIA,WR,2043.912441
2025,FOURHR_BATTERY,2031,INDIA,NR,2043.912441
2025,FOURHR_BATTERY,2031,INDIA,SR,2043.912441
2025,FOURHR_BATTERY,2031,INDIA,NER,2043.912441
2026,FOURHR_BATTERY,2026,INDIA,ER,1953.054159
2026,FOURHR_BATTERY,2026,INDIA,WR,1953.054159
2026,FOURHR_BATTERY,2026,INDIA,NR,1953.054159
2026,FOURHR_BATTERY,2026,INDIA,SR,1953.054159
2026,FOURHR_BATTERY,2026,INDIA,NER,1953.054159
2026,FOURHR_BATTERY,2027,INDIA,ER,1953.054159
2026,FOURHR_BATTERY,2027,INDIA,WR,1953.054159
2026,FOURHR_BATTERY,2027,INDIA,NR,1953.054159
2026,FOURHR_BATTERY,2027,INDIA,SR,1953.054159
2026,FOURHR_BATTERY,2027,INDIA,NER,1953.054159
2026,FOURHR_BATTERY,2028,INDIA,ER,1953.054159
2026,FOURHR_BATTERY,2028,INDIA,WR,1953.054159
2026,FOURHR_BATTERY,2028,INDIA,NR,1953.054159
2026,FOURHR_BATTERY,2028,INDIA,SR,1953.054159
2026,FOURHR_BATTERY,2028,INDIA,NER,1953.054159
2026,FOURHR_BATTERY,2029,INDIA,ER,1953.054159
2026,FOURHR_BATTERY,2029,INDIA,WR,1953.054159
2026,FOURHR_BATTERY,2029,INDIA,NR,1953.054159
2026,FOURHR_BATTERY,2029,INDIA,SR,1953.054159
2026,FOURHR_BATTERY,2029,INDIA,NER,1953.054159
2026,FOURHR_BATTERY,2030,INDIA,ER,1953.054159
2026,FOURHR_BATTERY,2030,INDIA,WR,1953.054159
2026,FOURHR_BATTERY,2030,INDIA,NR,1953.054159
2026,FOURHR_BATTERY,2030,INDIA,SR,1953.054159
2026,FOURHR_BATTERY,2030,INDIA,NER,1953.054159
2026,FOURHR_BATTERY,2031,INDIA,ER,1953.054159
2026,FOURHR_BATTERY,2031,INDIA,WR,1953.054159
2026,FOURHR_BATTERY,2031,INDIA,NR,1953.054159
2026,FOURHR_BATTERY,2031,INDIA,SR,1953.054159
2026,FOURHR_BATTERY,2031,INDIA,NER,1953.054159
2027,FOURHR_BATTERY,2027,INDIA,ER,1906.148743
2027,FOURHR_BATTERY,2027,INDIA,WR,1906.148743
2027,FOURHR_BATTERY,2027,INDIA,NR,1906.148743
2027,FOURHR_BATTERY,2027,INDIA,SR,1906.148743
2027,FOURHR_BATTERY,2027,INDIA,NER,1906.148743
2027,FOURHR_BATTERY,2028,INDIA,ER,1906.148743
2027,FOURHR_BATTERY,2028,INDIA,WR,1906.148743
2027,FOURHR_BATTERY,2028,INDIA,NR,1906.148743
2027,FOURHR_BATTERY,2028,INDIA,SR,1906.148743
2027,FOURHR_BATTERY,2028,INDIA,NER,1906.148743
2027,FOURHR_BATTERY,2029,INDIA,ER,1906.148743
2027,FOURHR_BATTERY,2029,INDIA,WR,1906.148743
2027,FOURHR_BATTERY,2029,INDIA,NR,1906.148743
2027,FOURHR_BATTERY,2029,INDIA,SR,1906.148743
2027,FOURHR_BATTERY,2029,INDIA,NER,1906.148743
2027,FOURHR_BATTERY,2030,INDIA,ER,1906.148743
2027,FOURHR_BATTERY,2030,INDIA,WR,1906.148743
2027,FOURHR_BATTERY,2030,INDIA,NR,1906.148743
2027,FOURHR_BATTERY,2030,INDIA,SR,1906.148743
2027,FOURHR_BATTERY,2030,INDIA,NER,1906.148743
2027,FOURHR_BATTERY,2031,INDIA,ER,1906.148743
2027,FOURHR_BATTERY,2031,INDIA,WR,1906.148743
2027,FOURHR_BATTERY,2031,INDIA,NR,1906.148743
2027,FOURHR_BATTERY,2031,INDIA,SR,1906.148743
2027,FOURHR_BATTERY,2031,INDIA,NER,1906.148743
2028,FOURHR_BATTERY,2028,INDIA,ER,1862.420678
2028,FOURHR_BATTERY,2028,INDIA,WR,1862.420678
2028,FOURHR_BATTERY,2028,INDIA,NR,1862.420678
2028,FOURHR_BATTERY,2028,INDIA,SR,1862.420678
2028,FOURHR_BATTERY,2028,INDIA,NER,1862.420678
2028,FOURHR_BATTERY,2029,INDIA,ER,1862.420678
2028,FOURHR_BATTERY,2029,INDIA,WR,1862.420678
2028,FOURHR_BATTERY,2029,INDIA,NR,1862.420678
2028,FOURHR_BATTERY,2029,INDIA,SR,1862.420678
2028,FOURHR_BATTERY,2029,INDIA,NER,1862.420678
2028,FOURHR_BATTERY,2030,INDIA,ER,1862.420678
2028,FOURHR_BATTERY,2030,INDIA,WR,1862.420678
2028,FOURHR_BATTERY,2030,INDIA,NR,1862.420678
2028,FOURHR_BATTERY,2030,INDIA,SR,1862.420678
2028,FOURHR_BATTERY,2030,INDIA,NER,1862.420678
2028,FOURHR_BATTERY,2031,INDIA,ER,1862.420678
2028,FOURHR_BATTERY,2031,INDIA,WR,1862.420678
2028,FOURHR_BATTERY,2031,INDIA,NR,1862.420678
2028,FOURHR_BATTERY,2031,INDIA,SR,1862.420678
2028,FOURHR_BATTERY,2031,INDIA,NER,1862.420678
2029,FOURHR_BATTERY,2029,INDIA,ER,1821.733712
2029,FOURHR_BATTERY,2029,INDIA,WR,1821.733712
2029,FOURHR_BATTERY,2029,INDIA,NR,1821.733712
2029,FOURHR_BATTERY,2029,INDIA,SR,1821.733712
2029,FOURHR_BATTERY,2029,INDIA,NER,1821.733712
2029,FOURHR_BATTERY,2030,INDIA,ER,1821.733712
2029,FOURHR_BATTERY,2030,INDIA,WR,1821.733712
2029,FOURHR_BATTERY,2030,INDIA,NR,1821.733712
2029,FOURHR_BATTERY,2030,INDIA,SR,1821.733712
2029,FOURHR_BATTERY,2030,INDIA,NER,1821.733712
2029,FOURHR_BATTERY,2031,INDIA,ER,1821.733712
2029,FOURHR_BATTERY,2031,INDIA,WR,1821.733712
2029,FOURHR_BATTERY,2031,INDIA,NR,1821.733712
2029,FOURHR_BATTERY,2031,INDIA,SR,1821.733712
2029,FOURHR_BATTERY,2031,INDIA,NER,1821.733712
2030,FOURHR_BATTERY,2030,INDIA,ER,1783.958511
2030,FOURHR_BATTERY,2030,INDIA,WR,1783.958511
2030,FOURHR_BATTERY,2030,INDIA,NR,1783.958511
2030,FOURHR_BATTERY,2030,INDIA,SR,1783.958511
2030,FOURHR_BATTERY,2030,INDIA,NER,1783.958511
2030,FOURHR_BATTERY,2031,INDIA,ER,1783.958511
2030,FOURHR_BATTERY,2031,INDIA,WR,1783.958511
2030,FOURHR_BATTERY,2031,INDIA,NR,1783.958511
2030,FOURHR_BATTERY,2031,INDIA,SR,1783.958511
2030,FOURHR_BATTERY,2031,INDIA,NER,1783.958511
2031,FOURHR_BATTERY,2031,INDIA,ER,1748.972331
2031,FOURHR_BATTERY,2031,INDIA,WR,1748.972331
2031,FOURHR_BATTERY,2031,INDIA,NR,1748.972331
2031,FOURHR_BATTERY,2031,INDIA,SR,1748.972331
2031,FOURHR_BATTERY,2031,INDIA,NER,1748.972331
2020,SIXHR_BATTERY,2021,INDIA,ER,2431.525668
2020,SIXHR_BATTERY,2021,INDIA,WR,2431.525668
2020,SIXHR_BATTERY,2021,INDIA,NR,2431.525668
2020,SIXHR_BATTERY,2021,INDIA,SR,2431.525668
2020,SIXHR_BATTERY,2021,INDIA,NER,2431.525668
2020,SIXHR_BATTERY,2022,INDIA,ER,2431.525668
2020,SIXHR_BATTERY,2022,INDIA,WR,2431.525668
2020,SIXHR_BATTERY,2022,INDIA,NR,2431.525668
2020,SIXHR_BATTERY,2022,INDIA,SR,2431.525668
2020,SIXHR_BATTERY,2022,INDIA,NER,2431.525668
2020,SIXHR_BATTERY,2023,INDIA,ER,2431.525668
2020,SIXHR_BATTERY,2023,INDIA,WR,2431.525668
2020,SIXHR_BATTERY,2023,INDIA,NR,2431.525668
2020,SIXHR_BATTERY,2023,INDIA,SR,2431.525668
2020,SIXHR_BATTERY,2023,INDIA,NER,2431.525668
2020,SIXHR_BATTERY,2024,INDIA,ER,2431.525668
2020,SIXHR_BATTERY,2024,INDIA,WR,2431.525668
2020,SIXHR_BATTERY,2024,INDIA,NR,2431.525668
2020,SIXHR_BATTERY,2024,INDIA,SR,2431.525668
2020,SIXHR_BATTERY,2024,INDIA,NER,2431.525668
2020,SIXHR_BATTERY,2025,INDIA,ER,2431.525668
2020,SIXHR_BATTERY,2025,INDIA,WR,2431.525668
2020,SIXHR_BATTERY,2025,INDIA,NR,2431.525668
2020,SIXHR_BATTERY,2025,INDIA,SR,2431.525668
2020,SIXHR_BATTERY,2025,INDIA,NER,2431.525668
2020,SIXHR_BATTERY,2026,INDIA,ER,2431.525668
2020,SIXHR_BATTERY,2026,INDIA,WR,2431.525668
2020,SIXHR_BATTERY,2026,INDIA,NR,2431.525668
2020,SIXHR_BATTERY,2026,INDIA,SR,2431.525668
2020,SIXHR_BATTERY,2026,INDIA,NER,2431.525668
2020,SIXHR_BATTERY,2027,INDIA,ER,2431.525668
2020,SIXHR_BATTERY,2027,INDIA,WR,2431.525668
2020,SIXHR_BATTERY,2027,INDIA,NR,2431.525668
2020,SIXHR_BATTERY,2027,INDIA,SR,2431.525668
2020,SIXHR_BATTERY,2027,INDIA,NER,2431.525668
2020,SIXHR_BATTERY,2028,INDIA,ER,2431.525668
2020,SIXHR_BATTERY,2028,INDIA,WR,2431.525668
2020,SIXHR_BATTERY,2028,INDIA,NR,2431.525668
2020,SIXHR_BATTERY,2028,INDIA,SR,2431.525668
2020,SIXHR_BATTERY,2028,INDIA,NER,2431.525668
2020,SIXHR_BATTERY,2029,INDIA,ER,2431.525668
2020,SIXHR_BATTERY,2029,INDIA,WR,2431.525668
2020,SIXHR_BATTERY,2029,INDIA,NR,2431.525668
2020,SIXHR_BATTERY,2029,INDIA,SR,2431.525668
2020,SIXHR_BATTERY,2029,INDIA,NER,2431.525668
2020,SIXHR_BATTERY,2030,INDIA,ER,2431.525668
2020,SIXHR_BATTERY,2030,INDIA,WR,2431.525668
2020,SIXHR_BATTERY,2030,INDIA,NR,2431.525668
2020,SIXHR_BATTERY,2030,INDIA,SR,2431.525668
2020,SIXHR_BATTERY,2030,INDIA,NER,2431.525668
