InstYear,EnergyConvTech,Year,ModelGeography,SubGeography1,VarCost
2022,EG_COAL,2030,INDIA,NER,0.258392349
2022,EG_COAL,2031,INDIA,NR,0.258392349
2022,EG_COAL,2031,INDIA,ER,0.258392349
2022,EG_COAL,2031,INDIA,WR,0.258392349
2022,EG_COAL,2031,INDIA,SR,0.258392349
2022,EG_COAL,2031,INDIA,NER,0.258392349
2023,EG_COAL,2023,INDIA,NR,0.262693587
2023,EG_COAL,2023,INDIA,ER,0.262693587
2023,EG_COAL,2023,INDIA,WR,0.262693587
2023,EG_COAL,2023,INDIA,SR,0.262693587
2023,EG_COAL,2023,INDIA,NER,0.262693587
2023,EG_COAL,2024,INDIA,NR,0.262693587
2023,EG_COAL,2024,INDIA,ER,0.262693587
2023,EG_COAL,2024,INDIA,WR,0.262693587
2023,EG_COAL,2024,INDIA,SR,0.262693587
2023,EG_COAL,2024,INDIA,NER,0.262693587
2023,EG_COAL,2025,INDIA,NR,0.262693587
2023,EG_COAL,2025,INDIA,ER,0.262693587
2023,EG_COAL,2025,INDIA,WR,0.262693587
2023,EG_COAL,2025,INDIA,SR,0.262693587
2023,EG_COAL,2025,INDIA,NER,0.262693587
2023,EG_COAL,2026,INDIA,NR,0.262693587
2023,EG_COAL,2026,INDIA,ER,0.262693587
2023,EG_COAL,2026,INDIA,WR,0.262693587
2023,EG_COAL,2026,INDIA,SR,0.262693587
2023,EG_COAL,2026,INDIA,NER,0.262693587
2023,EG_COAL,2027,INDIA,NR,0.262693587
2023,EG_COAL,2027,INDIA,ER,0.262693587
2023,EG_COAL,2027,INDIA,WR,0.262693587
2023,EG_COAL,2027,INDIA,SR,0.262693587
2023,EG_COAL,2027,INDIA,NER,0.262693587
2023,EG_COAL,2028,INDIA,NR,0.262693587
2023,EG_COAL,2028,INDIA,ER,0.262693587
2023,EG_COAL,2028,INDIA,WR,0.262693587
2023,EG_COAL,2028,INDIA,SR,0.262693587
2023,EG_COAL,2028,INDIA,NER,0.262693587
2023,EG_COAL,2029,INDIA,NR,0.262693587
2023,EG_COAL,2029,INDIA,ER,0.262693587
2023,EG_COAL,2029,INDIA,WR,0.262693587
2023,EG_COAL,2029,INDIA,SR,0.262693587
2023,EG_COAL,2029,INDIA,NER,0.262693587
2023,EG_COAL,2030,INDIA,NR,0.262693587
2023,EG_COAL,2030,INDIA,ER,0.262693587
2023,EG_COAL,2030,INDIA,WR,0.262693587
2023,EG_COAL,2030,INDIA,SR,0.262693587
2023,EG_COAL,2030,INDIA,NER,0.262693587
2023,EG_COAL,2031,INDIA,NR,0.262693587
2023,EG_COAL,2031,INDIA,ER,0.262693587
2023,EG_COAL,2031,INDIA,WR,0.262693587
2023,EG_COAL,2031,INDIA,SR,0.262693587
2023,EG_COAL,2031,INDIA,NER,0.262693587
2024,EG_COAL,2024,INDIA,NR,0.267066424
2024,EG_COAL,2024,INDIA,ER,0.267066424
2024,EG_COAL,2024,INDIA,WR,0.267066424
2024,EG_COAL,2024,INDIA,SR,0.267066424
2024,EG_COAL,2024,INDIA,NER,0.267066424
2024,EG_COAL,2025,INDIA,NR,0.267066424
2024,EG_COAL,2025,INDIA,ER,0.267066424
2024,EG_COAL,2025,INDIA,WR,0.267066424
2024,EG_COAL,2025,INDIA,SR,0.267066424
2024,EG_COAL,2025,INDIA,NER,0.267066424
2024,EG_COAL,2026,INDIA,NR,0.267066424
2024,EG_COAL,2026,INDIA,ER,0.267066424
2024,EG_COAL,2026,INDIA,WR,0.267066424
2024,EG_COAL,2026,INDIA,SR,0.267066424
2024,EG_COAL,2026,INDIA,NER,0.267066424
2024,EG_COAL,2027,INDIA,NR,0.267066424
2024,EG_COAL,2027,INDIA,ER,0.267066424
2024,EG_COAL,2027,INDIA,WR,0.267066424
2024,EG_COAL,2027,INDIA,SR,0.267066424
2024,EG_COAL,2027,INDIA,NER,0.267066424
2024,EG_COAL,2028,INDIA,NR,0.267066424
2024,EG_COAL,2028,INDIA,ER,0.267066424
2024,EG_COAL,2028,INDIA,WR,0.267066424
2024,EG_COAL,2028,INDIA,SR,0.267066424
2024,EG_COAL,2028,INDIA,NER,0.267066424
2024,EG_COAL,2029,INDIA,NR,0.267066424
2024,EG_COAL,2029,INDIA,ER,0.267066424
2024,EG_COAL,2029,INDIA,WR,0.267066424
2024,EG_COAL,2029,INDIA,SR,0.267066424
2024,EG_COAL,2029,INDIA,NER,0.267066424
2024,EG_COAL,2030,INDIA,NR,0.267066424
2024,EG_COAL,2030,INDIA,ER,0.267066424
2024,EG_COAL,2030,INDIA,WR,0.267066424
2024,EG_COAL,2030,INDIA,SR,0.267066424
2024,EG_COAL,2030,INDIA,NER,0.267066424
2024,EG_COAL,2031,INDIA,NR,0.267066424
2024,EG_COAL,2031,INDIA,ER,0.267066424
2024,EG_COAL,2031,INDIA,WR,0.267066424
2024,EG_COAL,2031,INDIA,SR,0.267066424
2024,EG_COAL,2031,INDIA,NER,0.267066424
2025,EG_COAL,2025,INDIA,NR,0.271512052
2025,EG_COAL,2025,INDIA,ER,0.271512052
2025,EG_COAL,2025,INDIA,WR,0.271512052
2025,EG_COAL,2025,INDIA,SR,0.271512052
2025,EG_COAL,2025,INDIA,NER,0.271512052
2025,EG_COAL,2026,INDIA,NR,0.271512052
2025,EG_COAL,2026,INDIA,ER,0.271512052
2025,EG_COAL,2026,INDIA,WR,0.271512052
2025,EG_COAL,2026,INDIA,SR,0.271512052
2025,EG_COAL,2026,INDIA,NER,0.271512052
2025,EG_COAL,2027,INDIA,NR,0.271512052
2025,EG_COAL,2027,INDIA,ER,0.271512052
2025,EG_COAL,2027,INDIA,WR,0.271512052
2025,EG_COAL,2027,INDIA,SR,0.271512052
2025,EG_COAL,2027,INDIA,NER,0.271512052
2025,EG_COAL,2028,INDIA,NR,0.271512052
2025,EG_COAL,2028,INDIA,ER,0.271512052
2025,EG_COAL,2028,INDIA,WR,0.271512052
2025,EG_COAL,2028,INDIA,SR,0.271512052
2025,EG_COAL,2028,INDIA,NER,0.271512052
2025,EG_COAL,2029,INDIA,NR,0.271512052
2025,EG_COAL,2029,INDIA,ER,0.271512052
2025,EG_COAL,2029,INDIA,WR,0.271512052
2025,EG_COAL,2029,INDIA,SR,0.271512052
2025,EG_COAL,2029,INDIA,NER,0.271512052
2025,EG_COAL,2030,INDIA,NR,0.271512052
2025,EG_COAL,2030,INDIA,ER,0.271512052
2025,EG_COAL,2030,INDIA,WR,0.271512052
2025,EG_COAL,2030,INDIA,SR,0.271512052
2025,EG_COAL,2030,INDIA,NER,0.271512052
2025,EG_COAL,2031,INDIA,NR,0.271512052
2025,EG_COAL,2031,INDIA,ER,0.271512052
2025,EG_COAL,2031,INDIA,WR,0.271512052
2025,EG_COAL,2031,INDIA,SR,0.271512052
2025,EG_COAL,2031,INDIA,NER,0.271512052
2026,EG_COAL,2026,INDIA,NR,0.276031682
2026,EG_COAL,2026,INDIA,ER,0.276031682
2026,EG_COAL,2026,INDIA,WR,0.276031682
2026,EG_COAL,2026,INDIA,SR,0.276031682
2026,EG_COAL,2026,INDIA,NER,0.276031682
2026,EG_COAL,2027,INDIA,NR,0.276031682
2026,EG_COAL,2027,INDIA,ER,0.276031682
2026,EG_COAL,2027,INDIA,WR,0.276031682
2026,EG_COAL,2027,INDIA,SR,0.276031682
2026,EG_COAL,2027,INDIA,NER,0.276031682
2026,EG_COAL,2028,INDIA,NR,0.276031682
2026,EG_COAL,2028,INDIA,ER,0.276031682
2026,EG_COAL,2028,INDIA,WR,0.276031682
2026,EG_COAL,2028,INDIA,SR,0.276031682
2026,EG_COAL,2028,INDIA,NER,0.276031682
2026,EG_COAL,2029,INDIA,NR,0.276031682
2026,EG_COAL,2029,INDIA,ER,0.276031682
2026,EG_COAL,2029,INDIA,WR,0.276031682
2026,EG_COAL,2029,INDIA,SR,0.276031682
2026,EG_COAL,2029,INDIA,NER,0.276031682
2026,EG_COAL,2030,INDIA,NR,0.276031682
2026,EG_COAL,2030,INDIA,ER,0.276031682
2026,EG_COAL,2030,INDIA,WR,0.276031682
2026,EG_COAL,2030,INDIA,SR,0.276031682
2026,EG_COAL,2030,INDIA,NER,0.276031682
2026,EG_COAL,2031,INDIA,NR,0.276031682
2026,EG_COAL,2031,INDIA,ER,0.276031682
2026,EG_COAL,2031,INDIA,WR,0.276031682
2026,EG_COAL,2031,INDIA,SR,0.276031682
2026,EG_COAL,2031,INDIA,NER,0.276031682
2027,EG_COAL,2027,INDIA,NR,0.280626547
2027,EG_COAL,2027,INDIA,ER,0.280626547
2027,EG_COAL,2027,INDIA,WR,0.280626547
2027,EG_COAL,2027,INDIA,SR,0.280626547
2027,EG_COAL,2027,INDIA,NER,0.280626547
2027,EG_COAL,2028,INDIA,NR,0.280626547
2027,EG_COAL,2028,INDIA,ER,0.280626547
2027,EG_COAL,2028,INDIA,WR,0.280626547
2027,EG_COAL,2028,INDIA,SR,0.280626547
2027,EG_COAL,2028,INDIA,NER,0.280626547
2027,EG_COAL,2029,INDIA,NR,0.280626547
2027,EG_COAL,2029,INDIA,ER,0.280626547
2027,EG_COAL,2029,INDIA,WR,0.280626547
2027,EG_COAL,2029,INDIA,SR,0.280626547
2027,EG_COAL,2029,INDIA,NER,0.280626547
2027,EG_COAL,2030,INDIA,NR,0.280626547
2027,EG_COAL,2030,INDIA,ER,0.280626547
2027,EG_COAL,2030,INDIA,WR,0.280626547
2027,EG_COAL,2030,INDIA,SR,0.280626547
2027,EG_COAL,2030,INDIA,NER,0.280626547
2027,EG_COAL,2031,INDIA,NR,0.280626547
2027,EG_COAL,2031,INDIA,ER,0.280626547
2027,EG_COAL,2031,INDIA,WR,0.280626547
2027,EG_COAL,2031,INDIA,SR,0.280626547
2027,EG_COAL,2031,INDIA,NER,0.280626547
2028,EG_COAL,2028,INDIA,NR,0.285297899
2028,EG_COAL,2028,INDIA,ER,0.285297899
2028,EG_COAL,2028,INDIA,WR,0.285297899
2028,EG_COAL,2028,INDIA,SR,0.285297899
2028,EG_COAL,2028,INDIA,NER,0.285297899
2028,EG_COAL,2029,INDIA,NR,0.285297899
2028,EG_COAL,2029,INDIA,ER,0.285297899
2028,EG_COAL,2029,INDIA,WR,0.285297899
2028,EG_COAL,2029,INDIA,SR,0.285297899
2028,EG_COAL,2029,INDIA,NER,0.285297899
2028,EG_COAL,2030,INDIA,NR,0.285297899
2028,EG_COAL,2030,INDIA,ER,0.285297899
2028,EG_COAL,2030,INDIA,WR,0.285297899
2028,EG_COAL,2030,INDIA,SR,0.285297899
2028,EG_COAL,2030,INDIA,NER,0.285297899
2028,EG_COAL,2031,INDIA,NR,0.285297899
2028,EG_COAL,2031,INDIA,ER,0.285297899
2028,EG_COAL,2031,INDIA,WR,0.285297899
2028,EG_COAL,2031,INDIA,SR,0.285297899
2028,EG_COAL,2031,INDIA,NER,0.285297899
2029,EG_COAL,2029,INDIA,NR,0.290047011
2029,EG_COAL,2029,INDIA,ER,0.290047011
2029,EG_COAL,2029,INDIA,WR,0.290047011
2029,EG_COAL,2029,INDIA,SR,0.290047011
2029,EG_COAL,2029,INDIA,NER,0.290047011
2029,EG_COAL,2030,INDIA,NR,0.290047011
2029,EG_COAL,2030,INDIA,ER,0.290047011
2029,EG_COAL,2030,INDIA,WR,0.290047011
2029,EG_COAL,2030,INDIA,SR,0.290047011
2029,EG_COAL,2030,INDIA,NER,0.290047011
2029,EG_COAL,2031,INDIA,NR,0.290047011
2029,EG_COAL,2031,INDIA,ER,0.290047011
2029,EG_COAL,2031,INDIA,WR,0.290047011
2029,EG_COAL,2031,INDIA,SR,0.290047011
2029,EG_COAL,2031,INDIA,NER,0.290047011
2030,EG_COAL,2030,INDIA,NR,0.294875177
2030,EG_COAL,2030,INDIA,ER,0.294875177
2030,EG_COAL,2030,INDIA,WR,0.294875177
2030,EG_COAL,2030,INDIA,SR,0.294875177
2030,EG_COAL,2030,INDIA,NER,0.294875177
2030,EG_COAL,2031,INDIA,NR,0.294875177
2030,EG_COAL,2031,INDIA,ER,0.294875177
2030,EG_COAL,2031,INDIA,WR,0.294875177
2030,EG_COAL,2031,INDIA,SR,0.294875177
2030,EG_COAL,2031,INDIA,NER,0.294875177
2031,EG_COAL,2031,INDIA,NR,0.299783713
2031,EG_COAL,2031,INDIA,ER,0.299783713
2031,EG_COAL,2031,INDIA,WR,0.299783713
2031,EG_COAL,2031,INDIA,SR,0.299783713
2031,EG_COAL,2031,INDIA,NER,0.299783713
2020,EG_CCGT,2021,INDIA,NR,0.25
2020,EG_CCGT,2022,INDIA,NR,0.25
2020,EG_CCGT,2023,INDIA,NR,0.25
2020,EG_CCGT,2024,INDIA,NR,0.25
2020,EG_CCGT,2025,INDIA,NR,0.25
2020,EG_CCGT,2026,INDIA,NR,0.25
2020,EG_CCGT,2027,INDIA,NR,0.25
2020,EG_CCGT,2028,INDIA,NR,0.25
2020,EG_CCGT,2029,INDIA,NR,0.25
2020,EG_CCGT,2030,INDIA,NR,0.25
2020,EG_CCGT,2031,INDIA,NR,0.25
2020,EG_CCGT,2021,INDIA,ER,0.25
2020,EG_CCGT,2022,INDIA,ER,0.25
2020,EG_CCGT,2023,INDIA,ER,0.25
2020,EG_CCGT,2024,INDIA,ER,0.25
2020,EG_CCGT,2025,INDIA,ER,0.25
2020,EG_CCGT,2026,INDIA,ER,0.25
2020,EG_CCGT,2027,INDIA,ER,0.25
2020,EG_CCGT,2028,INDIA,ER,0.25
2020,EG_CCGT,2029,INDIA,ER,0.25
2020,EG_CCGT,2030,INDIA,ER,0.25
2020,EG_CCGT,2031,INDIA,ER,0.25
2020,EG_CCGT,2021,INDIA,WR,0.25
2020,EG_CCGT,2022,INDIA,WR,0.25
2020,EG_CCGT,2023,INDIA,WR,0.25
2020,EG_CCGT,2024,INDIA,WR,0.25
2020,EG_CCGT,2025,INDIA,WR,0.25
2020,EG_CCGT,2026,INDIA,WR,0.25
2020,EG_CCGT,2027,INDIA,WR,0.25
2020,EG_CCGT,2028,INDIA,WR,0.25
2020,EG_CCGT,2029,INDIA,WR,0.25
2020,EG_CCGT,2030,INDIA,WR,0.25
2020,EG_CCGT,2031,INDIA,WR,0.25
2020,EG_CCGT,2021,INDIA,SR,0.25
2020,EG_CCGT,2022,INDIA,SR,0.25
2020,EG_CCGT,2023,INDIA,SR,0.25
2020,EG_CCGT,2024,INDIA,SR,0.25
2020,EG_CCGT,2025,INDIA,SR,0.25
2020,EG_CCGT,2026,INDIA,SR,0.25
2020,EG_CCGT,2027,INDIA,SR,0.25
2020,EG_CCGT,2028,INDIA,SR,0.25
2020,EG_CCGT,2029,INDIA,SR,0.25
2020,EG_CCGT,2030,INDIA,SR,0.25
2020,EG_CCGT,2031,INDIA,SR,0.25
2020,EG_CCGT,2021,INDIA,NER,0.25
2020,EG_CCGT,2022,INDIA,NER,0.25
2020,EG_CCGT,2023,INDIA,NER,0.25
2020,EG_CCGT,2024,INDIA,NER,0.25
2020,EG_CCGT,2025,INDIA,NER,0.25
2020,EG_CCGT,2026,INDIA,NER,0.25
2020,EG_CCGT,2027,INDIA,NER,0.25
2020,EG_CCGT,2028,INDIA,NER,0.25
2020,EG_CCGT,2029,INDIA,NER,0.25
2020,EG_CCGT,2030,INDIA,NER,0.25
2020,EG_CCGT,2031,INDIA,NER,0.25
2021,EG_CCGT,2021,INDIA,NR,0.252990875
2021,EG_CCGT,2021,INDIA,ER,0.252990875
2021,EG_CCGT,2021,INDIA,WR,0.252990875
2021,EG_CCGT,2021,INDIA,SR,0.252990875
2021,EG_CCGT,2021,INDIA,NER,0.252990875
2021,EG_CCGT,2022,INDIA,NR,0.252990875
2021,EG_CCGT,2022,INDIA,ER,0.252990875
2021,EG_CCGT,2022,INDIA,WR,0.252990875
2021,EG_CCGT,2022,INDIA,SR,0.252990875
2021,EG_CCGT,2022,INDIA,NER,0.252990875
2021,EG_CCGT,2023,INDIA,NR,0.252990875
2021,EG_CCGT,2023,INDIA,ER,0.252990875
2021,EG_CCGT,2023,INDIA,WR,0.252990875
2021,EG_CCGT,2023,INDIA,SR,0.252990875
2021,EG_CCGT,2023,INDIA,NER,0.252990875
2021,EG_CCGT,2024,INDIA,NR,0.252990875
2021,EG_CCGT,2024,INDIA,ER,0.252990875
2021,EG_CCGT,2024,INDIA,WR,0.252990875
2021,EG_CCGT,2024,INDIA,SR,0.252990875
2021,EG_CCGT,2024,INDIA,NER,0.252990875
2021,EG_CCGT,2025,INDIA,NR,0.252990875
2021,EG_CCGT,2025,INDIA,ER,0.252990875
2021,EG_CCGT,2025,INDIA,WR,0.252990875
2021,EG_CCGT,2025,INDIA,SR,0.252990875
2021,EG_CCGT,2025,INDIA,NER,0.252990875
2021,EG_CCGT,2026,INDIA,NR,0.252990875
2021,EG_CCGT,2026,INDIA,ER,0.252990875
2021,EG_CCGT,2026,INDIA,WR,0.252990875
2021,EG_CCGT,2026,INDIA,SR,0.252990875
2021,EG_CCGT,2026,INDIA,NER,0.252990875
2021,EG_CCGT,2027,INDIA,NR,0.252990875
2021,EG_CCGT,2027,INDIA,ER,0.252990875
2021,EG_CCGT,2027,INDIA,WR,0.252990875
2021,EG_CCGT,2027,INDIA,SR,0.252990875
2021,EG_CCGT,2027,INDIA,NER,0.252990875
2021,EG_CCGT,2028,INDIA,NR,0.252990875
2021,EG_CCGT,2028,INDIA,ER,0.252990875
2021,EG_CCGT,2028,INDIA,WR,0.252990875
2021,EG_CCGT,2028,INDIA,SR,0.252990875
2021,EG_CCGT,2028,INDIA,NER,0.252990875
2021,EG_CCGT,2029,INDIA,NR,0.252990875
2021,EG_CCGT,2029,INDIA,ER,0.252990875
2021,EG_CCGT,2029,INDIA,WR,0.252990875
2021,EG_CCGT,2029,INDIA,SR,0.252990875
2021,EG_CCGT,2029,INDIA,NER,0.252990875
2021,EG_CCGT,2030,INDIA,NR,0.252990875
2021,EG_CCGT,2030,INDIA,ER,0.252990875
2021,EG_CCGT,2030,INDIA,WR,0.252990875
2021,EG_CCGT,2030,INDIA,SR,0.252990875
2021,EG_CCGT,2030,INDIA,NER,0.252990875
2021,EG_CCGT,2031,INDIA,NR,0.252990875
2021,EG_CCGT,2031,INDIA,ER,0.252990875
2021,EG_CCGT,2031,INDIA,WR,0.252990875
2021,EG_CCGT,2031,INDIA,SR,0.252990875
2021,EG_CCGT,2031,INDIA,NER,0.252990875
2022,EG_CCGT,2022,INDIA,NR,0.256017531
2022,EG_CCGT,2022,INDIA,ER,0.256017531
2022,EG_CCGT,2022,INDIA,WR,0.256017531
2022,EG_CCGT,2022,INDIA,SR,0.256017531
2022,EG_CCGT,2022,INDIA,NER,0.256017531
2022,EG_CCGT,2023,INDIA,NR,0.256017531
2022,EG_CCGT,2023,INDIA,ER,0.256017531
2022,EG_CCGT,2023,INDIA,WR,0.256017531
2022,EG_CCGT,2023,INDIA,SR,0.256017531
2022,EG_CCGT,2023,INDIA,NER,0.256017531
2022,EG_CCGT,2024,INDIA,NR,0.256017531
2022,EG_CCGT,2024,INDIA,ER,0.256017531
2022,EG_CCGT,2024,INDIA,WR,0.256017531
2022,EG_CCGT,2024,INDIA,SR,0.256017531
2022,EG_CCGT,2024,INDIA,NER,0.256017531
2022,EG_CCGT,2025,INDIA,NR,0.256017531
2022,EG_CCGT,2025,INDIA,ER,0.256017531
2022,EG_CCGT,2025,INDIA,WR,0.256017531
2022,EG_CCGT,2025,INDIA,SR,0.256017531
2022,EG_CCGT,2025,INDIA,NER,0.256017531
2022,EG_CCGT,2026,INDIA,NR,0.256017531
2022,EG_CCGT,2026,INDIA,ER,0.256017531
2022,EG_CCGT,2026,INDIA,WR,0.256017531
2022,EG_CCGT,2026,INDIA,SR,0.256017531
2022,EG_CCGT,2026,INDIA,NER,0.256017531
2022,EG_CCGT,2027,INDIA,NR,0.256017531
2022,EG_CCGT,2027,INDIA,ER,0.256017531
2022,EG_CCGT,2027,INDIA,WR,0.256017531
2022,EG_CCGT,2027,INDIA,SR,0.256017531
2022,EG_CCGT,2027,INDIA,NER,0.256017531
2022,EG_CCGT,2028,INDIA,NR,0.256017531
2022,EG_CCGT,2028,INDIA,ER,0.256017531
2022,EG_CCGT,2028,INDIA,WR,0.256017531
2022,EG_CCGT,2028,INDIA,SR,0.256017531
2022,EG_CCGT,2028,INDIA,NER,0.256017531
2022,EG_CCGT,2029,INDIA,NR,0.256017531
2022,EG_CCGT,2029,INDIA,ER,0.256017531
2022,EG_CCGT,2029,INDIA,WR,0.256017531
2022,EG_CCGT,2029,INDIA,SR,0.256017531
2022,EG_CCGT,2029,INDIA,NER,0.256017531
2022,EG_CCGT,2030,INDIA,NR,0.256017531
2022,EG_CCGT,2030,INDIA,ER,0.256017531
2022,EG_CCGT,2030,INDIA,WR,0.256017531
2022,EG_CCGT,2030,INDIA,SR,0.256017531
2022,EG_CCGT,2030,INDIA,NER,0.256017531
2022,EG_CCGT,2031,INDIA,NR,0.256017531
2022,EG_CCGT,2031,INDIA,ER,0.256017531
2022,EG_CCGT,2031,INDIA,WR,0.256017531
2022,EG_CCGT,2031,INDIA,SR,0.256017531
2022,EG_CCGT,2031,INDIA,NER,0.256017531
2023,EG_CCGT,2023,INDIA,NR,0.259080396
2023,EG_CCGT,2023,INDIA,ER,0.259080396
2023,EG_CCGT,2023,INDIA,WR,0.259080396
2023,EG_CCGT,2023,INDIA,SR,0.259080396
2023,EG_CCGT,2023,INDIA,NER,0.259080396
2023,EG_CCGT,2024,INDIA,NR,0.259080396
2023,EG_CCGT,2024,INDIA,ER,0.259080396
2023,EG_CCGT,2024,INDIA,WR,0.259080396
2023,EG_CCGT,2024,INDIA,SR,0.259080396
2023,EG_CCGT,2024,INDIA,NER,0.259080396
2023,EG_CCGT,2025,INDIA,NR,0.259080396
2023,EG_CCGT,2025,INDIA,ER,0.259080396
2023,EG_CCGT,2025,INDIA,WR,0.259080396
2023,EG_CCGT,2025,INDIA,SR,0.259080396
2023,EG_CCGT,2025,INDIA,NER,0.259080396
2023,EG_CCGT,2026,INDIA,NR,0.259080396
2023,EG_CCGT,2026,INDIA,ER,0.259080396
2023,EG_CCGT,2026,INDIA,WR,0.259080396
2023,EG_CCGT,2026,INDIA,SR,0.259080396
2023,EG_CCGT,2026,INDIA,NER,0.259080396
2023,EG_CCGT,2027,INDIA,NR,0.259080396
2023,EG_CCGT,2027,INDIA,ER,0.259080396
2023,EG_CCGT,2027,INDIA,WR,0.259080396
2023,EG_CCGT,2027,INDIA,SR,0.259080396
2023,EG_CCGT,2027,INDIA,NER,0.259080396
2023,EG_CCGT,2028,INDIA,NR,0.259080396
2023,EG_CCGT,2028,INDIA,ER,0.259080396
2023,EG_CCGT,2028,INDIA,WR,0.259080396
2023,EG_CCGT,2028,INDIA,SR,0.259080396
2023,EG_CCGT,2028,INDIA,NER,0.259080396
2023,EG_CCGT,2029,INDIA,NR,0.259080396
2023,EG_CCGT,2029,INDIA,ER,0.259080396
2023,EG_CCGT,2029,INDIA,WR,0.259080396
2023,EG_CCGT,2029,INDIA,SR,0.259080396
2023,EG_CCGT,2029,INDIA,NER,0.259080396
2023,EG_CCGT,2030,INDIA,NR,0.259080396
2023,EG_CCGT,2030,INDIA,ER,0.259080396
2023,EG_CCGT,2030,INDIA,WR,0.259080396
2023,EG_CCGT,2030,INDIA,SR,0.259080396
2023,EG_CCGT,2030,INDIA,NER,0.259080396
2023,EG_CCGT,2031,INDIA,NR,0.259080396
2023,EG_CCGT,2031,INDIA,ER,0.259080396
2023,EG_CCGT,2031,INDIA,WR,0.259080396
2023,EG_CCGT,2031,INDIA,SR,0.259080396
2023,EG_CCGT,2031,INDIA,NER,0.259080396
2024,EG_CCGT,2024,INDIA,NR,0.262179904
2024,EG_CCGT,2024,INDIA,ER,0.262179904
2024,EG_CCGT,2024,INDIA,WR,0.262179904
2024,EG_CCGT,2024,INDIA,SR,0.262179904
2024,EG_CCGT,2024,INDIA,NER,0.262179904
2024,EG_CCGT,2025,INDIA,NR,0.262179904
2024,EG_CCGT,2025,INDIA,ER,0.262179904
2024,EG_CCGT,2025,INDIA,WR,0.262179904
2024,EG_CCGT,2025,INDIA,SR,0.262179904
2024,EG_CCGT,2025,INDIA,NER,0.262179904
2024,EG_CCGT,2026,INDIA,NR,0.262179904
2024,EG_CCGT,2026,INDIA,ER,0.262179904
2024,EG_CCGT,2026,INDIA,WR,0.262179904
2024,EG_CCGT,2026,INDIA,SR,0.262179904
2024,EG_CCGT,2026,INDIA,NER,0.262179904
2024,EG_CCGT,2027,INDIA,NR,0.262179904
2024,EG_CCGT,2027,INDIA,ER,0.262179904
2024,EG_CCGT,2027,INDIA,WR,0.262179904
2024,EG_CCGT,2027,INDIA,SR,0.262179904
2024,EG_CCGT,2027,INDIA,NER,0.262179904
2024,EG_CCGT,2028,INDIA,NR,0.262179904
2024,EG_CCGT,2028,INDIA,ER,0.262179904
2024,EG_CCGT,2028,INDIA,WR,0.262179904
2024,EG_CCGT,2028,INDIA,SR,0.262179904
2024,EG_CCGT,2028,INDIA,NER,0.262179904
2024,EG_CCGT,2029,INDIA,NR,0.262179904
2024,EG_CCGT,2029,INDIA,ER,0.262179904
2024,EG_CCGT,2029,INDIA,WR,0.262179904
2024,EG_CCGT,2029,INDIA,SR,0.262179904
2024,EG_CCGT,2029,INDIA,NER,0.262179904
2024,EG_CCGT,2030,INDIA,NR,0.262179904
2024,EG_CCGT,2030,INDIA,ER,0.262179904
2024,EG_CCGT,2030,INDIA,WR,0.262179904
2024,EG_CCGT,2030,INDIA,SR,0.262179904
2024,EG_CCGT,2030,INDIA,NER,0.262179904
2024,EG_CCGT,2031,INDIA,NR,0.262179904
2024,EG_CCGT,2031,INDIA,ER,0.262179904
2024,EG_CCGT,2031,INDIA,WR,0.262179904
2024,EG_CCGT,2031,INDIA,SR,0.262179904
2024,EG_CCGT,2031,INDIA,NER,0.262179904
2025,EG_CCGT,2025,INDIA,NR,0.265316493
2025,EG_CCGT,2025,INDIA,ER,0.265316493
2025,EG_CCGT,2025,INDIA,WR,0.265316493
2025,EG_CCGT,2025,INDIA,SR,0.265316493
2025,EG_CCGT,2025,INDIA,NER,0.265316493
2025,EG_CCGT,2026,INDIA,NR,0.265316493
2025,EG_CCGT,2026,INDIA,ER,0.265316493
2025,EG_CCGT,2026,INDIA,WR,0.265316493
2025,EG_CCGT,2026,INDIA,SR,0.265316493
2025,EG_CCGT,2026,INDIA,NER,0.265316493
2025,EG_CCGT,2027,INDIA,NR,0.265316493
2025,EG_CCGT,2027,INDIA,ER,0.265316493
2025,EG_CCGT,2027,INDIA,WR,0.265316493
2025,EG_CCGT,2027,INDIA,SR,0.265316493
2025,EG_CCGT,2027,INDIA,NER,0.265316493
2025,EG_CCGT,2028,INDIA,NR,0.265316493
2025,EG_CCGT,2028,INDIA,ER,0.265316493
2025,EG_CCGT,2028,INDIA,WR,0.265316493
2025,EG_CCGT,2028,INDIA,SR,0.265316493
2025,EG_CCGT,2028,INDIA,NER,0.265316493
2025,EG_CCGT,2029,INDIA,NR,0.265316493
2025,EG_CCGT,2029,INDIA,ER,0.265316493
2025,EG_CCGT,2029,INDIA,WR,0.265316493
2025,EG_CCGT,2029,INDIA,SR,0.265316493
2025,EG_CCGT,2029,INDIA,NER,0.265316493
2025,EG_CCGT,2030,INDIA,NR,0.265316493
2025,EG_CCGT,2030,INDIA,ER,0.265316493
2025,EG_CCGT,2030,INDIA,WR,0.265316493
2025,EG_CCGT,2030,INDIA,SR,0.265316493
2025,EG_CCGT,2030,INDIA,NER,0.265316493
2025,EG_CCGT,2031,INDIA,NR,0.265316493
2025,EG_CCGT,2031,INDIA,ER,0.265316493
2025,EG_CCGT,2031,INDIA,WR,0.265316493
2025,EG_CCGT,2031,INDIA,SR,0.265316493
