ServiceTech,ConsumerType1,ModelGeography,SubGeography1,SubGeography2,Year,NumInstances
LIGHT_ELEC,RURAL,INDIA,ER,WB,2029,2.522816397
LIGHT_ELEC,RURAL,INDIA,ER,WB,2030,2.527187993
LIGHT_ELEC,RURAL,INDIA,ER,WB,2031,2.531567164
LIGHT_ELEC,RURAL,INDIA,ER,WB,2032,2.535953924
LIGHT_ELEC,RURAL,INDIA,ER,WB,2033,2.540348285
LIGHT_ELEC,RURAL,INDIA,ER,WB,2034,2.544750261
LIGHT_ELEC,RURAL,INDIA,ER,WB,2035,2.549159864
LIGHT_ELEC,RURAL,INDIA,ER,WB,2036,2.553577109
LIGHT_ELEC,RURAL,INDIA,ER,WB,2037,2.558002008
LIGHT_ELEC,RURAL,INDIA,ER,WB,2038,2.562434574
LIGHT_ELEC,RURAL,INDIA,ER,WB,2039,2.566874821
LIGHT_ELEC,RURAL,INDIA,ER,WB,2040,2.571322763
LIGHT_ELEC,RURAL,INDIA,ER,WB,2041,2.575778412
LIGHT_ELEC,RURAL,INDIA,ER,SK,2024,2.502994995
LIGHT_ELEC,RURAL,INDIA,ER,SK,2025,2.505405503
LIGHT_ELEC,RURAL,INDIA,ER,SK,2026,2.509746929
LIGHT_ELEC,RURAL,INDIA,ER,SK,2027,2.514095878
LIGHT_ELEC,RURAL,INDIA,ER,SK,2028,2.518452363
LIGHT_ELEC,RURAL,INDIA,ER,SK,2029,2.522816397
LIGHT_ELEC,RURAL,INDIA,ER,SK,2030,2.527187993
LIGHT_ELEC,RURAL,INDIA,ER,SK,2031,2.531567164
LIGHT_ELEC,RURAL,INDIA,ER,SK,2032,2.535953924
LIGHT_ELEC,RURAL,INDIA,ER,SK,2033,2.540348285
LIGHT_ELEC,RURAL,INDIA,ER,SK,2034,2.544750261
LIGHT_ELEC,RURAL,INDIA,ER,SK,2035,2.549159864
LIGHT_ELEC,RURAL,INDIA,ER,SK,2036,2.553577109
LIGHT_ELEC,RURAL,INDIA,ER,SK,2037,2.558002008
LIGHT_ELEC,RURAL,INDIA,ER,SK,2038,2.562434574
LIGHT_ELEC,RURAL,INDIA,ER,SK,2039,2.566874821
LIGHT_ELEC,RURAL,INDIA,ER,SK,2040,2.571322763
LIGHT_ELEC,RURAL,INDIA,ER,SK,2041,2.575778412
LIGHT_ELEC,RURAL,INDIA,WR,CG,2024,2.444308284
LIGHT_ELEC,RURAL,INDIA,WR,CG,2025,2.444308284
LIGHT_ELEC,RURAL,INDIA,WR,CG,2026,2.444308284
LIGHT_ELEC,RURAL,INDIA,WR,CG,2027,2.444308284
LIGHT_ELEC,RURAL,INDIA,WR,CG,2028,2.444308284
LIGHT_ELEC,RURAL,INDIA,WR,CG,2029,2.444308284
